League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Romanian Liga II,2026-09-15,11:00:00,CSM Scolar Resita,ACS Fotbal Club Bacau,1.91,2.14,3.85,4.6,3.5,3.9,1.96,2.26,1.81,2.06,1.74,1.93,2.08,2.34,12.0,17.0,12.5,16.5,5.9,34.0,6.2,900.0,8.0,11.5,7.2,9.0,13.5,18.0,34.0,60.0,10.0,13.5,8.6,11.5,14.5,21.0,6.4,150.0,18.0,28.0,16.5,23.0,6.0,40.0,6.2,580.0,12.0,15.5,36.0,250.0,6.6,1000.0,36042351,12623697.0,59392231.0,58805.0,1.262458863,1.262458866,1.262458910,1.262458911,3.1,3.85,1.35,1.47,11.5,17.0,1.06,1.09,3.6,4.5,1.3,1.36,1.27,1.36,1.87,2.1,1.34,1.4,1.262458912,1.262458873,1.262458864,1.262458865
Egyptian Premier,2026-09-15,11:00:00,Wadi Degla,Al Mokawloon,2.18,2.32,4.1,4.5,3.0,3.15,1.55,1.59,2.7,2.8,2.2,2.36,1.74,1.83,7.4,8.6,9.6,11.0,22.0,30.0,65.0,130.0,6.2,7.0,6.4,7.4,16.0,19.5,42.0,85.0,10.5,12.5,10.5,12.5,20.0,26.0,55.0,120.0,27.0,34.0,27.0,34.0,40.0,75.0,100.0,500.0,23.0,34.0,65.0,600.0,11.0,1000.0,36053455,5259318.0,6754306.0,58805.0,1.262253909,1.262253920,1.262253908,1.262253919,2.46,2.76,1.56,1.68,7.4,8.4,1.13,1.16,2.6,2.76,1.57,1.62,1.28,1.33,1.76,1.84,1.46,1.5,1.262253900,1.262253912,1.262253913,1.262253924
Egyptian Premier,2026-09-15,11:00:00,Asyut Petroleum,Modern Sport FC,4.8,5.2,2.08,2.18,2.96,3.1,1.44,1.49,3.05,3.25,2.44,2.56,1.64,1.69,6.6,7.2,5.4,5.9,9.8,11.5,25.0,34.0,10.0,14.0,6.8,7.6,10.5,12.5,8.4,42.0,8.2,44.0,19.5,24.0,14.5,32.0,9.2,95.0,9.8,900.0,9.6,130.0,10.0,700.0,10.0,500.0,9.8,700.0,8.4,42.0,10.0,1000.0,36066462,5174055.0,77718537.0,58805.0,1.262362373,1.262362418,1.262362457,1.262362382,2.02,110.0,1.64,1.87,6.4,7.2,1.16,1.18,2.34,2.46,1.68,1.75,1.85,1.93,1.24,1.27,1.47,1.51,1.262362374,1.262362376,1.262362377,1.262362421
Saudi 1st Division,2026-09-15,12:30:00,Al-Adalh,Al-Jndal,1.97,2.08,4.0,4.4,3.65,3.9,2.06,2.14,1.88,1.94,1.77,1.88,2.14,2.3,4.4,18.0,4.5,18.5,4.9,36.0,5.4,100.0,3.9,11.5,3.55,8.6,4.5,19.5,5.2,60.0,4.2,15.0,9.2,12.5,4.6,21.0,5.2,65.0,4.8,27.0,4.8,25.0,5.0,42.0,5.4,110.0,4.1,14.0,5.2,60.0,5.7,1000.0,36071168,21070765.0,21772357.0,58805.0,1.262437943,1.262437953,1.262437942,1.262437952,2.88,110.0,1.01,1.53,11.5,18.0,1.06,1.08,3.85,4.7,1.29,1.34,1.29,1.33,1.92,2.04,1.36,1.38,1.262437934,1.262437946,1.262437947,1.262437957
Polish Ekstraklasa,2026-09-15,13:00:00,Rakow Czestochowa,Zaglebie Lubin,1.92,1.97,4.3,4.6,3.75,3.95,2.08,2.16,1.87,1.93,1.79,1.85,2.18,2.28,14.0,17.0,14.5,17.5,14.5,36.0,10.0,500.0,8.8,10.0,7.6,8.6,15.0,18.5,9.4,130.0,10.5,13.5,9.4,11.0,15.5,18.0,9.4,250.0,10.5,23.0,17.0,24.0,16.0,70.0,22.0,320.0,10.5,12.5,9.4,250.0,11.0,1000.0,36057457,5876552.0,166904.0,58805.0,1.262284721,1.262284724,1.262284770,1.262284771,3.0,3.65,1.39,1.48,14.0,17.0,1.06,1.08,4.1,4.4,1.29,1.33,1.28,1.31,2.02,2.1,1.34,1.36,1.262284772,1.262284732,1.262284722,1.262284723
Saudi 1st Division,2026-09-15,13:05:00,AL Orubah,AL Jeel,1.63,1.78,5.8,7.8,3.6,4.2,1.75,1.97,2.04,2.34,2.0,2.36,1.73,2.0,6.2,950.0,9.0,950.0,2.0,500.0,2.02,700.0,4.4,950.0,5.1,14.5,1.96,950.0,2.02,700.0,4.9,40.0,7.4,36.0,1.97,950.0,2.02,700.0,7.6,900.0,10.5,120.0,2.0,500.0,2.02,580.0,3.8,85.0,2.02,700.0,2.02,1000.0,36071710,7202801.0,7899418.0,58805.0,1.262438053,1.262438063,1.262438052,1.262438062,2.68,110.0,1.4,1.59,9.4,13.5,1.08,1.11,3.3,3.9,1.35,1.44,1.16,1.21,2.28,2.6,1.32,1.39,1.262438044,1.262438056,1.262438057,1.262438067
Israeli Premier League,2026-09-15,13:30:00,Ironi Tiberias,Hapoel Jerusalem,3.1,3.3,2.52,2.68,3.2,3.45,1.74,1.83,2.2,2.36,1.9,2.0,2.0,2.12,10.0,11.5,8.2,10.5,14.0,18.5,6.2,48.0,9.6,13.0,6.6,7.6,10.5,12.5,5.9,110.0,18.0,26.0,12.0,16.0,16.5,32.0,6.4,60.0,6.6,70.0,6.2,50.0,6.6,70.0,6.8,580.0,7.2,55.0,7.2,36.0,6.4,1000.0,36049420,6064987.0,5810348.0,58805.0,1.262452891,1.262452894,1.262452938,1.262452939,2.78,3.1,1.48,1.57,9.8,11.5,1.09,1.12,3.1,3.4,1.42,1.46,1.59,1.66,1.43,1.48,1.4,1.46,1.262452940,1.262452901,1.262452892,1.262452893
German 3 Liga,2026-09-15,14:00:00,SG Sonnenhof,Verl,2.2,2.38,2.84,3.1,4.2,4.6,3.0,3.4,1.42,1.49,1.44,1.52,2.92,3.3,14.5,44.0,16.5,28.0,20.0,34.0,4.5,55.0,16.5,24.0,10.0,14.0,12.5,17.5,19.0,32.0,18.0,26.0,10.5,15.5,12.0,17.5,20.0,34.0,16.0,38.0,17.5,25.0,17.5,30.0,4.5,55.0,7.8,11.0,11.5,14.0,4.8,850.0,36056810,4069229.0,4901988.0,58805.0,1.262282362,1.262282365,1.262282409,1.262282410,1.05,1000.0,1.01,110.0,1.15,55.0,1.02,1.07,7.0,8.4,1.13,1.16,1.48,1.55,1.72,1.84,1.27,1.32,1.262282411,1.262282372,1.262282363,1.262282364
German 3 Liga,2026-09-15,14:00:00,Wurzburger Kickers,Alemannia Aachen,3.35,4.2,1.99,2.18,3.85,4.4,2.32,2.68,1.6,1.76,1.54,1.63,2.58,2.86,1.58,1000.0,8.8,950.0,1.54,130.0,1.57,900.0,1.54,950.0,4.9,42.0,6.2,950.0,1.55,150.0,1.56,95.0,1.55,950.0,8.4,950.0,1.57,180.0,1.58,900.0,1.58,340.0,1.58,460.0,1.57,580.0,1.58,230.0,2.68,85.0,1.58,850.0,36067552,6516913.0,199607.0,58805.0,1.262372021,1.262372024,1.262372068,1.262372069,1.05,110.0,1.01,110.0,1.15,26.0,1.04,1.25,4.9,6.6,1.18,1.25,1.84,2.02,1.32,1.43,1.29,1.36,1.262372070,1.262372031,1.262372022,1.262372023
Israeli Premier League,2026-09-15,14:00:00,Beitar Jerusalem,Maccabi Petach Tikva,1.61,1.7,5.6,6.4,4.2,4.5,2.06,2.3,1.78,1.95,1.87,1.99,2.02,2.16,15.0,18.0,17.5,23.0,9.4,120.0,10.5,180.0,8.0,9.2,8.6,10.5,10.5,38.0,9.8,400.0,8.8,10.5,8.8,10.5,18.0,22.0,9.8,320.0,13.5,16.5,14.5,17.5,8.6,80.0,10.0,580.0,7.6,9.0,10.0,110.0,11.0,1000.0,36066480,1169738.0,939576.0,58805.0,1.262362460,1.262362463,1.262362507,1.262362508,1.2,4.2,1.32,20.0,15.0,21.0,1.05,1.07,4.1,4.8,1.27,1.31,1.18,1.22,2.42,2.64,1.28,1.32,1.262362509,1.262362470,1.262362461,1.262362462
