League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Armenian Premier League,2024-10-07,10:00:00,BKMA Yerevan,Alashkert,3.8,5.1,1.77,1.92,3.5,950.0,1.87,2.14,1.89,2.18,1.01,1000.0,1.01,1000.0,3.5,17.5,6.8,11.0,3.3,14.0,1.46,1000.0,3.6,1000.0,6.6,11.0,7.6,11.5,1.69,1000.0,1.1,1000.0,1.84,1000.0,1.19,1000.0,1.1,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,15.5,1.09,1000.0,33659823,25763207.0,9686394.0,58805.0,1.233998955,1.233999000,1.233999039,1.233998964,2.64,3.8,1.35,1.61,3.2,1000.0,1.01,1.45,3.2,110.0,1.26,1.45,2.08,2.32,1.25,1.34,1.28,1.39,1.233998956,1.233998958,1.233998959,1.233999003
Romanian Liga II,2024-10-07,10:00:00,Bihor Oradea,FC U Craiova 1948,1.34,130.0,1.8,130.0,1.25,950.0,1.07,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.05,1000.0,1.05,1000.0,1.03,1000.0,33650871,5525110.0,20135214.0,58805.0,1.233863537,1.233863582,1.233863621,1.233863546,1.01,1000.0,1.01,1000.0,1.07,1000.0,1.01,21.0,1.07,1000.0,1.01,21.0,1.01,2.26,1.24,26.0,1.32,110.0,1.233863538,1.233863540,1.233863541,1.233863585
Norwegian 2nd Division,2024-10-07,10:00:00,Viking FK II,Eik-Tonsberg,1.77,2.74,2.52,5.7,1.91,950.0,1.98,6.2,1.19,2.04,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33664146,6358808.0,5508505.0,58805.0,1.234067142,1.234067145,1.234067189,1.234067190,1.01,1000.0,1.01,1000.0,3.0,1000.0,1.01,1.5,3.0,1000.0,1.01,1.5,1.3,1.66,1.57,2.3,1.25,1.68,1.234067191,1.234067152,1.234067143,1.234067144
Armenian Premier League,2024-10-07,12:00:00,West Armenia,Gandzasar FC II,1.72,2.86,1.25,6.2,1.37,950.0,1.07,1000.0,1.01,18.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.05,1000.0,1.05,1000.0,1.03,1000.0,33660078,25189384.0,7268356.0,58805.0,1.234003723,1.234003768,1.234003807,1.234003732,1.01,1000.0,1.01,1000.0,1.08,1000.0,1.01,990.0,1.07,1000.0,1.01,990.0,1.36,1.65,1.53,2.4,1.25,1.45,1.234003724,1.234003726,1.234003727,1.234003771
Bosnian Premier League,2024-10-07,13:00:00,Borac Banja Luka,Zeljeznicar,1.07,3.8,1.36,22.0,1.39,990.0,1.39,990.0,1.2,15.5,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33665223,4837337.0,180585.0,58805.0,1.234078287,1.234078332,1.234078371,1.234078296,1.01,1000.0,1.31,1000.0,1.39,1000.0,1.01,15.5,1.39,990.0,1.2,15.5,1.04,3.8,1.36,26.0,1.31,3.55,1.234078288,1.234078290,1.234078291,1.234078335
Uruguayan Segunda Division,2024-10-07,13:45:00,Juventud De Las Piedras,Atenas,1.67,2.92,2.88,4.6,2.96,950.0,1.35,1.63,2.6,3.85,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33664540,8947595.0,8773406.0,58805.0,1.234067235,1.234067280,1.234067319,1.234067244,2.06,3.05,1.01,1000.0,6.4,9.4,1.12,1.19,2.14,3.15,1.46,1.88,1.32,1.54,1.52,1.92,1.38,1.52,1.234067236,1.234067238,1.234067239,1.234067283
Romanian Liga II,2024-10-07,14:00:00,Csikszereda,CSM Focsani,1.11,1.53,1.04,1000.0,1.01,950.0,1.07,1000.0,1.01,18.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.05,1000.0,1.05,1000.0,1.03,1000.0,33650864,8886239.0,15289429.0,58805.0,1.233863627,1.233863672,1.233863711,1.233863636,1.01,1000.0,1.01,1000.0,1.07,1000.0,1.01,18.0,1.07,1000.0,1.01,18.0,1.05,1.12,2.9,36.0,1.16,1.32,1.233863628,1.233863630,1.233863631,1.233863675
Norwegian 2nd Division,2024-10-07,14:00:00,Valerenga II,Gjovik-Lyn,1.04,2.44,1.04,3.3,1.01,950.0,1.07,1000.0,1.01,18.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33665318,5481309.0,778905.0,58805.0,1.234082197,1.234082242,1.234082281,1.234082206,1.01,1000.0,1.01,1000.0,1.07,1000.0,1.01,18.0,1.07,1000.0,1.01,18.0,1.43,26.0,1.69,36.0,1.21,110.0,1.234082198,1.234082200,1.234082201,1.234082245
Danish 1st Division,2024-10-07,14:00:00,Hvidovre,Kolding IF,2.28,2.46,3.15,3.6,3.45,3.65,1.83,1.98,2.02,2.22,1.78,1.91,2.0,2.06,1.03,14.5,10.5,14.0,1.03,27.0,1.03,75.0,8.0,11.0,6.2,8.2,11.5,15.5,1.03,48.0,1.03,16.5,1.03,12.0,1.03,21.0,1.03,60.0,1.03,36.0,1.03,29.0,1.03,46.0,1.03,120.0,1.01,24.0,1.01,50.0,1.03,1000.0,33647419,151007.0,151010.0,58805.0,1.233825817,1.233825862,1.233825901,1.233825826,2.82,3.5,1.4,1.55,10.0,15.5,1.07,1.11,3.45,3.95,1.33,1.41,1.38,1.46,1.69,1.79,1.38,1.4,1.233825818,1.233825820,1.233825821,1.233825865
English Premier League 2 - Div 1,2024-10-07,15:00:00,Reading U21,Norwich U21,1.68,3.85,2.38,3.25,2.44,950.0,2.2,1000.0,1.01,1.82,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33664626,6586874.0,6667764.0,58805.0,1.234066964,1.234067009,1.234067048,1.234066973,1.01,1000.0,1.01,1000.0,2.2,1000.0,1.01,1.04,2.2,1000.0,1.01,1.82,1.44,1.73,1.35,1.99,1.24,1.7,1.234066965,1.234066967,1.234066968,1.234067012
