League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Australian A-League Men,2024-01-23,05:00:00,Newcastle Jets,Brisbane Roar,2.26,2.28,3.1,3.2,4.1,4.3,4.1,4.8,1.27,1.32,1.02,1.88,2.14,1000.0,1.18,1.28,4.5,6.6,26.0,36.0,1.03,1.04,6.2,7.4,1.16,1.19,2.84,2.94,1.52,1.54,1.73,1.81,2.24,2.36,1.28,1.36,3.7,4.6,1.11,1.15,6.8,10.5,1.05,1.06,15.0,26.0,1.01,1.02,36.0,970.0,1.01,1.01,100.0,150.0,1.51,1.57,2.78,2.98,24.0,27.0,19.0,21.0,25.0,28.0,46.0,55.0,15.5,17.5,9.6,11.5,13.0,14.0,26.0,28.0,17.0,19.0,10.5,11.5,13.5,14.5,28.0,30.0,28.0,32.0,18.0,20.0,22.0,25.0,32.0,50.0,8.4,10.0,14.0,17.5,110.0,980.0,32940512,1205125.0,3862627.0,58805.0,1.223603079,1.223603165,1.223603166,1.223603167,1.223603081,1.223603082,1.223603083,1.223603084,1.223603085,1.223603086,1.223603087,1.223603088,1.223603089,1.223603158,1.223603080
Indonesian Liga 2,2024-01-23,05:00:00,Persela Lamongan,Deltras Sidoarjo,1.41,44.0,1.24,1000.0,3.3,6.0,1.01,1000.0,1.3,1.85,1.2,1.6,2.66,1000.0,1.05,1.2,1.01,1000.0,2.24,15.5,1.07,1.18,2.24,15.5,1.22,1.8,1.45,2.54,1.65,9.4,1.12,1.5,1.65,13.5,1.05,1.2,3.0,36.0,1.02,1.12,3.0,970.0,1.01,1.06,6.0,980.0,1.01,1.02,9.2,980.0,1.01,1.01,9.2,1000.0,1.04,1000.0,1.01,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.04,1000.0,32959880,5227372.0,6437712.0,58805.0,1.223886665,1.223886668,1.223886670,1.223886663,1.223886669,1.223886713,1.223886710,1.223886714,1.223886711,1.223886673,1.223886671,1.223886664,1.223886662,1.223886749,1.223886674
Bangladesh Matches,2024-01-23,05:45:00,Sheikh Russel KC,Fortis FC Limited,1.65,44.0,1.39,28.0,2.8,32.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.08,26.0,1.06,55.0,1.08,26.0,1.06,15.5,1.08,26.0,1.06,15.5,1.08,26.0,1.06,15.5,1.05,26.0,1.06,36.0,1.02,26.0,1.06,980.0,1.01,26.0,1.06,1000.0,1.01,26.0,1.06,1000.0,1.01,26.0,1.06,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32960026,9216130.0,38486822.0,58805.0,1.223888899,1.223888902,1.223888904,1.223888897,1.223888903,1.223888947,1.223888944,1.223888948,1.223888945,1.223888907,1.223888905,1.223888898,1.223888896,1.223888983,1.223888908
Bangladesh Matches,2024-01-23,05:45:00,Sheikh Jamal,Rahmatganj MFS,1.7,44.0,1.39,18.5,2.8,32.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.08,990.0,1.04,55.0,1.08,990.0,1.04,15.5,1.08,990.0,1.04,15.5,1.08,980.0,1.04,15.5,1.05,970.0,1.04,26.0,1.02,980.0,1.04,980.0,1.01,980.0,1.04,980.0,1.01,980.0,1.04,980.0,1.01,960.0,1.04,960.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,32960029,8670890.0,11982013.0,58805.0,1.223888809,1.223888812,1.223888814,1.223888807,1.223888813,1.223888857,1.223888854,1.223888858,1.223888855,1.223888817,1.223888815,1.223888808,1.223888806,1.223888893,1.223888818
Algerian U21,2024-01-23,06:00:00,JS Kabylie U21,MC El Bayadh U21,1.06,9.0,2.96,1000.0,2.26,950.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.04,1000.0,1.07,980.0,1.01,15.5,1.08,990.0,1.04,21.0,1.08,990.0,1.04,21.0,1.08,990.0,1.04,21.0,1.08,980.0,1.04,26.0,1.05,980.0,1.04,55.0,1.03,980.0,1.04,980.0,1.01,980.0,1.04,1000.0,1.01,980.0,1.04,1000.0,1.01,110.0,1.04,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,32960161,8316608.0,42050528.0,58805.0,1.223892895,1.223892898,1.223892900,1.223892893,1.223892899,1.223892943,1.223892940,1.223892944,1.223892941,1.223892903,1.223892901,1.223892894,1.223892892,1.223892979,1.223892904
Czech Winter League,2024-01-23,06:15:00,Pardubice,Zizkov,1.35,1.44,7.4,1000.0,5.0,32.0,3.9,5.0,1.25,1.35,1.68,1000.0,1.05,2.48,1.21,1.29,1.01,980.0,2.8,980.0,1.03,1.54,2.8,970.0,1.03,1.54,2.64,970.0,1.03,1.54,1.31,36.0,1.44,5.8,1.31,1.38,3.7,4.3,1.08,1.38,3.7,13.5,1.01,1.38,3.7,980.0,1.01,1.38,3.7,1000.0,1.01,1.38,3.7,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,4.2,1000.0,4.2,1000.0,4.2,1000.0,2.7,980.0,2.76,980.0,4.2,1000.0,4.2,1000.0,1.64,1000.0,2.6,980.0,1.54,980.0,4.2,1000.0,2.66,980.0,2.74,980.0,1.55,980.0,1.64,1000.0,1.93,980.0,4.2,1000.0,3.35,1000.0,32960035,4940265.0,50333.0,58805.0,1.223888994,1.223888997,1.223888999,1.223888992,1.223888998,1.223889042,1.223889039,1.223889043,1.223889040,1.223889002,1.223889000,1.223888993,1.223888991,1.223889078,1.223889003
Czech Winter League,2024-01-23,06:30:00,MFk Skalica,FC Zbrojovka Brno,2.22,2.76,2.52,3.25,2.52,4.2,1.01,5.0,1.26,1.39,1.59,1.93,1.05,110.0,1.17,1.28,1.01,980.0,1.58,980.0,1.03,1.69,1.58,55.0,1.04,1.69,1.58,26.0,1.44,1.69,1.58,1.91,1.44,5.0,1.25,1.39,2.1,5.6,1.08,1.39,1.01,15.5,1.02,1.39,2.1,110.0,1.01,1.39,2.1,1000.0,1.01,1.39,2.1,1000.0,1.47,1.74,1.01,3.4,1.01,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.03,1000.0,1.03,980.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,980.0,1.55,1000.0,1.03,1000.0,32960028,12690369.0,9833553.0,58805.0,1.223889084,1.223889087,1.223889089,1.223889082,1.223889088,1.223889132,1.223889129,1.223889133,1.223889130,1.223889092,1.223889090,1.223889083,1.223889081,1.223889168,1.223889093
Friendly Matches,2024-01-23,07:00:00,Slask Wroclaw,Domzale,1.75,1.8,4.1,5.1,4.1,5.2,3.6,4.4,1.3,1.38,1.58,1000.0,1.01,2.74,1.14,1.22,5.5,980.0,2.38,980.0,1.01,1.72,2.4,980.0,1.01,1.71,2.38,2.8,1.56,1.72,1.56,1.73,2.36,2.8,1.23,1.31,4.2,5.4,1.08,1.13,8.8,15.5,1.01,1.13,8.8,990.0,1.01,1.13,8.8,1000.0,1.01,1.13,8.8,1000.0,1.7,1.8,2.24,2.6,1.64,980.0,1.64,980.0,1.57,980.0,1.57,1000.0,2.22,980.0,2.4,980.0,1.89,980.0,1.53,980.0,2.3,980.0,2.22,980.0,2.66,980.0,1.57,1000.0,1.73,980.0,1.72,980.0,1.57,980.0,1.57,1000.0,2.04,980.0,1.57,1000.0,1.26,1000.0,32960550,3143307.0,503208.0,58805.0,1.223899840,1.223899843,1.223899845,1.223899838,1.223899844,1.223899888,1.223899885,1.223899889,1.223899886,1.223899848,1.223899846,1.223899839,1.223899837,1.223899924,1.223899849
Portuguese U23,2024-01-23,08:00:00,Famalicao U23,Vizela U23,2.06,2.26,3.45,3.95,3.55,4.1,3.05,3.5,1.4,1.49,1.45,1.55,2.82,3.25,1.12,1.15,1.01,980.0,3.9,36.0,1.05,1.1,3.9,4.6,1.27,1.35,1.96,2.2,1.83,2.04,1.37,1.47,3.15,3.7,1.13,1.47,3.15,10.5,1.04,1.1,3.15,36.0,1.01,1.04,5.1,1000.0,1.01,1.04,11.0,1000.0,1.01,1.04,11.0,1000.0,1.74,1.88,2.14,2.36,6.2,980.0,6.2,980.0,2.74,980.0,1.36,1000.0,5.2,980.0,4.7,980.0,6.0,980.0,1.55,980.0,5.8,980.0,5.3,980.0,6.6,980.0,5.5,980.0,2.2,980.0,5.3,980.0,8.0,980.0,1.72,1000.0,1.56,980.0,1.55,980.0,1.21,1000.0,32949895,25633050.0,40816280.0,58805.0,1.223727172,1.223727175,1.223727177,1.223727170,1.223727176,1.223727220,1.223727217,1.223727221,1.223727218,1.223727180,1.223727178,1.223727171,1.223727169,1.223727256,1.223727181
AFC Asian Cup,2024-01-23,08:30:00,Australia,Uzbekistan,2.38,2.5,3.75,4.0,3.0,3.05,2.3,2.54,1.65,1.77,1.26,1.32,4.2,4.8,1.05,1.07,15.0,21.0,2.38,9.2,1.13,1.18,2.38,2.74,1.57,1.72,1.45,1.52,2.92,3.25,1.14,1.22,2.92,8.8,1.05,1.09,1.01,26.0,1.01,1.09,1.01,970.0,1.01,1.09,5.6,1000.0,1.01,1.02,12.0,1000.0,1.01,1.01,12.0,1000.0,2.18,2.44,1.69,1.84,7.2,8.4,8.8,9.8,21.0,24.0,13.0,980.0,6.0,7.0,6.4,7.0,15.5,17.5,12.5,75.0,12.0,13.5,11.5,13.0,24.0,34.0,13.5,120.0,11.0,980.0,32.0,990.0,13.0,85.0,13.0,260.0,11.5,46.0,13.5,120.0,13.5,1000.0,32945522,15296.0,51090.0,58805.0,1.223667450,1.223667453,1.223667455,1.223667448,1.223667454,1.223667464,1.223667460,1.223667406,1.223667461,1.223667458,1.223667456,1.223667446,1.223667447,1.223667449,1.223667459
