League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
North American Leagues Cup,2024-08-09,00:00:00,San Jose Earthquakes,Necaxa,2.96,3.1,2.5,2.52,3.6,3.8,2.18,2.36,1.74,1.85,1.64,1.72,2.4,2.56,15.5,18.0,11.0,13.5,15.0,17.5,28.0,36.0,13.0,16.0,7.8,8.8,10.5,11.5,20.0,980.0,19.5,38.0,12.0,13.5,14.0,16.5,29.0,55.0,42.0,55.0,27.0,34.0,32.0,42.0,42.0,75.0,19.5,24.0,6.8,17.5,11.0,980.0,33472877,408102.0,230910.0,58805.0,1.231510319,1.231510364,1.231510403,1.231510328
US Matches,2024-08-09,00:00:00,Portland Timbers II,Austin FC II,2.36,2.58,2.9,3.25,3.55,4.4,2.28,2.64,1.6,1.79,1.56,1.71,2.4,2.78,15.5,21.0,13.5,17.0,19.5,1000.0,20.0,1000.0,10.5,15.0,7.6,10.0,11.0,14.5,20.0,32.0,15.0,1000.0,9.8,13.0,13.0,1000.0,20.0,1000.0,20.0,1000.0,19.0,1000.0,20.0,34.0,20.0,1000.0,1.62,15.0,1.68,22.0,1.81,1000.0,33478073,7269362.0,70207224.0,58805.0,1.231588018,1.231588063,1.231588102,1.231588027
Indian Matches,2024-08-09,03:30:00,North East United FC,Chawnpui FC,1.01,600.0,1.01,870.0,1.23,950.0,1.07,110.0,1.03,26.0,1.01,1000.0,1.01,1000.0,19.0,1000.0,16.0,1000.0,19.0,1000.0,20.0,1000.0,14.5,1000.0,7.8,1000.0,10.5,1000.0,20.0,1000.0,18.5,1000.0,10.0,1000.0,11.5,1000.0,20.0,1000.0,20.0,1000.0,19.0,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33478075,72455051.0,11635015.0,58805.0,1.231588735,1.23158878,1.231588819,1.231588744
Czech U19,2024-08-09,06:00:00,Fastav Zlin U19,FC Vysocina Jihlava U19,1.73,1.97,4.1,5.9,4.0,5.7,1.56,48.0,1.03,2.78,1.44,1.57,2.76,3.25,1.01,70.0,1.03,1000.0,1.03,1000.0,40.0,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,9.2,1000.0,11.5,1000.0,1.03,1000.0,19.0,1000.0,12.0,1000.0,15.0,1000.0,32.0,1000.0,1.55,60.0,1.55,1000.0,1.03,1000.0,33477831,12587955.0,6582670.0,58805.0,1.231583863,1.231583908,1.231583947,1.231583872
Women's Matches,2024-08-09,06:00:00,Ayeyawady United FC (W),Ispe FC (W),6.6,14.0,1.44,1.61,4.4,6.8,1.05,1000.0,1.01,26.0,1.01,1000.0,1.01,1000.0,23.0,48.0,9.6,1000.0,9.2,1000.0,11.0,1000.0,29.0,1000.0,10.0,1000.0,8.2,1000.0,10.0,1000.0,40.0,1000.0,24.0,1000.0,17.5,1000.0,19.5,1000.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,1.55,1000.0,1.02,60.0,1.04,1000.0,33478092,69676671.0,22120307.0,58805.0,1.231589027,1.231589072,1.231589111,1.231589036
Women's Matches,2024-08-09,06:00:00,Yangon United (W),Thitsar Arman FC (W),1.76,2.02,3.75,5.2,4.2,6.2,1.05,1000.0,1.01,26.0,1.01,1000.0,1.01,1000.0,19.5,46.0,19.5,1000.0,1.03,1000.0,1.03,1000.0,10.5,1000.0,8.8,1000.0,16.0,1000.0,1.03,1000.0,11.0,1000.0,8.8,1000.0,13.5,1000.0,1.03,1000.0,17.5,1000.0,14.0,1000.0,21.0,1000.0,1.03,200.0,1.03,1000.0,1.55,1000.0,1.03,1000.0,33478093,70140411.0,22120308.0,58805.0,1.231588846,1.231588891,1.23158893,1.231588855
Friendly Matches,2024-08-09,06:30:00,Eibar,CA Osasuna II,1.55,1.66,4.6,870.0,3.55,5.7,1.46,6.4,1.6,3.4,1.78,2.0,2.0,2.28,17.0,980.0,1.16,980.0,40.0,1000.0,40.0,1000.0,8.8,980.0,9.0,980.0,1.16,980.0,40.0,1000.0,9.0,1000.0,8.2,980.0,17.0,980.0,40.0,1000.0,12.5,1000.0,12.0,980.0,23.0,1000.0,40.0,1000.0,1.13,980.0,1.55,1000.0,4.0,1000.0,33476757,247969.0,9310975.0,58805.0,1.231564167,1.231564212,1.231564251,1.231564176
Myanmar Matches,2024-08-09,06:30:00,Dagon Port FC,Myawady FC,2.4,720.0,1.31,3.25,3.65,290.0,1.2,36.0,1.03,6.0,1.01,1000.0,1.01,1000.0,1.49,34.0,1.06,1000.0,2.66,1000.0,2.96,1000.0,13.0,1000.0,2.78,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,9.8,40.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.55,1000.0,1.55,1000.0,1.06,1000.0,33477221,66791754.0,22580287.0,58805.0,1.231573912,1.231573957,1.231573996,1.231573921
Indian Calcutta Matches,2024-08-09,06:30:00,Eastern Railway S.C,SC East Bengal (Res),1.02,600.0,1.09,1.14,3.05,330.0,1.05,1000.0,1.01,26.0,1.01,1000.0,1.01,1000.0,1.01,85.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.01,60.0,1.03,1000.0,33477631,25764480.0,49742496.0,58805.0,1.231584124,1.23158417,1.231584215,1.231584133
Friendly Matches,2024-08-09,07:00:00,Burgos,Leonesa,2.16,2.5,3.35,4.2,3.15,3.6,1.51,2.08,1.92,2.94,1.84,2.18,1.84,2.18,1.46,980.0,1.14,980.0,1.14,1000.0,2.94,1000.0,1.1,980.0,1.14,980.0,1.14,980.0,1.14,1000.0,1.14,1000.0,1.11,980.0,1.14,980.0,1.14,1000.0,1.14,1000.0,1.14,1000.0,1.14,1000.0,1.14,1000.0,1.55,1000.0,1.55,1000.0,1.14,1000.0,33476785,968180.0,565022.0,58805.0,1.231566581,1.231566626,1.231566665,1.23156659
Bhutan Premier League,2024-08-09,07:00:00,RTC FC,Transport United FC,3.4,3.75,1.98,2.1,4.4,5.0,1.08,110.0,1.01,13.5,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,11.5,1000.0,10.5,1000.0,1.03,1000.0,1.01,1000.0,1.02,1000.0,10.5,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33479509,45943824.0,13270879.0,58805.0,1.23160424,1.231604285,1.231604324,1.231604249
Indian Durand Cup,2024-08-09,07:30:00,Indian Navy,Inter Kashi,5.2,6.4,1.56,1.68,4.4,6.0,3.2,110.0,1.09,1.46,1.01,1.59,2.72,1000.0,20.0,1000.0,13.0,1000.0,10.5,1000.0,15.5,1000.0,20.0,1000.0,11.5,1000.0,1.02,1000.0,11.5,1000.0,20.0,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.55,1000.0,1.01,60.0,1.23,1000.0,33478142,8411377.0,62395850.0,58805.0,1.231589387,1.231589432,1.231589471,1.231589396
South Korean K League 1,2024-08-09,07:30:00,Jeonbuk Motors,Gwangju FC,2.7,2.78,2.78,2.84,3.5,3.65,2.02,2.06,1.95,1.98,1.76,1.8,2.24,2.32,13.0,14.5,11.0,13.0,16.5,18.5,36.0,42.0,11.0,12.0,7.6,8.4,11.5,13.0,26.0,30.0,16.5,18.0,11.5,12.5,15.0,16.5,32.0,42.0,36.0,42.0,25.0,30.0,34.0,40.0,65.0,85.0,21.0,26.0,20.0,24.0,70.0,980.0,33462845,2224159.0,5348611.0,58805.0,1.231347791,1.231347836,1.231347875,1.231347800
South Korean K League 1,2024-08-09,07:30:00,Gimcheon Sangmu,Gangwon,2.24,2.28,3.45,3.6,3.6,3.75,1.98,2.02,1.99,2.02,1.79,1.84,2.2,2.28,12.5,15.5,13.0,14.5,21.0,26.0,48.0,70.0,9.6,11.0,7.4,8.4,13.5,15.5,32.0,44.0,12.0,14.5,10.0,11.5,16.0,18.5,40.0,55.0,23.0,30.0,19.5,29.0,30.0,38.0,38.0,110.0,14.5,17.5,26.0,40.0,15.0,980.0,33462846,41053763.0,5348606.0,58805.0,1.231347701,1.231347746,1.231347785,1.231347710
Chinese Super League,2024-08-09,08:35:00,Sichuan Jiuniu FC,Chengdu Rongcheng,7.6,8.4,1.49,1.5,4.8,5.1,2.12,2.18,1.84,1.88,2.0,2.08,1.92,1.99,15.0,19.0,7.8,8.4,7.6,8.6,11.5,13.0,23.0,27.0,9.8,11.0,9.2,10.5,13.5,15.5,48.0,70.0,26.0,30.0,22.0,26.0,30.0,36.0,17.0,270.0,18.0,980.0,21.0,120.0,18.5,150.0,16.0,150.0,6.8,7.2,18.0,1000.0,33465374,17714225.0,50443280.0,58805.0,1.231402212,1.231402257,1.231402296,1.231402221
