League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Friendly Matches,2025-08-04,09:00:00,Cracovia Krakow,Asteras Tripolis,1.56,1.86,2.52,9.6,3.45,4.1,1.7,7.8,1.15,2.44,1.03,1000.0,1.03,1000.0,1.21,1000.0,1.21,1000.0,1.21,1000.0,1.21,1000.0,1.18,95.0,1.18,980.0,1.21,1000.0,1.21,1000.0,1.18,110.0,1.18,80.0,1.2,1000.0,1.21,1000.0,1.2,900.0,1.19,1000.0,1.2,1000.0,1.21,1000.0,1.19,1000.0,1.55,1000.0,1.21,1000.0,34584785,880537.0,1300930.0,58805.0,1.246303195,1.246303198,1.246303242,1.246303243,1.2,110.0,1.25,110.0,1.1,55.0,1.02,1.05,1.11,7.8,1.15,1.2,1.11,1.26,2.12,2.82,1.33,1.4,1.246303244,1.246303205,1.246303196,1.246303197
Armenian Premier League,2025-08-04,10:30:00,Alashkert,FC Pyunik,4.4,5.4,1.77,1.9,3.75,4.4,1.99,2.18,1.85,2.02,1.82,1.96,2.04,2.22,13.0,16.5,8.0,10.0,9.4,12.0,16.0,21.0,14.5,19.0,7.8,9.6,8.8,11.0,16.0,20.0,19.0,110.0,16.0,20.0,16.0,21.0,15.5,65.0,7.8,200.0,7.8,190.0,7.8,190.0,8.2,580.0,7.8,600.0,9.6,12.0,8.8,1000.0,34581937,9686394.0,1526911.0,58805.0,1.246268947,1.246268950,1.246268994,1.246268995,3.3,3.6,1.39,1.43,12.0,16.5,1.06,1.08,3.8,4.6,1.28,1.35,2.1,2.32,1.23,1.28,1.3,1.36,1.246268996,1.246268957,1.246268948,1.246268949
Armenian Premier League,2025-08-04,10:30:00,FC Van Yerevan,Ararat Armenia,5.4,6.6,1.63,1.71,4.1,4.7,2.16,2.3,1.77,1.86,1.79,2.0,2.0,2.28,7.6,980.0,4.6,980.0,4.8,40.0,7.4,900.0,9.6,980.0,4.1,20.0,4.6,980.0,8.4,70.0,13.0,100.0,9.8,980.0,9.2,980.0,7.4,80.0,2.38,1000.0,3.3,1000.0,20.0,1000.0,8.6,580.0,8.4,1000.0,4.4,29.0,8.6,1000.0,34580185,25541480.0,20740727.0,58805.0,1.246253356,1.246253359,1.246253403,1.246253404,3.4,3.75,1.37,1.41,13.5,26.0,1.05,1.07,4.1,5.0,1.26,1.32,2.4,2.6,1.2,1.23,1.27,1.32,1.246253405,1.246253366,1.246253357,1.246253358
Finnish Veikkausliiga,2025-08-04,12:00:00,Ilves,Gnistan,1.39,1.4,8.4,9.2,5.8,6.2,2.84,2.98,1.51,1.54,1.77,1.84,2.2,2.3,26.0,29.0,32.0,40.0,65.0,95.0,65.0,280.0,11.0,12.5,12.0,13.5,27.0,32.0,60.0,120.0,9.2,10.0,9.4,10.5,21.0,23.0,50.0,280.0,11.5,13.0,12.0,13.0,24.0,28.0,60.0,100.0,4.4,4.6,70.0,100.0,140.0,1000.0,34562872,1229635.0,495186.0,58805.0,1.246095347,1.246095350,1.246095394,1.246095395,4.4,4.5,1.28,1.3,26.0,36.0,1.03,1.04,6.6,7.4,1.16,1.18,1.12,1.14,3.4,3.6,1.2,1.21,1.246095396,1.246095357,1.246095348,1.246095349
Ukrainian Premier League,2025-08-04,12:00:00,Metalist 1925,Obolon-Brovar Kiev,1.81,1.86,5.0,5.5,3.65,3.85,1.75,1.83,2.2,2.34,1.03,1000.0,1.03,1000.0,10.0,12.5,14.0,16.5,28.0,40.0,9.0,150.0,4.8,12.0,5.2,8.4,10.0,980.0,28.0,340.0,9.0,12.0,9.6,10.5,21.0,60.0,28.0,100.0,17.0,19.5,11.5,22.0,10.0,200.0,9.2,170.0,13.0,15.5,12.5,120.0,9.6,1000.0,34523965,13177944.0,9460511.0,58805.0,1.245704737,1.245704782,1.245704821,1.245704746,2.92,3.15,1.47,1.52,3.3,13.5,1.08,1.1,3.25,3.6,1.39,1.44,1.22,1.24,2.16,2.24,1.35,1.38,1.245704738,1.245704740,1.245704741,1.245704785
Finnish Kakkonen,2025-08-04,12:30:00,VJS,Pepo,1.38,1.43,6.4,12.0,5.8,9.0,3.35,4.0,1.36,1.41,1.03,1000.0,1.03,1000.0,1.76,1000.0,32.0,1000.0,4.2,1000.0,4.2,1000.0,9.0,1000.0,7.6,42.0,10.0,1000.0,4.2,1000.0,7.0,1000.0,6.4,1000.0,3.1,1000.0,4.2,1000.0,7.6,1000.0,7.6,1000.0,11.0,1000.0,1.78,1000.0,1.6,29.0,10.5,1000.0,1.79,1000.0,34582048,18286760.0,13445628.0,58805.0,1.246269826,1.246269829,1.246269873,1.246269874,5.1,6.0,1.21,1.24,1.1,55.0,1.02,1.04,3.45,11.0,1.1,1.14,1.13,1.16,3.3,3.75,1.17,1.2,1.246269875,1.246269836,1.246269827,1.246269828
Serbian First League,2025-08-04,13:00:00,FK Jedinstvo Ub,FK Trayal Krusevac,1.4,1.66,3.7,15.0,3.85,4.8,1.15,2.5,1.66,7.6,1.03,1000.0,1.03,1000.0,5.1,1000.0,1.61,1000.0,1.67,1000.0,1.67,1000.0,3.85,1000.0,5.6,980.0,1.64,1000.0,1.67,1000.0,4.4,1000.0,7.6,1000.0,1.64,1000.0,1.67,1000.0,6.4,1000.0,1.64,1000.0,1.65,1000.0,1.67,1000.0,3.55,1000.0,1.67,1000.0,1.68,1000.0,34582826,25136298.0,19642466.0,58805.0,1.246280116,1.246280119,1.246280163,1.246280164,2.24,3.8,1.35,1.8,3.1,18.0,1.07,1.12,1.15,18.0,1.07,7.6,1.07,1.17,2.14,6.4,1.27,1.34,1.246280165,1.246280126,1.246280117,1.246280118
Estonian Esiliiga,2025-08-04,13:00:00,Nomme Kalju II,Viimsi JK,6.2,6.8,1.47,1.53,5.4,5.8,2.96,3.9,1.39,1.49,1.56,1.73,1.04,2.92,28.0,40.0,7.4,28.0,11.0,1000.0,13.5,16.5,17.5,50.0,9.2,15.5,9.6,12.0,12.0,14.0,6.0,70.0,22.0,26.0,11.5,20.0,19.5,25.0,6.2,190.0,6.2,290.0,25.0,65.0,6.0,70.0,15.0,48.0,3.9,6.0,6.4,1000.0,34581990,10396212.0,10763001.0,58805.0,1.246269485,1.246269488,1.246269532,1.246269533,4.7,5.7,1.22,1.27,7.6,110.0,1.02,1.04,3.15,11.0,1.11,1.16,2.88,3.1,1.17,1.2,1.2,1.23,1.246269534,1.246269495,1.246269486,1.246269487
Finnish Veikkausliiga,2025-08-04,13:00:00,HJK Helsinki,FC Inter,2.58,2.6,2.8,2.88,3.75,3.85,2.44,2.52,1.65,1.7,1.57,1.62,2.62,2.78,18.5,22.0,15.0,16.5,19.5,22.0,27.0,150.0,14.0,15.5,8.2,9.0,11.5,12.5,24.0,27.0,17.5,19.0,10.5,12.0,13.5,15.0,21.0,48.0,32.0,120.0,21.0,24.0,20.0,30.0,29.0,60.0,13.0,15.0,16.0,18.5,85.0,1000.0,34562874,6390.0,139505.0,58805.0,1.246095447,1.246095450,1.246095494,1.246095495,3.85,4.0,1.33,1.35,18.0,24.0,1.05,1.06,5.3,5.8,1.21,1.23,1.52,1.55,1.62,1.66,1.35,1.36,1.246095496,1.246095457,1.246095448,1.246095449
Bulgarian A League,2025-08-04,13:00:00,Cherno More,Beroe Stara Za,1.61,1.65,7.0,8.8,3.8,4.1,1.75,1.84,2.18,2.34,1.03,2.34,1.74,1000.0,6.8,1000.0,9.0,1000.0,5.6,1000.0,5.7,1000.0,3.85,14.0,5.3,14.0,5.3,1000.0,5.7,1000.0,4.4,21.0,6.2,9.8,14.0,1000.0,5.8,1000.0,7.6,55.0,10.5,1000.0,5.2,100.0,5.7,1000.0,4.1,36.0,5.7,1000.0,5.9,1000.0,34559121,427650.0,4127866.0,58805.0,1.246048266,1.246048311,1.246048350,1.246048275,2.92,3.1,1.47,1.52,9.2,13.5,1.08,1.1,3.2,3.65,1.39,1.44,1.13,1.16,2.52,2.64,1.33,1.36,1.246048267,1.246048269,1.246048270,1.246048314
