League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chilean Primera Division,2024-02-19,00:00:00,Union La Calera,Univ Catolica (Chile),1.05,980.0,1.06,980.0,1.02,1000.0,2.58,980.0,1.19,1.64,1.02,1.54,2.88,980.0,1.1,1000.0,1.01,11.0,1.5,970.0,1.01,3.0,1.5,970.0,1.01,4.3,1.5,110.0,1.5,4.3,1.12,970.0,1.5,11.0,1.05,3.0,1.5,26.0,1.03,1.41,1.01,980.0,1.01,1.18,1.01,1000.0,1.01,1.18,6.4,1000.0,1.01,1.17,1.01,1000.0,1.1,1000.0,1.1,1000.0,1.47,1000.0,1.1,1000.0,1.1,1000.0,3.2,1000.0,2.32,1000.0,3.15,1000.0,5.9,1000.0,4.5,1000.0,2.74,1000.0,4.7,1000.0,8.8,1000.0,6.8,1000.0,3.4,1000.0,1.1,1000.0,13.0,1000.0,8.6,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,32984284,5271439.0,7029037.0,58805.0,1.224268967,1.224268970,1.224268972,1.224268965,1.224268971,1.224269050,1.224269021,1.224269051,1.224269028,1.224268975,1.224268973,1.224268966,1.224268964,1.224269121,1.224268976
Mexican Women's Matches,2024-02-19,00:10:00,Club Tijuana (W),Queretaro (W),1.37,1.4,8.4,9.8,5.5,6.2,4.2,4.5,1.28,1.31,1.71,1.76,2.3,2.42,1.19,1.22,5.5,6.2,6.0,36.0,1.04,1.05,5.7,7.0,1.18,1.2,2.64,2.76,1.57,1.61,1.64,1.71,2.42,2.56,1.27,1.3,4.4,4.7,1.1,1.13,8.6,26.0,1.03,1.05,15.0,34.0,1.01,1.02,34.0,100.0,1.01,1.01,50.0,300.0,1.92,2.02,1.98,2.1,8.2,34.0,7.2,50.0,55.0,1000.0,100.0,310.0,8.6,11.5,10.5,14.0,6.4,48.0,80.0,880.0,8.4,9.6,8.4,11.0,20.0,34.0,7.4,1000.0,9.6,11.5,10.0,16.5,22.0,40.0,80.0,1000.0,3.45,4.9,7.2,490.0,5.3,1000.0,33021228,13968899.0,16652588.0,58805.0,1.224865810,1.224865813,1.224865815,1.224865808,1.224865814,1.224865858,1.224865855,1.224865859,1.224865856,1.224865818,1.224865816,1.224865809,1.224865807,1.224865894,1.224865819
Turkish U19,2024-02-19,06:00:00,Adana Demirspor U19,MKE Ankaragucu U19,1.16,2.0,2.5,1000.0,2.0,10.0,3.4,5.4,1.23,1.42,1.56,2.0,2.0,55.0,1.11,1.35,1.01,1000.0,2.24,1000.0,1.01,1.06,2.24,36.0,1.11,1.3,2.24,10.5,1.35,1.8,1.46,2.44,1.7,6.4,1.19,2.0,2.0,6.4,1.08,2.0,2.0,21.0,1.03,1.2,2.0,1000.0,1.01,1.08,6.0,1000.0,1.01,1.04,6.0,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.55,1000.0,1.1,1000.0,33033440,10496409.0,21995379.0,58805.0,1.225027559,1.225027562,1.225027564,1.225027557,1.225027563,1.225027607,1.225027604,1.225027608,1.225027605,1.225027567,1.225027565,1.225027558,1.225027556,1.225027643,1.225027568
Turkish 1 Lig,2024-02-19,08:00:00,Genclerbirligi,Bandirmaspor,2.88,3.05,2.72,2.84,3.25,3.4,2.86,3.25,1.45,1.54,1.4,1.5,3.0,3.5,1.09,1.13,8.6,12.5,3.3,13.0,1.08,1.12,3.3,3.9,1.35,1.44,1.78,1.89,2.12,2.3,1.29,1.33,4.0,4.5,1.09,1.15,6.6,13.5,1.03,1.05,21.0,55.0,1.01,1.02,21.0,980.0,1.01,1.01,100.0,980.0,1.01,1.01,100.0,1000.0,1.76,2.02,1.99,2.32,10.0,13.5,9.0,13.0,4.2,21.0,4.5,44.0,9.6,14.0,6.4,7.8,10.0,15.0,4.5,38.0,4.3,23.0,11.0,16.0,4.3,22.0,4.5,55.0,4.5,55.0,4.4,40.0,4.6,60.0,4.8,130.0,4.3,130.0,4.5,50.0,4.9,1000.0,33016442,50350.0,4985299.0,58805.0,1.224792467,1.224792470,1.224792472,1.224792465,1.224792471,1.224792515,1.224792512,1.224792516,1.224792513,1.224792475,1.224792473,1.224792466,1.224792464,1.224792551,1.224792476
Portuguese U23,2024-02-19,08:00:00,Leixoes U23,Santa Clara U23,3.25,3.65,2.18,2.38,3.55,3.9,3.15,3.8,1.38,1.46,1.44,1.57,2.3,3.25,1.12,1.17,5.3,10.5,3.9,21.0,1.05,1.09,3.9,4.8,1.26,1.35,1.99,2.24,1.81,2.02,1.37,1.48,3.05,3.7,1.14,1.31,3.05,8.2,1.05,1.1,1.01,36.0,1.02,1.04,1.01,110.0,1.01,1.02,11.0,1000.0,1.01,1.01,11.0,1000.0,1.71,1.84,2.2,2.4,2.22,16.5,2.86,12.0,5.6,16.0,2.34,30.0,5.5,16.0,4.3,14.0,2.86,12.0,5.7,26.0,2.34,27.0,2.34,16.0,2.34,19.0,2.34,1000.0,2.26,1000.0,2.34,1000.0,6.4,1000.0,2.28,95.0,1.65,1000.0,1.65,55.0,7.8,1000.0,33021535,25465322.0,59915959.0,58805.0,1.224870952,1.224870955,1.224870957,1.224870950,1.224870956,1.224871000,1.224870997,1.224871001,1.224870998,1.224870960,1.224870958,1.224870951,1.224870949,1.224871036,1.224870961
Thai League 1,2024-02-19,08:30:00,Khonkaen United,Chiangrai Utd,2.46,2.64,2.86,3.05,3.55,4.1,2.5,3.85,1.35,1.49,1.49,1.63,2.26,3.2,1.12,1.17,6.8,10.5,3.85,26.0,1.04,1.08,3.85,26.0,1.28,1.34,2.12,2.22,1.81,1.89,1.39,1.49,3.0,3.55,1.14,1.21,5.8,8.8,1.05,1.21,5.8,26.0,1.01,1.07,5.8,100.0,1.01,1.02,6.8,1000.0,1.01,1.01,6.8,1000.0,1.72,1.81,2.22,2.4,5.4,16.5,2.44,14.5,5.8,22.0,1.78,1000.0,2.28,13.0,2.22,9.2,5.4,14.5,6.4,34.0,1.63,19.0,5.2,13.5,5.5,18.0,1.78,44.0,1.86,36.0,6.2,29.0,2.74,40.0,7.2,1000.0,1.78,20.0,1.67,26.0,1.41,1000.0,33027883,11303752.0,9306470.0,58805.0,1.224947616,1.224947619,1.224947621,1.224947614,1.224947620,1.224947664,1.224947661,1.224947665,1.224947662,1.224947624,1.224947622,1.224947615,1.224947613,1.224947700,1.224947625
English Premier League 2 - Div 1,2024-02-19,09:00:00,Leeds United U21,Chelsea U21,3.1,4.3,1.81,1.9,4.9,6.4,4.2,6.6,1.21,1.27,1.9,2.08,1.94,2.12,1.27,1.39,3.6,4.8,4.3,110.0,1.01,1.04,3.6,110.0,1.08,1.2,3.55,4.4,1.34,1.38,2.06,2.18,1.85,1.94,1.4,1.53,2.78,3.5,1.2,1.44,2.9,7.0,1.07,1.2,3.25,15.0,1.03,1.1,6.0,36.0,1.01,1.05,6.0,1000.0,1.42,1.47,3.1,3.45,2.58,55.0,3.95,26.0,4.1,23.0,2.48,30.0,2.52,38.0,3.9,17.0,3.75,15.0,4.0,20.0,2.56,48.0,3.8,22.0,4.0,19.0,3.95,26.0,2.62,1000.0,2.54,42.0,2.52,38.0,4.5,200.0,2.38,20.0,2.58,55.0,2.5,1000.0,33033245,6731074.0,6689721.0,58805.0,1.225026219,1.225026222,1.225026224,1.225026217,1.225026223,1.225026267,1.225026264,1.225026268,1.225026265,1.225026227,1.225026225,1.225026218,1.225026216,1.225026303,1.225026228
Algerian Cup,2024-02-19,10:00:00,MC El Bayadh,SC Mecheria,1.25,1.29,15.0,21.0,6.0,7.4,3.1,3.5,1.4,1.47,1.41,1.54,2.48,3.5,1.1,1.13,8.0,13.5,3.05,36.0,1.06,1.09,3.05,3.9,1.35,1.48,1.8,1.93,2.08,2.24,1.29,1.37,3.7,13.0,1.08,1.25,5.0,13.0,1.03,1.08,5.0,34.0,1.01,1.03,1.01,110.0,1.01,1.03,13.5,1000.0,1.01,1.03,13.5,1000.0,2.8,3.5,1.4,1.55,4.0,17.0,4.2,42.0,4.2,1000.0,4.2,1000.0,2.8,5.9,4.0,16.0,4.2,1000.0,4.2,1000.0,2.98,6.8,3.7,12.5,2.54,1000.0,4.2,1000.0,3.4,9.4,4.2,20.0,9.6,1000.0,1.75,1000.0,2.22,55.0,5.3,1000.0,1.75,1000.0,33033911,16731248.0,27356023.0,58805.0,1.225041516,1.225041519,1.225041521,1.225041514,1.225041520,1.225041564,1.225041561,1.225041565,1.225041562,1.225041524,1.225041522,1.225041515,1.225041513,1.225041600,1.225041525
English U21 Pro Development League,2024-02-19,10:00:00,Wigan Athletic U21,Coventry City U21,1.77,2.04,3.25,4.0,4.8,5.9,4.5,5.8,1.2,1.29,1.82,2.12,1.89,2.22,1.25,1.36,3.8,4.9,3.25,110.0,1.01,1.04,3.25,110.0,1.06,1.45,3.25,3.95,1.34,1.45,1.92,2.24,1.8,2.1,1.41,1.56,2.78,3.4,1.16,1.37,2.78,8.2,1.06,1.15,3.7,18.0,1.02,1.15,3.7,50.0,1.01,1.05,7.8,1000.0,1.46,1.57,2.76,3.15,29.0,1000.0,22.0,32.0,27.0,1000.0,46.0,1000.0,16.0,22.0,13.0,17.5,14.5,20.0,27.0,1000.0,14.5,20.0,10.5,14.0,13.0,18.0,23.0,1000.0,18.0,25.0,14.5,19.5,16.5,23.0,28.0,200.0,1.55,6.4,1.55,17.5,44.0,1000.0,33033324,6596986.0,6617009.0,58805.0,1.225026309,1.225026312,1.225026314,1.225026307,1.225026313,1.225026357,1.225026354,1.225026358,1.225026355,1.225026317,1.225026315,1.225026308,1.225026306,1.225026393,1.225026318
Greek Super League 2,2024-02-19,10:00:00,Iraklis,Kampaniakos,1.29,1.34,11.5,17.0,5.5,7.2,3.15,3.7,1.39,1.45,1.46,1.53,2.84,3.25,1.11,1.14,8.0,980.0,3.2,26.0,1.06,1.1,3.2,3.6,1.39,1.46,1.81,2.04,1.96,2.22,1.28,1.38,3.6,4.5,1.11,1.13,8.6,12.5,1.03,1.08,8.6,36.0,1.01,1.02,50.0,970.0,1.01,1.01,50.0,970.0,1.01,1.01,50.0,1000.0,2.72,3.25,1.44,1.59,3.15,980.0,4.2,980.0,4.2,1000.0,4.2,1000.0,3.55,980.0,3.1,980.0,4.2,980.0,4.2,1000.0,3.8,980.0,3.85,980.0,3.65,1000.0,4.2,1000.0,2.76,980.0,5.6,1000.0,3.7,980.0,3.85,1000.0,2.54,15.0,5.6,1000.0,3.85,1000.0,33022258,14076.0,10490364.0,58805.0,1.224879266,1.224879269,1.224879271,1.224879264,1.224879270,1.224879314,1.224879311,1.224879315,1.224879312,1.224879274,1.224879272,1.224879265,1.224879263,1.224879350,1.224879275
