League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Japanese J League 3,2024-11-15,07:00:00,FC Osaka,Sagamihara,2.12,2.22,3.85,4.5,3.2,3.35,1.56,1.75,2.34,2.8,2.06,2.28,1.78,1.94,8.2,13.5,8.8,980.0,5.1,40.0,5.8,110.0,6.8,11.5,6.6,10.5,4.8,980.0,5.7,75.0,9.8,15.0,10.0,980.0,5.0,980.0,5.8,100.0,5.2,36.0,5.1,55.0,5.6,70.0,6.4,220.0,5.5,44.0,5.8,100.0,6.0,1000.0,33778191,9301693.0,9339232.0,58805.0,1.235948054,1.235948099,1.235948138,1.235948063,2.42,3.05,1.52,1.7,2.66,11.0,1.1,1.61,2.66,3.1,1.48,1.61,1.28,1.34,1.81,1.9,1.42,1.46,1.235948055,1.235948057,1.235948058,1.235948102
Friendly Matches,2024-11-15,08:00:00,Hartberg,First Vienna Fc 1894,1.44,1.94,3.9,15.5,3.5,21.0,1.9,3.5,1.4,2.1,1.01,20.0,1.01,20.0,1.01,40.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,12.0,1000.0,1.04,1000.0,1.04,1000.0,1.02,60.0,1.55,1000.0,1.04,1000.0,33783416,345648.0,14131892.0,58805.0,1.236022696,1.236022741,1.236022780,1.236022705,1.2,1000.0,1.01,20.0,13.5,36.0,1.03,1.05,1.9,36.0,1.03,2.1,1.12,1.35,2.06,3.3,1.11,1.4,1.236022697,1.236022699,1.236022700,1.236022744
FIFA World Cup Qualifiers - Asia,2024-11-15,09:00:00,Indonesia,Japan,17.5,18.0,1.25,1.27,6.6,7.0,2.5,2.7,1.59,1.66,2.2,2.36,1.74,1.84,22.0,28.0,8.4,9.6,7.0,7.8,8.4,9.6,48.0,980.0,14.0,16.0,10.0,11.0,13.0,14.0,100.0,170.0,46.0,60.0,32.0,40.0,32.0,42.0,15.0,910.0,15.5,320.0,15.0,200.0,65.0,190.0,19.0,390.0,3.9,4.4,15.0,1000.0,33757665,866308.0,29636.0,58805.0,1.235634614,1.235634659,1.235634698,1.235634623,4.0,4.5,1.29,1.33,22.0,26.0,1.04,1.05,1.14,7.0,1.17,13.5,4.7,5.7,1.05,1.07,1.15,1.18,1.235634615,1.235634617,1.235634618,1.235634662
Croatian 2 HNL,2024-11-15,09:50:00,NK Dubrava Zagreb,NK Jarun,2.0,2.7,3.35,5.1,2.92,4.4,1.25,2.48,1.67,5.2,1.89,110.0,1.67,9.4,1.11,17.0,1.14,14.0,18.0,1000.0,40.0,1000.0,1.18,9.0,6.0,14.0,14.0,21.0,38.0,1000.0,1.14,15.5,1.14,14.0,19.0,1000.0,40.0,1000.0,1.14,1000.0,1.14,1000.0,40.0,1000.0,40.0,1000.0,1.55,1000.0,1.55,1000.0,1.14,1000.0,33777052,8212487.0,10146617.0,58805.0,1.235927097,1.235927142,1.235927181,1.235927106,1.2,3.1,1.3,20.0,1.27,15.5,1.09,1.17,2.1,4.4,1.47,1.9,1.27,1.42,1.64,1.97,1.37,1.53,1.235927098,1.235927100,1.235927101,1.235927145
CAF African Nations Cup Qualifiers,2024-11-15,10:00:00,Botswana,Mauritania,2.84,3.25,3.15,3.55,2.58,2.88,1.36,1.46,3.2,3.8,2.36,2.62,1.61,1.73,5.8,6.6,7.4,23.0,17.0,22.0,20.0,85.0,6.2,15.5,5.7,7.2,5.5,17.5,20.0,70.0,11.0,22.0,12.5,16.0,20.0,34.0,20.0,130.0,20.0,65.0,20.0,60.0,20.0,120.0,20.0,1000.0,5.6,90.0,5.6,1000.0,8.2,1000.0,33759723,831288.0,3388438.0,58805.0,1.235670192,1.235670237,1.235670276,1.235670201,2.1,2.42,1.72,1.85,1.27,7.4,1.16,55.0,2.14,2.42,1.71,1.88,1.37,1.47,1.44,1.58,1.51,1.66,1.235670193,1.235670195,1.235670196,1.235670240
CAF African Nations Cup Qualifiers,2024-11-15,10:00:00,Uganda,South Africa,3.0,3.3,2.82,3.05,2.96,3.0,1.56,1.69,2.44,2.8,1.96,2.3,1.78,2.04,7.4,12.5,7.8,9.6,12.5,19.5,20.0,48.0,8.2,10.5,6.2,7.6,12.0,14.5,21.0,65.0,14.5,22.0,13.5,17.0,20.0,38.0,20.0,75.0,20.0,85.0,20.0,48.0,20.0,80.0,20.0,1000.0,6.8,1000.0,6.6,75.0,7.4,1000.0,33759725,857233.0,33291.0,58805.0,1.235670102,1.235670147,1.235670186,1.235670111,2.3,2.7,1.59,1.77,1.02,1000.0,1.1,990.0,2.62,3.0,1.5,1.62,1.46,1.63,1.4,1.55,1.42,1.57,1.235670103,1.235670105,1.235670106,1.235670150
Croatian 2 HNL,2024-11-15,10:00:00,Opatija,BSK Bijelo Brdo,1.71,2.06,5.0,7.0,3.2,6.4,1.45,1.76,2.32,3.25,1.12,2.82,1.59,9.4,1.09,17.0,1.17,17.0,28.0,1000.0,40.0,1000.0,1.19,7.4,1.1,14.0,1.25,1000.0,40.0,1000.0,1.19,11.0,1.17,13.5,1.17,1000.0,40.0,1000.0,1.17,1000.0,19.0,1000.0,40.0,1000.0,40.0,1000.0,1.14,60.0,1.55,1000.0,1.19,1000.0,33777057,4940514.0,4940518.0,58805.0,1.235926917,1.235926962,1.235927001,1.235926926,1.2,3.0,1.01,20.0,3.0,18.0,1.08,1.18,2.34,3.3,1.44,1.74,1.16,1.25,1.94,2.42,1.32,1.46,1.235926918,1.235926920,1.235926921,1.235926965
English U21 Pro Development League,2024-11-15,10:00:00,Birmingham U21,Sheff Utd U21,4.3,15.0,1.43,1.75,5.0,13.0,3.0,26.0,1.15,1.5,1.05,1000.0,1.05,1000.0,1.13,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.01,980.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.01,75.0,1.03,1000.0,33782035,6813025.0,6812038.0,58805.0,1.236003447,1.236003492,1.236003531,1.236003456,5.0,8.2,1.14,1.25,3.0,110.0,1.01,1.5,3.0,110.0,1.04,1.5,2.32,3.35,1.11,1.3,1.08,1.25,1.236003448,1.236003450,1.236003451,1.236003495
Slovenian 2 SNL,2024-11-15,10:00:00,NK Brinje Grosuplje,Gorica,2.42,3.9,2.2,3.15,3.15,7.6,1.79,2.76,1.56,2.28,1.01,20.0,1.01,2.58,1.13,980.0,1.37,980.0,1.13,1000.0,1.1,1000.0,1.13,980.0,7.2,980.0,10.0,980.0,1.1,1000.0,1.1,1000.0,1.37,980.0,1.13,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,200.0,1.55,1000.0,1.55,1000.0,1.13,1000.0,33783012,13050456.0,52799.0,58805.0,1.236019188,1.236019233,1.236019272,1.236019197,3.05,4.1,1.33,1.48,2.56,1000.0,1.01,1.64,2.56,1000.0,1.02,1.64,1.46,1.82,1.34,1.71,1.18,1.47,1.236019189,1.236019191,1.236019192,1.236019236
Algerian Ligue 1,2024-11-15,11:00:00,USM Khenchela,CS Constantine,2.24,2.56,3.5,4.2,2.86,3.3,1.47,1.59,2.46,3.2,2.14,2.42,1.7,1.87,6.0,980.0,3.9,980.0,2.2,32.0,40.0,1000.0,5.8,980.0,6.0,980.0,4.4,980.0,40.0,80.0,9.6,15.5,10.5,980.0,2.2,980.0,40.0,120.0,25.0,40.0,26.0,42.0,40.0,95.0,40.0,1000.0,2.24,44.0,2.32,1000.0,3.3,1000.0,33781816,12249065.0,7598561.0,58805.0,1.236000413,1.236000458,1.236000497,1.236000422,1.2,2.92,1.52,20.0,2.46,990.0,1.02,1.68,2.46,2.9,1.55,1.68,1.32,1.39,1.64,1.82,1.43,1.54,1.236000414,1.236000416,1.236000417,1.236000461
