League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Slovakian 2 Liga,2025-10-08,10:00:00,Slavia TU Kosice,MSK Povazska Bystrica,3.25,3.9,2.0,2.26,3.6,4.6,2.08,2.62,1.62,1.8,1.58,1.74,2.16,2.72,17.0,1000.0,6.4,1000.0,7.6,1000.0,11.5,1000.0,8.2,1000.0,5.6,42.0,7.0,1000.0,9.0,1000.0,12.5,1000.0,6.8,1000.0,7.0,60.0,7.2,1000.0,3.25,1000.0,7.4,1000.0,7.6,1000.0,2.48,1000.0,4.7,1000.0,2.64,55.0,8.2,1000.0,34811896,20044404.0,24136696.0,58805.0,1.248775690,1.248775693,1.248775737,1.248775738,3.4,4.4,1.32,1.42,14.0,26.0,1.04,1.07,4.7,6.2,1.21,1.27,1.79,1.99,1.35,1.44,1.31,1.38,1.248775739,1.248775700,1.248775691,1.248775692
FIFA World Cup Qualifiers - Asia,2025-10-08,12:00:00,Oman,Qatar,5.8,6.4,1.76,1.8,3.55,3.75,1.64,1.73,2.38,2.6,2.26,2.42,1.72,1.8,9.4,15.5,5.7,6.8,7.8,9.6,14.0,21.0,12.5,980.0,7.6,9.2,6.2,11.0,18.0,23.0,18.0,220.0,21.0,26.0,21.0,60.0,12.0,130.0,6.2,200.0,11.5,120.0,11.0,130.0,14.0,580.0,10.5,1000.0,7.8,16.5,14.5,1000.0,34807266,51305.0,53447.0,58805.0,1.248622008,1.248622018,1.248622007,1.248622017,2.68,2.98,1.51,1.56,9.4,11.0,1.1,1.12,2.92,3.25,1.45,1.53,2.04,2.76,1.14,1.22,1.27,1.48,1.248621999,1.248622011,1.248622012,1.248622022
Friendly Matches,2025-10-08,12:30:00,Augsburg,SSV Ulm,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.36,970.0,1.14,5.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34819521,498560.0,6542374.0,58805.0,1.248753612,1.248753657,1.248753696,1.248753621,1.01,1000.0,1.01,1000.0,1.1,1000.0,1.01,1.16,1.36,990.0,1.14,1.19,1.01,980.0,1.01,980.0,1.01,980.0,1.248753613,1.248753615,1.248753616,1.248753660
FIFA World Cup Qualifiers - Asia,2025-10-08,14:15:00,Indonesia,Saudi Arabia,6.8,7.6,1.55,1.6,4.2,4.7,1.94,2.02,1.99,2.06,2.12,2.22,1.82,1.9,12.5,24.0,6.8,7.8,6.8,8.6,12.5,14.5,10.5,23.0,9.0,18.0,9.0,10.5,15.5,17.5,13.0,60.0,14.5,980.0,23.0,27.0,34.0,300.0,14.0,250.0,14.0,290.0,14.0,140.0,14.5,170.0,12.5,1000.0,8.4,9.6,15.0,1000.0,34805810,866308.0,51092.0,58805.0,1.248597123,1.248597133,1.248597122,1.248597132,3.1,3.5,1.42,1.48,12.5,15.5,1.07,1.09,3.7,3.95,1.35,1.37,2.36,3.3,1.12,1.21,1.22,1.38,1.248597114,1.248597126,1.248597127,1.248597137
Friendly Matches,2025-10-08,15:00:00,Racing de Ferrol,Tondela,1.01,1000.0,1.01,1000.0,1.03,950.0,1.3,980.0,1.02,5.2,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34819399,10478536.0,4240339.0,58805.0,1.248754002,1.248754047,1.248754086,1.248754011,1.01,1000.0,1.01,1000.0,1.1,1000.0,1.01,110.0,1.3,980.0,1.01,4.3,1.01,980.0,1.01,980.0,1.01,980.0,1.248754003,1.248754005,1.248754006,1.248754050
Colombian Primera A,2025-10-08,17:30:00,Aguilas Doradas,Ind Medellin,3.85,4.2,2.08,2.14,3.55,3.75,1.79,1.9,2.12,2.26,1.91,2.04,1.98,2.1,11.0,13.0,7.6,8.8,10.5,12.5,21.0,29.0,12.0,14.0,7.2,8.2,9.8,11.0,19.5,25.0,25.0,28.0,14.5,17.0,17.5,21.0,34.0,110.0,10.0,100.0,40.0,55.0,10.0,160.0,11.0,130.0,10.0,1000.0,15.0,19.5,11.5,1000.0,34810393,8717595.0,1067444.0,58805.0,1.248650581,1.248650584,1.248650628,1.248650629,2.86,3.2,1.45,1.53,11.0,13.5,1.08,1.1,3.3,3.75,1.37,1.43,1.89,1.93,1.31,1.36,1.36,1.4,1.248650630,1.248650591,1.248650582,1.248650583
Brazilian Serie A,2025-10-08,19:00:00,Atletico MG,Sport Recife,1.66,1.69,7.0,7.6,3.75,3.85,1.74,1.78,2.28,2.36,2.14,2.34,1.75,1.88,10.0,11.5,17.5,19.0,44.0,55.0,48.0,1000.0,6.4,7.0,7.8,8.8,24.0,27.0,75.0,130.0,8.0,8.8,9.6,10.5,23.0,28.0,70.0,140.0,14.0,16.0,18.0,20.0,40.0,48.0,80.0,200.0,11.5,13.5,90.0,190.0,100.0,1000.0,34805054,361329.0,2405306.0,58805.0,1.248590312,1.248590315,1.248590359,1.248590360,2.78,3.0,1.5,1.51,10.0,12.5,1.09,1.12,3.2,3.5,1.41,1.46,1.15,1.17,2.46,2.54,1.35,1.36,1.248590361,1.248590322,1.248590313,1.248590314
Brazilian Serie B,2025-10-08,19:00:00,Operario PR,Athletic Club,1.96,2.06,4.8,5.4,3.2,3.4,1.51,1.61,2.62,2.96,2.24,2.54,1.64,1.8,7.4,8.6,11.0,13.0,14.5,980.0,9.8,160.0,5.8,6.8,6.8,8.2,17.0,23.0,9.4,1000.0,8.8,11.0,9.8,12.0,23.0,29.0,9.6,540.0,20.0,25.0,23.0,70.0,50.0,70.0,10.0,960.0,20.0,25.0,9.8,1000.0,10.0,1000.0,34797311,6219238.0,23018379.0,58805.0,1.248521523,1.248521526,1.248521570,1.248521571,2.38,2.6,1.63,1.72,7.2,8.8,1.13,1.16,2.52,2.8,1.56,1.66,1.23,1.27,1.94,2.04,1.41,1.46,1.248521572,1.248521533,1.248521524,1.248521525
Brazilian Serie B,2025-10-08,19:00:00,Cuiaba,Novorizontino,2.12,2.24,4.2,4.6,3.1,3.3,1.46,1.52,2.92,3.2,2.4,2.6,1.62,1.71,7.0,8.2,8.8,19.5,24.0,75.0,60.0,1000.0,5.5,6.4,7.0,8.2,15.0,22.0,11.5,230.0,9.6,16.0,10.0,13.0,23.0,75.0,11.5,540.0,13.0,150.0,14.5,95.0,11.0,450.0,12.5,290.0,26.0,1000.0,18.0,1000.0,13.0,1000.0,34799103,5327095.0,9173038.0,58805.0,1.248535260,1.248535270,1.248535259,1.248535269,2.36,2.6,1.62,1.73,7.0,8.2,1.14,1.17,2.4,2.56,1.64,1.71,1.27,1.32,1.8,1.9,1.44,1.48,1.248535251,1.248535263,1.248535264,1.248535274
Brazilian Serie A,2025-10-08,21:00:00,Mirassol,Fluminense,2.52,2.62,3.25,3.45,3.2,3.25,1.64,1.71,2.42,2.58,2.02,2.16,1.87,1.99,8.4,9.4,9.6,10.0,18.5,21.0,50.0,70.0,7.8,9.2,6.8,7.2,13.5,15.0,40.0,50.0,12.5,15.0,11.0,13.0,19.5,22.0,50.0,75.0,29.0,38.0,29.0,34.0,46.0,60.0,75.0,170.0,27.0,34.0,48.0,60.0,120.0,1000.0,34805318,2760854.0,198133.0,58805.0,1.248593866,1.248593869,1.248593915,1.248593916,2.52,2.8,1.56,1.57,8.2,10.5,1.11,1.14,2.92,3.05,1.48,1.52,1.41,1.45,1.61,1.66,1.44,1.46,1.248593917,1.248593877,1.248593867,1.248593868
