League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese League 2,2024-06-24,05:00:00,Taian Tiankuang,Rizhao Yuqi,1.04,600.0,1.04,870.0,1.22,950.0,1.06,300.0,1.09,21.0,1.12,1000.0,1.12,1000.0,1.5,1000.0,1.03,1000.0,2.76,1000.0,2.98,1000.0,2.34,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.96,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33367015,47112788.0,68101072.0,58805.0,1.230076054,1.230076099,1.230076138,1.230076063
Chinese League 2,2024-06-24,06:00:00,Guangxi Hengchen,Hunan Billows FC,1.04,600.0,1.04,870.0,1.22,950.0,1.06,1000.0,1.04,21.0,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.03,1000.0,2.84,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33367016,68101080.0,23532878.0,58805.0,1.230075964,1.230076009,1.230076048,1.230075973
Egyptian Premier,2024-06-24,10:00:00,National Bank,Baladeyet Al-Mahalla,1.25,1.91,5.5,13.0,3.1,980.0,1.64,2.18,1.86,2.58,1.12,1000.0,1.12,1000.0,1.47,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.86,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33359910,10492935.0,26596726.0,58805.0,1.230004119,1.230004164,1.230004203,1.230004128
Egyptian Premier,2024-06-24,13:00:00,Pharco FC,Al Ittihad (EGY),3.1,3.25,2.82,2.94,2.94,3.05,1.55,1.59,2.7,2.82,2.08,2.18,1.86,1.92,6.6,9.8,7.8,10.5,13.5,21.0,6.2,60.0,7.4,11.0,6.2,7.6,11.5,17.0,28.0,55.0,13.5,23.0,12.0,18.0,19.0,29.0,4.8,90.0,5.0,70.0,6.2,60.0,4.9,95.0,4.5,980.0,4.3,70.0,4.2,60.0,4.6,1000.0,33364151,10539864.0,7023879.0,58805.0,1.230044929,1.230044974,1.230045013,1.230044938
Egyptian Premier,2024-06-24,13:00:00,El Daklyeh,ZED FC,6.8,7.4,1.66,1.71,3.65,3.85,1.6,1.65,2.54,2.66,2.42,2.62,1.66,1.71,9.0,9.4,5.5,6.2,7.4,8.2,14.5,16.5,14.5,16.5,8.0,8.8,10.0,11.0,20.0,23.0,38.0,60.0,26.0,30.0,27.0,980.0,44.0,65.0,15.0,980.0,14.5,980.0,15.0,980.0,15.0,980.0,15.5,980.0,13.5,16.0,16.0,1000.0,33364161,5907009.0,38208152.0,58805.0,1.230044749,1.230044794,1.230044833,1.230044758
Friendly Matches,2024-06-24,13:00:00,Legia Warsaw,Universitatea Craiova,1.85,1.97,3.9,4.6,3.85,4.7,2.32,2.52,1.66,1.75,1.64,1.81,2.24,2.58,3.5,80.0,3.5,23.0,3.75,40.0,3.95,100.0,9.6,14.5,8.0,12.0,3.45,21.0,9.8,55.0,10.5,16.5,8.8,13.0,12.5,22.0,3.85,60.0,3.6,27.0,3.5,23.0,3.7,36.0,3.95,95.0,3.1,12.5,3.8,46.0,4.1,1000.0,33369778,241091.0,2487036.0,58805.0,1.230109353,1.230109398,1.230109437,1.230109362
Norwegian 3rd Division,2024-06-24,13:00:00,Ullern,Mjondalen IF II,1.24,1.8,3.95,60.0,3.2,20.0,3.5,18.0,1.11,1.4,1.14,1000.0,1.12,110.0,1.47,980.0,2.96,980.0,1.05,1000.0,2.96,1000.0,2.38,980.0,2.88,980.0,1.03,980.0,1.03,1000.0,2.9,1000.0,2.88,980.0,1.03,980.0,1.03,1000.0,2.96,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.02,1000.0,1.02,1000.0,1.03,1000.0,33367911,7207469.0,11028663.0,58805.0,1.230094074,1.230094119,1.230094158,1.230094083
Norwegian 3rd Division,2024-06-24,13:00:00,Brodd,Start II,1.22,1.29,8.6,14.5,6.6,12.5,4.3,5.8,1.21,1.3,1.64,1.7,2.24,2.56,1.67,980.0,1.66,980.0,2.8,1000.0,1.41,1000.0,1.79,980.0,1.61,980.0,1.64,980.0,1.53,1000.0,4.6,980.0,4.6,980.0,1.63,980.0,1.67,980.0,4.5,980.0,4.5,980.0,1.61,980.0,1.67,1000.0,1.92,2.72,1.31,980.0,1.22,1000.0,33367904,4698749.0,13307837.0,58805.0,1.230093892,1.230093937,1.230093976,1.230093901
Norwegian 3rd Division,2024-06-24,13:00:00,Sandnes Ulf 2,Vidar,6.0,8.0,1.39,1.45,5.8,8.8,4.3,5.6,1.22,1.3,1.5,1.6,2.66,3.05,1.17,980.0,1.27,980.0,5.0,980.0,2.7,980.0,2.58,980.0,2.8,980.0,4.7,980.0,10.5,980.0,1.19,1000.0,1.23,980.0,13.0,980.0,14.0,980.0,1.18,1000.0,1.19,1000.0,1.16,980.0,1.33,1000.0,1.18,980.0,2.24,3.3,1.18,1000.0,33367907,10355294.0,398339.0,58805.0,1.230093984,1.230094029,1.230094068,1.230093993
Friendly Matches,2024-06-24,14:00:00,Agovv Apeldoorn,FCSB,22.0,1000.0,1.04,1.05,23.0,880.0,3.85,290.0,1.08,1.35,1.12,1000.0,1.12,1000.0,1.49,980.0,2.88,980.0,1.05,1000.0,2.94,1000.0,1.05,980.0,2.72,980.0,1.03,980.0,1.03,1000.0,2.94,1000.0,2.92,980.0,1.03,980.0,1.03,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33369002,2187322.0,12819357.0,58805.0,1.230101820,1.230101865,1.230101904,1.230101829
Swedish Women's Matches,2024-06-24,14:00:00,IFK Norrkoping DFK (W),Brommapojkarna (W),1.76,1.88,4.7,5.5,3.75,4.3,1.95,2.06,1.95,2.06,1.85,2.02,1.99,2.18,11.0,980.0,5.5,980.0,6.4,980.0,3.0,980.0,7.0,980.0,7.8,9.8,5.8,980.0,4.0,980.0,9.0,11.5,8.6,980.0,16.5,980.0,6.8,980.0,5.8,980.0,15.0,980.0,6.4,980.0,4.1,980.0,4.7,12.5,2.96,980.0,4.2,1000.0,33367399,39689335.0,24443107.0,58805.0,1.230083677,1.230083722,1.230083761,1.230083686
