League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Egyptian Premier,2024-07-30,11:30:00,El Daklyeh,El Geish,4.3,4.6,2.18,2.3,2.94,3.1,1.45,1.5,2.96,3.2,2.32,2.5,1.66,1.76,5.4,7.2,5.9,6.8,10.0,14.0,23.0,36.0,10.0,13.5,6.4,7.2,11.0,15.0,27.0,980.0,24.0,980.0,18.0,26.0,23.0,36.0,6.4,980.0,6.2,980.0,6.2,980.0,6.2,980.0,6.4,980.0,6.4,980.0,5.7,1000.0,6.6,1000.0,33442679,5907009.0,7024303.0,58805.0,1.2310497,1.231049745,1.231049784,1.231049709
Norwegian 2nd Division,2024-07-30,13:00:00,Strindheim,Valerenga II,1.16,1.21,13.5,19.0,9.0,12.5,2.62,21.0,1.16,1.26,1.69,1.82,2.22,2.46,15.0,980.0,9.2,980.0,4.3,1000.0,9.8,1000.0,7.2,980.0,7.4,980.0,8.6,980.0,4.2,1000.0,10.5,980.0,10.5,980.0,7.8,980.0,9.2,980.0,5.7,980.0,10.5,980.0,7.6,980.0,9.2,980.0,1.91,2.36,4.2,980.0,9.8,1000.0,33452624,398305.0,5481309.0,58805.0,1.231208203,1.23120825,1.231208291,1.231208213
Egyptian Premier,2024-07-30,15:00:00,Pharco FC,Pyramids,8.6,8.8,1.48,1.52,4.3,4.8,1.92,2.0,2.0,2.08,2.12,2.26,1.8,1.9,12.0,16.0,6.6,7.6,7.2,8.8,11.5,14.5,20.0,26.0,9.2,11.0,8.8,10.0,15.0,19.0,8.4,75.0,27.0,34.0,24.0,32.0,8.0,46.0,8.8,290.0,8.6,150.0,8.6,150.0,8.8,200.0,9.2,220.0,4.5,9.0,9.2,1000.0,33446440,10539864.0,19918253.0,58805.0,1.231120257,1.231120302,1.231120341,1.231120266
Egyptian Premier,2024-07-30,15:00:00,Baladeyet Al-Mahalla,Ismaily,4.2,4.7,2.06,2.18,3.15,3.4,1.61,1.7,2.42,2.64,2.1,2.28,1.79,1.91,6.8,13.5,5.7,7.8,10.0,13.5,22.0,30.0,9.2,15.0,6.8,7.6,10.0,13.5,22.0,32.0,23.0,36.0,16.0,23.0,20.0,29.0,6.0,980.0,6.4,980.0,6.4,980.0,6.2,980.0,6.6,980.0,6.2,980.0,5.2,980.0,6.8,1000.0,33439431,26596726.0,5170870.0,58805.0,1.231010848,1.231010893,1.231010932,1.231010857
Icelandic 1 Deild,2024-07-30,16:15:00,Leiknir R,Grotta,2.18,2.28,3.05,3.3,4.2,4.7,3.05,3.5,1.4,1.47,1.45,1.54,2.86,3.25,26.0,980.0,19.5,980.0,6.0,980.0,40.0,980.0,16.5,980.0,8.8,980.0,12.0,980.0,23.0,980.0,17.0,980.0,9.4,13.5,12.0,980.0,24.0,980.0,26.0,980.0,16.0,980.0,18.5,980.0,30.0,980.0,4.0,9.0,4.9,980.0,7.2,980.0,33450908,4744864.0,3968883.0,58805.0,1.231187551,1.231187596,1.231187704,1.23118756
Icelandic 1 Deild,2024-07-30,16:15:00,Grindavik,Afturelding,3.45,3.65,1.99,2.04,4.5,4.7,3.2,3.5,1.4,1.43,1.46,1.57,2.76,3.15,27.0,1000.0,15.5,21.0,16.5,21.0,24.0,28.0,22.0,29.0,10.5,12.0,10.5,11.5,9.2,17.5,30.0,36.0,13.5,16.0,13.0,15.0,18.5,22.0,40.0,980.0,27.0,34.0,24.0,32.0,30.0,200.0,9.0,16.5,6.4,7.0,15.0,980.0,33450907,399802.0,3968885.0,58805.0,1.231187743,1.231187788,1.231187827,1.231187752
Icelandic 3 Deild,2024-07-30,16:15:00,Vidir Gardur,Vaengir Jupiters,1.35,1.43,6.8,11.5,5.8,12.0,3.3,110.0,1.26,1.43,1.13,1.8,2.24,1000.0,12.0,980.0,4.2,980.0,4.2,1000.0,4.2,1000.0,2.44,980.0,2.9,980.0,4.2,980.0,4.2,1000.0,2.96,1000.0,2.92,980.0,1.05,980.0,4.2,1000.0,3.0,1000.0,1.43,1000.0,1.05,1000.0,1.05,1000.0,1.03,980.0,1.55,1000.0,1.05,1000.0,33452816,3149607.0,8538553.0,58805.0,1.231215165,1.23121521,1.231215249,1.231215174
Icelandic 3 Deild,2024-07-30,17:00:00,Hviti Riddarinn,Kari,6.4,11.5,1.36,1.46,5.8,20.0,3.3,980.0,1.28,1.43,1.5,9.4,1.12,3.0,12.0,980.0,2.54,980.0,2.34,1000.0,2.92,1000.0,1.36,980.0,2.76,980.0,1.05,980.0,1.05,1000.0,1.39,1000.0,1.39,980.0,1.05,980.0,1.05,1000.0,1.39,1000.0,1.39,1000.0,1.39,1000.0,1.39,1000.0,1.55,1000.0,1.03,980.0,1.06,1000.0,33452819,6358758.0,6379239.0,58805.0,1.231214985,1.23121503,1.231215069,1.231214994
Peruvian Primera Division,2024-07-30,17:00:00,Sport Boys (Per),Cienciano,1.83,1.87,4.9,5.7,3.55,3.9,1.79,1.85,2.16,2.26,1.99,2.18,1.86,2.02,10.0,980.0,6.0,980.0,7.6,980.0,8.2,980.0,6.8,8.0,7.4,8.8,6.4,980.0,7.8,980.0,9.0,13.0,9.0,11.5,19.0,980.0,8.0,980.0,16.0,980.0,17.5,980.0,7.4,980.0,8.4,980.0,5.5,55.0,5.8,980.0,8.6,1000.0,33448610,7587321.0,480160.0,58805.0,1.231153644,1.231153689,1.231153728,1.231153653
Peruvian Primera Division,2024-07-30,17:00:00,Sport Huancayo,Universidad Cesar Vallejo,1.76,1.82,5.2,5.9,3.7,4.0,1.81,1.88,2.12,2.22,1.94,2.2,1.83,2.06,10.5,12.5,15.0,18.0,29.0,42.0,40.0,980.0,7.2,8.0,7.8,8.8,18.5,22.0,40.0,85.0,8.8,10.0,9.4,10.5,18.5,24.0,40.0,95.0,16.5,18.5,17.5,21.0,34.0,42.0,40.0,150.0,11.0,14.0,12.0,110.0,13.5,1000.0,33444564,4972227.0,5535792.0,58805.0,1.231078011,1.231078056,1.231078095,1.23107802
