League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Friendly Matches,2024-08-07,05:00:00,Linense,Antequera CF,4.5,6.2,1.83,1.88,3.65,4.1,1.61,1.79,2.26,2.64,2.22,2.6,1.62,1.81,1.06,980.0,1.11,980.0,2.48,1000.0,2.98,1000.0,2.52,980.0,6.8,980.0,1.08,980.0,1.08,1000.0,2.9,1000.0,1.08,980.0,1.08,980.0,1.09,1000.0,2.96,1000.0,1.08,1000.0,1.08,1000.0,1.12,1000.0,1.55,1000.0,1.07,55.0,1.12,1000.0,33473151,3303612.0,7747297.0,58805.0,1.231514973,1.231515018,1.231515057,1.231514982
Friendly Matches,2024-08-07,06:00:00,Gimnastica Segoviana CF,Alcorcon,3.55,4.8,2.1,2.38,3.2,4.0,1.5,2.68,1.6,3.0,2.0,2.12,1.9,2.0,1.06,980.0,2.84,980.0,2.74,1000.0,1.14,1000.0,1.14,980.0,2.9,980.0,1.1,980.0,1.14,1000.0,1.14,1000.0,1.14,980.0,1.14,980.0,1.14,1000.0,2.94,1000.0,1.14,1000.0,1.14,1000.0,1.14,1000.0,1.55,1000.0,1.55,1000.0,1.14,1000.0,33473148,9425476.0,2250328.0,58805.0,1.231515063,1.231515108,1.231515147,1.231515072
Australia Cup,2024-08-07,06:30:00,Heidelberg Utd,Central Coast Mariners,4.3,5.0,1.65,1.67,5.0,6.2,3.1,3.9,1.35,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33471361,12616650.0,1205126.0,58805.0,1.231497143,1.231497144,0.0,0.0
Malaysian Matches,2024-08-07,06:30:00,PDRM FC U23,Perak II,2.44,2.84,2.58,3.4,3.3,4.8,1.7,2.58,1.64,2.44,1.12,1000.0,1.12,1000.0,1.05,980.0,10.0,980.0,16.0,1000.0,34.0,1000.0,9.4,980.0,6.6,980.0,10.5,980.0,26.0,1000.0,1.05,1000.0,1.05,980.0,14.0,980.0,34.0,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,40.0,1000.0,1.55,1000.0,1.55,1000.0,1.05,1000.0,33472864,54141175.0,28061865.0,58805.0,1.231510861,1.231510906,1.231510945,1.231510870
Japanese J League,2024-08-07,07:00:00,G-Osaka,FC Tokyo,2.28,2.36,3.5,3.65,3.45,3.5,1.86,1.91,2.1,2.16,1.86,1.92,2.08,2.18,11.0,12.0,12.0,13.5,22.0,24.0,46.0,65.0,9.0,9.6,7.2,7.8,13.5,15.0,38.0,42.0,12.5,14.0,10.0,11.0,17.0,18.5,42.0,55.0,26.0,30.0,22.0,25.0,36.0,42.0,40.0,110.0,17.5,20.0,36.0,55.0,18.5,1000.0,33453214,441083.0,350849.0,58805.0,1.231220362,1.231220372,1.231220361,1.231220371
Japanese J League,2024-08-07,07:00:00,Albirex Niigata,Iwata,1.79,1.82,4.9,5.1,4.0,4.2,2.14,2.24,1.81,1.88,1.79,1.85,2.16,2.26,15.0,16.5,17.5,20.0,32.0,38.0,75.0,120.0,9.2,10.5,8.4,9.0,17.5,19.5,42.0,60.0,10.0,11.5,9.4,10.5,16.5,19.0,42.0,65.0,16.5,18.5,16.0,18.0,28.0,32.0,55.0,95.0,9.2,9.8,15.5,60.0,16.0,980.0,33453212,5712145.0,263079.0,58805.0,1.231219624,1.231219634,1.231219623,1.231219633
Japanese J League,2024-08-07,07:00:00,C-Osaka,FC Machida,3.1,3.2,2.48,2.56,3.4,3.5,1.84,1.9,2.12,2.2,1.87,1.91,2.1,2.16,10.5,12.0,9.4,10.0,14.0,16.0,32.0,36.0,10.5,12.0,7.0,7.6,10.5,16.0,25.0,32.0,19.0,22.0,12.5,15.0,17.0,20.0,38.0,46.0,42.0,55.0,32.0,38.0,40.0,55.0,40.0,120.0,8.6,38.0,7.6,25.0,14.0,1000.0,33453213,361742.0,6207339.0,58805.0,1.231219516,1.231219526,1.231219515,1.231219525
Japanese J League,2024-08-07,07:00:00,Kyoto,Nagoya,2.96,3.05,2.66,2.74,3.35,3.4,1.76,1.82,2.22,2.3,1.9,1.99,2.02,2.12,10.0,11.0,9.2,10.0,15.0,16.5,36.0,42.0,9.8,11.0,6.8,7.4,11.0,12.5,28.0,32.0,17.0,21.0,12.0,13.5,17.5,19.5,44.0,55.0,44.0,55.0,32.0,38.0,40.0,55.0,40.0,130.0,30.0,38.0,25.0,32.0,15.0,1000.0,33453323,441085.0,441084.0,58805.0,1.231221386,1.231221396,1.231221385,1.231221395
Japanese J League,2024-08-07,07:00:00,Shonan,Fukuoka,2.42,2.5,3.4,3.5,3.3,3.35,1.66,1.71,2.42,2.52,2.04,2.14,1.87,1.95,9.0,9.8,9.8,11.0,19.5,21.0,44.0,65.0,7.6,8.4,6.8,7.4,13.5,15.0,40.0,48.0,12.5,14.0,11.0,12.0,20.0,22.0,40.0,70.0,30.0,36.0,28.0,32.0,40.0,55.0,28.0,160.0,25.0,30.0,38.0,55.0,18.5,1000.0,33453371,4546954.0,1405180.0,58805.0,1.231221062,1.231221072,1.231221061,1.231221071
Japanese J League,2024-08-07,07:00:00,Tokyo-V,Hiroshima,4.3,4.4,1.98,2.02,3.65,3.85,1.9,2.06,1.94,2.1,1.82,1.9,2.12,2.22,11.5,14.5,8.2,9.6,10.5,12.5,20.0,23.0,14.0,15.5,7.6,8.4,9.6,10.5,18.5,21.0,28.0,32.0,15.5,17.5,17.5,19.5,32.0,38.0,40.0,100.0,40.0,60.0,42.0,65.0,34.0,120.0,11.0,60.0,12.0,15.0,13.0,1000.0,33453366,263080.0,744103.0,58805.0,1.231221278,1.231221288,1.231221277,1.231221287
