League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Australian A-League Men,2026-02-01,03:00:00,Central Coast Mariners,Melbourne Victory,5.2,5.5,1.71,1.74,4.3,4.6,2.24,2.38,1.72,1.81,1.76,1.85,2.18,2.32,17.0,24.0,9.0,10.5,9.8,11.5,15.0,18.0,18.0,23.0,8.8,10.0,9.0,10.5,14.0,17.5,8.0,55.0,6.6,22.0,16.0,20.0,25.0,36.0,8.8,150.0,8.2,70.0,8.2,70.0,8.6,110.0,8.2,70.0,7.6,8.6,9.2,1000.0,35174142.0,1205126.0,1205124.0,58805.0,1.253142266,1.25314227,1.253142345,1.253142267,3.45,3.95,1.34,1.41,17.5,21.0,1.05,1.06,4.6,5.1,1.25,1.28,2.34,2.46,1.22,1.24,1.28,1.31,1.25314235,1.253142352,1.253142268,1.253142269
Turkish 1 Lig,2026-02-01,07:30:00,Sivasspor,Pendikspor,2.58,3.15,2.72,3.2,2.96,3.75,1.82,2.04,1.98,2.24,1.64,2.1,1.92,2.56,9.8,16.0,8.2,13.5,14.0,24.0,3.95,55.0,8.0,13.5,5.8,9.4,3.35,15.5,3.85,40.0,13.5,23.0,9.2,15.5,3.55,21.0,3.95,55.0,3.95,55.0,3.85,40.0,3.95,55.0,4.1,120.0,3.8,34.0,3.8,36.0,4.2,1000.0,35192540.0,508773.0,5342556.0,58805.0,1.253231748,1.253231793,1.253231832,1.253231757,2.9,3.45,1.41,1.53,9.8,16.0,1.07,1.12,3.35,4.1,1.33,1.43,1.46,1.58,1.48,1.64,1.36,1.52,1.253231749,1.253231751,1.253231752,1.253231796
Turkish 1 Lig,2026-02-01,07:30:00,Bandirmaspor,Van Buyuksehir Belediyespor,1.97,2.52,3.25,4.8,3.15,5.7,1.86,2.26,1.79,2.18,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,35192531.0,4985299.0,12049689.0,58805.0,1.253231928,1.253231973,1.253232012,1.253231937,1.01,1000.0,1.01,1000.0,1.01,110.0,1.01,2.16,1.86,5.3,1.27,2.16,1.26,1.45,1.66,2.04,1.22,1.46,1.253231929,1.253231931,1.253231932,1.253231976
Thai League 1,2026-02-01,08:00:00,Nakhon Ratchasima,Lamphun Warrior,2.78,3.7,2.34,2.82,3.1,4.9,1.81,2.3,1.76,2.24,1.6,970.0,1.01,970.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,35189095.0,9645518.0,12517050.0,58805.0,1.253203447,1.253203492,1.253203531,1.253203456,1.01,1000.0,1.01,1000.0,1.01,110.0,1.01,1.6,2.68,100.0,1.31,1.6,1.54,1.75,1.37,1.57,1.27,1.47,1.253203448,1.25320345,1.253203451,1.253203495
Portuguese Segunda Liga,2026-02-01,08:00:00,Leiria,Pacos Ferreira,1.7,1.86,5.1,6.8,3.55,4.1,1.77,1.95,2.06,2.3,1.97,2.3,1.77,2.04,2.14,1000.0,1.97,23.0,2.08,65.0,2.16,1000.0,1.79,970.0,1.82,970.0,2.0,30.0,2.16,1000.0,1.88,970.0,1.88,970.0,2.0,30.0,2.16,1000.0,1.99,26.0,2.0,29.0,2.08,55.0,2.16,1000.0,2.16,1000.0,2.16,1000.0,2.16,1000.0,35194651.0,191603.0,48787.0,58805.0,1.253251251,1.253251296,1.253251335,1.25325126,2.9,3.6,1.38,1.53,9.8,15.0,1.08,1.12,3.3,3.8,1.36,1.42,1.17,1.25,2.16,2.44,1.32,1.39,1.253251252,1.253251254,1.253251255,1.253251299
Portuguese Segunda Liga,2026-02-01,08:00:00,Sporting Lisbon B,Oliveirense,1.75,2.12,3.95,5.9,3.4,5.9,1.89,2.2,1.83,2.12,1.58,2.34,1.74,2.72,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,35194648.0,10071727.0,616886.0,58805.0,1.253251341,1.253251386,1.253251425,1.25325135,1.01,1000.0,1.01,1000.0,1.01,110.0,1.01,1.37,1.03,100.0,1.32,1.37,1.2,1.34,1.89,2.34,1.21,1.41,1.253251342,1.253251344,1.253251345,1.253251389
Dutch Eredivisie,2026-02-01,08:15:00,Excelsior,Ajax,4.5,4.9,1.81,1.86,4.0,4.4,2.48,3.15,1.47,1.68,1.5,1.7,2.44,3.0,17.0,29.0,9.2,970.0,10.0,970.0,7.6,21.0,7.8,23.0,7.4,970.0,7.8,11.0,7.0,970.0,9.0,38.0,7.2,970.0,6.8,970.0,19.0,27.0,10.5,110.0,5.4,48.0,9.6,48.0,10.0,65.0,9.0,38.0,6.2,8.4,3.95,560.0,35166671.0,67164.0,52494689.0,58805.0,1.252927991,1.252928001,1.25292799,1.252928,1.01,110.0,1.27,110.0,5.4,26.0,1.04,1.23,5.4,6.0,1.2,1.23,2.14,2.24,1.26,1.29,1.3,1.33,1.252927982,1.252927994,1.252927995,1.252928005
Polish Ekstraklasa,2026-02-01,08:15:00,LKP Motor Lublin,Pogon Szczecin,2.66,3.05,2.4,2.72,3.65,4.3,2.14,6.4,1.61,1.88,1.01,1.73,1.01,970.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,35180800.0,6635878.0,46953.0,58805.0,1.253089373,1.253089376,1.25308942,1.253089421,1.01,110.0,1.01,110.0,1.01,110.0,1.01,970.0,1.02,100.0,1.19,1.8,1.58,1.72,1.48,1.59,1.32,1.38,1.253089422,1.253089383,1.253089374,1.253089375
Thai League 1,2026-02-01,08:30:00,Ratchaburi,Muangthong Utd,1.59,1.73,5.1,6.8,3.6,5.8,2.4,2.74,1.58,1.72,1.61,1.91,2.1,2.66,4.3,28.0,4.3,29.0,4.7,55.0,5.0,1000.0,3.7,13.0,3.65,12.5,4.3,26.0,4.8,75.0,3.7,13.5,3.6,12.0,4.1,22.0,4.8,70.0,4.0,19.0,4.0,18.5,4.4,34.0,4.9,95.0,5.5,8.0,4.8,70.0,5.1,1000.0,35189193.0,7583019.0,5394931.0,58805.0,1.253203063,1.253203108,1.253203147,1.253203072,1.01,1000.0,1.01,1000.0,16.0,110.0,1.03,1.06,4.5,6.6,1.2,1.25,1.17,1.25,2.36,2.7,1.24,1.32,1.253203064,1.253203066,1.253203067,1.253203111
Italian Serie C,2026-02-01,08:30:00,Aurora Pro Patria 1919,LR Vicenza Virtus,7.2,140.0,1.37,1.61,3.9,7.6,1.58,1.99,2.02,2.74,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,35196546.0,21934092.0,19857199.0,58805.0,1.253281695,1.25328174,1.253281779,1.253281704,1.01,3.6,1.01,1.73,1.58,1000.0,1.01,970.0,1.58,970.0,1.01,2.74,2.62,3.75,1.01,1.16,1.15,1.34,1.253281696,1.253281698,1.253281699,1.253281743
