League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Portuguese U23,2024-03-11,08:00:00,Farense U23,Santa Clara U23,2.64,3.15,2.34,2.74,3.55,4.1,3.1,4.2,1.34,1.47,1.5,1.66,2.52,3.0,1.13,1.2,6.0,9.4,4.2,26.0,1.04,1.07,4.2,26.0,1.23,1.31,2.1,2.62,1.62,1.9,1.44,1.58,2.56,3.3,1.15,1.35,2.74,7.8,1.06,1.12,3.85,18.0,1.02,1.06,4.1,55.0,1.01,1.03,9.8,1000.0,1.01,1.03,9.8,1000.0,1.63,1.8,2.26,2.7,14.0,980.0,10.5,980.0,4.0,980.0,4.5,980.0,11.5,980.0,7.2,980.0,9.6,980.0,4.2,980.0,4.1,980.0,10.5,980.0,13.5,980.0,4.4,1000.0,4.3,1000.0,21.0,980.0,4.5,1000.0,4.3,980.0,2.2,980.0,2.14,980.0,2.38,1000.0,33088720,40613689.0,59915959.0,58805.0,1.225857532,1.225857535,1.225857537,1.225857530,1.225857536,1.225857580,1.225857577,1.225857581,1.225857578,1.225857540,1.225857538,1.225857531,1.225857529,1.225857616,1.225857541
Portuguese U23,2024-03-11,08:00:00,Leixoes U23,Sporting Braga U23,1.68,11.0,1.47,4.1,3.7,6.6,3.1,4.5,1.29,1.45,1.5,1.71,2.4,3.05,1.13,1.3,4.3,980.0,4.1,26.0,1.04,1.05,2.74,26.0,1.14,1.32,2.04,2.48,1.68,1.95,1.44,1.59,2.68,3.3,1.14,1.59,2.68,8.0,1.06,1.12,2.68,26.0,1.02,1.05,9.2,1000.0,1.01,1.03,9.8,1000.0,1.01,1.03,9.8,1000.0,1.1,1000.0,1.1,1000.0,1.01,29.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,4.5,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.55,1000.0,1.55,1000.0,1.05,1000.0,33088721,25465322.0,20182405.0,58805.0,1.225857442,1.225857445,1.225857447,1.225857440,1.225857446,1.225857490,1.225857487,1.225857491,1.225857488,1.225857450,1.225857448,1.225857441,1.225857439,1.225857526,1.225857451
Greek Super League 2,2024-03-11,10:00:00,Apollon Kalamaria FC,Athlitiki Enosi Larissa,7.2,1000.0,1.08,1.24,4.1,350.0,1.01,1000.0,1.19,1.4,2.06,4.3,1.31,1.94,1.16,2.38,1.73,7.4,5.1,55.0,1.02,1.24,5.1,55.0,1.12,1.24,3.1,4.6,1.27,1.46,2.32,4.5,1.28,1.75,1.21,2.8,1.56,5.8,1.07,1.53,1.56,15.0,1.02,1.1,2.58,50.0,1.01,1.05,2.9,1000.0,1.01,1.03,11.5,1000.0,1.11,11.0,1.11,10.5,1.1,980.0,1.11,980.0,1.11,1000.0,1.11,1000.0,4.2,980.0,1.11,980.0,1.11,980.0,1.11,1000.0,4.2,1000.0,4.2,980.0,1.11,980.0,1.11,1000.0,4.2,1000.0,4.2,1000.0,4.2,1000.0,1.11,1000.0,4.2,1000.0,1.1,55.0,1.11,1000.0,33096712,21985438.0,10647533.0,58805.0,1.225985377,1.225985380,1.225985382,1.225985375,1.225985381,1.225985425,1.225985422,1.225985426,1.225985423,1.225985385,1.225985383,1.225985376,1.225985374,1.225985461,1.225985386
Greek Super League 2,2024-03-11,10:00:00,Kampaniakos,Anagennisi Karditsas,2.72,3.15,2.9,3.35,2.78,3.25,2.08,2.82,1.55,1.91,1.26,1.39,1.01,1000.0,1.05,1.09,12.0,980.0,2.88,12.5,1.09,1.25,2.44,2.8,1.55,1.69,1.48,1.6,2.68,3.45,1.1,1.4,2.68,10.5,1.05,1.2,3.5,100.0,1.01,1.07,3.5,100.0,1.01,1.07,6.0,1000.0,1.01,1.07,6.0,1000.0,1.01,1.07,6.0,1000.0,2.12,2.4,1.72,1.89,3.25,9.4,3.35,980.0,4.0,980.0,4.3,980.0,6.2,980.0,2.98,980.0,3.8,980.0,4.4,980.0,4.0,980.0,4.0,980.0,4.1,980.0,4.3,980.0,4.4,980.0,4.4,980.0,4.2,980.0,4.4,1000.0,4.1,980.0,4.2,980.0,4.4,1000.0,33089419,10490364.0,4157379.0,58805.0,1.225994281,1.225994291,1.225994292,1.225994293,1.225994282,1.225994283,1.225994284,1.225994285,1.225994286,1.225994287,1.225994288,1.225994289,1.225994290,1.225994328,1.225994329
Greek Super League 2,2024-03-11,10:00:00,PAOK B,Niki Volou,1.85,2.16,4.2,6.0,3.25,3.5,2.32,980.0,1.44,980.0,1.31,1.49,1.03,1000.0,1.06,1.12,9.4,980.0,3.0,21.0,1.06,1.22,2.86,3.55,1.4,1.54,1.63,1.87,2.14,2.6,1.23,1.36,3.8,5.8,1.06,1.14,8.4,36.0,1.01,1.09,8.4,110.0,1.01,1.09,8.4,970.0,1.01,1.09,8.4,970.0,1.01,1.09,8.4,1000.0,1.95,2.3,1.77,2.06,3.9,980.0,8.2,980.0,4.8,980.0,3.5,1000.0,5.1,7.6,6.2,980.0,4.6,980.0,5.1,1000.0,4.0,980.0,7.0,980.0,4.5,980.0,5.2,1000.0,4.5,980.0,4.5,980.0,4.9,980.0,5.3,1000.0,3.1,980.0,3.1,1000.0,3.2,1000.0,33089422,42022095.0,1210423.0,58805.0,1.225994191,1.225994201,1.225994202,1.225994203,1.225994192,1.225994193,1.225994194,1.225994195,1.225994196,1.225994197,1.225994198,1.225994199,1.225994200,1.225994238,1.225994239
Greek Super League 2,2024-03-11,10:00:00,AEK Athens B,Makedonikos,2.32,2.64,3.6,4.2,2.8,3.2,2.06,980.0,1.55,1.94,1.25,1.38,1.01,1000.0,1.05,1.08,12.5,980.0,2.36,980.0,1.14,1.25,2.36,2.76,1.56,1.74,1.44,1.56,2.8,3.3,1.1,1.5,2.74,10.5,1.04,1.12,10.0,110.0,1.01,1.08,10.0,980.0,1.01,1.03,10.5,1000.0,1.01,1.03,10.5,1000.0,1.01,1.03,13.5,1000.0,2.22,2.46,1.68,1.81,3.45,8.6,3.7,980.0,2.46,980.0,2.64,980.0,5.8,980.0,3.15,980.0,2.82,980.0,2.62,980.0,4.3,980.0,9.2,980.0,2.98,980.0,2.52,980.0,3.05,980.0,2.56,980.0,2.7,1000.0,4.4,1000.0,2.44,980.0,2.52,980.0,2.7,1000.0,33089425,40707366.0,3435380.0,58805.0,1.225866252,1.225866255,1.225866257,1.225866250,1.225866256,1.225866300,1.225866297,1.225866301,1.225866298,1.225866260,1.225866258,1.225866251,1.225866249,1.225866336,1.225866261
Greek Super League 2,2024-03-11,10:00:00,Iraklis,Aiolikos Mytilene AFC,1.33,1.43,8.2,14.0,4.5,8.0,2.68,980.0,1.35,1.6,1.41,1.57,2.16,55.0,1.09,1.16,6.8,980.0,3.0,18.0,1.06,1.08,1.88,18.0,1.25,1.44,1.87,2.18,1.85,2.26,1.33,1.47,3.15,6.0,1.11,1.19,6.4,11.0,1.04,1.1,6.4,36.0,1.01,1.1,6.4,1000.0,1.01,1.1,6.4,1000.0,1.01,1.1,6.4,1000.0,1.78,3.8,1.63,1.88,1.69,980.0,4.2,980.0,4.2,1000.0,4.2,1000.0,1.84,980.0,1.61,980.0,4.2,980.0,4.2,1000.0,3.5,980.0,1.84,980.0,5.1,980.0,4.2,1000.0,1.63,980.0,3.95,980.0,5.6,1000.0,22.0,1000.0,1.43,55.0,4.2,1000.0,6.0,1000.0,33089427,14076.0,10406245.0,58805.0,1.225994375,1.225994385,1.225994386,1.225994387,1.225994376,1.225994377,1.225994378,1.225994379,1.225994380,1.225994381,1.225994382,1.225994383,1.225994384,1.225994422,1.225994423
English U21 Pro Development League,2024-03-11,10:00:00,Wigan Athletic U21,Sheff Wed U21,1.65,5.3,1.5,4.0,4.2,7.0,1.01,1000.0,1.1,1.38,1.68,2.12,1.89,2.48,1.13,1.4,1.01,1000.0,5.0,55.0,1.02,1.03,3.0,15.5,1.07,1.25,3.0,15.5,1.23,1.5,1.25,2.4,1.71,5.0,1.25,1.55,2.7,5.0,1.12,1.45,3.2,12.5,1.04,1.2,3.2,25.0,1.02,1.1,6.0,980.0,1.01,1.05,6.0,1000.0,1.44,1.62,2.62,3.25,1.1,85.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.55,1000.0,1.55,1000.0,1.1,1000.0,33096705,6596986.0,6813026.0,58805.0,1.225984503,1.225984506,1.225984508,1.225984501,1.225984507,1.225984551,1.225984548,1.225984552,1.225984549,1.225984511,1.225984509,1.225984502,1.225984500,1.225984587,1.225984512
English U21 Pro Development League,2024-03-11,10:00:00,Charlton U21,Queens Park Rangers U21,2.42,2.68,2.16,2.6,4.6,8.2,1.01,1000.0,1.01,1000.0,1.56,1000.0,1.03,2.76,1.01,1000.0,1.01,1000.0,6.0,55.0,1.02,1.03,3.55,18.0,1.06,1.2,3.55,4.2,1.31,1.39,2.06,2.32,1.76,1.95,1.4,1.6,2.66,3.45,1.18,1.5,3.0,7.4,1.06,1.2,3.0,18.0,1.03,1.1,6.0,1000.0,1.01,1.05,6.0,1000.0,1.38,1.45,3.25,3.65,4.1,980.0,3.95,980.0,3.95,980.0,4.1,980.0,3.95,980.0,10.5,17.5,10.5,980.0,16.0,980.0,4.0,980.0,10.5,980.0,11.0,980.0,3.9,980.0,4.1,980.0,16.5,980.0,3.9,980.0,4.1,980.0,3.15,10.5,3.1,980.0,2.62,980.0,33096706,6808104.0,48031017.0,58805.0,1.225984413,1.225984416,1.225984418,1.225984411,1.225984417,1.225984461,1.225984458,1.225984462,1.225984459,1.225984421,1.225984419,1.225984412,1.225984410,1.225984497,1.225984422
Serbian First League,2024-03-11,10:00:00,FK Radnicki Sremska,RFK Novi Sad,1.24,2.4,2.48,990.0,2.9,5.5,1.01,1000.0,1.25,1.9,1.2,1.7,2.42,1000.0,1.04,1.2,6.0,26.0,2.06,10.5,1.11,1.17,2.04,10.5,1.2,1.94,1.5,2.68,1.6,3.0,1.12,1.65,2.52,18.0,1.05,1.3,2.52,110.0,1.01,1.08,2.52,1000.0,1.01,1.04,1.01,1000.0,1.01,1.04,4.3,1000.0,1.01,1.04,4.3,1000.0,1.1,1000.0,1.1,1000.0,1.49,15.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,3.6,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,33097714,25742292.0,55419085.0,58805.0,1.225998227,1.225998230,1.225998232,1.225998225,1.225998231,1.225998275,1.225998272,1.225998276,1.225998273,1.225998235,1.225998233,1.225998226,1.225998224,1.225998311,1.225998236
