League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Women's Matches,2024-01-07,00:00:00,Tigres (W),Atletico San Luis (W),1.07,1.11,34.0,55.0,15.0,21.0,5.0,13.5,1.16,1.22,2.04,2.46,1.69,1.97,1.33,1.46,3.15,980.0,2.4,980.0,1.01,1.72,2.4,970.0,1.01,1.72,2.4,970.0,1.01,1.72,2.4,2.92,1.52,1.72,1.63,1.79,2.26,2.58,1.29,1.4,3.5,4.4,1.03,1.4,3.5,980.0,1.03,1.4,3.5,980.0,1.02,1.4,3.5,1000.0,2.34,2.62,1.62,1.74,8.0,980.0,8.2,1000.0,8.6,1000.0,8.6,1000.0,15.0,980.0,7.2,980.0,8.2,1000.0,8.6,1000.0,8.8,980.0,13.5,980.0,7.8,980.0,8.6,1000.0,7.4,980.0,10.5,980.0,7.6,980.0,8.4,1000.0,1.72,2.14,8.6,1000.0,8.6,1000.0,32918312,16890912.0,25062342.0,58805.0,1.223239712,1.223239715,1.223239717,1.223239710,1.223239716,1.223239760,1.223239757,1.223239761,1.223239758,1.223239720,1.223239718,1.223239711,1.223239709,1.223239796,1.223239721
Japanese Women's Matches,2024-01-07,01:00:00,JEF Utd (W),Vegalta Sendai (W),2.5,3.05,2.94,3.65,2.86,3.4,1.01,3.0,1.57,980.0,1.28,1.37,3.65,4.6,1.01,1.09,1.01,980.0,2.44,1000.0,1.01,1.7,2.44,2.96,1.51,1.7,1.51,1.66,2.52,3.1,1.05,1.66,2.52,36.0,1.04,1.66,2.52,110.0,1.03,1.66,2.52,980.0,1.01,1.66,2.52,1000.0,1.01,1.66,2.52,1000.0,1.01,1.66,2.52,1000.0,2.12,2.38,1.73,1.89,7.4,980.0,4.1,980.0,5.1,980.0,6.0,980.0,7.0,980.0,5.9,980.0,12.0,980.0,6.0,1000.0,11.5,980.0,10.0,980.0,5.4,980.0,14.5,1000.0,5.9,980.0,5.8,980.0,6.2,1000.0,6.4,1000.0,1.66,980.0,1.67,1000.0,1.46,1000.0,32907651,6044954.0,7420920.0,58805.0,1.223084440,1.223084443,1.223084445,1.223084438,1.223084444,1.223084488,1.223084485,1.223084489,1.223084486,1.223084448,1.223084446,1.223084439,1.223084437,1.223084524,1.223084449
Japanese Women's Matches,2024-01-07,02:00:00,Urawa (W),Omiya Ardija (W),1.27,1.38,10.0,15.5,5.2,6.8,3.1,4.8,1.27,1.48,1.03,36.0,1.05,36.0,1.1,3.0,1.5,36.0,4.0,970.0,1.03,1.12,4.0,5.7,1.21,1.33,2.06,2.62,1.62,1.95,1.41,1.64,2.56,3.4,1.04,1.64,2.56,55.0,1.03,1.64,2.56,980.0,1.01,1.64,2.56,980.0,1.01,1.64,2.56,1000.0,1.01,1.64,2.56,1000.0,2.06,2.64,1.61,1.94,4.5,980.0,4.6,980.0,5.0,1000.0,5.2,1000.0,6.6,980.0,10.0,980.0,4.8,980.0,5.1,1000.0,6.0,980.0,8.6,980.0,4.6,980.0,5.1,1000.0,3.8,980.0,11.0,980.0,4.7,980.0,5.1,1000.0,2.84,6.2,5.1,1000.0,5.1,1000.0,32907650,6044939.0,39629077.0,58805.0,1.223084530,1.223084533,1.223084535,1.223084528,1.223084534,1.223084578,1.223084575,1.223084579,1.223084576,1.223084538,1.223084536,1.223084529,1.223084527,1.223084614,1.223084539
Hong Kong 1st Division League,2024-01-07,02:30:00,Eastern District SA,South China,1.31,19.5,1.18,800.0,1.24,950.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.41,1000.0,1.01,1.08,1.1,1000.0,1.01,11.0,1.1,1000.0,1.01,11.0,1.07,1000.0,1.02,15.5,1.07,110.0,1.02,15.5,1.07,1.17,1.02,15.5,1.01,1.17,1.3,1000.0,1.01,1.16,1.3,1000.0,1.01,1.16,1.3,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32919507,11708329.0,2483200.0,58805.0,1.223275110,1.223275120,1.223275121,1.223275122,1.223275111,1.223275112,1.223275113,1.223275114,1.223275115,1.223275116,1.223275117,1.223275118,1.223275119,1.223275157,1.223275158
Hong Kong 1st Division League,2024-01-07,02:30:00,Shatin SA,Sai Kung,1.11,800.0,2.06,800.0,1.56,950.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.21,1000.0,1.01,1.12,1.16,1000.0,1.01,7.4,1.16,1000.0,1.01,7.4,1.16,1000.0,1.02,7.4,1.16,110.0,1.02,7.4,1.16,1.26,1.02,7.4,1.01,1.25,1.3,1000.0,1.01,1.25,1.3,1000.0,1.01,1.25,1.3,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,5.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32919540,8889630.0,10572455.0,58805.0,1.223275200,1.223275210,1.223275211,1.223275212,1.223275201,1.223275202,1.223275203,1.223275204,1.223275205,1.223275206,1.223275207,1.223275208,1.223275209,1.223275247,1.223275248
Australian A-League Men,2024-01-07,03:00:00,Western United,Melbourne City,4.6,4.7,1.73,1.76,4.7,4.8,4.1,1000.0,1.01,1.32,1.38,2.16,1.87,1000.0,1.21,1.25,5.0,5.8,22.0,36.0,1.03,1.05,5.5,7.4,1.16,1.22,2.78,2.94,1.52,1.57,1.72,1.81,2.24,2.4,1.3,1.33,4.1,4.3,1.11,1.14,8.4,10.5,1.03,1.06,19.0,36.0,1.01,1.03,46.0,980.0,1.01,1.01,120.0,1000.0,1.57,1.64,2.58,2.76,24.0,26.0,12.5,14.5,12.0,13.5,17.0,19.0,24.0,27.0,10.5,11.5,9.6,10.5,14.0,16.0,36.0,42.0,17.0,18.5,15.0,16.0,22.0,24.0,70.0,110.0,40.0,48.0,38.0,44.0,48.0,60.0,28.0,34.0,6.4,6.6,21.0,980.0,32895869,24301731.0,8586946.0,58805.0,1.222883024,1.222883110,1.222883111,1.222883112,1.222883026,1.222883027,1.222883028,1.222883029,1.222883030,1.222883031,1.222883032,1.222883033,1.222883034,1.222883103,1.222883025
Hong Kong Sapling Cup,2024-01-07,04:00:00,North District,Lee Man Warriors,6.0,980.0,1.11,12.0,1.2,55.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,990.0,1.06,1000.0,1.01,55.0,1.06,1000.0,1.01,21.0,1.06,1000.0,1.01,26.0,1.05,110.0,1.01,55.0,1.03,1.34,4.0,1000.0,1.01,1.34,4.0,1000.0,1.01,1.34,4.0,1000.0,1.01,1.33,4.0,1000.0,1.04,1000.0,1.01,1000.0,1.43,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32919625,21137551.0,14446187.0,58805.0,1.223259782,1.223259786,1.223259789,1.223259780,1.223259787,1.223259835,1.223259831,1.223259836,1.223259832,1.223259792,1.223259790,1.223259781,1.223259779,1.223259872,1.223259793
Hong Kong Sapling Cup,2024-01-07,04:00:00,Hong Kong Rangers FC,Resources Capital FC,1.13,2.4,1.97,44.0,1.78,13.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.21,1000.0,1.01,1.08,1.21,1000.0,1.01,990.0,1.21,1000.0,1.01,6.0,1.2,1000.0,1.01,6.0,1.06,110.0,1.01,21.0,1.03,1.37,3.75,1000.0,1.01,1.37,3.75,1000.0,1.01,1.37,3.75,1000.0,1.01,1.36,3.75,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.88,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32919601,6620679.0,16776346.0,58805.0,1.223260062,1.223260065,1.223260067,1.223260060,1.223260066,1.223260110,1.223260107,1.223260111,1.223260108,1.223260070,1.223260068,1.223260061,1.223260059,1.223260146,1.223260071
Australian A-League Women,2024-01-07,04:00:00,Brisbane Roar FC (W),Wellington (W),2.08,2.42,3.05,4.1,3.65,4.7,3.15,4.3,1.31,1.47,1.48,1.72,2.38,3.1,1.13,1.21,5.9,8.6,1.02,980.0,1.01,990.0,4.2,5.8,1.2,1.31,2.14,2.54,1.65,1.88,1.46,1.65,2.54,3.2,1.05,980.0,1.01,55.0,1.03,1000.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1.82,2.22,2.82,14.5,980.0,12.0,980.0,5.0,980.0,4.9,980.0,9.6,14.5,7.2,10.5,10.5,980.0,5.1,980.0,12.5,980.0,8.6,13.0,12.5,980.0,4.8,980.0,5.1,980.0,4.7,980.0,4.9,980.0,5.0,980.0,3.9,980.0,4.6,980.0,5.3,1000.0,32906010,37905964.0,50888000.0,58805.0,1.223108162,1.223108248,1.223108249,1.223108250,1.223108164,1.223108165,1.223108166,1.223108167,1.223108168,1.223108169,1.223108170,1.223108171,1.223108172,1.223108241,1.223108163
Australian A-League Women,2024-01-07,04:00:00,Central Coast Mariners (W),Sydney FC (W),4.2,5.0,1.84,1.94,3.85,4.1,3.05,3.9,1.35,1.48,1.46,1.63,2.6,3.2,1.12,1.17,1.05,980.0,1.02,980.0,1.01,990.0,3.8,4.9,1.26,1.36,2.04,2.3,1.77,1.97,1.37,1.52,2.94,3.65,1.05,980.0,1.01,55.0,1.03,1000.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.72,1.98,2.02,2.4,13.5,980.0,8.2,11.0,10.0,13.5,16.5,980.0,14.0,980.0,7.4,10.0,8.6,11.5,16.0,980.0,5.6,980.0,5.2,980.0,15.0,980.0,5.6,980.0,6.2,980.0,5.9,980.0,6.0,980.0,6.2,980.0,5.9,980.0,4.4,13.0,6.6,1000.0,32909131,61640820.0,8839012.0,58805.0,1.223137000,1.223137087,1.223137088,1.223137089,1.223137002,1.223137003,1.223137004,1.223137005,1.223137006,1.223137007,1.223137008,1.223137009,1.223137010,1.223137079,1.223137001
Hong Kong 1st Division League,2024-01-07,04:30:00,Kowloon City FC,Hoi King SA,1.11,290.0,2.06,1000.0,1.54,950.0,4.0,9.4,1.12,1.34,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.41,1000.0,1.01,1.08,1.13,1000.0,1.01,8.8,1.13,1000.0,1.01,8.8,1.13,1000.0,1.01,8.8,1.13,110.0,1.01,8.8,1.13,1.23,1.02,8.8,1.01,1.23,1.02,1000.0,1.01,1.23,1.02,1000.0,1.01,1.23,1.02,1000.0,1.04,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32919758,50785377.0,15205135.0,58805.0,1.223282648,1.223282658,1.223282659,1.223282660,1.223282649,1.223282650,1.223282651,1.223282652,1.223282653,1.223282654,1.223282655,1.223282656,1.223282657,1.223282695,1.223282696
Hong Kong 1st Division League,2024-01-07,04:30:00,Yuen Long,Central & West DR & SA,1.06,210.0,1.41,110.0,1.06,950.0,3.55,6.6,1.18,1.4,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.21,110.0,1.01,1.12,1.1,1000.0,1.01,110.0,1.1,1000.0,1.01,13.5,1.08,1000.0,1.01,26.0,1.05,1000.0,1.01,110.0,1.01,1000.0,1.02,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.04,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32919770,9278604.0,20530281.0,58805.0,1.223282739,1.223282749,1.223282750,1.223282751,1.223282740,1.223282741,1.223282742,1.223282743,1.223282744,1.223282745,1.223282746,1.223282747,1.223282748,1.223282786,1.223282787
Hong Kong 1st Division League,2024-01-07,04:30:00,Wing Yee,3 Sing FC,1.73,110.0,2.06,200.0,2.06,950.0,3.2,5.2,1.24,1.46,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.21,1000.0,1.02,1.12,1.1,1000.0,1.02,990.0,1.1,1000.0,1.02,13.5,1.08,110.0,1.02,21.0,1.05,110.0,1.02,21.0,1.05,1.13,1.02,21.0,1.01,1.13,1.02,1000.0,1.01,1.13,1.02,1000.0,1.01,1.13,1.02,1000.0,1.04,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32919755,10244634.0,42182672.0,58805.0,1.223282558,1.223282568,1.223282569,1.223282570,1.223282559,1.223282560,1.223282561,1.223282562,1.223282563,1.223282564,1.223282565,1.223282566,1.223282567,1.223282605,1.223282606
