League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Ascenso MX,2024-02-16,00:05:00,CD Tepatitlan De Morelos,Mineros de Zacatecas,2.6,2.82,2.48,2.68,3.75,4.1,3.25,4.2,1.32,1.44,1.51,1.7,2.42,2.94,1.14,1.17,6.2,9.4,4.3,1000.0,1.01,1.12,4.3,5.5,1.22,1.31,2.18,2.46,1.69,1.85,1.49,1.62,2.62,3.05,1.16,1.62,2.62,8.2,1.06,1.61,2.62,21.0,1.01,1.61,2.62,1000.0,1.01,1.61,2.62,1000.0,1.01,1.61,2.62,1000.0,1.59,1.81,2.22,2.68,14.5,20.0,11.5,15.5,15.0,21.0,5.6,38.0,11.5,16.0,7.6,10.5,10.0,14.0,5.5,29.0,15.5,22.0,10.5,14.5,13.0,17.5,5.6,38.0,5.7,42.0,5.4,30.0,5.6,38.0,6.0,75.0,5.0,21.0,4.9,19.0,6.4,1000.0,33007018,15976071.0,8692849.0,58805.0,1.224628306,1.224628309,1.224628311,1.224628304,1.224628310,1.224628354,1.224628351,1.224628355,1.224628352,1.224628314,1.224628312,1.224628305,1.224628303,1.224628390,1.224628315
CONCACAF Champions League,2024-02-16,00:15:00,Monterrey,Comunicaciones,1.22,1.35,10.0,18.0,5.6,12.5,3.85,5.6,1.23,1.36,1.59,2.0,2.0,2.7,1.17,1.22,4.3,7.0,2.68,1000.0,1.01,1.06,2.24,1000.0,1.01,1.81,2.24,110.0,1.18,1.81,1.54,2.4,1.72,2.82,1.28,1.33,4.1,4.6,1.1,1.33,4.1,12.5,1.02,1.33,4.1,55.0,1.01,1.33,4.1,1000.0,1.01,1.32,4.1,1000.0,1.87,2.5,1.66,2.14,1.54,1000.0,1.54,1000.0,1.54,1000.0,2.36,1000.0,1.98,12.5,2.7,20.0,2.36,1000.0,2.36,1000.0,1.94,11.0,1.41,13.5,2.36,1000.0,2.36,1000.0,3.25,12.0,2.98,17.5,3.05,1000.0,1.54,1000.0,2.3,4.8,1.54,1000.0,4.6,1000.0,33007028,328949.0,9539822.0,58805.0,1.224628216,1.224628219,1.224628221,1.224628214,1.224628220,1.224628264,1.224628261,1.224628265,1.224628262,1.224628224,1.224628222,1.224628215,1.224628213,1.224628300,1.224628225
Australian A-League Women,2024-02-16,05:00:00,Melbourne Victory (W),Western Sydney Wanderers (,1.4,2.3,1.78,980.0,1.29,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,14.0,980.0,1.01,1.08,1.02,990.0,1.01,1000.0,1.27,980.0,1.01,4.6,1.06,1000.0,1.01,36.0,1.05,1000.0,1.01,110.0,1.03,1000.0,1.01,980.0,1.01,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.1,1000.0,1.1,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33010735,8839001.0,8839006.0,58805.0,1.224729546,1.224729632,1.224729633,1.224729634,1.224729548,1.224729549,1.224729550,1.224729551,1.224729552,1.224729553,1.224729554,1.224729555,1.224729556,1.224729625,1.224729547
Australian A-League Men,2024-02-16,05:45:00,Western United,Newcastle Jets,2.22,2.24,3.15,3.2,4.3,4.4,3.95,4.4,1.3,1.34,1.6,1.77,2.3,2.66,1.15,1.27,4.7,7.4,18.0,36.0,1.03,1.06,5.5,7.4,1.16,1.23,2.6,2.86,1.54,1.63,1.64,1.75,2.34,2.58,1.24,1.34,3.9,5.2,1.09,1.34,3.9,13.5,1.03,1.06,19.5,36.0,1.01,1.03,50.0,970.0,1.01,1.01,130.0,1000.0,1.52,1.59,2.7,2.94,22.0,25.0,16.5,20.0,23.0,27.0,44.0,55.0,14.0,16.5,9.4,10.5,12.5,14.5,26.0,29.0,15.5,18.0,10.5,12.0,14.0,15.5,29.0,34.0,26.0,30.0,18.0,21.0,23.0,26.0,48.0,60.0,9.0,10.5,15.5,18.0,13.5,980.0,32995687,24301731.0,1205125.0,58805.0,1.224457233,1.224457319,1.224457320,1.224457321,1.224457235,1.224457236,1.224457237,1.224457238,1.224457239,1.224457240,1.224457241,1.224457242,1.224457243,1.224457312,1.224457234
Algerian U21,2024-02-16,06:00:00,AS Khroub U21,JS Bordj Menaiel U21,2.6,1000.0,1.6,4.1,2.7,1000.0,2.88,3.4,1.42,1.54,1.01,1000.0,1.01,1000.0,1.08,1.12,9.6,13.5,1.27,1000.0,1.05,4.6,1.27,1000.0,1.05,4.6,1.27,110.0,1.05,4.6,1.08,110.0,1.05,26.0,1.04,1.25,5.0,110.0,1.02,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,46.0,1000.0,33022687,7708394.0,42217473.0,58805.0,1.224883732,1.224883735,1.224883737,1.224883730,1.224883736,1.224883780,1.224883777,1.224883781,1.224883778,1.224883740,1.224883738,1.224883731,1.224883729,1.224883816,1.224883741
Israeli Liga Alef,2024-02-16,07:30:00,Ironi Modiin,Shimshon Kfar Qasem,1.34,990.0,1.04,1000.0,4.2,990.0,3.0,3.9,1.35,1.5,1.01,1000.0,1.01,1000.0,1.1,1.14,8.2,11.0,1.27,1000.0,1.02,1.08,1.27,1000.0,1.02,4.6,1.27,1000.0,1.02,4.6,1.08,110.0,1.02,13.5,1.05,1.25,5.0,21.0,1.02,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.1,1000.0,1.1,1000.0,1.46,1000.0,2.84,1000.0,2.92,1000.0,4.7,1000.0,2.3,1000.0,2.94,1000.0,4.2,1000.0,4.3,1000.0,2.88,1000.0,4.8,1000.0,5.3,1000.0,6.2,1000.0,3.7,1000.0,5.7,1000.0,5.6,1000.0,22.0,1000.0,1.01,1000.0,1.01,1000.0,22.0,1000.0,33023261,10483512.0,14699027.0,58805.0,1.224889876,1.224889879,1.224889881,1.224889874,1.224889880,1.224889924,1.224889921,1.224889925,1.224889922,1.224889884,1.224889882,1.224889875,1.224889873,1.224889960,1.224889885
Israeli Liga Alef,2024-02-16,07:35:00,Maccabi Yavne,Agudat Sport Ashdod,1.04,990.0,1.04,990.0,1.01,990.0,2.52,2.9,1.53,1.66,1.01,1000.0,1.01,1000.0,1.05,1.09,12.5,21.0,1.27,1000.0,1.08,4.6,1.27,1000.0,1.08,4.6,1.27,1000.0,1.08,4.6,1.07,110.0,1.08,18.0,1.04,1.25,5.0,110.0,1.02,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,42.0,1000.0,33023259,5415484.0,16138525.0,58805.0,1.224890056,1.224890059,1.224890061,1.224890054,1.224890060,1.224890104,1.224890101,1.224890105,1.224890102,1.224890064,1.224890062,1.224890055,1.224890053,1.224890140,1.224890065
Israeli Liga Alef,2024-02-16,07:40:00,Hapoel Raanana,Tzeirey Umm al-Fahm,1.04,990.0,3.8,990.0,1.01,990.0,2.72,3.15,1.47,1.59,1.01,1000.0,1.01,1000.0,1.06,1.12,10.0,18.0,1.27,26.0,1.06,4.6,1.27,26.0,1.06,4.6,1.27,26.0,1.06,4.6,1.08,26.0,1.06,13.5,1.04,1.25,5.0,36.0,1.01,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.1,1000.0,1.1,1000.0,1.42,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,3.45,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33023260,5281185.0,49245466.0,58805.0,1.224889966,1.224889969,1.224889971,1.224889964,1.224889970,1.224890014,1.224890011,1.224890015,1.224890012,1.224889974,1.224889972,1.224889965,1.224889963,1.224890050,1.224889975
Israeli Liga Alef,2024-02-16,07:45:00,Hapoel Tzafririm Holon,Hapoel Marmorek,1.04,990.0,1.04,1000.0,1.01,990.0,2.54,2.94,1.52,1.65,1.01,1000.0,1.01,1000.0,1.05,1.1,11.5,21.0,1.08,1000.0,1.08,13.5,1.08,1000.0,1.08,15.5,1.08,110.0,1.08,15.5,1.08,110.0,1.08,15.5,1.04,1.25,5.0,1000.0,1.02,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33023300,10397243.0,9170978.0,58805.0,1.224891548,1.224891551,1.224891553,1.224891546,1.224891552,1.224891596,1.224891593,1.224891597,1.224891594,1.224891556,1.224891554,1.224891547,1.224891545,1.224891632,1.224891557
Israeli Liga Alef,2024-02-16,07:45:00,Ironi Ashdod Sportclub,Maccabi Ironi Kiryat Mala,1.04,1000.0,1.04,1000.0,1.01,1000.0,2.88,3.4,1.42,1.54,1.01,1000.0,1.01,1000.0,1.07,1.12,9.6,15.5,1.05,36.0,1.05,21.0,1.05,1000.0,1.05,26.0,1.05,110.0,1.05,26.0,1.05,110.0,1.05,36.0,1.04,1.25,5.0,1000.0,1.02,1.25,5.0,110.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,3.05,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33023299,15475468.0,48920537.0,58805.0,1.224891638,1.224891641,1.224891643,1.224891636,1.224891642,1.224891686,1.224891683,1.224891687,1.224891684,1.224891646,1.224891644,1.224891637,1.224891635,1.224891722,1.224891647
