League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Women's Matches,2024-05-21,00:00:00,Pachuca (W),Monterrey (W),1.98,2.12,3.3,3.7,4.2,4.8,1.1,5.4,1.23,1.4,1.69,1.84,1.03,36.0,1.17,1.3,1.32,7.0,2.68,36.0,1.03,1.12,2.68,36.0,1.03,1.59,2.68,3.05,1.49,1.59,1.69,1.83,2.2,2.46,1.29,1.36,3.8,4.4,1.03,1.36,3.8,110.0,1.02,1.08,3.8,110.0,1.01,1.08,1.2,1000.0,1.01,1.08,1.32,1000.0,1.53,1.62,2.6,2.88,3.75,34.0,3.7,27.0,3.75,38.0,3.95,70.0,3.6,19.0,3.5,14.0,3.65,19.5,3.8,42.0,3.7,21.0,3.55,14.0,3.6,19.5,3.8,44.0,3.85,32.0,3.65,23.0,18.5,32.0,3.95,70.0,3.0,10.5,3.55,24.0,4.1,1000.0,33286707,13621472.0,16743506.0,58805.0,1.229121589,1.229121592,1.229121594,1.229121587,1.229121593,1.229121637,1.229121634,1.229121638,1.229121635,1.229121597,1.229121595,1.229121588,1.229121586,1.229121673,1.229121598
Vietnamese V-League,2024-05-21,07:00:00,Hoang Anh Gia Lai,Hong Linh Ha Tinh,1.91,3.05,2.98,5.9,3.0,6.0,1.1,1000.0,1.01,1.99,1.2,1.69,2.44,5.9,1.01,28.0,1.32,1000.0,8.8,18.0,1.06,1.13,2.52,5.8,1.2,1.65,1.58,2.02,1.98,2.74,1.19,1.69,2.44,7.0,1.05,1.69,2.44,21.0,1.02,1.69,2.44,110.0,1.01,1.69,2.44,1000.0,1.01,1.69,2.44,1000.0,1.01,1.69,2.44,1000.0,1.12,1000.0,1.12,1000.0,1.48,1000.0,2.98,1000.0,2.36,1000.0,4.0,1000.0,2.42,1000.0,3.85,1000.0,4.3,1000.0,3.95,1000.0,3.4,1000.0,2.98,1000.0,4.3,1000.0,11.5,1000.0,2.9,1000.0,6.2,1000.0,8.2,1000.0,15.5,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33288345,7180053.0,22917352.0,58805.0,1.229147930,1.229147933,1.229147935,1.229147928,1.229147934,1.229147978,1.229147975,1.229147979,1.229147976,1.229147938,1.229147936,1.229147929,1.229147927,1.229148014,1.229147939
Vietnamese V-League,2024-05-21,07:00:00,Quang Nam,Binh Duong,2.16,4.0,2.28,3.1,3.0,10.5,1.1,1000.0,1.01,1.78,1.21,1.9,2.1,5.7,1.01,28.0,1.32,1000.0,2.04,26.0,1.04,1.96,2.08,26.0,1.04,1.92,1.65,2.52,1.65,2.54,1.13,1.93,2.08,13.5,1.07,1.93,2.08,15.5,1.03,1.93,2.08,1000.0,1.01,1.93,2.08,1000.0,1.01,1.93,2.08,1000.0,1.01,1.93,2.08,1000.0,1.12,1000.0,1.12,1000.0,1.45,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,3.65,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33288351,9107099.0,2909643.0,58805.0,1.229147840,1.229147843,1.229147845,1.229147838,1.229147844,1.229147888,1.229147885,1.229147889,1.229147886,1.229147848,1.229147846,1.229147839,1.229147837,1.229147924,1.229147849
South Korean K League 2,2024-05-21,07:30:00,Jeonnam Dragons,Cheongju FC,2.08,2.42,3.3,4.7,3.3,4.8,2.88,3.4,1.45,1.54,1.39,1.49,3.05,3.6,1.1,1.13,7.6,12.5,3.3,1000.0,1.06,1.43,3.3,3.95,1.34,1.43,1.79,1.98,2.02,2.28,1.3,1.38,3.6,4.9,1.09,1.38,3.6,13.5,1.03,1.38,3.6,55.0,1.01,1.38,3.6,1000.0,1.01,1.3,3.6,1000.0,1.01,1.29,3.6,1000.0,1.84,2.02,1.98,2.2,3.75,15.0,3.85,16.5,3.9,32.0,2.28,1000.0,3.4,10.5,3.25,9.6,3.95,19.5,2.26,60.0,3.9,16.0,3.75,13.5,3.95,24.0,2.28,75.0,2.2,34.0,3.85,30.0,2.24,55.0,2.3,1000.0,3.7,23.0,2.26,65.0,2.34,1000.0,33284428,8349517.0,23787194.0,58805.0,1.229088595,1.229088598,1.229088600,1.229088593,1.229088599,1.229088643,1.229088640,1.229088644,1.229088641,1.229088603,1.229088601,1.229088594,1.229088592,1.229088679,1.229088604
South Korean K League 2,2024-05-21,07:30:00,Seoul E-Land FC,Bucheon FC 1995,2.12,2.36,3.55,4.4,3.2,3.9,2.72,3.15,1.5,1.59,1.35,1.43,3.3,3.9,1.08,1.12,1.32,15.5,3.0,980.0,1.07,1.5,3.0,3.5,1.4,1.5,1.68,1.85,2.18,2.48,1.25,1.32,3.95,5.1,1.06,1.32,3.95,21.0,1.02,1.32,3.95,110.0,1.01,1.32,3.95,1000.0,1.01,1.32,3.95,1000.0,1.01,1.32,4.1,1000.0,1.92,2.12,1.89,2.08,4.3,12.0,4.5,13.5,5.2,29.0,3.3,1000.0,3.95,9.4,4.0,8.4,5.0,18.0,3.75,60.0,4.6,14.0,4.4,12.5,5.3,23.0,4.0,1000.0,2.66,32.0,2.9,29.0,4.5,55.0,2.84,1000.0,2.0,24.0,2.78,1000.0,1.88,1000.0,33284434,10299726.0,7345624.0,58805.0,1.229088685,1.229088688,1.229088690,1.229088683,1.229088689,1.229088733,1.229088730,1.229088734,1.229088731,1.229088693,1.229088691,1.229088684,1.229088682,1.229088769,1.229088694
South Korean K League 2,2024-05-21,07:30:00,Chungnam Asan,Suwon Bluewings,3.45,4.1,2.1,2.28,3.35,3.85,2.9,3.35,1.46,1.53,1.38,1.47,3.1,3.65,1.09,1.13,7.6,12.5,3.25,1000.0,1.06,1.45,3.25,3.9,1.35,1.45,1.77,1.96,2.04,2.3,1.29,1.37,3.7,4.5,1.1,1.25,5.0,11.0,1.03,1.25,5.0,55.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.24,5.0,1000.0,1.86,2.02,1.99,2.18,10.5,15.0,8.0,9.8,11.0,16.0,4.4,34.0,11.0,15.5,7.0,8.6,9.6,13.5,4.9,30.0,4.3,32.0,13.0,19.0,4.7,24.0,4.7,55.0,4.8,90.0,4.6,60.0,4.7,70.0,4.9,150.0,4.6,60.0,4.1,22.0,5.0,1000.0,33284433,41061425.0,5339134.0,58805.0,1.229088504,1.229088507,1.229088509,1.229088502,1.229088508,1.229088552,1.229088549,1.229088553,1.229088550,1.229088512,1.229088510,1.229088503,1.229088501,1.229088588,1.229088513
Chinese Super League,2024-05-21,08:00:00,Meizhou Hakka,Sichuan Jiuniu FC,2.26,2.4,3.05,3.4,3.75,4.0,3.25,4.4,1.29,1.45,1.51,1.65,2.56,2.98,1.12,1.22,6.2,9.0,4.3,980.0,1.02,1.3,4.3,5.6,1.22,1.3,2.2,2.4,1.72,1.84,1.48,1.6,2.66,3.1,1.16,1.28,4.5,7.4,1.06,1.28,4.5,21.0,1.01,1.28,4.5,110.0,1.01,1.28,4.5,1000.0,1.01,1.28,4.5,1000.0,1.6,1.76,2.32,2.68,15.5,23.0,13.0,19.5,19.5,30.0,4.4,65.0,10.5,15.5,8.0,10.0,12.0,17.0,4.3,40.0,13.5,20.0,9.4,14.0,13.5,20.0,4.4,46.0,4.3,36.0,18.0,26.0,4.2,38.0,4.5,85.0,3.65,16.0,4.0,28.0,4.7,590.0,33286623,11079690.0,17714225.0,58805.0,1.229121864,1.229121867,1.229121869,1.229121862,1.229121868,1.229121912,1.229121909,1.229121913,1.229121910,1.229121872,1.229121870,1.229121863,1.229121861,1.229121948,1.229121873
Chinese Super League,2024-05-21,08:35:00,Qingdao Jonoon,Beijing Guoan,4.3,5.0,1.8,1.92,3.6,4.4,3.0,3.75,1.36,1.5,1.45,1.6,2.66,3.25,1.12,1.17,1.32,9.2,12.5,1000.0,1.04,1.09,3.85,4.9,1.25,1.35,2.02,2.26,1.79,1.99,1.4,1.53,2.9,3.5,1.13,1.21,5.8,8.8,1.04,1.21,5.8,36.0,1.01,1.21,5.8,1000.0,1.01,1.21,5.8,1000.0,1.01,1.2,5.8,1000.0,1.73,1.96,2.04,2.38,13.5,18.0,8.2,11.0,9.8,13.0,17.0,22.0,14.5,19.5,7.8,10.0,8.8,11.5,15.5,21.0,5.9,38.0,15.0,20.0,16.0,21.0,6.4,36.0,6.6,110.0,6.2,60.0,6.2,65.0,6.6,110.0,6.2,60.0,4.4,12.0,6.8,1000.0,33281989,9909548.0,2955487.0,58805.0,1.229057396,1.229057399,1.229057401,1.229057394,1.229057400,1.229057410,1.229057406,1.229057352,1.229057407,1.229057404,1.229057402,1.229057392,1.229057393,1.229057395,1.229057405
Chinese Super League,2024-05-21,08:35:00,Henan Songshan Longmen,Shanghai Shenhua,6.6,7.6,1.5,1.58,4.5,5.2,3.3,4.2,1.31,1.43,1.52,1.72,2.4,2.9,1.14,1.21,5.9,7.8,3.0,1000.0,1.01,1.07,3.0,13.5,1.08,1.49,2.26,2.62,1.62,1.8,1.5,1.66,2.52,3.0,1.16,1.36,3.75,7.4,1.05,1.36,3.75,21.0,1.01,1.36,3.75,110.0,1.01,1.36,3.75,1000.0,1.01,1.36,3.75,1000.0,1.75,1.99,2.0,2.34,17.0,23.0,8.4,11.5,8.6,11.0,12.0,15.5,6.2,29.0,9.6,12.0,8.4,11.0,12.0,16.5,6.4,65.0,6.2,28.0,5.6,24.0,6.6,34.0,7.0,200.0,6.8,95.0,6.6,85.0,6.8,120.0,6.8,95.0,3.6,7.2,7.2,1000.0,33281924,50443412.0,1550828.0,58805.0,1.229053179,1.229053182,1.229053184,1.229053177,1.229053183,1.229053227,1.229053224,1.229053228,1.229053225,1.229053187,1.229053185,1.229053178,1.229053176,1.229053263,1.229053188
Chinese Super League,2024-05-21,08:35:00,Zhejiang Greentown,Wuhan Three Towns,1.75,1.88,3.95,4.7,4.1,5.0,3.65,4.6,1.27,1.38,1.61,1.82,2.22,2.62,1.17,1.24,1.32,6.8,7.6,1000.0,1.01,1.05,5.1,1000.0,1.13,1.25,2.62,3.1,1.48,1.61,1.65,1.84,2.2,2.54,1.26,1.35,3.9,4.9,1.09,1.35,3.9,12.5,1.03,1.06,18.0,36.0,1.01,1.03,18.0,1000.0,1.01,1.02,18.0,1000.0,1.53,1.67,2.5,2.88,21.0,29.0,19.5,27.0,6.0,42.0,6.4,85.0,11.5,15.5,9.6,13.0,14.0,19.0,6.0,46.0,12.0,16.0,8.6,11.5,13.5,18.0,6.0,46.0,16.0,22.0,13.5,18.0,20.0,28.0,6.4,70.0,3.75,8.0,5.8,32.0,6.8,1000.0,33285163,23257633.0,23228754.0,58805.0,1.229099480,1.229099483,1.229099485,1.229099478,1.229099484,1.229099528,1.229099525,1.229099529,1.229099526,1.229099488,1.229099486,1.229099479,1.229099477,1.229099564,1.229099489
