League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
English U21 Pro Development League,2024-03-18,10:00:00,Crewe U21,Burnley U21,3.6,4.1,1.75,1.9,4.9,6.2,4.1,980.0,1.22,1.33,1.84,2.54,1.65,2.86,1.21,1.37,3.7,980.0,3.3,48.0,1.02,1.03,3.3,48.0,1.09,1.44,3.3,3.95,1.34,1.44,1.93,2.18,1.86,2.08,1.41,1.53,2.9,3.45,1.16,1.53,2.9,7.4,1.05,1.24,2.92,21.0,1.02,1.24,2.92,110.0,1.01,1.24,2.92,1000.0,1.45,1.53,2.92,3.2,16.0,50.0,14.5,980.0,13.0,980.0,4.4,980.0,4.6,980.0,4.0,16.5,8.8,14.0,11.5,980.0,4.7,980.0,13.0,980.0,12.0,980.0,4.3,980.0,4.9,980.0,4.7,980.0,4.6,980.0,4.8,980.0,4.2,980.0,2.78,55.0,5.2,980.0,33116207,6628863.0,10351446.0,58805.0,1.226275120,1.226275123,1.226275125,1.226275118,1.226275124,1.226275168,1.226275165,1.226275169,1.226275166,1.226275128,1.226275126,1.226275119,1.226275117,1.226275204,1.226275129
English Premier League 2 - Div 1,2024-03-18,10:00:00,Sunderland U21,Newcastle U21,1.69,1.78,3.8,4.3,5.2,6.6,4.7,7.4,1.18,1.27,2.02,2.24,1.81,1.97,1.26,1.46,3.2,4.8,21.0,55.0,1.02,1.03,3.75,55.0,1.07,1.36,3.75,4.5,1.29,1.36,2.12,2.42,1.71,1.9,1.51,1.65,2.56,2.98,1.23,1.3,4.4,5.4,1.09,1.3,4.4,12.0,1.03,1.3,4.4,36.0,1.01,1.3,4.4,1000.0,1.44,1.48,3.05,3.25,17.0,60.0,5.1,980.0,5.2,980.0,5.5,980.0,17.0,980.0,11.5,980.0,14.5,980.0,5.1,980.0,14.5,980.0,9.4,15.0,12.0,980.0,5.0,980.0,17.0,980.0,11.5,980.0,4.7,980.0,5.2,980.0,2.62,55.0,2.5,980.0,5.6,1000.0,33116205,6669730.0,6630668.0,58805.0,1.226275030,1.226275033,1.226275035,1.226275028,1.226275034,1.226275078,1.226275075,1.226275079,1.226275076,1.226275038,1.226275036,1.226275029,1.226275027,1.226275114,1.226275039
Scottish Reserve Matches,2024-03-18,11:00:00,Ayr (Res),Dunfermline Athletic (Res),1.7,960.0,1.6,44.0,4.5,32.0,3.0,1000.0,1.07,1.4,1.65,3.5,1.4,2.54,1.2,2.1,1.01,1000.0,6.0,90.0,1.02,1.03,3.0,55.0,1.06,1.2,3.0,7.8,1.15,1.5,2.0,3.25,1.45,2.0,1.4,2.44,1.7,3.5,1.18,1.75,2.32,6.6,1.06,1.3,4.3,18.0,1.04,1.15,7.6,110.0,1.01,1.1,7.6,110.0,1.1,1000.0,1.1,1000.0,14.0,95.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.02,980.0,1.55,1000.0,1.55,1000.0,1.03,980.0,33117505,20582478.0,22105206.0,58805.0,1.226293731,1.226293734,1.226293736,1.226293729,1.226293735,1.226293779,1.226293776,1.226293780,1.226293777,1.226293739,1.226293737,1.226293730,1.226293728,1.226293815,1.226293740
Romanian Liga I,2024-03-18,12:30:00,UTA Arad,FC Voluntari,1.92,1.95,5.1,5.2,3.35,3.55,2.7,2.98,1.5,1.59,1.33,1.46,3.15,3.95,1.08,1.12,9.6,18.0,8.6,13.5,1.08,1.12,3.0,3.6,1.39,1.5,1.71,1.87,2.16,2.42,1.25,1.35,3.9,5.0,1.08,1.13,9.2,18.0,1.02,1.09,9.2,110.0,1.01,1.04,9.2,970.0,1.01,1.04,12.0,980.0,1.01,1.04,12.5,1000.0,2.02,2.24,1.8,1.99,9.0,10.5,12.5,16.5,7.0,980.0,7.8,980.0,6.4,8.2,6.6,8.4,19.0,980.0,7.6,980.0,8.8,11.5,8.8,11.5,6.2,980.0,7.8,980.0,17.5,980.0,18.5,980.0,7.2,980.0,8.0,980.0,5.6,17.5,7.8,980.0,8.4,1000.0,33117667,2311174.0,8838645.0,58805.0,1.226300654,1.226300657,1.226300659,1.226300652,1.226300658,1.226300702,1.226300699,1.226300703,1.226300700,1.226300662,1.226300660,1.226300653,1.226300651,1.226300738,1.226300663
Polish 2 Liga,2024-03-18,14:15:00,LKS Lodz II,Hutnik Krakow,2.08,2.48,2.74,3.45,3.4,4.4,2.74,980.0,1.33,1.5,1.46,1.66,2.5,3.6,1.11,1.18,6.6,980.0,4.0,36.0,1.04,1.1,4.0,26.0,1.23,1.33,2.08,2.36,1.74,1.91,1.4,1.56,2.78,3.95,1.14,1.37,2.78,8.8,1.05,1.11,3.0,36.0,1.02,1.08,3.7,980.0,1.01,1.03,13.5,1000.0,1.01,1.03,13.5,1000.0,1.64,1.77,2.3,2.54,3.8,980.0,3.8,980.0,3.25,980.0,2.18,1000.0,3.6,980.0,3.3,980.0,3.7,980.0,2.7,980.0,3.85,980.0,3.6,980.0,3.9,980.0,2.18,1000.0,2.88,1000.0,3.25,980.0,2.72,980.0,4.9,1000.0,2.54,980.0,2.06,980.0,3.65,1000.0,33104638,40549360.0,7440872.0,58805.0,1.226307198,1.226307208,1.226307209,1.226307210,1.226307199,1.226307200,1.226307201,1.226307202,1.226307203,1.226307204,1.226307205,1.226307206,1.226307207,1.226307245,1.226307246
Argentinian Women's Matches,2024-03-18,15:00:00,San Lorenzo Almagro (W),Rosario Central (W,1.54,980.0,1.7,980.0,3.0,5.0,1.01,1000.0,1.3,1.9,1.25,1.7,2.42,55.0,1.02,1.2,1.01,1000.0,2.24,18.0,1.06,1.14,2.24,6.0,1.2,1.8,1.5,2.54,1.65,9.2,1.12,1.6,2.66,9.4,1.05,1.25,2.66,36.0,1.03,1.1,2.66,970.0,1.01,1.04,5.0,980.0,1.01,1.04,11.0,1000.0,1.01,1.04,11.5,1000.0,1.1,1000.0,1.1,110.0,1.49,980.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,4.0,1000.0,1.08,1000.0,33117542,14926224.0,40082994.0,58805.0,1.226296248,1.226296258,1.226296259,1.226296260,1.226296249,1.226296250,1.226296251,1.226296252,1.226296253,1.226296254,1.226296255,1.226296256,1.226296257,1.226296295,1.226296296
German Regionalliga Bavaria,2024-03-18,15:00:00,Bayreuth,SPVGG Ansbach,1.73,1.8,4.4,5.2,4.1,5.3,3.3,5.0,1.25,1.43,1.51,1.88,2.12,2.94,1.14,1.25,5.0,980.0,4.1,970.0,1.03,1.06,4.1,55.0,1.12,1.32,2.48,2.7,1.58,1.68,1.59,1.68,2.48,2.7,1.25,1.29,4.5,5.0,1.09,1.23,4.5,13.5,1.02,1.05,21.0,55.0,1.01,1.02,50.0,1000.0,1.01,1.02,50.0,1000.0,1.66,1.73,2.36,2.5,4.2,980.0,3.35,980.0,4.5,980.0,4.7,1000.0,3.7,980.0,3.6,980.0,4.1,980.0,4.6,1000.0,3.75,980.0,3.55,980.0,4.1,980.0,4.6,1000.0,3.25,980.0,3.95,980.0,4.3,980.0,5.2,1000.0,3.0,55.0,4.0,980.0,4.9,1000.0,33114328,1212737.0,14208131.0,58805.0,1.226307405,1.226307415,1.226307416,1.226307417,1.226307406,1.226307407,1.226307408,1.226307409,1.226307410,1.226307411,1.226307412,1.226307413,1.226307414,1.226307452,1.226307453
Romanian Liga I,2024-03-18,15:30:00,ACS Petrolul 52,FC U Craiova 1948,2.28,2.44,3.4,3.75,3.3,3.55,2.86,2.98,1.51,1.54,1.36,1.43,3.3,3.8,1.07,1.13,8.8,980.0,8.0,12.5,1.09,1.12,3.05,3.6,1.39,1.49,1.7,1.87,2.14,2.44,1.26,1.34,3.9,4.9,1.08,1.13,8.8,15.5,1.02,1.09,8.8,110.0,1.01,1.09,9.0,1000.0,1.01,1.09,12.0,1000.0,1.01,1.09,13.0,1000.0,1.95,2.06,1.95,2.06,9.2,13.0,8.6,14.0,17.5,29.0,5.2,980.0,8.0,9.0,5.7,7.8,11.5,18.5,5.1,60.0,10.0,16.5,8.8,14.0,15.5,25.0,5.1,980.0,22.0,38.0,20.0,34.0,5.1,980.0,5.4,980.0,4.6,28.0,5.1,980.0,5.5,1000.0,33104519,14299496.0,20135214.0,58805.0,1.226100145,1.226100148,1.226100150,1.226100143,1.226100149,1.226100193,1.226100190,1.226100194,1.226100191,1.226100153,1.226100151,1.226100144,1.226100142,1.226100229,1.226100154
Argentinian Primera C,2024-03-18,15:30:00,CD Cambaceres,CA Claypole,1.59,470.0,1.52,980.0,1.59,950.0,2.6,2.98,1.51,1.63,1.03,1000.0,1.03,1000.0,1.06,1.1,11.0,18.0,1.2,970.0,1.05,1.14,1.2,970.0,1.05,6.6,1.2,21.0,1.1,6.6,1.14,21.0,1.1,10.5,1.02,1.2,5.0,980.0,1.01,1.2,5.0,980.0,1.01,1.2,5.0,1000.0,1.01,1.2,5.1,1000.0,1.01,1.2,5.1,1000.0,1.11,11.0,1.1,11.0,1.49,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,3.3,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33116095,10018875.0,10918588.0,58805.0,1.226273764,1.226273767,1.226273769,1.226273762,1.226273768,1.226273812,1.226273809,1.226273813,1.226273810,1.226273772,1.226273770,1.226273763,1.226273761,1.226273848,1.226273773
Argentinian Primera C,2024-03-18,15:30:00,Sportivo Barracas,General Lamadrid,1.6,470.0,1.53,980.0,1.6,950.0,2.7,3.15,1.47,1.59,1.03,1000.0,1.03,1000.0,1.06,1.11,10.5,18.0,1.2,970.0,1.05,6.0,1.2,970.0,1.05,6.6,1.2,21.0,1.1,6.6,1.14,21.0,1.1,10.5,1.03,1.25,5.0,110.0,1.01,1.25,5.0,970.0,1.01,1.24,5.0,980.0,1.01,1.24,5.0,1000.0,1.01,1.24,5.0,1000.0,1.1,11.0,1.1,11.0,1.49,980.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,5.0,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,33116094,9456632.0,6185676.0,58805.0,1.226273854,1.226273857,1.226273859,1.226273852,1.226273858,1.226273902,1.226273899,1.226273903,1.226273900,1.226273862,1.226273860,1.226273853,1.226273851,1.226273938,1.226273863
