League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Liga MX,2025-02-10,00:05:00,Guadalajara,Tijuana,1.7,1.72,5.8,5.9,4.0,4.1,2.1,2.14,1.89,1.91,1.87,1.93,2.06,2.14,4.9,18.5,5.2,23.0,6.4,46.0,6.2,170.0,8.0,11.0,8.4,11.0,5.1,24.0,6.0,75.0,9.0,10.5,4.0,10.0,17.0,25.0,6.0,80.0,15.0,21.0,5.1,22.0,5.7,42.0,6.0,140.0,8.8,9.8,6.0,100.0,6.4,1000.0,33992555,230909.0,5687741.0,58805.0,1.238982678,1.238982723,1.238982762,1.238982687,3.4,3.45,1.41,1.42,14.5,18.0,1.06,1.07,4.2,4.4,1.3,1.31,1.2,1.21,2.38,2.42,1.32,1.34,1.238982679,1.238982681,1.238982682,1.238982726
Azerbaijan Premier League,2025-02-10,09:00:00,Araz Nakhchivan PFK,Kapaz Ganja,1.55,1.6,7.8,9.2,3.95,4.5,1.72,1.82,2.2,2.4,2.3,2.52,1.65,1.77,5.4,200.0,9.6,48.0,8.8,150.0,9.8,330.0,5.7,6.6,8.4,14.0,8.6,90.0,6.4,210.0,6.8,8.0,5.3,340.0,11.5,90.0,9.6,210.0,7.0,180.0,9.2,70.0,8.6,140.0,9.8,580.0,9.8,55.0,6.2,360.0,6.6,1000.0,34004788,47857044.0,10135605.0,58805.0,1.239175703,1.239175748,1.239175787,1.239175712,2.86,3.0,1.51,1.54,6.4,18.0,1.09,1.11,3.1,3.5,1.4,1.46,1.12,1.15,2.66,2.88,1.3,1.34,1.239175704,1.239175706,1.239175707,1.239175751
Thai League 1,2025-02-10,09:00:00,Air Force Central,Nongbua Pitchaya FC,1.8,1.89,4.1,4.5,4.3,4.8,2.56,2.9,1.55,1.64,1.59,1.66,2.52,2.68,13.0,36.0,17.0,120.0,13.5,46.0,11.0,240.0,11.5,25.0,9.0,23.0,9.6,44.0,17.5,80.0,12.0,36.0,9.0,12.5,13.5,20.0,16.5,75.0,10.0,55.0,13.0,21.0,11.0,32.0,27.0,580.0,7.2,14.0,6.2,310.0,8.0,600.0,34019782,10592325.0,15090737.0,58805.0,1.239393884,1.239393929,1.239393968,1.239393893,4.1,4.4,1.29,1.32,5.5,26.0,1.04,1.05,4.5,6.8,1.18,1.21,1.28,1.33,2.12,2.26,1.27,1.31,1.239393885,1.239393887,1.239393888,1.239393932
Saudi 1st Division,2025-02-10,09:55:00,Al-Hazm (KSA),Al Taee,2.02,2.22,3.35,4.7,3.35,4.2,1.81,1.97,2.02,2.24,0.0,0.0,0.0,0.0,3.45,15.5,3.5,17.0,2.76,34.0,2.54,1000.0,3.15,11.0,3.0,9.6,2.62,20.0,2.08,1000.0,3.75,15.5,2.46,13.5,2.68,24.0,2.54,1000.0,2.74,32.0,2.72,29.0,2.84,1000.0,2.12,1000.0,2.64,21.0,2.14,1000.0,2.14,1000.0,34019645,20598620.0,14116284.0,58805.0,1.23938971,1.239389706,0.0,1.239389712,3.0,3.3,1.44,1.49,0.0,0.0,0.0,0.0,3.4,4.1,1.34,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239389713,0.0,1.239389711
Saudi 1st Division,2025-02-10,10:00:00,Al Najma Club,Al Safa,1.64,1.76,2.3,14.0,3.55,950.0,2.08,2.3,1.78,1.91,0.0,0.0,0.0,0.0,4.4,22.0,3.65,27.0,2.94,60.0,2.38,1000.0,3.65,11.0,3.7,11.5,4.5,25.0,2.98,90.0,3.75,12.0,3.4,9.0,4.5,25.0,2.98,85.0,4.3,19.0,4.3,21.0,2.88,42.0,3.0,1000.0,3.6,10.5,3.0,1000.0,2.4,1000.0,34019646,6818023.0,6248857.0,58805.0,1.239389699,1.239389695,0.0,1.239389701,3.45,3.75,1.37,1.41,0.0,0.0,0.0,0.0,4.1,5.5,1.23,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239389702,0.0,1.2393897
English U21 Pro Development League,2025-02-10,10:00:00,Crewe U21,Sheff Utd U21,7.0,28.0,1.22,1.25,8.6,24.0,3.7,4.2,1.32,1.36,1.66,1000.0,1.12,2.5,1.07,1000.0,1.07,1000.0,5.1,1000.0,5.7,1000.0,4.2,1000.0,1.07,1000.0,5.5,1000.0,5.7,1000.0,4.2,1000.0,4.2,1000.0,1.07,1000.0,1.07,1000.0,4.2,1000.0,4.2,1000.0,4.2,1000.0,1.07,1000.0,10.5,1000.0,1.37,55.0,1.07,1000.0,34020125,6628863.0,6812038.0,58805.0,1.239397111,1.239397156,1.239397195,1.23939712,5.5,6.4,1.19,1.22,1.27,110.0,1.01,1.03,3.75,100.0,1.1,1.12,4.5,6.4,1.07,1.14,1.09,1.14,1.239397112,1.239397114,1.239397115,1.239397159
Saudi 1st Division,2025-02-10,10:10:00,Al-Ain,Al-Suqoor,6.0,12.5,1.57,1.68,3.7,4.9,1.73,1.84,2.18,2.38,0.0,0.0,0.0,0.0,3.85,13.5,3.05,7.2,4.2,10.5,4.1,19.0,4.6,22.0,3.6,11.0,3.7,12.5,4.3,24.0,2.92,65.0,4.6,32.0,4.5,32.0,2.92,60.0,3.0,1000.0,3.0,1000.0,3.0,1000.0,3.0,1000.0,3.0,1000.0,3.9,14.0,3.05,1000.0,34019644,11707638.0,21340695.0,58805.0,1.239389721,1.239389717,0.0,1.239389723,2.92,3.1,1.47,1.52,0.0,0.0,0.0,0.0,3.15,3.8,1.39,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239389724,0.0,1.239389722
English Premier League 2 - Div 1,2025-02-10,11:30:00,Stoke U21,Crystal Palace U21,3.55,4.1,1.82,1.94,4.4,5.4,3.1,3.5,1.41,1.46,1.47,1.55,2.82,3.1,15.0,110.0,9.8,28.0,8.8,48.0,11.0,65.0,5.9,85.0,6.0,42.0,5.5,20.0,7.4,44.0,15.5,110.0,8.8,29.0,11.5,60.0,9.8,60.0,6.6,85.0,20.0,95.0,21.0,90.0,11.5,580.0,5.3,240.0,5.4,10.5,8.4,600.0,34020088,6630666.0,13542596.0,58805.0,1.239396298,1.239396343,1.239396382,1.239396307,4.6,5.3,1.24,1.27,7.6,55.0,1.03,1.04,3.6,34.0,1.13,1.15,2.06,2.24,1.33,1.38,1.24,1.28,1.239396299,1.239396301,1.239396302,1.239396346
Romanian Liga I,2025-02-10,12:00:00,Farul Constanta,Gloria Buzau,1.85,1.91,5.0,5.4,3.6,3.75,1.87,1.93,2.08,2.14,1.9,2.0,2.0,2.12,12.0,14.0,15.0,17.5,30.0,40.0,50.0,130.0,7.6,8.6,7.4,8.0,18.0,19.5,36.0,120.0,9.6,11.0,9.4,10.5,19.5,22.0,13.5,240.0,18.0,24.0,18.0,21.0,34.0,40.0,14.5,130.0,12.0,14.0,13.5,85.0,16.0,1000.0,34007274,1556985.0,2487031.0,58805.0,1.239209894,1.239209939,1.239209978,1.239209903,3.05,3.25,1.44,1.48,11.5,13.5,1.08,1.1,3.6,3.9,1.35,1.38,1.23,1.25,2.08,2.18,1.37,1.39,1.239209895,1.239209897,1.239209898,1.239209942
Azerbaijan Premier League,2025-02-10,12:00:00,Zira,Neftchi Baku,1.89,1.99,5.2,6.0,3.15,3.4,1.54,1.61,2.62,2.9,2.24,2.42,1.7,1.8,7.2,17.0,7.0,17.0,7.2,220.0,8.2,180.0,5.7,6.6,6.6,14.0,10.5,25.0,7.8,240.0,9.0,40.0,5.3,40.0,12.0,60.0,8.0,130.0,9.8,27.0,11.0,70.0,7.6,150.0,8.2,580.0,6.6,29.0,3.4,210.0,8.6,1000.0,34004789,10135613.0,865343.0,58805.0,1.239175793,1.239175838,1.239175877,1.239175802,2.56,2.72,1.58,1.64,4.6,13.5,1.12,1.16,2.62,2.9,1.53,1.61,1.2,1.24,2.0,2.14,1.41,1.45,1.239175794,1.239175796,1.239175797,1.239175841
