League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Friendly Matches,2025-03-19,09:00:00,ADO Den Haag,Sparta Rotterdam,2.0,5.1,1.61,3.6,3.65,6.6,1.19,48.0,1.12,6.4,1.5,1000.0,1.05,1000.0,1.21,48.0,1.21,100.0,1.22,150.0,1.23,120.0,1.22,130.0,1.2,42.0,1.21,110.0,1.23,230.0,1.22,95.0,1.22,140.0,1.22,160.0,1.23,170.0,1.23,150.0,1.23,150.0,1.23,210.0,1.23,580.0,1.55,1000.0,1.55,1000.0,1.24,850.0,34137506,315069.0,111703.0,58805.0,1.241090611,1.241090656,1.241090695,1.241090620,1.05,1000.0,1.01,110.0,1.19,48.0,1.02,1.05,1.19,48.0,1.1,6.4,1.38,2.64,1.24,2.0,1.22,1.38,1.241090612,1.241090614,1.241090615,1.241090659
Friendly Matches,2025-03-19,14:00:00,Schalke 04,FC Groningen,2.26,6.0,1.91,870.0,3.4,7.0,1.05,300.0,1.02,26.0,1.05,1000.0,1.05,1000.0,1.03,90.0,1.03,130.0,1.03,95.0,1.03,160.0,1.03,160.0,1.03,42.0,1.03,140.0,1.03,160.0,1.03,120.0,1.03,85.0,1.03,200.0,1.03,210.0,1.03,200.0,1.03,200.0,1.03,270.0,1.03,1000.0,4.4,1000.0,8.6,1000.0,1.03,1000.0,34137300,44517.0,24931403.0,58805.0,1.241088281,1.241088291,1.241088280,1.241088290,1.05,110.0,1.27,110.0,6.8,55.0,1.02,1.17,1.1,55.0,1.02,55.0,1.48,2.1,1.33,1.79,1.29,1.4,1.241088272,1.241088284,1.241088285,1.241088295
Spanish Primera Division RFEF Group 1,2025-03-19,15:00:00,Celta Vigo B,Lugo,1.8,1.88,4.7,6.2,3.6,4.0,1.67,1.83,2.2,2.5,2.02,2.26,1.79,1.98,5.2,90.0,4.7,38.0,15.0,170.0,3.5,1000.0,4.2,29.0,4.4,42.0,7.6,48.0,2.16,1000.0,5.0,40.0,5.1,40.0,8.6,60.0,8.8,1000.0,6.6,900.0,7.8,70.0,17.0,130.0,13.0,580.0,3.95,85.0,2.16,300.0,7.2,1000.0,34135708,7583222.0,2081063.0,58805.0,1.241061548,1.241061593,1.241061632,1.241061557,2.44,3.5,1.4,1.69,8.6,13.5,1.08,1.1,2.8,3.9,1.4,1.5,1.22,1.24,2.06,2.26,1.35,1.39,1.241061549,1.241061551,1.241061552,1.241061596
Spanish Segunda RFEF - Group 1,2025-03-19,16:30:00,Pontevedra CF,Numancia,2.06,2.36,3.9,4.8,2.92,3.35,1.47,1.67,2.48,3.5,2.18,2.76,1.67,1.84,4.0,90.0,4.8,27.0,11.0,75.0,2.24,250.0,5.1,15.5,3.85,42.0,6.8,44.0,2.24,250.0,4.9,27.0,4.8,40.0,9.6,65.0,2.24,340.0,9.6,900.0,11.0,70.0,2.48,150.0,21.0,1000.0,7.6,40.0,2.22,1000.0,7.2,1000.0,34135722,9414423.0,28189.0,58805.0,1.241061638,1.241061683,1.241061722,1.241061647,2.1,2.9,1.52,1.9,2.84,110.0,1.01,1.55,2.28,3.1,1.56,1.78,1.27,1.33,1.73,1.91,1.42,1.53,1.241061639,1.241061641,1.241061642,1.241061686
Spanish Segunda RFEF - Group 1,2025-03-19,17:00:00,SD Compostela,Deportivo La Coruna II,2.44,2.86,3.1,4.1,2.58,3.05,1.44,1.61,2.62,3.55,2.1,2.68,1.71,1.9,5.2,90.0,4.4,23.0,8.4,55.0,2.02,210.0,4.1,17.5,5.0,42.0,5.4,19.5,2.02,210.0,5.0,36.0,4.8,32.0,11.0,32.0,2.02,280.0,2.0,900.0,2.0,100.0,2.02,200.0,21.0,1000.0,1.97,60.0,2.0,1000.0,7.2,1000.0,34135724,7345751.0,9301052.0,58805.0,1.241061728,1.241061773,1.241061812,1.241061737,2.08,2.84,1.54,1.91,5.5,8.2,1.14,1.19,2.34,2.74,1.58,1.71,1.33,1.43,1.56,1.7,1.48,1.64,1.241061729,1.241061731,1.241061732,1.241061776
Ecuadorian Serie B,2025-03-19,17:30:00,Cumbaya FC,Cuniburo FC,1.41,2.88,2.2,9.2,3.35,5.5,1.23,110.0,1.03,5.4,1.05,1000.0,1.05,1000.0,1.19,980.0,1.19,980.0,1.2,130.0,1.21,1000.0,1.18,980.0,1.17,980.0,1.2,980.0,1.2,180.0,1.19,65.0,1.18,980.0,1.19,980.0,1.2,240.0,1.2,900.0,1.2,100.0,1.2,140.0,1.21,1000.0,1.55,1000.0,1.55,1000.0,1.21,1000.0,34128754,25894882.0,55425503.0,58805.0,1.240956257,1.240956302,1.240956341,1.240956266,1.2,1000.0,1.01,110.0,1.23,110.0,1.01,5.4,1.23,990.0,1.01,5.4,1.12,1.84,1.53,3.45,1.22,1.42,1.240956258,1.240956260,1.240956261,1.240956305
Colombian Primera A,2025-03-19,20:30:00,Santa Fe,Atletico Bucaramanga,2.02,2.12,4.8,5.1,3.1,3.35,1.46,1.57,2.74,3.2,2.32,2.56,1.64,1.76,4.7,90.0,9.2,980.0,12.5,85.0,2.5,250.0,4.7,12.0,4.6,42.0,7.6,980.0,2.46,250.0,3.75,25.0,8.6,980.0,10.0,980.0,2.5,340.0,7.6,60.0,8.4,70.0,3.6,160.0,3.05,1000.0,7.0,32.0,8.2,1000.0,2.44,1000.0,34128532,4908158.0,7227021.0,58805.0,1.240956347,1.240956392,1.240956431,1.240956356,2.38,2.64,1.61,1.72,2.88,110.0,1.01,1.44,2.38,2.74,1.58,1.73,1.24,1.26,1.9,1.99,1.42,1.48,1.240956348,1.240956350,1.240956351,1.240956395
Ecuadorian Serie B,2025-03-19,21:00:00,Gualaceo SC,Chacaritas SC,1.52,1.81,4.9,11.0,2.8,40.0,1.45,1.71,2.42,5.1,1.05,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.37,1000.0,1.37,1000.0,1.03,1000.0,34118480,10891159.0,25889141.0,58805.0,1.240807074,1.240807119,1.240807158,1.240807083,1.05,2.96,1.51,110.0,4.4,110.0,1.01,1.3,1.59,3.0,1.5,2.68,1.11,1.25,2.22,2.94,1.02,1.55,1.240807075,1.240807077,1.240807078,1.240807122
Mexican Ascenso MX,2025-03-19,22:00:00,Tapatio,Atlante,4.3,4.8,1.92,2.06,3.45,3.8,1.87,2.04,1.97,2.16,1.84,1.97,2.02,2.2,1.03,15.0,1.03,9.0,1.03,14.5,1.03,28.0,1.03,18.5,1.03,8.2,1.03,13.0,1.03,27.0,1.03,40.0,1.03,22.0,1.03,24.0,1.03,48.0,1.03,120.0,1.03,70.0,1.03,85.0,1.03,140.0,46.0,75.0,11.5,18.0,1.03,1000.0,34132610,35601788.0,230270.0,58805.0,1.241038694,1.241038741,1.241038781,1.241038704,2.6,3.65,1.38,1.62,9.4,15.0,1.08,1.1,3.4,4.1,1.32,1.42,1.94,2.1,1.26,1.31,1.35,1.41,1.241038695,1.241038697,1.241038698,1.241038744
Colombian Primera A,2025-03-19,22:30:00,Atletico Nacional Medellin,Tolima,1.6,1.67,6.2,7.0,3.95,4.4,1.96,2.1,1.91,2.04,1.93,2.08,1.92,2.08,1.03,19.0,15.5,22.0,1.03,60.0,1.03,240.0,6.0,9.6,7.6,10.5,1.03,25.0,1.03,120.0,7.4,10.5,7.4,12.5,1.03,24.0,1.03,80.0,1.03,17.0,13.0,20.0,1.03,40.0,1.03,160.0,7.4,9.8,75.0,120.0,1.03,1000.0,34128274,10632891.0,2277370.0,58805.0,1.240951752,1.240951797,1.240951836,1.240951761,3.2,4.2,1.32,1.46,3.8,26.0,1.05,1.36,3.8,4.4,1.3,1.36,1.16,1.2,2.48,2.68,1.3,1.34,1.240951753,1.240951755,1.240951756,1.240951800
