League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
CONMEBOL Ladies U20 Championship,2024-04-23,20:30:00,Paraguay U20 (W),Venezuela U20 (W),1.39,3.3,2.62,980.0,3.15,3.6,3.25,3.45,1.41,1.45,1.41,1.63,2.6,3.45,1.01,1.14,8.0,980.0,15.0,21.0,1.06,1.07,3.7,4.8,1.27,1.35,1.94,2.26,1.8,2.06,1.36,1.49,3.0,4.0,1.14,1.2,5.3,8.8,1.05,1.08,14.0,26.0,1.01,1.03,1.27,110.0,1.01,1.01,150.0,980.0,1.01,5.9,600.0,1000.0,1.12,36.0,1.12,1000.0,4.3,25.0,3.15,980.0,3.4,1000.0,1.13,1000.0,3.15,980.0,3.6,980.0,8.2,980.0,8.2,1000.0,3.7,1000.0,8.8,980.0,1.13,1000.0,9.6,1000.0,1.13,1000.0,4.4,1000.0,9.4,1000.0,80.0,1000.0,3.95,1000.0,3.85,1000.0,1.13,1000.0,33217129,6138347.0,11527446.0,58805.0,1.228024468,1.228024471,1.228024473,1.228024466,1.228024472,1.228024516,1.228024513,1.228024517,1.228024514,1.228024476,1.228024474,1.228024467,1.228024465,1.228024552,1.228024477
Brazilian Serie B,2024-04-23,21:00:00,Brusque FC,Mirassol,2.96,3.1,2.86,2.98,3.0,3.1,2.56,2.64,1.61,1.64,1.3,1.34,3.9,4.3,1.06,1.08,13.0,16.5,7.6,8.8,1.13,1.15,2.72,2.84,1.54,1.58,1.54,1.57,2.74,2.84,1.21,1.22,5.5,5.7,1.06,1.08,14.0,17.5,1.02,1.03,34.0,110.0,1.01,1.01,100.0,1000.0,1.01,1.01,330.0,1000.0,1.01,1.01,330.0,1000.0,2.1,2.24,1.8,1.9,7.6,8.2,8.0,8.6,15.5,16.5,42.0,50.0,8.2,9.0,6.4,6.8,12.5,14.0,36.0,60.0,16.0,17.5,12.5,14.0,23.0,28.0,48.0,75.0,40.0,55.0,32.0,55.0,48.0,75.0,21.0,180.0,46.0,55.0,40.0,55.0,23.0,1000.0,33140131,6168045.0,2760854.0,58805.0,1.226696872,1.226696875,1.226696877,1.226696870,1.226696876,1.226696886,1.226696882,1.226696828,1.226696883,1.226696880,1.226696878,1.226696868,1.226696869,1.226696871,1.226696881
CONMEBOL Copa Libertadores,2024-04-23,21:00:00,Atletico MG,Penarol,1.5,1.51,8.8,9.2,4.4,4.5,3.15,3.3,1.43,1.47,1.45,1.49,3.05,3.25,1.12,1.13,8.6,9.6,13.5,14.5,1.07,1.08,3.7,3.8,1.36,1.37,1.94,1.96,2.04,2.06,1.34,1.36,3.75,3.9,1.12,1.14,8.0,9.2,1.04,1.06,19.0,26.0,1.01,1.02,50.0,110.0,1.01,1.01,100.0,980.0,1.01,1.01,110.0,1000.0,2.2,2.28,1.79,1.83,13.0,13.5,23.0,24.0,65.0,70.0,130.0,980.0,6.6,7.0,9.4,9.8,30.0,32.0,95.0,150.0,7.6,7.8,9.4,9.8,27.0,28.0,110.0,150.0,12.0,12.5,16.5,17.0,40.0,42.0,110.0,190.0,8.4,8.6,110.0,210.0,75.0,1000.0,33185999,361329.0,328191.0,58805.0,1.227489511,1.227489514,1.227489516,1.227489509,1.227489515,1.227489525,1.227489521,1.227489467,1.227489522,1.227489519,1.227489517,1.227489507,1.227489508,1.227489510,1.227489520
Ecuadorian Serie B,2024-04-23,21:00:00,CD Vargas Torres,Guayaquil City,2.78,3.1,3.15,3.65,2.68,2.84,2.24,2.36,1.74,1.8,1.23,1.27,4.7,5.3,1.05,1.06,17.5,18.5,5.9,7.4,1.17,1.21,2.16,2.42,1.7,1.86,1.37,1.44,3.2,3.65,1.12,1.15,7.2,10.5,1.03,1.05,8.0,36.0,1.01,1.02,15.0,1000.0,1.01,1.01,250.0,1000.0,1.01,1.01,250.0,1000.0,1.01,1.01,50.0,1000.0,2.38,2.68,1.6,1.72,5.6,6.4,7.2,8.6,17.0,20.0,55.0,75.0,6.4,7.6,6.4,7.0,14.5,18.0,50.0,100.0,14.0,16.0,13.0,16.0,27.0,32.0,12.0,130.0,36.0,55.0,42.0,60.0,75.0,110.0,13.0,350.0,11.5,80.0,12.0,120.0,11.0,1000.0,33214552,25894861.0,15116449.0,58805.0,1.227979136,1.227979139,1.227979141,1.227979134,1.227979140,1.227979184,1.227979181,1.227979185,1.227979182,1.227979144,1.227979142,1.227979135,1.227979133,1.227979220,1.227979145
CONMEBOL Copa Sudamericana,2024-04-23,21:00:00,Deportivo Garcilaso,Cuiaba,2.14,2.16,4.2,4.3,3.3,3.35,2.88,2.94,1.52,1.53,1.39,1.41,3.45,3.6,1.09,1.11,10.5,12.0,10.5,11.0,1.1,1.11,3.3,3.5,1.4,1.44,1.74,1.79,2.28,2.34,1.28,1.31,4.3,4.6,1.1,1.12,9.8,12.0,1.03,1.04,23.0,36.0,1.01,1.02,50.0,980.0,1.01,1.01,100.0,980.0,1.01,1.01,190.0,1000.0,1.97,2.06,1.96,2.04,9.8,10.5,12.0,13.5,25.0,28.0,60.0,90.0,7.6,8.2,7.0,7.2,16.0,17.0,50.0,60.0,10.5,12.0,10.0,11.0,19.5,22.0,48.0,80.0,22.0,25.0,23.0,25.0,40.0,46.0,24.0,140.0,18.5,21.0,55.0,70.0,22.0,1000.0,33195529,12104874.0,5327095.0,58805.0,1.227670308,1.227670312,1.227670314,1.227670305,1.227670313,1.227670295,1.227670292,1.227670356,1.227670293,1.227670316,1.227670315,1.227670306,1.227670304,1.227670307,1.227670317
CONMEBOL Copa Sudamericana,2024-04-23,21:00:00,Sportivo Trinidense,Nacional Potosi,1.6,1.61,6.4,6.6,4.4,4.6,3.65,3.8,1.36,1.38,1.57,1.62,2.62,2.76,1.16,1.17,6.8,7.6,17.0,21.0,1.05,1.06,4.7,5.1,1.24,1.27,2.26,2.34,1.75,1.79,1.49,1.52,2.94,3.05,1.2,1.21,5.7,6.0,1.07,1.09,12.0,16.0,1.02,1.04,28.0,55.0,1.01,1.02,50.0,1000.0,1.01,1.01,100.0,1000.0,1.84,1.88,2.14,2.2,17.0,18.5,21.0,24.0,44.0,55.0,100.0,980.0,9.0,9.8,9.2,10.0,21.0,23.0,65.0,80.0,9.4,10.0,9.2,9.6,18.5,21.0,60.0,100.0,14.0,15.5,14.0,15.5,28.0,32.0,85.0,980.0,7.2,7.8,70.0,110.0,210.0,990.0,33195534,9610998.0,5885611.0,58805.0,1.227670188,1.227670192,1.227670194,1.227670185,1.227670193,1.227670175,1.227670172,1.227670236,1.227670173,1.227670196,1.227670195,1.227670186,1.227670184,1.227670187,1.227670197
CONMEBOL Copa Libertadores,2024-04-23,21:00:00,Liverpool Montevideo,San Lorenzo,3.3,3.4,2.62,2.68,3.1,3.15,2.5,2.58,1.63,1.67,1.29,1.32,4.1,4.5,1.06,1.08,14.0,16.5,7.6,8.2,1.14,1.15,2.66,2.76,1.57,1.6,1.52,1.55,2.82,2.92,1.18,1.21,5.9,6.6,1.06,1.07,14.0,18.0,1.01,1.03,36.0,110.0,1.01,1.01,100.0,980.0,1.01,1.01,130.0,1000.0,1.01,1.01,100.0,1000.0,2.2,2.3,1.77,1.84,7.6,7.8,7.4,7.8,13.0,14.0,36.0,40.0,8.6,9.2,6.8,7.0,12.0,13.0,34.0,38.0,18.5,19.5,14.5,15.0,22.0,25.0,60.0,70.0,55.0,65.0,48.0,55.0,70.0,85.0,100.0,200.0,55.0,85.0,36.0,42.0,30.0,1000.0,33188160,5789820.0,194503.0,58805.0,1.227521001,1.227521004,1.227521006,1.227520998,1.227521005,1.227521017,1.227521012,1.227520954,1.227521014,1.227521010,1.227521008,1.227520996,1.227520997,1.227521000,1.227521011
CONMEBOL Copa Libertadores,2024-04-23,21:30:00,Colo Colo,Alianza Lima,1.78,1.8,6.0,6.4,3.5,3.6,2.64,2.68,1.59,1.61,1.32,1.36,3.85,4.1,1.07,1.09,12.5,15.0,8.6,10.0,1.11,1.13,2.84,2.96,1.51,1.55,1.6,1.63,2.58,2.66,1.22,1.24,5.2,5.6,1.07,1.08,13.5,18.0,1.02,1.03,27.0,55.0,1.01,1.02,60.0,990.0,1.01,1.01,100.0,980.0,1.01,1.01,120.0,1000.0,2.34,2.5,1.67,1.75,8.6,9.0,14.5,15.0,40.0,44.0,100.0,200.0,5.9,6.2,7.8,8.2,24.0,26.0,80.0,980.0,8.0,8.6,10.5,11.0,28.0,30.0,100.0,190.0,16.0,17.5,21.0,23.0,55.0,60.0,100.0,980.0,15.5,17.0,46.0,210.0,32.0,1000.0,33187094,330239.0,219457.0,58805.0,1.227506890,1.227506893,1.227506895,1.227506888,1.227506894,1.227506904,1.227506900,1.227506846,1.227506901,1.227506898,1.227506896,1.227506886,1.227506887,1.227506889,1.227506899
CONMEBOL Copa Sudamericana,2024-04-23,21:30:00,Argentinos Juniors,Corinthians,2.98,3.05,2.8,2.82,3.2,3.25,2.72,2.86,1.54,1.59,1.35,1.38,3.6,3.9,1.08,1.1,11.5,13.5,9.0,10.5,1.11,1.13,3.0,3.2,1.47,1.5,1.65,1.69,2.44,2.54,1.24,1.27,4.7,5.2,1.07,1.09,12.0,15.5,1.02,1.04,26.0,55.0,1.01,1.02,50.0,970.0,1.01,1.01,85.0,980.0,1.01,1.01,100.0,1000.0,2.0,2.1,1.91,2.0,9.0,9.4,8.4,9.0,14.5,16.0,36.0,44.0,9.0,9.8,6.8,7.2,11.5,12.5,30.0,36.0,16.0,17.5,12.5,13.0,19.0,21.0,44.0,55.0,40.0,50.0,28.0,42.0,46.0,65.0,20.0,150.0,32.0,55.0,34.0,1000.0,15.5,1000.0,33195542,453739.0,198136.0,58805.0,1.227670429,1.227670433,1.227670435,1.227670426,1.227670434,1.227670416,1.227670413,1.227670477,1.227670414,1.227670437,1.227670436,1.227670427,1.227670425,1.227670428,1.227670438
Colombian Cup,2024-04-23,21:40:00,Tigres FC Zipaquira,Cucuta Deportivo,2.46,2.7,3.35,3.75,2.88,3.25,2.54,2.64,1.61,1.65,1.3,1.33,4.0,4.4,1.06,1.08,13.5,19.5,6.8,9.4,1.13,1.16,2.6,2.9,1.53,1.62,1.53,1.62,2.6,2.9,1.18,1.22,5.3,7.8,1.06,1.08,12.5,26.0,1.01,1.03,34.0,110.0,1.01,1.01,50.0,980.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,2.08,2.3,1.77,1.92,7.4,9.0,8.6,11.0,17.5,27.0,6.4,980.0,7.0,8.6,6.4,7.6,13.5,17.5,6.4,980.0,12.0,15.5,11.0,14.0,20.0,29.0,6.2,980.0,27.0,46.0,27.0,980.0,6.4,980.0,6.4,980.0,5.7,44.0,6.0,980.0,6.4,1000.0,33215326,10823054.0,2301978.0,58805.0,1.227993880,1.227993883,1.227993885,1.227993878,1.227993884,1.227993928,1.227993925,1.227993929,1.227993926,1.227993888,1.227993886,1.227993879,1.227993877,1.227993964,1.227993889
