League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Ascenso MX,2024-03-27,00:05:00,Alebrijes De Oaxaca,CD Tepatitlan De Morelos,1.99,2.06,4.2,4.4,3.55,3.7,3.0,3.1,1.48,1.49,1.41,1.45,3.2,3.4,1.1,1.12,9.6,11.0,11.0,13.5,1.08,1.1,3.5,3.65,1.37,1.4,1.82,1.87,2.14,2.22,1.3,1.33,4.0,4.3,1.11,1.13,8.8,10.5,1.03,1.05,21.0,36.0,1.01,1.02,50.0,1000.0,1.01,1.01,55.0,1000.0,1.01,1.01,170.0,1000.0,1.95,1.98,2.02,2.06,10.5,12.0,13.0,14.5,27.0,30.0,55.0,100.0,7.6,8.4,7.4,8.2,16.0,18.0,42.0,60.0,10.0,11.5,9.8,10.5,18.5,21.0,46.0,75.0,21.0,23.0,20.0,23.0,38.0,44.0,80.0,130.0,15.0,17.0,14.0,75.0,17.0,1000.0,33135651,13625306.0,15976071.0,58805.0,1.226620608,1.226620611,1.226620613,1.226620606,1.226620612,1.226620656,1.226620653,1.226620657,1.226620654,1.226620616,1.226620614,1.226620607,1.226620605,1.226620692,1.226620617
Australian A-League Women,2024-03-27,02:00:00,Canberra United (W),Sydney FC (W),8.2,11.0,1.31,1.36,6.2,7.6,4.8,5.2,1.24,1.26,1.86,1.95,2.06,2.16,1.24,1.27,4.5,5.2,26.0,55.0,1.02,1.04,7.6,11.0,1.12,1.14,3.35,3.6,1.4,1.42,1.87,2.04,1.96,2.16,1.38,1.44,3.2,3.65,1.15,1.19,4.4,7.8,1.07,1.08,10.0,26.0,1.03,1.04,26.0,980.0,1.01,1.02,50.0,110.0,1.7,1.82,2.22,2.44,6.8,980.0,11.0,15.0,4.7,11.5,10.0,980.0,7.0,980.0,5.5,980.0,9.0,12.0,11.0,980.0,7.4,980.0,6.8,980.0,6.2,980.0,6.2,980.0,7.8,1000.0,7.6,980.0,7.4,980.0,7.4,980.0,7.4,980.0,2.72,4.1,8.0,1000.0,33138826,8839009.0,8839012.0,58805.0,1.226692266,1.226692352,1.226692353,1.226692354,1.226692268,1.226692269,1.226692270,1.226692271,1.226692272,1.226692273,1.226692274,1.226692275,1.226692276,1.226692345,1.226692267
Japanese Women's Matches,2024-03-27,02:00:00,Urawa (W),Albirex Niigata (W),1.47,1.61,7.4,11.0,3.8,4.4,2.84,2.98,1.51,1.55,1.36,1.41,3.4,3.8,1.08,1.11,9.4,15.5,2.96,17.0,1.09,1.12,2.88,3.6,1.4,1.54,1.63,1.84,2.2,2.58,1.23,1.31,4.2,5.4,1.07,1.12,1.16,21.0,1.02,1.04,1.16,55.0,1.01,1.02,1.2,1000.0,1.01,1.01,1.2,1000.0,1.01,1.01,15.0,1000.0,2.32,2.6,1.62,1.75,3.75,980.0,4.6,980.0,5.5,1000.0,5.4,1000.0,3.1,6.6,8.4,980.0,25.0,1000.0,5.3,1000.0,6.4,980.0,8.6,980.0,23.0,1000.0,5.3,1000.0,10.5,980.0,15.0,980.0,5.6,980.0,5.3,1000.0,3.35,980.0,3.45,1000.0,2.54,1000.0,33139917,6044939.0,6044951.0,58805.0,1.226693897,1.226693900,1.226693902,1.226693895,1.226693901,1.226693945,1.226693942,1.226693946,1.226693943,1.226693905,1.226693903,1.226693896,1.226693894,1.226693981,1.226693906
Indian Matches,2024-03-27,02:00:00,Jaipur Elite,Zinc FA Udaipur,1.41,1.94,3.9,870.0,4.4,14.0,4.8,7.8,1.15,1.27,1.6,3.0,1.5,2.68,1.27,1.34,4.0,4.8,6.0,1000.0,1.01,1.06,3.0,110.0,1.05,1.2,3.0,21.0,1.15,1.5,1.6,3.5,1.4,2.68,1.2,2.0,2.0,6.0,1.12,1.26,4.9,13.5,1.08,1.25,4.9,30.0,1.03,1.2,6.0,980.0,1.01,1.1,1.2,1000.0,1.12,1000.0,1.12,1000.0,1.48,980.0,1.1,980.0,2.6,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,7.0,1000.0,1.1,1000.0,2.88,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,5.4,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33141350,40298471.0,67519647.0,58805.0,1.226719978,1.226719981,1.226719983,1.226719976,1.226719982,1.226720026,1.226720023,1.226720027,1.226720024,1.226719986,1.226719984,1.226719977,1.226719975,1.226720062,1.226719987
Spanish Tercera Ladies,2024-03-27,09:00:00,Madrid CFF III (W),Real Murcia CF (W),1.71,1000.0,1.52,44.0,3.45,6.0,1.01,1000.0,1.1,1.6,1.4,2.68,1.6,110.0,1.1,2.0,1.01,1000.0,3.0,970.0,1.02,1.12,1.55,110.0,1.06,1.5,1.55,29.0,1.25,2.82,1.4,5.0,1.5,6.0,1.2,2.1,1.9,21.0,1.05,2.1,1.9,55.0,1.02,2.1,1.9,970.0,1.01,1.2,1.92,980.0,1.01,1.1,1.2,1000.0,1.12,1000.0,1.12,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33141625,42778180.0,38772436.0,58805.0,1.226722084,1.226722087,1.226722089,1.226722082,1.226722088,1.226722132,1.226722129,1.226722133,1.226722130,1.226722092,1.226722090,1.226722083,1.226722081,1.226722168,1.226722093
Polish Women's Matches,2024-03-27,09:30:00,Resovia Rzeszow (W),Slask Wroclaw (W),3.3,980.0,1.06,3.0,4.0,29.0,1.01,1000.0,1.12,1.4,1.55,3.0,1.5,2.82,1.13,1.65,1.01,1000.0,1.5,970.0,1.01,1.3,1.5,110.0,1.05,1.3,1.5,29.0,1.05,3.0,1.5,2.68,1.6,3.0,1.2,2.04,1.96,6.0,1.11,1.5,3.0,21.0,1.05,1.2,3.0,55.0,1.02,1.1,6.0,980.0,1.01,1.05,11.0,1000.0,1.12,1000.0,1.12,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33141618,39280940.0,35486058.0,58805.0,1.226722276,1.226722279,1.226722281,1.226722274,1.226722280,1.226722324,1.226722321,1.226722325,1.226722322,1.226722284,1.226722282,1.226722275,1.226722273,1.226722360,1.226722285
Indonesian Liga 1,2024-03-27,10:30:00,Arema Cronus,Persebaya Surabaya,2.7,3.35,2.44,2.96,3.45,4.6,2.52,980.0,1.3,1.65,1.3,1.65,2.52,1000.0,1.05,1.22,1.01,1000.0,3.5,26.0,1.07,1.16,1.6,15.5,1.13,1.4,1.6,2.38,1.73,2.68,1.33,1.65,2.52,4.1,1.1,1.13,6.2,11.0,1.03,1.13,1.16,55.0,1.01,1.04,1.13,980.0,1.01,1.04,1.13,980.0,1.01,1.04,1.12,1000.0,1.12,1000.0,1.12,980.0,7.0,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,28.0,1000.0,1.55,1000.0,1.55,1000.0,1.1,1000.0,33137624,8567505.0,10224413.0,58805.0,1.226658422,1.226658425,1.226658427,1.226658420,1.226658426,1.226658470,1.226658467,1.226658471,1.226658468,1.226658430,1.226658428,1.226658421,1.226658419,1.226658506,1.226658431
Indonesian Liga 1,2024-03-27,10:30:00,Dewa United FC,Persita Tangerang,1.74,1.9,3.95,4.9,4.0,7.0,3.25,4.6,1.28,1.44,1.55,1.66,2.12,4.8,1.13,1.22,5.5,1000.0,2.42,55.0,1.03,1.08,2.4,5.4,1.23,1.5,2.4,2.56,1.64,1.71,1.23,1.81,1.64,5.4,1.15,1.26,4.9,7.8,1.06,1.26,4.9,21.0,1.02,1.09,4.9,110.0,1.01,1.02,1.13,1000.0,1.01,1.01,1.12,990.0,1.66,2.12,1.9,2.52,14.5,980.0,15.0,980.0,1.94,1000.0,1.94,1000.0,8.4,980.0,7.4,980.0,13.0,980.0,2.22,1000.0,9.2,980.0,7.6,980.0,13.0,980.0,1.94,1000.0,14.5,980.0,12.5,980.0,2.08,980.0,2.2,980.0,1.8,55.0,1.87,980.0,2.22,1000.0,33137628,48145055.0,7292505.0,58805.0,1.226658332,1.226658335,1.226658337,1.226658330,1.226658336,1.226658380,1.226658377,1.226658381,1.226658378,1.226658340,1.226658338,1.226658331,1.226658329,1.226658416,1.226658341
Czech 2 Liga,2024-03-27,11:00:00,Varnsdorf,Lisen,2.3,2.52,3.35,3.85,3.3,3.5,2.88,3.1,1.48,1.54,1.34,1.47,3.1,3.95,1.09,1.12,9.2,13.5,2.98,13.5,1.08,1.12,2.98,3.65,1.38,1.51,1.68,1.91,2.1,2.48,1.26,1.35,3.85,4.9,1.07,1.2,3.85,15.5,1.03,1.1,3.85,110.0,1.01,1.02,1.2,980.0,1.01,1.02,1.2,1000.0,1.01,1.02,1.2,1000.0,1.87,2.06,1.96,2.14,8.6,980.0,10.0,980.0,6.2,980.0,7.4,980.0,4.4,980.0,4.1,14.0,5.8,980.0,7.0,980.0,5.6,980.0,9.8,980.0,5.9,980.0,7.2,980.0,6.6,980.0,6.4,980.0,7.0,980.0,7.8,980.0,6.2,980.0,7.0,980.0,8.0,1000.0,33139774,4142631.0,4940255.0,58805.0,1.226693713,1.226693716,1.226693718,1.226693711,1.226693717,1.226693761,1.226693758,1.226693762,1.226693759,1.226693721,1.226693719,1.226693712,1.226693710,1.226693797,1.226693722
Italian Serie D,2024-03-27,11:30:00,Orvietana Calcio,Ghivizzano Borgo A Mozzano,1.63,1000.0,1.56,1000.0,3.25,5.5,1.01,1000.0,1.3,1.65,1.25,1.77,2.28,1000.0,1.06,1.25,1.25,18.0,2.52,1000.0,1.04,1.15,2.52,26.0,1.2,1.65,1.65,6.0,1.55,2.54,1.2,1.65,2.52,10.5,1.06,1.3,2.52,18.0,1.02,1.12,2.52,970.0,1.01,1.06,4.3,980.0,1.01,1.06,1.2,1000.0,1.01,1.06,9.2,1000.0,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33140948,48845237.0,67517649.0,58805.0,1.226708453,1.226708456,1.226708458,1.226708451,1.226708457,1.226708501,1.226708498,1.226708502,1.226708499,1.226708461,1.226708459,1.226708452,1.226708450,1.226708537,1.226708462
