League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-10-24,00:00:00,Leon,Atlas,2.48,2.6,3.15,3.4,3.2,3.4,1.73,1.81,2.22,2.38,1.84,2.04,1.96,2.2,8.8,12.0,9.0,12.5,17.0,23.0,6.0,65.0,7.6,10.5,6.2,8.2,11.5,16.0,5.9,46.0,12.0,16.5,10.0,13.5,16.0,22.0,6.0,65.0,5.7,40.0,5.6,34.0,6.0,55.0,6.4,150.0,5.5,30.0,5.9,48.0,6.6,1000.0,33665481,4468457.0,328950.0,58805.0,1.234085422,1.234085467,1.234085506,1.234085431
Mexican Liga MX,2024-10-24,00:05:00,Tijuana,CF America,3.25,3.4,2.26,2.34,3.7,3.95,2.08,2.22,1.82,1.92,1.69,1.8,2.24,2.44,13.0,18.0,9.6,13.0,12.5,17.0,5.7,34.0,11.5,16.0,7.2,9.4,10.0,12.5,18.5,26.0,19.0,26.0,11.5,15.5,14.0,19.0,5.8,38.0,6.0,60.0,5.8,38.0,5.9,48.0,6.2,95.0,5.6,32.0,4.9,17.5,6.6,720.0,33665489,5687741.0,328952.0,58805.0,1.234085512,1.234085557,1.234085596,1.234085521
Bulgarian A League,2024-10-24,09:00:00,Slavia Sofia,Lokomotiv Sofia,1.93,2.04,4.7,5.3,3.35,3.5,1.64,1.72,2.38,2.56,2.08,2.24,1.81,1.93,8.4,10.0,10.0,14.5,19.5,34.0,13.5,130.0,6.6,7.6,7.0,7.8,17.5,21.0,14.0,85.0,9.4,10.5,10.0,11.0,21.0,25.0,13.0,110.0,20.0,23.0,21.0,25.0,36.0,55.0,15.0,190.0,11.0,22.0,13.0,230.0,15.0,1000.0,33678613,1255221.0,1255223.0,58805.0,1.234273311,1.234273321,1.234273310,1.234273320
Bulgarian A League,2024-10-24,11:30:00,CSKA Sofia,Botev Vratsa,1.2,1.23,20.0,26.0,6.6,7.8,2.06,2.24,1.8,1.94,2.92,3.25,1.45,1.52,15.5,980.0,7.8,980.0,8.6,270.0,9.0,1000.0,5.8,7.6,13.5,980.0,8.0,980.0,8.8,1000.0,5.2,6.4,10.5,14.5,7.8,980.0,8.8,1000.0,6.4,8.0,14.5,80.0,8.0,80.0,8.8,1000.0,3.3,5.3,9.0,1000.0,9.0,1000.0,33665791,46982.0,5618938.0,58805.0,1.234093836,1.234093881,1.234093920,1.234093845
UEFA Europa Conference League,2024-10-24,11:30:00,Vikingur Reykjavik,Cercle Brugge,4.9,5.2,1.74,1.78,4.2,4.4,2.6,2.72,1.58,1.62,1.63,1.71,2.4,2.58,21.0,23.0,11.5,12.5,11.0,12.5,16.5,18.5,21.0,25.0,9.2,10.0,9.4,10.5,14.5,16.5,38.0,44.0,18.0,19.0,15.5,17.0,19.0,26.0,15.5,110.0,46.0,55.0,34.0,70.0,44.0,70.0,13.0,40.0,7.0,7.8,17.0,550.0,33701466,5241831.0,259394.0,58805.0,1.234639677,1.234639687,1.234639676,1.234639686
Estonian Esiliiga,2024-10-24,12:00:00,Harju JK Laagri,Flora Tallinn II,1.58,2.0,4.0,870.0,4.0,32.0,2.62,18.0,1.06,1.61,1.05,1000.0,1.05,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.04,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.08,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.55,55.0,1.55,180.0,1.1,1000.0,33715209,28525699.0,5412351.0,58805.0,1.234897971,1.234898016,1.234898055,1.234897980
Estonian Esiliiga,2024-10-24,12:00:00,JK Welco Elekter,Tabasalu JK,1.04,1.25,1.04,1000.0,1.01,950.0,2.1,1000.0,1.01,1.91,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33718231,7362228.0,20827027.0,58805.0,1.234944964,1.234945009,1.234945048,1.234944973
Saudi Professional League,2024-10-24,12:15:00,Al Orubah,Al-Shabab (KSA),4.4,4.8,1.91,2.0,3.5,3.8,1.79,1.9,2.12,2.28,1.92,2.06,1.94,2.08,9.0,15.0,7.2,8.2,9.8,13.5,5.5,26.0,5.2,18.0,7.0,8.0,9.2,10.5,16.0,27.0,5.9,44.0,5.5,22.0,5.3,980.0,6.0,55.0,6.4,140.0,6.2,80.0,6.2,90.0,6.4,170.0,6.4,240.0,4.7,55.0,6.8,1000.0,33708004,7202801.0,5344868.0,58805.0,1.234769266,1.234769276,1.234769265,1.234769275
Estonian Esiliiga,2024-10-24,13:00:00,Levadia Tallinn II,FC Elva,1.04,110.0,1.04,3.35,1.01,950.0,2.28,3.65,1.38,1.78,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33718212,5412337.0,7236799.0,58805.0,1.234945054,1.234945099,1.234945138,1.234945063
UEFA Europa Conference League,2024-10-24,13:45:00,Larne,Shamrock Rovers,3.65,3.85,2.28,2.36,3.3,3.35,1.74,1.79,2.26,2.36,1.92,2.06,1.96,2.1,9.6,11.0,8.0,8.8,12.0,13.5,27.0,32.0,11.0,12.5,6.8,7.4,10.5,11.5,24.0,28.0,22.0,24.0,14.0,16.0,18.5,21.0,42.0,48.0,38.0,75.0,42.0,50.0,36.0,70.0,28.0,130.0,13.0,60.0,19.0,24.0,16.0,1000.0,33701469,539984.0,184325.0,58805.0,1.234639460,1.234639470,1.234639459,1.234639469
