League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
US United Soccer League,2024-06-16,00:00:00,Sacramento Republic,Oakland Roots,1.57,1.64,6.4,7.4,3.95,4.6,1.84,2.0,2.0,2.2,2.1,2.3,1.78,1.91,10.0,980.0,5.7,980.0,6.8,980.0,7.4,1000.0,5.9,8.0,8.2,10.5,6.0,980.0,7.2,980.0,7.2,9.2,8.8,11.5,6.0,980.0,7.2,980.0,5.3,980.0,5.6,980.0,6.6,980.0,7.4,1000.0,4.5,12.5,7.4,1000.0,7.8,1000.0,33337078,8582482.0,26234642.0,58805.0,1.229815998,1.229816001,1.229816045,1.229816046
Japanese J League 3,2024-06-16,01:00:00,Matsumoto,Azul Claro Numazu,1.29,600.0,1.03,870.0,1.21,5.8,1.34,980.0,1.04,3.95,1.12,980.0,1.12,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33348613,7081210.0,10376843.0,58805.0,1.229882067,1.229882112,1.229882151,1.229882076
Japanese J League 3,2024-06-16,01:00:00,Vanraure Hachinohe,Tegevajaro Miyazaki,1.78,980.0,1.01,980.0,1.21,5.5,1.27,290.0,1.06,4.6,1.12,980.0,1.12,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33348625,7632116.0,16139510.0,58805.0,1.229881977,1.229882022,1.229882061,1.229881986
Japanese J League,2024-06-16,02:00:00,Kobe,Kawasaki,1.92,1.94,4.4,4.6,3.85,3.95,2.06,2.2,1.84,1.94,1.77,1.88,2.14,2.3,13.0,17.5,14.5,20.0,5.0,40.0,5.2,110.0,8.6,11.5,7.8,9.0,15.5,21.0,5.0,65.0,10.5,14.5,9.2,12.5,17.0,23.0,5.1,70.0,19.0,26.0,17.5,24.0,4.9,42.0,5.2,120.0,3.8,12.5,5.0,60.0,5.4,980.0,33321436,441082.0,1080507.0,58805.0,1.229593496,1.229593541,1.22959358,1.229593505
Japanese J League 3,2024-06-16,02:00:00,Kitakyushu,Nara Club,2.18,2.48,3.65,4.6,2.8,3.55,1.53,1.65,2.52,3.95,2.04,2.42,1.7,1.96,7.4,980.0,9.4,980.0,1.65,980.0,1.17,1000.0,6.6,980.0,6.0,980.0,5.0,980.0,1.2,1000.0,10.5,980.0,10.0,980.0,1.64,980.0,1.18,1000.0,1.16,980.0,1.32,980.0,1.18,1000.0,1.18,1000.0,1.01,980.0,1.01,1000.0,1.01,1000.0,33348829,5026013.0,4233883.0,58805.0,1.229883737,1.229883782,1.229883821,1.229883746
Japanese J League 3,2024-06-16,02:00:00,Kamatamare Sanuki,Kanazawa,1.01,980.0,1.36,980.0,1.21,4.8,1.34,290.0,1.08,3.95,1.12,980.0,1.12,980.0,8.2,1000.0,8.0,1000.0,1.01,1000.0,1.01,1000.0,9.2,1000.0,6.0,1000.0,10.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33348832,4233864.0,9280258.0,58805.0,1.229883646,1.229883691,1.22988373,1.229883655
Japanese J League 3,2024-06-16,02:05:00,Toyama,Omiya,1.01,980.0,1.02,980.0,1.21,5.5,1.27,290.0,1.07,4.6,1.12,980.0,1.12,980.0,9.2,1000.0,8.4,1000.0,1.01,1000.0,1.01,1000.0,9.4,1000.0,6.2,1000.0,9.8,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33348833,4296466.0,1080509.0,58805.0,1.229883556,1.229883601,1.22988364,1.229883565
South Korean K3 League,2024-06-16,03:00:00,Paju Citizen,Siheung Citizen,2.7,110.0,1.9,4.3,2.54,13.5,1.05,2.0,2.0,36.0,1.01,1000.0,1.01,1000.0,1.5,1000.0,1.01,1000.0,1.01,1000.0,2.88,1000.0,1.01,1000.0,2.76,1000.0,1.01,1000.0,1.01,1000.0,2.82,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.98,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33349813,24211528.0,17132383.0,58805.0,1.229903847,1.229903892,1.229903931,1.229903856
Japanese J League,2024-06-16,03:30:00,Fukuoka,Tosu,2.12,2.16,4.0,4.1,3.4,3.5,1.74,1.85,2.18,2.36,1.95,2.1,1.92,2.06,9.8,12.0,11.5,14.5,6.2,32.0,6.4,95.0,7.4,9.2,7.0,8.6,15.0,19.0,6.2,65.0,10.5,13.5,9.8,12.5,18.5,23.0,6.4,80.0,19.5,29.0,19.0,27.0,6.0,50.0,6.6,980.0,5.2,21.0,6.4,75.0,6.8,1000.0,33321439,1405180.0,3455676.0,58805.0,1.229593406,1.229593451,1.22959349,1.229593415
Japanese J League 2,2024-06-16,04:00:00,Iwaki SC,Kofu,2.2,2.38,3.15,3.55,3.4,3.75,1.96,2.14,1.89,2.04,1.69,1.85,2.18,2.46,12.0,15.5,12.0,15.0,19.5,26.0,6.6,980.0,9.4,12.0,7.2,9.0,12.5,16.0,6.4,42.0,12.5,16.0,9.6,12.5,14.5,19.5,6.4,55.0,25.0,32.0,19.5,26.0,6.4,42.0,6.6,980.0,5.2,18.5,6.0,38.0,7.2,1000.0,33335706,13432059.0,1405179.0,58805.0,1.229752866,1.229752911,1.22975295,1.229752875
Chinese League 1,2024-06-16,04:00:00,Yanbian Longding,Guangzhou FC,1.79,17.0,1.24,5.4,1.31,5.3,1.34,970.0,1.04,4.1,1.12,110.0,1.12,110.0,10.5,1000.0,9.8,1000.0,15.5,1000.0,34.0,1000.0,9.6,1000.0,3.0,1000.0,10.5,1000.0,26.0,1000.0,14.5,1000.0,10.0,1000.0,14.0,1000.0,34.0,1000.0,29.0,1000.0,23.0,1000.0,34.0,1000.0,65.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33346863,39632858.0,5723376.0,58805.0,1.229863896,1.229863941,1.22986398,1.229863905
South Korean K3 League,2024-06-16,04:00:00,Busan Transportation Corp,Ulsan Citizen FC,2.28,8.8,1.83,110.0,1.97,1000.0,1.05,990.0,1.06,36.0,1.01,1000.0,1.01,1000.0,1.29,1000.0,1.01,1000.0,1.01,1000.0,2.98,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33349935,14163797.0,28616140.0,58805.0,1.229903487,1.229903532,1.229903571,1.229903496
South Korean K3 League,2024-06-16,05:00:00,Changwon City,Daegu FC (Res),1.37,2.5,3.3,1000.0,3.0,1000.0,1.1,990.0,1.01,11.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33349831,13494267.0,67155272.0,58805.0,1.229903667,1.229903712,1.229903751,1.229903676
