League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Australian A-League Men,2024-10-18,05:35:00,Central Coast Mariners,Melbourne Victory,2.76,2.8,2.84,2.86,3.45,3.5,1.91,1.96,2.04,2.1,1.82,1.85,2.18,2.22,12.0,12.5,11.0,12.0,17.0,18.5,38.0,44.0,10.5,11.5,7.2,7.6,11.5,12.5,29.0,32.0,16.0,18.0,11.5,12.0,16.0,17.5,38.0,44.0,38.0,42.0,28.0,32.0,40.0,44.0,75.0,100.0,22.0,26.0,24.0,28.0,21.0,1000.0,33623427,1205126.0,1205124.0,58805.0,1.233485927,1.233485931,1.233486006,1.233485928
Japanese J League,2024-10-18,07:00:00,Kobe,FC Tokyo,1.51,1.53,7.2,8.0,4.7,4.9,2.26,2.38,1.72,1.79,1.88,1.96,2.04,2.14,17.5,19.5,26.0,29.0,55.0,70.0,17.5,260.0,8.4,9.4,9.8,10.5,24.0,27.0,80.0,110.0,8.6,9.4,9.0,9.4,21.0,23.0,55.0,95.0,12.5,14.0,13.5,15.0,29.0,32.0,18.5,120.0,5.3,7.0,17.5,110.0,19.0,1000.0,33664531,441082.0,350849.0,58805.0,1.234059492,1.234059650,1.234059760,1.234059547
Japanese J League,2024-10-18,07:00:00,Kawasaki,G-Osaka,2.04,2.08,3.8,4.0,3.85,4.0,2.28,2.42,1.71,1.77,1.64,1.69,2.44,2.58,17.5,19.5,17.0,19.0,26.0,29.0,14.0,70.0,11.0,12.5,8.2,9.0,14.0,16.0,34.0,40.0,13.0,14.5,9.6,10.5,14.5,16.0,38.0,44.0,23.0,25.0,17.5,19.0,26.0,30.0,38.0,70.0,10.0,11.5,20.0,32.0,17.0,850.0,33663082,1080507.0,441083.0,58805.0,1.234041974,1.234041984,1.234041973,1.234041983
South Korean K League 1,2024-10-18,07:30:00,Gwangju FC,Daegu FC,2.18,2.3,3.55,3.8,3.45,3.7,1.87,1.98,2.02,2.16,1.82,1.88,2.14,2.22,12.5,14.0,12.0,13.5,20.0,26.0,32.0,90.0,8.8,9.6,6.8,7.8,13.0,15.0,26.0,46.0,12.0,14.0,9.6,11.0,16.5,19.0,28.0,65.0,22.0,29.0,21.0,25.0,32.0,40.0,34.0,140.0,13.5,19.0,30.0,60.0,50.0,1000.0,33674184,5348611.0,13712494.0,58805.0,1.234208846,1.234208891,1.234208930,1.234208855
South Korean K League 1,2024-10-18,07:30:00,Pohang Steelers,Suwon FC,2.1,2.14,3.9,4.1,3.5,3.7,1.94,1.98,2.02,2.06,1.79,1.86,2.16,2.28,13.0,14.5,13.0,14.5,24.0,42.0,34.0,85.0,8.8,9.6,7.0,7.8,13.5,15.5,36.0,48.0,12.0,13.5,9.6,10.5,16.5,18.5,29.0,70.0,21.0,26.0,20.0,23.0,24.0,38.0,34.0,110.0,12.5,16.5,30.0,50.0,17.0,1000.0,33674182,1363823.0,7394845.0,58805.0,1.234208936,1.234208981,1.234209020,1.234208945
Japanese J League,2024-10-18,07:30:00,Yokohama FM,Albirex Niigata,2.12,2.18,3.3,3.45,4.0,4.4,2.92,3.15,1.47,1.52,1.45,1.51,2.96,3.25,24.0,34.0,20.0,23.0,28.0,38.0,50.0,65.0,15.5,980.0,9.8,10.5,13.5,15.0,27.0,32.0,16.5,18.5,10.0,11.5,13.0,14.0,27.0,32.0,26.0,29.0,17.5,19.5,21.0,23.0,38.0,44.0,7.8,9.0,15.0,17.5,15.5,850.0,33663084,441087.0,5712145.0,58805.0,1.234042082,1.234042092,1.234042081,1.234042091
Chinese Super League,2024-10-18,08:35:00,Shanghai Shenhua,Henan Songshan Longmen,1.19,1.22,16.5,20.0,8.0,9.4,2.92,3.3,1.44,1.52,2.14,2.36,1.73,1.87,9.4,44.0,9.6,70.0,10.5,210.0,11.0,1000.0,9.8,12.5,16.5,22.0,9.4,60.0,10.5,290.0,7.2,8.4,10.0,12.0,9.4,42.0,10.5,180.0,7.6,9.0,12.0,14.5,9.2,65.0,10.5,200.0,2.78,3.6,10.5,320.0,11.0,1000.0,33679959,1550828.0,50443412.0,58805.0,1.234292185,1.234292195,1.234292184,1.234292194
Chinese Super League,2024-10-18,08:35:00,Wuhan Three Towns,Zhejiang Greentown,2.68,2.78,2.52,2.8,3.6,4.4,2.84,3.2,1.46,1.54,1.47,1.51,2.98,3.15,4.6,38.0,14.0,24.0,16.5,28.0,4.7,44.0,14.5,25.0,8.0,11.0,9.8,16.0,17.5,29.0,17.5,30.0,10.0,16.5,10.5,13.5,18.0,32.0,4.7,50.0,18.5,32.0,19.0,32.0,4.7,44.0,3.95,15.5,3.65,12.0,5.1,850.0,33679960,23228754.0,23257633.0,58805.0,1.234292077,1.234292087,1.234292076,1.234292086
Chinese Super League,2024-10-18,08:35:00,Shandong Taishan,Tianjin Jinmen Tiger FC,2.02,2.1,3.65,3.85,3.8,4.2,2.32,2.58,1.64,1.75,1.59,1.69,2.44,2.68,17.5,21.0,16.5,19.5,27.0,32.0,60.0,75.0,11.5,15.5,8.4,9.6,13.5,16.0,30.0,40.0,13.0,15.0,9.6,11.0,14.0,16.0,34.0,44.0,23.0,27.0,17.0,20.0,24.0,29.0,34.0,70.0,9.4,11.5,22.0,1000.0,8.8,850.0,33679962,50443279.0,50443178.0,58805.0,1.234291969,1.234291979,1.234291968,1.234291978
Chinese Super League,2024-10-18,09:00:00,Chengdu Rongcheng,Shanghai Port FC,4.0,4.5,1.84,1.96,4.0,4.6,2.6,2.94,1.51,1.62,1.53,1.67,2.5,2.86,20.0,27.0,11.5,16.0,12.0,16.0,17.5,24.0,19.5,26.0,8.4,11.5,8.8,12.0,13.5,18.5,6.2,42.0,14.5,19.0,12.5,17.0,20.0,28.0,6.6,85.0,6.2,44.0,6.2,44.0,6.4,200.0,5.9,220.0,3.9,8.4,7.0,600.0,33680041,50443280.0,51006167.0,58805.0,1.234296591,1.234296601,1.234296590,1.234296600
