League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Liga MX,2025-08-12,00:00:00,FC Juarez,Toluca,3.9,4.1,2.0,2.06,3.85,4.0,2.16,2.22,1.81,1.86,1.69,1.78,2.28,2.44,16.0,18.5,9.6,11.0,12.0,13.5,21.0,24.0,15.0,19.5,7.8,8.6,9.2,10.5,17.5,23.0,27.0,32.0,14.5,16.0,14.5,17.0,28.0,36.0,10.5,80.0,38.0,50.0,42.0,1000.0,10.0,1000.0,32.0,46.0,11.0,13.5,11.0,1000.0,34537777,10002706.0,230914.0,58805.0,1.245843034,1.245843044,1.245843033,1.245843043,3.5,3.7,1.37,1.4,15.5,19.5,1.05,1.07,4.4,4.8,1.26,1.29,1.94,2.0,1.32,1.35,1.33,1.36,1.245843025,1.245843037,1.245843038,1.245843048
Mexican Liga MX,2025-08-12,00:05:00,Atletico San Luis,Cruz Azul,4.4,4.8,1.81,1.86,4.0,4.4,2.36,2.46,1.69,1.73,1.67,1.75,2.32,2.48,18.0,25.0,10.0,12.0,11.0,13.0,17.5,21.0,7.8,980.0,8.8,9.8,9.2,10.5,12.5,17.5,9.0,1000.0,7.6,980.0,15.5,980.0,8.4,29.0,10.5,1000.0,9.6,1000.0,9.6,1000.0,10.0,1000.0,9.2,1000.0,8.0,9.0,9.6,1000.0,34537779,10781957.0,328204.0,58805.0,1.245842926,1.245842936,1.245842925,1.245842935,3.8,3.9,1.34,1.36,17.5,21.0,1.05,1.06,5.1,5.4,1.22,1.24,2.16,2.24,1.26,1.29,1.3,1.34,1.245842917,1.245842929,1.24584293,1.24584294
English U21 Pro Development League,2025-08-12,09:00:00,Charlton U21,Sheff Wed U21,1.33,1.39,7.4,9.4,6.0,7.4,3.85,4.8,1.31,1.35,1.54,1.69,2.44,2.86,7.2,1000.0,7.2,1000.0,7.6,1000.0,4.6,1000.0,9.8,1000.0,7.0,1000.0,14.0,1000.0,4.2,1000.0,11.0,1000.0,5.5,1000.0,8.6,1000.0,27.0,1000.0,6.2,1000.0,6.0,1000.0,9.8,1000.0,7.4,1000.0,2.92,3.45,10.5,1000.0,8.4,1000.0,34611755,6808104.0,6813026.0,58805.0,1.246571089,1.246571092,1.246571136,1.246571137,5.1,7.4,1.18,1.24,1.1,110.0,1.01,1.04,8.6,14.5,1.08,1.12,1.1,1.18,1.01,4.6,1.13,1.23,1.246571138,1.246571099,1.246571090,1.246571091
English U21 Pro Development League,2025-08-12,09:30:00,Bristol City U21,Peterborough United U21,1.72,1.89,3.65,4.4,4.5,5.8,4.1,5.0,1.25,1.33,1.35,1.44,3.25,3.9,1.76,1000.0,1.75,1000.0,1.73,1000.0,1.77,1000.0,7.4,1000.0,2.72,1000.0,7.0,1000.0,2.54,1000.0,7.0,1000.0,8.6,1000.0,6.2,1000.0,3.4,1000.0,7.4,1000.0,6.4,1000.0,7.6,1000.0,1.71,1000.0,3.2,15.0,1.76,1000.0,1.76,1000.0,34611449,6597941.0,47816486.0,58805.0,1.246563965,1.246563968,1.246564012,1.246564013,6.0,8.2,1.16,1.2,1.1,110.0,1.01,1.04,10.0,21.0,1.08,1.1,1.25,1.38,2.12,2.64,1.18,1.3,1.246564014,1.246563975,1.246563966,1.246563967
English U21 Pro Development League,2025-08-12,10:00:00,Millwall U21,Barnsley U21,1.41,1.49,6.4,8.0,5.1,6.0,3.05,3.65,1.38,1.49,1.59,1.74,2.34,2.7,30.0,42.0,17.0,80.0,8.8,1000.0,8.4,1000.0,12.5,16.0,11.5,15.0,13.0,55.0,8.2,1000.0,10.0,13.5,9.2,11.5,16.5,21.0,7.8,130.0,11.5,15.0,11.5,15.0,20.0,60.0,30.0,1000.0,3.8,4.6,7.8,1000.0,8.8,1000.0,34611245,6751920.0,6667038.0,58805.0,1.246560909,1.246560912,1.246560956,1.246560957,4.5,5.6,1.22,1.29,1.1,110.0,1.02,1.04,7.2,9.0,1.12,1.17,1.12,1.21,2.68,3.85,1.16,1.28,1.246560958,1.246560919,1.246560910,1.246560911
English U21 Pro Development League,2025-08-12,10:00:00,Queens Park Rangers U21,Coventry City U21,1.6,3.4,1.8,10.0,4.3,8.0,1.24,980.0,1.24,5.2,1.35,1000.0,1.03,26.0,1.17,1000.0,1.16,1000.0,1.17,1000.0,1.18,1000.0,1.17,1000.0,1.16,1000.0,1.17,1000.0,1.18,1000.0,1.17,1000.0,1.17,1000.0,1.17,1000.0,1.18,1000.0,1.19,1000.0,1.18,1000.0,1.18,1000.0,1.19,1000.0,1.55,1000.0,1.19,1000.0,1.19,1000.0,34611239,48031017.0,6617009.0,58805.0,1.246560728,1.246560731,1.246560775,1.246560776,1.2,1000.0,1.14,1.5,1.1,110.0,1.01,1.04,1.1,21.0,1.05,1.1,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.246560777,1.246560738,1.246560729,1.246560730
English U21 Pro Development League,2025-08-12,10:00:00,Cardiff City U21,Sheff Utd U21,2.82,3.2,2.1,2.32,4.5,5.0,3.15,3.8,1.37,1.46,1.39,1.5,3.0,3.55,15.0,46.0,17.0,22.0,17.5,23.0,14.0,34.0,20.0,27.0,10.0,13.5,10.5,13.5,16.0,20.0,13.5,70.0,12.5,16.0,12.5,16.0,19.5,25.0,20.0,55.0,12.5,29.0,12.5,60.0,20.0,580.0,11.0,13.5,6.8,8.2,8.0,1000.0,34611453,6789341.0,6812038.0,58805.0,1.246563875,1.246563878,1.246563922,1.246563923,4.4,5.6,1.22,1.29,1.1,110.0,1.01,1.04,7.4,9.2,1.12,1.14,1.64,2.1,1.37,1.64,1.21,1.36,1.246563924,1.246563885,1.246563876,1.246563877
Slovakian Super League,2025-08-12,13:00:00,Ruzomberok,MFK Skalica,2.14,2.38,2.8,6.0,3.1,3.55,1.6,2.0,2.0,2.64,1.05,1000.0,1.03,1000.0,6.2,980.0,7.0,1000.0,1.9,1000.0,1.8,1000.0,4.9,1000.0,4.4,42.0,2.56,1000.0,1.8,1000.0,10.0,1000.0,6.2,980.0,2.26,1000.0,1.8,1000.0,2.28,1000.0,2.26,1000.0,1.79,1000.0,1.81,1000.0,4.3,85.0,1.94,1000.0,1.82,1000.0,34609389,52764.0,12690369.0,58805.0,1.246537636,1.246537681,1.246537720,1.246537645,1.2,110.0,1.01,110.0,1.1,18.0,1.06,11.0,1.61,18.0,1.39,2.62,1.32,1.41,1.74,1.88,1.39,1.46,1.246537637,1.246537639,1.246537640,1.246537684
Friendly Matches,2025-08-12,13:00:00,Grasshoppers Zurich,Bayern Munich,38.0,75.0,1.06,1.09,17.0,23.0,4.7,6.0,1.2,1.28,2.34,2.76,1.56,1.74,8.4,1000.0,6.6,1000.0,9.2,12.0,7.4,9.6,8.8,1000.0,8.0,1000.0,16.0,1000.0,13.0,1000.0,9.0,1000.0,8.8,1000.0,8.4,1000.0,8.2,1000.0,9.0,1000.0,9.0,1000.0,9.0,1000.0,9.0,1000.0,9.0,1000.0,1.76,2.02,9.0,1000.0,34610273,373489.0,5774350.0,58805.0,1.246586697,1.246586700,1.246586744,1.246586745,1.01,110.0,1.12,1.17,13.0,1000.0,1.01,1.02,13.0,17.0,1.06,1.08,12.5,17.0,1.01,1.03,1.04,1.07,1.246586746,1.246586707,1.246586698,1.246586699
Swedish Superettan,2025-08-12,14:00:00,Vasteras SK,Orebro,1.55,1.6,6.8,7.2,4.3,4.8,2.32,2.56,1.64,1.75,1.05,2.04,1.96,29.0,11.0,40.0,13.0,55.0,10.5,290.0,12.0,170.0,9.2,10.5,9.4,11.0,12.0,50.0,11.0,350.0,9.4,11.0,8.8,10.0,10.5,34.0,11.0,120.0,13.5,25.0,13.5,25.0,15.0,55.0,11.5,230.0,6.2,7.0,11.0,200.0,12.5,1000.0,34585485,4638399.0,42617.0,58805.0,1.246314585,1.246314630,1.246314669,1.246314594,1.2,110.0,1.3,6.0,13.5,26.0,1.04,1.06,2.32,26.0,1.2,1.73,1.16,1.18,2.66,2.82,1.27,1.3,1.246314586,1.246314588,1.246314589,1.246314633
Friendly Matches,2025-08-12,14:00:00,WSG Wattens,Real Madrid,30.0,40.0,1.1,1.12,13.5,18.5,5.9,7.8,1.14,1.21,1.92,2.24,1.81,2.1,9.6,1000.0,21.0,32.0,13.0,17.5,9.4,12.5,9.2,1000.0,14.0,70.0,16.5,23.0,13.5,18.0,9.6,1000.0,9.2,1000.0,8.6,190.0,17.0,160.0,9.8,1000.0,9.6,1000.0,9.8,1000.0,9.6,1000.0,10.5,1000.0,1.66,1.87,10.0,1000.0,34609840,3258153.0,2426.0,58805.0,1.246545116,1.246545161,1.246545200,1.246545125,1.2,110.0,1.09,1.14,14.0,1000.0,1.01,1.06,14.0,22.0,1.04,1.06,9.2,12.0,1.03,1.04,1.06,1.08,1.246545117,1.246545119,1.246545120,1.246545164
English U21 Pro Development League,2025-08-12,15:00:00,Colchester United U21,Wigan Athletic U21,3.3,3.95,1.84,2.0,4.4,5.4,3.05,3.75,1.37,1.49,1.48,1.56,2.78,3.1,16.0,46.0,14.5,19.0,14.5,19.0,19.5,25.0,21.0,28.0,10.5,13.5,9.8,12.5,14.0,18.5,13.5,80.0,14.0,18.0,13.0,16.5,19.0,24.0,7.4,1000.0,13.0,1000.0,12.5,80.0,20.0,580.0,15.0,19.0,5.8,7.2,8.0,1000.0,34611238,6597943.0,6596986.0,58805.0,1.246560818,1.246560821,1.246560865,1.246560866,4.5,5.8,1.21,1.28,1.1,110.0,1.02,1.04,6.8,8.8,1.13,1.17,1.83,2.4,1.29,1.49,1.2,1.34,1.246560867,1.246560828,1.246560819,1.246560820
Bolivian Liga de Futbol Profesional,2025-08-12,19:00:00,Nacional Potosi,Universitario de Vinto,1.55,1.66,5.5,6.8,4.4,5.2,2.34,2.7,1.59,1.75,1.71,1.86,2.16,2.42,18.5,40.0,21.0,48.0,9.4,55.0,9.4,1000.0,9.4,11.5,9.4,11.5,19.0,24.0,28.0,150.0,9.4,11.5,8.6,10.5,17.0,21.0,28.0,140.0,13.5,16.5,13.0,16.0,14.5,55.0,9.0,580.0,6.0,7.2,9.2,1000.0,10.0,1000.0,34604128,5885611.0,21094424.0,58805.0,1.246477616,1.246477619,1.246477663,1.246477664,1.01,110.0,1.29,1.4,15.0,36.0,1.03,1.06,4.9,6.0,1.2,1.26,1.18,1.21,2.5,2.84,1.24,1.29,1.246477665,1.246477626,1.246477617,1.246477618
Brazilian Serie B,2025-08-12,19:30:00,CRB,Athletic Club,2.14,2.2,4.0,4.2,3.4,3.45,1.61,1.71,2.42,2.64,2.06,2.18,1.85,1.94,8.8,9.8,10.0,11.5,11.5,70.0,12.5,1000.0,6.6,7.6,6.6,7.6,15.0,30.0,14.0,250.0,11.0,12.5,10.0,11.5,20.0,32.0,11.5,1000.0,13.5,120.0,13.0,70.0,14.0,150.0,12.5,1000.0,15.0,70.0,12.0,1000.0,13.5,1000.0,34591755,6368159.0,23018379.0,58805.0,1.246371131,1.246371134,1.246371178,1.246371179,2.58,2.9,1.53,1.63,8.6,10.5,1.11,1.14,2.8,3.1,1.49,1.52,1.31,1.34,1.83,1.88,1.4,1.42,1.246371180,1.246371141,1.246371132,1.246371133
Colombian Primera B,2025-08-12,21:00:00,Orsomarso,Boyaca Patriotas,3.0,3.45,2.68,3.25,2.82,3.25,1.49,1.62,2.6,3.4,2.1,2.36,1.73,1.9,6.0,1000.0,6.2,1000.0,3.55,1000.0,4.0,1000.0,6.8,1000.0,5.3,1000.0,3.45,1000.0,4.0,1000.0,3.7,1000.0,3.5,1000.0,3.8,1000.0,4.1,1000.0,4.1,1000.0,4.0,1000.0,4.2,1000.0,4.3,1000.0,4.1,1000.0,4.0,1000.0,4.3,1000.0,34596379,10874175.0,9195442.0,58805.0,1.246409772,1.246409775,1.246409819,1.246409820,1.01,1000.0,1.01,1000.0,6.0,9.6,1.11,1.18,2.48,2.86,1.54,1.68,1.49,1.6,1.4,1.49,1.5,1.55,1.246409821,1.246409782,1.246409773,1.246409774
Bolivian Liga de Futbol Profesional,2025-08-12,21:30:00,Jorge Wilstermann,San Antonio Bulo Bulo,2.54,2.8,2.58,2.88,3.6,4.0,2.18,2.46,1.68,1.84,1.62,1.73,2.36,2.6,4.2,1000.0,4.0,1000.0,4.2,1000.0,4.7,1000.0,3.95,980.0,6.6,11.0,3.75,1000.0,4.5,1000.0,4.1,1000.0,9.0,1000.0,4.0,1000.0,4.6,1000.0,4.7,1000.0,4.4,1000.0,4.6,1000.0,2.96,1000.0,4.2,1000.0,4.2,1000.0,2.5,1000.0,34598573,706904.0,82392723.0,58805.0,1.246429614,1.246429715,1.246429754,1.246429665,2.98,4.4,1.29,1.51,13.5,26.0,1.05,1.07,4.4,5.4,1.23,1.29,1.53,1.62,1.55,1.65,1.33,1.39,1.246429615,1.246429620,1.246429627,1.246429718
