League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Ecuadorian Serie A,2026-07-15,14:00:00,Libertad FC,Tecnico Universitario,2.48,2.68,3.15,3.35,3.2,3.45,1.71,1.78,2.28,2.42,1.88,2.06,1.96,2.14,9.2,11.5,9.2,11.0,18.0,23.0,40.0,80.0,8.0,9.2,6.4,7.8,12.5,15.0,34.0,55.0,14.0,17.0,10.5,13.0,16.0,19.5,42.0,80.0,27.0,42.0,24.0,34.0,34.0,70.0,90.0,580.0,22.0,34.0,34.0,80.0,10.0,1000.0,35817836,44232344.0,6290900.0,58805.0,1.259986459,1.259986462,1.259986506,1.259986507,2.88,3.1,1.48,1.53,9.2,12.5,1.09,1.12,3.2,3.4,1.41,1.45,1.42,1.47,1.6,1.68,1.41,1.46,1.259986508,1.259986469,1.259986460,1.259986461
Ecuadorian Serie B,2026-07-15,16:30:00,Vinotinto Ecuador,El Nacional,1.28,1.34,8.8,18.5,5.0,6.6,2.06,2.28,1.78,1.95,2.32,2.68,1.59,1.75,5.9,22.0,6.8,42.0,7.8,170.0,8.0,1000.0,4.0,8.0,5.2,14.5,7.2,60.0,8.0,370.0,3.9,7.6,4.8,12.0,6.8,42.0,7.8,270.0,4.5,10.0,5.5,17.0,7.0,55.0,7.8,310.0,4.5,6.0,8.0,1000.0,8.0,1000.0,35823119,86991640.0,330234.0,58805.0,1.260046314,1.260046317,1.260046361,1.260046362,3.45,3.8,1.36,1.41,1.02,21.0,1.05,1.08,4.1,5.0,1.26,1.31,1.05,1.08,3.85,4.9,1.17,1.23,1.260046363,1.260046324,1.260046315,1.260046316
Bolivian Liga de Futbol Profesional,2026-07-15,19:00:00,Real Potosi,San Antonio Bulo Bulo,1.68,1.75,4.9,6.0,4.1,4.5,2.26,2.42,1.71,1.8,1.7,1.92,2.08,2.42,5.6,21.0,5.7,23.0,6.6,48.0,7.2,900.0,5.8,11.0,5.6,10.5,5.7,23.0,6.8,150.0,6.2,12.0,5.8,11.0,5.6,21.0,6.8,70.0,5.4,18.5,5.3,18.0,6.2,34.0,7.0,580.0,4.1,9.2,6.8,310.0,7.6,1000.0,35822055,2295425.0,82392723.0,58805.0,1.260034958,1.260034968,1.260034957,1.260034967,3.7,4.0,1.33,1.37,3.95,21.0,1.05,1.07,4.6,5.4,1.23,1.27,1.21,1.25,2.32,2.5,1.29,1.33,1.260034949,1.260034961,1.260034962,1.260034972
Ecuadorian Serie A,2026-07-15,19:00:00,Univ Catolica (Ecu),LDU,2.64,2.74,2.88,3.1,3.25,3.45,1.81,1.9,2.12,2.22,1.8,1.97,2.04,2.24,10.0,12.5,8.8,12.5,15.5,22.0,7.2,55.0,8.6,10.5,6.4,8.0,11.0,15.0,6.8,38.0,15.0,19.0,11.0,15.0,15.0,18.0,7.0,46.0,7.0,46.0,6.6,34.0,7.0,42.0,7.6,580.0,21.0,30.0,6.6,34.0,8.4,1000.0,35817838,7005170.0,474678.0,58805.0,1.259986567,1.259986570,1.259986614,1.259986615,3.05,3.25,1.44,1.49,10.0,13.0,1.08,1.1,3.5,3.65,1.37,1.4,1.48,1.53,1.57,1.61,1.4,1.44,1.259986616,1.259986577,1.259986568,1.259986569
Ecuadorian Serie A,2026-07-15,19:00:00,CD Leones del Norte,Deportivo Cuenca,2.58,2.74,3.35,3.5,2.92,3.05,1.47,1.53,2.88,3.15,2.18,2.46,1.68,1.84,6.6,8.0,7.8,9.2,17.5,90.0,9.0,900.0,6.4,7.6,6.0,7.4,12.5,17.5,8.8,290.0,11.5,15.5,10.0,14.0,19.0,27.0,9.2,500.0,9.0,170.0,16.0,95.0,9.0,460.0,9.8,500.0,8.6,55.0,9.2,500.0,10.0,1000.0,35818744,67023925.0,1067928.0,58805.0,1.259991775,1.259991785,1.259991774,1.259991784,2.46,2.6,1.63,1.68,6.6,8.2,1.14,1.17,2.5,2.64,1.61,1.66,1.4,1.43,1.58,1.63,1.48,1.52,1.259991766,1.259991778,1.259991779,1.259991789
US United Soccer League,2026-07-15,20:00:00,Miami FC,Indy Eleven,2.9,3.2,2.46,2.66,3.4,3.7,1.96,2.04,1.98,2.06,1.74,1.9,2.1,2.34,10.0,15.5,9.2,12.0,13.5,19.5,1.03,38.0,10.0,13.5,6.4,9.0,9.2,14.0,20.0,32.0,16.0,24.0,10.0,15.5,12.5,19.0,1.03,44.0,1.03,60.0,1.03,38.0,1.03,48.0,1.03,95.0,20.0,34.0,15.0,25.0,1.03,1000.0,35804307,3155358.0,8441182.0,58805.0,1.259867216,1.259867219,1.259867263,1.259867264,3.2,3.45,1.41,1.45,12.0,15.5,1.07,1.09,3.75,4.1,1.33,1.36,1.6,1.68,1.46,1.51,1.37,1.41,1.259867265,1.259867226,1.259867217,1.259867218
US United Soccer League,2026-07-15,20:00:00,Lexington SC,New Mexico United,1.71,1.75,5.2,6.0,4.0,4.2,2.02,2.12,1.9,1.99,1.89,2.02,1.98,2.12,11.0,18.0,13.0,23.0,1.03,46.0,1.03,160.0,6.6,10.0,7.0,11.5,15.0,22.0,1.03,85.0,8.0,11.0,7.4,10.5,15.0,21.0,1.03,85.0,13.5,18.5,13.5,19.0,1.03,36.0,1.03,130.0,9.2,10.5,60.0,95.0,1.03,1000.0,35804313,55941188.0,23254246.0,58805.0,1.259867326,1.259867329,1.259867373,1.259867374,3.35,3.55,1.39,1.43,13.5,18.0,1.06,1.08,3.95,4.2,1.31,1.33,1.2,1.23,2.32,2.42,1.32,1.34,1.259867375,1.259867336,1.259867327,1.259867328
US United Soccer League,2026-07-15,20:30:00,Sporting Club Jacksonvil,Pittsburgh Riverhounds,4.3,5.0,1.86,1.95,3.7,4.2,1.93,2.02,1.98,2.08,1.83,1.97,2.02,2.2,11.5,17.5,7.0,10.5,9.2,13.5,15.0,23.0,12.0,19.0,7.0,11.0,7.6,12.5,14.0,23.0,1.03,42.0,13.5,22.0,14.0,23.0,1.03,40.0,1.03,120.0,1.03,65.0,1.03,70.0,1.03,120.0,46.0,70.0,9.4,16.5,1.03,1000.0,35804342,96734805.0,5748486.0,58805.0,1.259867184,1.259867194,1.259867183,1.259867193,3.2,3.45,1.41,1.45,12.0,15.5,1.07,1.09,3.75,4.1,1.32,1.36,2.04,2.18,1.26,1.3,1.32,1.37,1.259867175,1.259867187,1.259867188,1.259867198
Bolivian Liga de Futbol Profesional,2026-07-15,21:00:00,The Strongest,Oriente Petrolero,1.27,1.3,10.5,14.0,6.4,8.0,3.2,3.6,1.4,1.44,1.83,2.0,2.0,2.22,5.4,44.0,5.6,65.0,5.9,150.0,6.0,460.0,4.3,14.5,4.7,20.0,5.5,55.0,5.9,180.0,4.0,12.0,4.2,14.0,5.1,30.0,5.8,130.0,4.1,12.5,4.4,15.5,5.2,36.0,5.8,130.0,2.86,3.75,5.9,170.0,6.0,1000.0,35822196,328205.0,330231.0,58805.0,1.260035618,1.260035621,1.260035665,1.260035666,5.0,5.6,1.22,1.25,7.6,55.0,1.02,1.04,7.2,9.4,1.12,1.15,1.07,1.1,4.3,5.0,1.14,1.18,1.260035667,1.260035628,1.260035619,1.260035620
Ecuadorian Serie A,2026-07-15,21:30:00,Barcelona (Ecu),Guayaquil City,1.57,1.62,7.2,8.2,4.0,4.4,1.82,1.87,2.14,2.22,2.1,2.28,1.78,1.9,10.0,15.0,18.0,24.0,6.2,70.0,6.8,290.0,6.2,8.2,7.4,9.8,21.0,34.0,6.6,150.0,7.8,9.8,8.8,10.5,21.0,29.0,6.6,140.0,11.5,16.0,16.0,19.0,6.0,55.0,6.8,200.0,9.6,12.5,6.8,230.0,7.0,1000.0,35818987,13749040.0,15116449.0,58805.0,1.259995399,1.259995402,1.259995446,1.259995447,3.05,3.25,1.44,1.49,11.0,13.5,1.08,1.1,3.5,3.8,1.37,1.4,1.14,1.17,2.6,2.76,1.31,1.33,1.259995448,1.259995409,1.259995400,1.259995401
