League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Saudi 1st Division,2026-01-21,09:35:00,Al Faisaly ( KSA ),Abha,3.15,3.6,2.4,2.68,3.0,3.45,1.74,1.93,2.08,2.34,1.8,1.96,2.04,2.24,10.0,12.0,8.4,10.0,13.0,17.0,15.5,150.0,10.0,12.5,6.2,7.6,9.8,12.5,8.0,48.0,19.5,44.0,12.0,15.0,14.5,18.0,8.6,290.0,9.4,900.0,30.0,95.0,19.5,130.0,9.2,580.0,8.6,500.0,7.4,70.0,10.0,1000.0,35171772.0,22139784.0,10732580.0,58805.0,1.252987367,1.252987412,1.252987451,1.252987376,2.82,3.3,1.44,1.55,10.0,12.5,1.09,1.11,3.2,3.75,1.36,1.46,1.6,1.71,1.38,1.46,1.41,1.5,1.252987368,1.25298737,1.252987371,1.252987415
Saudi 1st Division,2026-01-21,09:35:00,Al-Zulfi SC,Al-Jndal,1.78,1.93,5.0,5.9,3.35,3.9,1.74,1.85,2.16,2.34,1.93,2.12,1.89,2.08,10.0,12.5,13.5,16.5,24.0,48.0,9.2,900.0,6.4,8.0,7.0,8.4,17.5,21.0,34.0,85.0,8.8,11.0,8.8,11.0,18.5,22.0,8.8,240.0,17.5,22.0,18.0,23.0,36.0,46.0,9.2,580.0,13.0,16.0,9.2,600.0,9.8,1000.0,35170779.0,16660302.0,21772357.0,58805.0,1.252981054,1.252981099,1.252981138,1.252981063,2.9,3.15,1.47,1.53,10.0,13.5,1.08,1.11,3.2,3.65,1.38,1.45,1.21,1.25,2.06,2.3,1.34,1.4,1.252981055,1.252981057,1.252981058,1.252981102
Saudi 1st Division,2026-01-21,09:35:00,Al-Anwar Club,Al-Arabi Al-Saudi,1.96,2.06,4.2,4.7,3.55,3.9,1.77,1.89,2.12,2.3,1.94,2.1,1.92,2.06,11.0,13.0,12.0,14.0,17.5,32.0,11.0,900.0,6.8,8.0,7.4,8.6,16.0,21.0,42.0,160.0,6.0,11.5,9.0,10.5,19.0,22.0,32.0,190.0,20.0,24.0,19.5,23.0,9.6,970.0,11.5,580.0,15.5,18.5,10.5,600.0,12.0,1000.0,35171762.0,26786643.0,21468169.0,58805.0,1.252987457,1.252987502,1.252987541,1.252987466,2.82,3.2,1.46,1.55,10.0,13.5,1.08,1.11,3.2,3.55,1.39,1.45,1.27,1.31,1.94,2.06,1.34,1.4,1.252987458,1.25298746,1.252987461,1.252987505
Saudi 1st Division,2026-01-21,09:45:00,Al Jabalain,Al Batin,1.44,1.48,8.2,9.8,4.6,5.4,2.16,2.38,1.73,1.85,1.93,2.1,1.9,2.08,16.5,21.0,7.4,34.0,7.8,190.0,8.2,320.0,7.8,9.6,9.8,11.5,7.4,32.0,8.2,290.0,7.6,9.8,8.6,9.0,20.0,29.0,8.0,260.0,11.0,15.0,13.0,19.0,17.0,36.0,8.4,200.0,5.9,7.0,140.0,200.0,8.6,1000.0,35170780.0,12401456.0,77353032.0,58805.0,1.252980748,1.252980793,1.252980832,1.252980757,3.55,3.9,1.35,1.39,15.0,21.0,1.05,1.07,4.4,5.1,1.24,1.29,1.11,1.13,3.05,3.35,1.23,1.28,1.252980749,1.252980751,1.252980752,1.252980796
Tunisian Ligue Professionelle 1,2026-01-21,10:00:00,Club Sportif Sfaxien,CA Bizertin,1.5,1.55,9.2,13.0,3.7,4.3,1.45,1.51,2.96,3.3,3.0,3.5,1.4,1.5,4.4,970.0,4.2,970.0,4.2,1000.0,4.2,1000.0,3.25,9.8,4.9,42.0,4.2,970.0,4.2,1000.0,4.1,21.0,5.5,40.0,2.7,970.0,4.2,1000.0,5.5,60.0,4.1,150.0,2.84,500.0,2.8,1000.0,6.2,970.0,9.2,1000.0,3.55,1000.0,35170974.0,7438081.0,7438197.0,58805.0,1.252981803,1.252981848,1.252981887,1.252981812,2.44,2.6,1.63,1.69,6.8,9.4,1.14,1.16,2.42,2.6,1.63,1.7,1.1,1.12,2.72,3.0,1.31,1.34,1.252981804,1.252981806,1.252981807,1.252981851
Tunisian Ligue Professionelle 1,2026-01-21,10:00:00,AS Gabes,Olympique De Beja,1.86,2.02,5.4,6.6,3.0,3.35,1.4,1.47,3.1,3.6,2.54,2.94,1.52,1.65,5.9,7.2,10.5,12.5,20.0,46.0,10.5,900.0,4.6,5.7,6.6,8.2,16.0,28.0,9.6,500.0,8.0,10.5,10.5,13.0,19.5,40.0,9.6,500.0,21.0,26.0,18.0,34.0,9.2,180.0,11.0,500.0,9.8,32.0,9.8,600.0,10.0,1000.0,35171278.0,9282745.0,21417314.0,58805.0,1.252982596,1.252982641,1.25298268,1.252982605,2.3,2.48,1.68,1.76,5.9,7.2,1.16,1.19,2.28,2.46,1.71,1.77,1.2,1.23,1.98,2.16,1.42,1.49,1.252982597,1.252982599,1.2529826,1.252982644
Egyptian Premier,2026-01-21,12:00:00,Ceramica Cleopatra,Al Ittihad (EGY),2.06,2.1,4.6,4.8,3.15,3.3,1.51,1.55,2.8,2.98,2.28,2.46,1.69,1.77,7.4,8.2,10.0,11.5,16.5,980.0,12.5,900.0,5.6,6.4,6.6,7.6,17.0,44.0,12.0,260.0,10.0,11.5,10.5,12.0,20.0,980.0,12.5,500.0,22.0,900.0,14.0,80.0,20.0,180.0,28.0,500.0,10.0,980.0,12.5,600.0,13.5,1000.0,35151929.0,37456793.0,7023879.0,58805.0,1.252742876,1.252742921,1.25274296,1.252742885,2.54,2.66,1.6,1.65,7.2,8.2,1.14,1.16,2.62,2.68,1.59,1.61,1.26,1.28,1.9,1.95,1.43,1.47,1.252742877,1.252742879,1.25274288,1.252742924
Saudi Professional League,2026-01-21,12:30:00,Al-Akhdoud,Al Riyadh SC,2.62,2.76,2.98,3.1,3.3,3.45,1.66,1.7,2.42,2.52,1.96,2.1,1.9,2.06,9.2,10.5,8.8,10.0,17.5,20.0,24.0,60.0,8.0,9.0,6.4,7.4,11.5,14.0,18.0,100.0,14.5,16.5,11.0,13.0,17.5,21.0,29.0,60.0,36.0,110.0,16.5,36.0,24.0,150.0,14.0,580.0,29.0,75.0,36.0,80.0,13.5,1000.0,35165472.0,21666423.0,5327845.0,58805.0,1.252909665,1.25290971,1.252909749,1.252909674,2.76,2.9,1.53,1.57,9.2,11.0,1.1,1.12,3.0,3.2,1.46,1.49,1.47,1.51,1.57,1.62,1.41,1.44,1.252909666,1.252909668,1.252909669,1.252909713
Saudi 1st Division,2026-01-21,12:45:00,Jeddah Club,Al Jubail,1.91,2.0,4.5,5.1,3.35,3.75,1.75,1.84,2.2,2.34,1.93,2.1,1.92,2.08,10.0,12.5,12.5,15.0,13.0,95.0,9.2,900.0,7.0,8.2,6.8,8.2,16.0,19.5,9.0,190.0,9.6,12.0,9.2,11.0,18.0,22.0,9.0,380.0,19.5,24.0,19.5,24.0,9.8,290.0,9.4,580.0,14.5,18.0,9.0,600.0,10.0,1000.0,35170782.0,14841985.0,26543395.0,58805.0,1.252980658,1.252980703,1.252980742,1.252980667,2.88,3.1,1.48,1.53,9.2,12.5,1.09,1.11,3.25,3.6,1.39,1.44,1.25,1.28,2.0,2.1,1.36,1.42,1.252980659,1.252980661,1.252980662,1.252980706
Saudi Professional League,2026-01-21,14:30:00,Dhamk,Al Nassr,14.5,17.5,1.21,1.23,8.2,9.2,3.25,3.45,1.41,1.44,2.04,2.46,1.69,1.96,8.0,980.0,7.6,1000.0,6.4,40.0,8.2,10.5,8.6,390.0,6.8,24.0,5.8,22.0,13.0,1000.0,36.0,200.0,8.4,300.0,30.0,980.0,30.0,980.0,6.8,1000.0,9.8,300.0,42.0,200.0,9.0,160.0,10.5,280.0,3.0,3.35,9.6,1000.0,35163715.0,16398677.0,6359075.0,58805.0,1.252880705,1.252880715,1.252880704,1.252880714,4.9,5.3,1.23,1.26,14.0,55.0,1.02,1.03,7.6,8.4,1.14,1.15,5.3,6.0,1.06,1.07,1.12,1.14,1.252880696,1.252880708,1.252880709,1.252880719
