League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Liga MX,2025-10-06,00:05:00,Tijuana,Monterrey,2.74,2.86,2.52,2.62,3.8,4.1,2.46,2.52,1.65,1.68,1.57,1.66,2.5,2.74,5.3,24.0,13.0,16.5,15.0,22.0,5.8,38.0,13.5,16.0,8.2,10.5,11.0,12.5,20.0,29.0,17.5,22.0,11.0,13.0,13.0,18.5,26.0,32.0,6.0,50.0,20.0,32.0,27.0,38.0,6.2,80.0,12.0,18.5,13.5,18.0,6.8,530.0,34787389.0,5687741.0,328949.0,58805.0,1.248406432,1.248406442,1.248406431,1.248406441,3.85,4.0,1.33,1.35,17.5,21.0,1.05,1.06,5.1,5.5,1.22,1.24,1.61,1.65,1.53,1.58,1.33,1.36,1.248406423,1.248406435,1.248406436,1.248406446
Norwegian 2nd Division,2025-10-06,10:30:00,Brann II,Notodden,1.41,1.48,5.5,7.8,5.6,7.0,3.65,4.4,1.3,1.37,1.5,1.62,2.62,3.05,40.0,1000.0,9.0,1000.0,7.2,100.0,6.6,280.0,7.6,21.0,14.0,16.0,9.2,32.0,7.2,95.0,6.6,17.5,10.0,1000.0,17.0,1000.0,9.0,110.0,7.0,16.0,11.0,13.0,19.0,23.0,9.4,1000.0,3.2,3.8,9.8,48.0,6.6,1000.0,34811785.0,5665319.0,2363980.0,58805.0,1.248662526,1.248662571,1.24866261,1.248662535,5.5,6.4,1.19,1.22,23.0,110.0,1.01,1.03,8.0,12.5,1.09,1.12,1.14,1.2,3.0,3.6,1.16,1.21,1.248662527,1.248662529,1.24866253,1.248662574
Romanian Liga I,2025-10-06,11:30:00,Otelul Galati,FC Metaloglobus Bucuresti,1.51,1.54,7.8,8.4,4.3,4.6,1.93,2.08,1.92,2.08,2.1,2.16,1.86,1.91,13.0,15.0,20.0,25.0,12.0,75.0,8.6,310.0,6.6,8.6,9.0,10.0,26.0,34.0,9.0,140.0,7.6,10.0,9.2,9.8,23.0,29.0,9.0,140.0,12.0,14.0,15.0,17.0,32.0,44.0,8.6,200.0,7.8,9.4,8.6,220.0,9.0,1000.0,34790163.0,866238.0,10805935.0,58805.0,1.248430494,1.24843054,1.248430579,1.248430503,3.15,3.6,1.39,1.46,12.5,15.5,1.07,1.09,3.65,4.2,1.33,1.38,1.13,1.15,2.84,2.98,1.27,1.31,1.248430495,1.248430497,1.248430498,1.248430543
Bosnian Premier League,2025-10-06,13:00:00,Sarajevo,Zrinjski,3.15,3.3,2.56,2.64,3.2,3.4,1.63,1.73,2.36,2.64,1.96,1000.0,1.73,2.04,1.13,1000.0,1.19,1000.0,1.13,1000.0,1.13,1000.0,1.19,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.19,1000.0,1.13,1000.0,1.13,1000.0,1.19,1000.0,1.13,1000.0,1.13,1000.0,1.19,1000.0,1.13,1000.0,1.13,1000.0,1.25,1000.0,34812019.0,205267.0,4807138.0,58805.0,1.248667295,1.24866734,1.248667379,1.248667304,2.72,2.92,1.52,1.58,3.0,21.0,1.08,1.14,2.74,3.3,1.44,1.53,1.61,1.65,1.43,1.47,1.42,1.45,1.248667296,1.248667298,1.248667299,1.248667343
Swedish Superettan,2025-10-06,14:00:00,Sandvikens,Orgryte,4.1,4.4,1.9,1.93,4.1,4.3,2.6,2.76,1.58,1.62,1.58,1.65,2.56,2.74,22.0,24.0,12.0,13.5,12.5,14.5,19.5,23.0,19.5,25.0,9.2,9.8,9.6,10.5,15.0,17.0,30.0,36.0,15.0,17.0,14.0,15.5,22.0,25.0,48.0,85.0,34.0,46.0,32.0,42.0,34.0,70.0,26.0,32.0,7.6,8.4,110.0,1000.0,34791469.0,792229.0,30686.0,58805.0,1.248469534,1.248469579,1.248469618,1.248469543,4.1,4.4,1.29,1.32,21.0,36.0,1.03,1.05,5.7,6.4,1.19,1.21,2.06,2.12,1.31,1.33,1.3,1.33,1.248469535,1.248469537,1.248469538,1.248469582
Danish 1st Division,2025-10-06,14:00:00,Hvidovre,Lyngby,3.45,3.75,2.18,2.3,3.5,3.75,1.94,2.0,2.0,2.06,1.75,1.87,2.16,2.32,4.3,15.5,8.6,12.0,12.5,17.5,4.6,34.0,12.0,16.5,7.2,9.8,9.6,13.5,20.0,29.0,5.0,32.0,13.0,18.5,15.5,22.0,4.9,44.0,4.8,80.0,4.9,55.0,5.0,55.0,4.9,110.0,4.9,55.0,15.5,22.0,5.0,1000.0,34790915.0,151007.0,28218.0,58805.0,1.248456399,1.248456444,1.248456483,1.248456408,3.2,3.4,1.41,1.45,12.0,15.5,1.07,1.09,3.75,4.2,1.32,1.35,1.78,1.84,1.36,1.41,1.36,1.4,1.2484564,1.248456402,1.248456403,1.248456447
Swedish Division 1,2025-10-06,14:00:00,Jonkopings Sodra,Skovde Aik,1.33,1.38,8.8,15.5,5.1,6.8,2.3,2.62,1.64,1.76,1.03,1000.0,1.03,1000.0,1.19,1000.0,1.19,1000.0,1.19,1000.0,1.19,1000.0,1.19,1000.0,1.13,1000.0,1.19,1000.0,1.19,1000.0,1.19,1000.0,1.19,1000.0,1.19,1000.0,1.19,1000.0,1.19,1000.0,1.13,1000.0,1.16,1000.0,1.19,1000.0,1.19,1000.0,1.19,1000.0,1.2,1000.0,34798572.0,503361.0,14112862.0,58805.0,1.248528322,1.248528367,1.248528406,1.248528331,3.75,4.2,1.32,1.36,6.8,1000.0,1.03,1.06,3.5,26.0,1.2,1.26,1.08,1.11,3.6,4.2,1.19,1.23,1.248528323,1.248528325,1.248528326,1.24852837
Swedish Superettan,2025-10-06,14:00:00,Landskrona,Varbergs BoIS,2.84,2.92,2.6,2.7,3.55,3.65,1.98,2.16,1.86,2.02,1.71,1.77,2.28,2.4,13.0,15.5,11.0,12.0,16.0,18.0,34.0,40.0,11.5,13.0,7.4,8.2,11.0,12.5,24.0,28.0,18.0,21.0,11.5,12.5,14.5,16.5,32.0,980.0,40.0,48.0,28.0,32.0,36.0,42.0,12.5,85.0,19.0,26.0,19.0,22.0,14.0,1000.0,34782068.0,130432.0,6225055.0,58805.0,1.248316112,1.248316115,1.248316159,1.24831616,2.16,3.45,1.41,1.71,13.5,18.0,1.07,1.08,3.7,5.0,1.29,1.37,1.58,1.62,1.52,1.54,1.38,1.4,1.248316161,1.248316122,1.248316113,1.248316114
Romanian Liga I,2025-10-06,14:30:00,Botosani,UTA Arad,2.28,2.4,3.35,3.7,3.4,3.5,1.86,1.95,2.06,2.16,1.79,1.91,2.1,2.26,6.0,1000.0,9.6,1000.0,6.6,1000.0,2.66,65.0,5.2,12.0,7.0,980.0,11.0,15.5,7.6,980.0,11.0,980.0,9.8,1000.0,6.0,1000.0,2.64,55.0,7.2,1000.0,7.0,980.0,2.6,980.0,8.4,120.0,6.4,980.0,2.64,1000.0,2.46,1000.0,34790928.0,3465177.0,2311174.0,58805.0,1.248456491,1.248456536,1.248456575,1.2484565,3.1,3.35,1.43,1.47,11.0,13.5,1.08,1.1,3.6,3.95,1.34,1.38,1.37,1.42,1.71,1.79,1.4,1.42,1.248456492,1.248456494,1.248456495,1.248456539
English Premier League 2 - Div 1,2025-10-06,15:00:00,Crystal Palace U21,Birmingham U21,1.23,1.3,6.2,27.0,6.6,13.0,1.25,55.0,1.29,1.37,1.03,1000.0,1.03,1000.0,1.3,1000.0,1.3,1000.0,1.43,1000.0,1.43,1000.0,1.45,1000.0,1.35,1000.0,1.43,1000.0,1.43,1000.0,1.42,1000.0,1.38,1000.0,1.57,1000.0,1.43,1000.0,1.57,1000.0,1.43,1000.0,1.37,1000.0,1.43,1000.0,1.3,1000.0,1.22,1000.0,1.3,1000.0,34812141.0,13542596.0,6813025.0,58805.0,1.248666829,1.248666832,1.248666876,1.248666877,5.3,6.6,1.18,1.23,50.0,110.0,1.01,1.02,1.11,110.0,1.09,1.13,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.248666878,1.248666839,1.24866683,1.248666831
