League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Indonesian Liga 2,2024-01-16,05:00:00,Sriwijaya,Karo United,1.19,1000.0,1.19,990.0,3.55,7.0,1.01,1000.0,1.2,1.65,1.3,2.12,1.89,1000.0,1.05,1.3,1.01,1000.0,2.56,26.0,1.04,1.15,2.52,26.0,1.15,1.64,1.55,7.8,1.15,4.5,1.2,1.7,2.42,6.0,1.08,1.3,2.42,18.0,1.03,1.1,4.3,110.0,1.01,1.06,9.8,1000.0,1.01,1.04,11.5,1000.0,1.01,1.02,11.5,1000.0,1.03,1000.0,1.01,1000.0,2.0,980.0,2.48,1000.0,2.36,1000.0,3.5,1000.0,2.72,1000.0,2.82,1000.0,3.9,1000.0,4.0,1000.0,3.1,1000.0,2.98,1000.0,8.4,1000.0,11.0,1000.0,3.4,1000.0,5.2,1000.0,6.4,1000.0,8.4,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,32942864,3725111.0,25899043.0,58805.0,1.223625868,1.223625871,1.223625873,1.223625866,1.223625872,1.223625916,1.223625913,1.223625917,1.223625914,1.223625876,1.223625874,1.223625867,1.223625865,1.223625952,1.223625877
Indian Super Cup,2024-01-16,05:30:00,Chennaiyin FC,Gokulam FC,1.68,2.06,3.7,5.2,3.85,5.2,3.55,4.6,1.27,1.39,1.56,1.72,2.38,2.8,1.15,1.23,5.3,7.8,4.3,26.0,1.04,1.08,2.34,26.0,1.11,1.29,2.34,2.68,1.6,1.75,1.53,1.74,2.36,2.9,1.17,1.4,2.36,7.8,1.07,1.21,3.5,21.0,1.02,1.08,5.7,110.0,1.01,1.04,5.8,1000.0,1.01,1.02,14.5,1000.0,1.65,1.8,2.26,2.54,4.8,30.0,4.7,980.0,4.7,980.0,4.9,980.0,9.4,14.0,8.2,12.5,14.0,980.0,4.7,980.0,10.0,15.0,4.0,12.5,13.5,980.0,4.7,980.0,14.5,980.0,13.5,980.0,4.6,980.0,4.8,980.0,3.4,10.0,4.6,980.0,5.0,1000.0,32934760,16092263.0,16193894.0,58805.0,1.223483775,1.223483778,1.223483780,1.223483773,1.223483779,1.223483823,1.223483820,1.223483824,1.223483821,1.223483783,1.223483781,1.223483774,1.223483772,1.223483859,1.223483784
Indonesian Liga 2,2024-01-16,05:30:00,PSDS Deli Serdang,PSPS Pekanbaru,1.29,4.6,2.3,980.0,2.9,5.0,1.01,1000.0,1.2,1.85,1.2,2.3,1.76,1000.0,1.05,1.3,1.01,1000.0,2.12,15.5,1.07,1.18,2.1,15.5,1.13,1.89,1.5,8.8,1.55,3.0,1.15,1.8,2.24,13.5,1.06,1.3,2.24,26.0,1.02,1.15,4.3,1000.0,1.01,1.06,4.3,1000.0,1.01,1.04,7.6,1000.0,1.01,1.02,7.8,1000.0,1.04,1000.0,1.01,1000.0,1.5,980.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,3.05,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,32942855,25854413.0,5299063.0,58805.0,1.223625958,1.223625961,1.223625963,1.223625956,1.223625962,1.223626006,1.223626003,1.223626007,1.223626004,1.223625966,1.223625964,1.223625957,1.223625955,1.223626042,1.223625967
Bangladesh Matches,2024-01-16,05:45:00,Abahani Ltd,Brothers Union,1.13,1.68,2.62,1000.0,4.5,32.0,1.01,1000.0,1.12,1.4,1.55,21.0,1.5,55.0,1.1,1.4,1.01,980.0,1.02,970.0,1.03,1.06,2.16,36.0,1.1,1.29,2.16,26.0,1.3,1.85,1.58,4.4,1.55,2.7,1.2,1.9,2.1,7.4,1.07,1.37,3.5,21.0,1.02,1.2,3.7,990.0,1.02,1.1,6.0,980.0,1.02,1.05,11.0,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,32942523,12658105.0,8618577.0,58805.0,1.223620870,1.223620873,1.223620875,1.223620868,1.223620874,1.223620918,1.223620915,1.223620919,1.223620916,1.223620878,1.223620876,1.223620869,1.223620867,1.223620954,1.223620879
Bangladesh Matches,2024-01-16,05:45:00,Mohammedan Dhaka,Chittagong Abahani,1.19,1000.0,2.0,980.0,3.5,7.0,1.01,1000.0,1.22,1.5,1.35,2.0,2.0,1000.0,1.06,1.3,1.01,980.0,1.02,1000.0,1.02,1.09,3.5,55.0,1.12,1.33,2.0,36.0,1.4,2.0,1.3,2.0,2.0,6.6,1.12,1.25,5.1,10.5,1.05,1.12,10.0,110.0,1.02,1.08,10.0,970.0,1.01,1.04,10.5,1000.0,1.01,1.02,11.0,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32942935,8643477.0,12164535.0,58805.0,1.223626195,1.223626213,1.223626228,1.223626192,1.223626221,1.223626320,1.223626312,1.223626321,1.223626316,1.223626238,1.223626235,1.223626194,1.223626188,1.223626356,1.223626240
Turkish Cup,2024-01-16,07:00:00,Fatih Karagumruk Istanbul,Kirklarelispor,1.25,1.31,11.0,17.0,6.2,7.6,3.85,5.2,1.25,1.36,1.66,1.95,2.06,2.52,1.18,1.28,4.6,6.6,21.0,34.0,1.03,1.04,2.5,34.0,1.13,1.3,2.42,3.1,1.48,1.7,1.58,1.9,2.12,2.72,1.26,1.38,3.6,4.9,1.1,1.23,3.6,15.5,1.03,1.1,5.0,55.0,1.01,1.06,9.4,1000.0,1.01,1.03,12.0,1000.0,1.93,2.42,1.7,2.08,5.7,38.0,5.1,980.0,5.4,1000.0,5.5,1000.0,4.0,980.0,4.4,980.0,5.1,980.0,5.4,1000.0,3.85,980.0,4.3,980.0,4.9,980.0,5.4,1000.0,4.3,980.0,4.2,980.0,4.9,980.0,5.4,1000.0,2.5,4.5,25.0,1000.0,5.5,1000.0,32927543,10472882.0,5340310.0,58805.0,1.223388984,1.223388987,1.223388989,1.223388982,1.223388988,1.223389032,1.223389029,1.223389033,1.223389030,1.223388992,1.223388990,1.223388983,1.223388981,1.223389068,1.223388993
Portuguese U23,2024-01-16,08:00:00,Gil Vicente U23,Benfica U23,4.6,16.0,1.56,1.85,3.75,7.0,1.01,1000.0,1.15,1.44,1.4,2.12,1.89,110.0,1.1,1.35,1.01,1000.0,4.0,26.0,1.04,1.06,2.0,26.0,1.17,1.33,2.0,7.4,1.4,2.0,1.35,2.0,2.0,3.9,1.16,1.5,3.0,9.4,1.06,1.25,3.0,26.0,1.02,1.12,3.0,970.0,1.01,1.04,9.4,980.0,1.01,1.02,10.0,1000.0,1.04,1000.0,1.01,1000.0,1.03,29.0,2.38,1000.0,2.34,1000.0,4.6,1000.0,2.9,1000.0,2.96,1000.0,4.8,1000.0,5.7,1000.0,3.65,1000.0,4.7,1000.0,4.7,1000.0,8.8,1000.0,4.1,1000.0,4.5,1000.0,12.5,1000.0,22.0,1000.0,1.55,1000.0,1.55,980.0,1.07,1000.0,32940411,55782889.0,20833619.0,58805.0,1.223583863,1.223583866,1.223583868,1.223583861,1.223583867,1.223583911,1.223583908,1.223583912,1.223583909,1.223583871,1.223583869,1.223583862,1.223583860,1.223583947,1.223583872
Portuguese U23,2024-01-16,08:00:00,Portimonense SC U23,Santa Clara U23,1.82,2.96,2.72,44.0,3.4,5.5,1.01,1000.0,1.15,1.49,1.35,2.0,2.0,1000.0,1.1,1.3,1.01,1000.0,3.5,21.0,1.05,1.1,1.65,21.0,1.15,1.4,1.65,7.8,1.55,2.54,1.25,1.8,2.24,6.6,1.13,1.35,2.24,15.5,1.04,1.13,3.85,36.0,1.01,1.06,1.01,980.0,1.01,1.04,8.8,980.0,1.01,1.02,8.8,1000.0,1.04,1000.0,1.01,1000.0,10.0,980.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.55,1000.0,1.55,1000.0,1.05,1000.0,32940592,20182453.0,59915959.0,58805.0,1.223583773,1.223583776,1.223583778,1.223583771,1.223583777,1.223583821,1.223583818,1.223583822,1.223583819,1.223583781,1.223583779,1.223583772,1.223583770,1.223583857,1.223583782
Turkish Cup,2024-01-16,09:00:00,Kasimpasa,Bandirmaspor,1.59,1.71,5.2,6.8,4.2,4.7,3.7,4.9,1.26,1.37,1.55,1.85,2.18,2.82,1.16,1.25,1.01,980.0,1.02,26.0,1.04,1.06,2.46,26.0,1.15,1.68,2.46,2.8,1.56,1.68,1.57,1.77,2.3,2.76,1.2,1.32,4.1,5.9,1.08,1.22,4.1,15.5,1.03,1.11,5.5,110.0,1.01,1.06,10.0,1000.0,1.01,1.02,11.0,1000.0,1.73,1.92,2.08,2.38,14.5,23.0,19.5,980.0,4.9,980.0,5.2,980.0,9.4,14.0,3.95,12.5,17.0,980.0,5.0,980.0,9.2,14.0,8.6,12.0,4.3,21.0,5.0,980.0,12.0,18.5,12.5,19.0,21.0,980.0,5.1,980.0,3.2,7.8,5.0,980.0,5.3,1000.0,32925384,2080735.0,4985299.0,58805.0,1.223357672,1.223357675,1.223357677,1.223357670,1.223357676,1.223357686,1.223357682,1.223357628,1.223357683,1.223357680,1.223357678,1.223357668,1.223357669,1.223357671,1.223357681
Ethiopian Premier League,2024-01-16,09:00:00,Wolayta Dicha FC,Hawassa Kima FC,1.42,44.0,1.49,980.0,2.58,4.6,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.9,12.5,1.09,1.3,1.9,12.5,1.25,2.1,1.3,2.0,2.0,4.6,1.1,1.65,2.52,15.5,1.05,1.3,2.52,36.0,1.02,1.1,2.52,1000.0,1.01,1.05,4.3,980.0,1.01,1.02,11.0,1000.0,1.01,1.01,11.0,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,2.34,1000.0,2.5,1000.0,3.9,1000.0,2.46,1000.0,2.68,1000.0,4.4,1000.0,8.8,1000.0,3.8,1000.0,4.8,1000.0,7.4,1000.0,7.6,1000.0,4.0,1000.0,8.0,1000.0,11.5,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,32943022,17716999.0,38095492.0,58805.0,1.223628321,1.223628324,1.223628326,1.223628319,1.223628325,1.223628369,1.223628366,1.223628370,1.223628367,1.223628329,1.223628327,1.223628320,1.223628318,1.223628405,1.223628330
