League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
FIFA World Cup Qualifiers - Asia,2024-11-14,06:10:00,Australia,Saudi Arabia,2.04,2.06,4.3,4.8,3.35,3.5,1.68,1.75,2.34,2.48,2.02,2.22,1.83,1.97,9.2,10.5,12.0,14.0,28.0,32.0,12.5,110.0,7.0,7.8,6.8,7.6,16.5,18.5,46.0,90.0,10.0,11.5,9.8,11.0,20.0,24.0,70.0,90.0,22.0,25.0,22.0,25.0,44.0,70.0,120.0,160.0,19.0,22.0,65.0,100.0,14.0,1000.0,33757675,15296.0,51092.0,58805.0,1.235966375,1.235966379,1.235966454,1.235966376,2.74,2.98,1.51,1.57,10.0,11.0,1.1,1.11,3.0,3.35,1.42,1.49,1.21,1.37,1.73,2.24,1.32,1.55,1.235966459,1.235966461,1.235966377,1.235966378
Friendly Matches,2024-11-14,07:30:00,SCR Altach,FC Wil,1.52,2.14,3.5,6.4,3.4,32.0,2.28,2.64,1.61,1.77,1.63,1.79,2.26,2.58,1.04,1000.0,1.04,1000.0,1.04,1000.0,40.0,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,30.0,1000.0,1.04,1000.0,1.04,1000.0,13.0,60.0,38.0,1000.0,1.04,1000.0,1.04,1000.0,21.0,1000.0,40.0,200.0,1.02,55.0,1.55,280.0,1.37,1000.0,33781628,872710.0,179085.0,58805.0,1.235994011,1.235994056,1.235994095,1.23599402,1.2,4.6,1.28,1.39,1.16,21.0,1.05,1.07,2.28,21.0,1.17,1.26,1.26,1.35,2.0,2.38,1.26,1.36,1.235994012,1.235994014,1.235994015,1.235994059
FIFA World Cup Qualifiers - Asia,2024-11-14,09:00:00,North Korea,Iran,13.0,15.5,1.33,1.34,5.5,5.8,1.94,2.0,2.0,2.08,2.6,2.8,1.55,1.62,13.0,14.5,6.0,6.8,6.2,6.8,8.8,9.4,30.0,36.0,11.5,13.0,10.0,11.5,15.5,17.0,16.5,140.0,44.0,55.0,36.0,44.0,46.0,65.0,17.0,930.0,16.5,430.0,17.5,350.0,18.0,380.0,21.0,700.0,6.2,6.8,17.5,1000.0,33757699,548596.0,47966.0,58805.0,1.23592442,1.235924423,1.235924467,1.235924468,3.15,3.35,1.43,1.46,13.0,15.0,1.07,1.08,3.8,4.0,1.33,1.36,3.9,4.1,1.07,1.08,1.21,1.23,1.235924469,1.23592443,1.235924421,1.235924422
English U21 Pro Development League,2024-11-14,09:00:00,Millwall U21,Sheff Wed U21,2.2,2.48,2.66,3.15,4.1,5.9,2.72,3.2,1.47,1.58,1.5,1.59,2.72,3.0,20.0,980.0,19.5,980.0,20.0,28.0,20.0,1000.0,16.5,980.0,8.8,980.0,12.0,980.0,20.0,29.0,17.5,21.0,10.5,980.0,11.5,980.0,20.0,32.0,20.0,34.0,17.0,23.0,20.0,27.0,20.0,200.0,4.5,12.0,5.1,17.0,2.34,1000.0,33779440,6751920.0,6813026.0,58805.0,1.235967442,1.235967487,1.235967526,1.235967451,4.2,5.2,1.26,1.3,1.27,110.0,1.02,1.05,4.3,11.0,1.15,1.2,1.47,1.61,1.67,1.84,1.25,1.32,1.235967443,1.235967445,1.235967446,1.23596749
Uruguayan Primera Division,2024-11-14,09:45:00,Danubio,Cerro,1.99,2.08,4.3,4.8,3.35,3.5,1.64,1.68,2.48,2.56,2.08,2.32,1.76,1.93,9.0,12.5,11.5,13.5,23.0,32.0,40.0,120.0,6.6,7.4,6.8,7.6,17.5,32.0,42.0,75.0,9.8,11.5,9.4,11.0,22.0,25.0,40.0,180.0,21.0,26.0,23.0,29.0,40.0,55.0,40.0,200.0,20.0,25.0,11.0,120.0,11.0,1000.0,33769289,504779.0,2329297.0,58805.0,1.235811844,1.235811889,1.235811928,1.235811853,2.72,2.78,1.56,1.58,8.0,11.0,1.1,1.12,2.96,3.1,1.48,1.51,1.27,1.29,1.92,2.02,1.4,1.43,1.235811845,1.235811847,1.235811848,1.235811892
CAF African Nations Cup Qualifiers,2024-11-14,10:00:00,Equatorial Guinea,Algeria,5.0,5.9,1.94,2.08,3.05,3.35,1.52,1.58,2.72,2.98,2.26,2.52,1.66,1.8,4.5,8.6,5.6,6.8,5.2,11.0,6.4,25.0,5.6,980.0,6.6,980.0,9.2,980.0,4.8,30.0,5.0,42.0,4.6,980.0,6.8,980.0,5.3,80.0,5.5,1000.0,5.4,110.0,5.5,1000.0,20.0,1000.0,3.7,1000.0,7.0,38.0,5.7,1000.0,33758375,2110436.0,54600.0,58805.0,1.235647105,1.23564715,1.235647189,1.235647114,2.48,2.64,1.61,1.67,7.4,10.5,1.14,1.16,2.6,2.86,1.54,1.62,1.9,2.16,1.2,1.26,1.4,1.52,1.235647106,1.235647108,1.235647109,1.235647153
CAF African Nations Cup Qualifiers,2024-11-14,10:00:00,South Sudan,Congo,4.9,5.3,1.97,2.04,3.15,3.45,1.54,1.59,2.7,2.86,2.24,2.46,1.68,1.8,7.0,9.6,5.4,7.2,9.0,12.5,5.2,27.0,10.5,14.5,6.6,7.8,9.8,13.5,5.1,32.0,5.6,44.0,18.0,980.0,20.0,32.0,5.7,70.0,5.9,200.0,5.8,130.0,5.9,160.0,6.0,320.0,5.9,200.0,5.0,36.0,6.0,1000.0,33758373,9566207.0,76407.0,58805.0,1.235647195,1.23564724,1.235647279,1.235647204,2.56,2.7,1.59,1.65,1.27,10.5,1.12,1.15,2.66,2.82,1.55,1.6,1.83,2.24,1.2,1.3,1.34,1.53,1.235647196,1.235647198,1.235647199,1.235647243
CAF African Nations Cup Qualifiers,2024-11-14,10:00:00,Lesotho,Central African Republic,5.0,5.9,1.9,1.94,3.3,3.5,1.51,1.58,2.72,2.98,2.28,2.64,1.61,1.78,7.6,8.6,5.8,6.6,8.6,9.6,19.0,22.0,12.0,70.0,7.2,7.8,10.0,11.5,23.0,29.0,32.0,38.0,20.0,24.0,25.0,32.0,20.0,70.0,20.0,170.0,20.0,120.0,20.0,150.0,20.0,270.0,13.0,270.0,13.5,25.0,14.0,1000.0,33758010,3090608.0,15988273.0,58805.0,1.235641342,1.23564139,1.235641431,1.235641353,2.5,2.68,1.61,1.65,1.16,10.5,1.12,1.16,2.58,2.86,1.54,1.63,1.9,2.22,1.19,1.27,1.37,1.51,1.235641343,1.235641346,1.235641347,1.235641394
Friendly Matches,2024-11-14,10:00:00,Bochum,Den Bosch,1.4,1.45,6.4,9.0,5.4,7.0,3.35,3.65,1.38,1.43,1.6,1.76,2.3,2.64,34.0,980.0,40.0,980.0,40.0,95.0,40.0,1000.0,13.0,980.0,2.5,980.0,27.0,980.0,40.0,1000.0,9.6,14.5,9.2,13.5,4.6,980.0,40.0,1000.0,12.0,17.0,9.6,16.0,18.5,1000.0,40.0,160.0,3.25,4.2,4.2,70.0,2.9,1000.0,33780756,67143.0,48452.0,58805.0,1.235987917,1.235987962,1.235988001,1.235987926,4.5,6.0,1.2,1.25,1.16,1000.0,1.02,1.03,4.3,110.0,1.11,1.14,1.13,1.17,3.15,3.65,1.2,1.22,1.235987918,1.23598792,1.235987921,1.235987965
Friendly Matches,2024-11-14,10:00:00,Augsburg,Ingolstadt,1.54,1.62,5.1,6.8,4.5,6.8,2.94,3.25,1.44,1.51,1.51,1.81,2.24,2.98,26.0,980.0,28.0,980.0,40.0,1000.0,40.0,1000.0,10.5,980.0,9.6,980.0,21.0,980.0,40.0,1000.0,9.4,15.0,8.6,980.0,15.0,980.0,40.0,1000.0,14.0,18.5,10.5,18.0,19.5,28.0,40.0,160.0,2.02,55.0,4.2,1000.0,2.04,1000.0,33780765,498560.0,1229688.0,58805.0,1.235987827,1.235987872,1.235987911,1.235987836,4.6,5.2,1.24,1.28,1.27,110.0,1.02,1.04,6.4,55.0,1.14,1.17,1.19,1.23,2.58,2.9,1.21,1.27,1.235987828,1.23598783,1.235987831,1.235987875
