League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-09-19,00:00:00,Monterrey,FC Juarez,1.44,1.45,7.8,8.4,5.3,5.4,2.52,2.58,1.64,1.66,1.88,1.97,2.04,2.14,19.5,24.0,28.0,32.0,18.0,75.0,17.5,980.0,9.4,10.5,10.5,12.0,25.0,29.0,18.0,110.0,8.6,9.4,9.4,9.8,21.0,23.0,17.0,90.0,11.5,12.5,13.0,14.5,27.0,30.0,18.0,110.0,5.2,5.7,36.0,100.0,50.0,1000.0,33546345,328949.0,10002706.0,58805.0,1.232538664,1.232538709,1.232538748,1.232538673
AFC Champions League Two,2024-09-19,07:00:00,Muangthong Utd,Selangor Soccer FC,1.6,1.84,3.15,32.0,3.7,7.4,1.96,2.86,1.53,2.04,1.69,1.98,2.02,2.44,8.0,980.0,1.16,1000.0,1.16,1000.0,1.16,1000.0,1.12,980.0,1.16,1000.0,1.16,1000.0,1.16,1000.0,1.16,1000.0,1.13,980.0,1.16,1000.0,1.16,1000.0,1.16,1000.0,1.14,980.0,1.16,1000.0,1.16,1000.0,1.14,980.0,1.55,1000.0,1.16,1000.0,33602276,5394931.0,73994970.0,58805.0,1.23318912,1.233189165,1.233189204,1.233189129
AFC Champions League Two,2024-09-19,07:00:00,Hiroshima,Kaya,1.07,1.11,27.0,1000.0,13.5,27.0,4.3,5.5,1.27,1.3,2.32,2.56,1.64,1.75,14.0,980.0,8.6,1000.0,9.0,1000.0,4.2,1000.0,6.4,980.0,4.4,980.0,8.6,1000.0,4.2,1000.0,5.1,980.0,6.2,980.0,4.8,980.0,9.0,1000.0,4.6,980.0,12.0,980.0,4.4,980.0,8.8,1000.0,1.77,2.2,9.0,1000.0,9.2,1000.0,33602277,744103.0,11159582.0,58805.0,1.23318903,1.233189075,1.233189114,1.233189039
AFC Champions League Two,2024-09-19,07:00:00,Sydney FC,Eastern Football Team,1.21,1.28,7.0,1000.0,6.6,25.0,2.96,3.45,1.4,1.51,2.0,2.3,1.78,2.0,12.0,46.0,4.2,980.0,4.2,1000.0,4.2,1000.0,5.1,980.0,6.0,980.0,7.0,980.0,8.0,1000.0,4.5,980.0,5.1,980.0,4.4,980.0,7.8,1000.0,4.6,980.0,11.5,980.0,4.5,980.0,7.8,1000.0,2.54,3.65,4.2,1000.0,5.1,1000.0,33602278,1205121.0,7619134.0,58805.0,1.23318921,1.233189255,1.233189294,1.233189219
UEFA Youth League,2024-09-19,08:00:00,FK C Z Beograd U19,SL Benfica Lisbon U19,3.05,5.1,1.7,2.48,3.45,5.5,1.96,2.3,1.78,2.04,1.69,1.89,2.12,2.46,9.0,18.0,1.87,10.5,1.96,14.0,2.12,32.0,2.0,16.5,2.28,1000.0,1.89,11.0,2.08,23.0,2.28,1000.0,2.28,1000.0,2.28,1000.0,2.16,40.0,2.28,1000.0,2.28,1000.0,2.28,1000.0,2.28,1000.0,1.55,220.0,1.55,65.0,1.87,1000.0,33603308,74016073.0,6317989.0,58805.0,1.233202393,1.233202396,1.23320244,1.233202441
AFC Champions League Two,2024-09-19,09:00:00,Lion City Sailors FC,Zhejiang Professional FC,3.3,3.6,2.0,2.38,3.6,4.5,2.72,2.94,1.52,1.59,1.52,1.76,2.32,2.94,21.0,30.0,13.5,19.5,14.5,21.0,23.0,34.0,18.5,26.0,8.4,11.5,9.2,13.0,15.0,22.0,25.0,34.0,12.5,17.0,12.0,16.5,19.0,28.0,4.3,70.0,24.0,36.0,25.0,36.0,24.0,55.0,14.0,980.0,7.4,10.5,4.6,1000.0,33602282,42948438.0,73995009.0,58805.0,1.2331893,1.233189345,1.233189384,1.233189309
AFC Champions League Two,2024-09-19,09:00:00,Persib Bandung,Port FC,3.15,3.7,2.06,2.32,3.7,4.2,2.22,2.54,1.64,1.82,1.65,1.75,2.34,2.54,8.0,980.0,9.8,980.0,3.9,980.0,4.3,980.0,4.0,980.0,3.6,11.5,3.45,980.0,4.0,980.0,4.2,980.0,3.9,980.0,3.95,980.0,4.3,980.0,4.5,980.0,4.4,980.0,4.5,980.0,4.7,980.0,4.0,980.0,3.55,980.0,4.8,1000.0,33602283,5221477.0,9255164.0,58805.0,1.233189481,1.233189526,1.233189565,1.23318949
UEFA Youth League,2024-09-19,09:00:00,Feyenoord Youth,Leverkusen U19,1.68,3.0,2.02,6.6,3.85,5.8,2.24,4.1,1.33,1.8,1.12,1000.0,1.12,1000.0,12.0,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.04,980.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.05,980.0,8.0,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,23.0,1000.0,1.55,1000.0,1.55,1000.0,1.08,1000.0,33601201,14847662.0,7653282.0,58805.0,1.233176718,1.233176763,1.233176802,1.233176727
AFC Champions League Two,2024-09-19,09:00:00,Dynamic Herb Cebu FC,Jeonbuk Motors,3.05,1000.0,1.25,1.65,5.1,950.0,3.1,290.0,1.12,1.34,1.12,1000.0,1.12,1000.0,15.0,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,10.0,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,4.2,1000.0,1.01,55.0,1.09,1000.0,33602281,44782433.0,2224159.0,58805.0,1.23318939,1.233189435,1.233189474,1.233189399
UEFA Youth League,2024-09-19,09:30:00,Atalanta U20,Arsenal U19,1.04,1000.0,1.04,2.4,1.01,950.0,1.05,300.0,1.01,36.0,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33601167,5201877.0,2502328.0,58805.0,1.233177048,1.233177093,1.233177132,1.233177057
