League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
South Korean K League 1,2024-07-10,07:30:00,FC Seoul,Daejeon Citizen,1.84,1.88,4.9,5.1,3.7,3.9,1.94,2.0,2.0,2.06,1.91,1.96,2.04,2.1,12.0,13.5,16.0,17.0,32.0,36.0,40.0,120.0,8.0,8.8,7.8,8.4,17.0,19.0,50.0,65.0,10.0,11.0,9.4,10.5,18.5,23.0,44.0,75.0,18.0,21.0,18.0,21.0,32.0,38.0,70.0,120.0,11.5,13.5,48.0,75.0,15.5,1000.0,33399884,2479786.0,5352230.0,58805.0,1.230486260,1.230486305,1.230486344,1.230486269
South Korean K League 1,2024-07-10,07:30:00,Jeonbuk Motors,Jeju Utd,2.32,2.38,3.3,3.4,3.65,3.75,2.04,2.16,1.87,1.95,1.73,1.78,2.28,2.38,14.5,16.0,13.0,14.5,20.0,26.0,46.0,60.0,10.0,11.5,7.6,8.4,12.5,14.0,29.0,36.0,14.0,15.5,10.0,11.5,15.0,17.0,36.0,44.0,27.0,34.0,20.0,24.0,29.0,38.0,44.0,85.0,14.0,17.5,23.0,30.0,15.0,980.0,33399855,2224159.0,5342583.0,58805.0,1.230486620,1.230486665,1.230486704,1.230486629
South Korean K League 1,2024-07-10,07:30:00,Ulsan Hyundai Horang-i,Gwangju FC,1.94,1.97,4.2,4.6,3.75,3.9,2.1,2.14,1.87,1.91,1.78,1.82,2.22,2.28,14.5,16.0,15.5,17.0,29.0,32.0,65.0,90.0,9.2,10.0,7.8,8.6,15.5,17.5,40.0,50.0,11.0,12.5,9.4,10.5,16.0,18.0,46.0,55.0,20.0,22.0,18.0,19.5,30.0,34.0,55.0,90.0,11.0,13.0,38.0,1000.0,110.0,980.0,33399862,5352229.0,5348611.0,58805.0,1.230486440,1.230486485,1.230486524,1.230486449
South Korean K League 1,2024-07-10,07:30:00,Pohang Steelers,Gangwon,1.98,2.04,4.2,4.5,3.6,3.8,1.95,2.06,1.96,2.06,1.8,1.89,2.12,2.24,12.5,14.5,14.0,16.5,25.0,32.0,34.0,100.0,8.6,9.4,7.6,8.4,15.5,17.5,44.0,60.0,11.0,12.5,9.6,11.0,17.0,20.0,30.0,70.0,20.0,23.0,18.5,21.0,32.0,42.0,38.0,120.0,11.5,15.0,36.0,65.0,100.0,1000.0,33399859,1363823.0,5348606.0,58805.0,1.230486530,1.230486575,1.230486614,1.230486539
Uruguayan Segunda Division,2024-07-10,10:00:00,IA Sud America,CA Rentistas,3.55,4.5,2.4,2.58,2.7,3.3,1.47,1.61,2.64,3.2,2.18,2.4,1.72,1.84,1.38,980.0,6.6,980.0,11.0,980.0,20.0,1000.0,8.8,980.0,6.4,980.0,11.0,980.0,20.0,1000.0,18.5,1000.0,1.12,980.0,20.0,980.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.11,1000.0,1.12,1000.0,1.12,1000.0,33403809,62271350.0,10755191.0,58805.0,1.230539910,1.230539955,1.230539994,1.230539919
Estonian Esiliiga,2024-07-10,12:00:00,Levadia Tallinn II,Viimsi JK,2.36,4.7,1.94,3.3,3.05,4.2,1.34,55.0,1.03,4.1,1.66,1000.0,1.12,2.5,1.49,980.0,1.08,980.0,1.08,1000.0,1.08,1000.0,1.05,980.0,1.08,980.0,1.08,980.0,1.08,1000.0,1.08,1000.0,1.05,980.0,1.08,980.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,20.0,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,33404883,5412337.0,10763001.0,58805.0,1.230556133,1.230556178,1.230556217,1.230556142
Finnish Ykkonen,2024-07-10,12:30:00,FCV,KuPS Akatemia,3.05,3.45,2.2,2.44,3.6,4.3,2.12,2.42,1.7,1.9,1.61,1.76,2.3,2.62,13.0,980.0,9.4,14.5,12.0,980.0,4.9,980.0,11.5,980.0,7.4,980.0,8.4,980.0,4.7,980.0,19.5,980.0,11.0,980.0,13.0,980.0,4.7,980.0,4.9,980.0,4.9,980.0,5.0,980.0,5.1,980.0,4.5,980.0,4.0,980.0,5.2,1000.0,33402847,498141.0,46147144.0,58805.0,1.230535713,1.230535758,1.230535797,1.230535722
Finnish Kakkonen,2024-07-10,12:30:00,JaPS/47,GrIFK,3.25,20.0,1.72,1.75,3.35,9.0,2.16,980.0,1.19,1.5,1.12,1000.0,1.12,1000.0,1.49,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,1.03,980.0,1.03,980.0,1.05,1000.0,1.05,980.0,1.03,980.0,1.03,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.05,1000.0,33403759,24372469.0,1229634.0,58805.0,1.230540000,1.230540045,1.230540084,1.230540009
Norwegian 3rd Division,2024-07-10,13:00:00,Asane Fotball II,Bjarg,3.0,980.0,1.05,1.36,3.0,980.0,1.05,980.0,1.01,26.0,1.12,1000.0,1.12,1000.0,1.49,980.0,1.09,980.0,1.09,1000.0,1.09,1000.0,1.09,980.0,1.09,980.0,1.09,980.0,1.09,1000.0,1.09,1000.0,1.09,980.0,1.09,980.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.01,55.0,1.09,1000.0,33405478,65894364.0,5521794.0,58805.0,1.230564289,1.230564334,1.230564373,1.230564298
Norwegian 3rd Division,2024-07-10,13:00:00,Madla,Sandnes Ulf 2,1.45,2.9,2.04,980.0,3.25,32.0,1.2,970.0,1.01,6.6,1.12,1000.0,1.12,1000.0,1.49,980.0,1.05,980.0,1.05,1000.0,1.03,1000.0,1.05,980.0,1.05,980.0,1.03,980.0,1.03,1000.0,1.05,1000.0,1.05,980.0,1.03,980.0,1.03,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.05,1000.0,33405479,11025614.0,10355294.0,58805.0,1.230564199,1.230564244,1.230564283,1.230564208
