League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Japanese J League 3,2024-09-06,01:00:00,Vanraure Hachinohe,Fukushima Utd,2.28,2.72,3.1,3.85,2.62,4.0,1.6,1.81,2.22,2.68,1.9,2.24,1.81,2.1,1.45,980.0,1.43,980.0,1.16,980.0,2.98,1000.0,1.62,980.0,2.02,980.0,1.48,980.0,6.2,1000.0,1.47,980.0,3.0,980.0,1.16,980.0,13.5,1000.0,10.0,1000.0,6.6,1000.0,9.2,1000.0,19.0,1000.0,1.08,1000.0,1.08,1000.0,1.03,1000.0,33553569,7632116.0,4271905.0,58805.0,1.232632478,1.232632523,1.232632566,1.232632487,2.44,3.0,1.5,1.69,2.74,13.5,1.08,1.57,2.74,13.5,1.41,1.57,1.35,1.48,1.58,1.75,1.37,1.5,1.232632479,1.232632481,1.232632482,1.232632526
Friendly Matches,2024-09-06,07:30:00,Nieciecza,Korona Kielce,1.04,1000.0,1.04,1000.0,1.01,950.0,1.05,55.0,1.02,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33557542,4871645.0,1209555.0,58805.0,1.232676944,1.232676989,1.232677028,1.232676953,1.01,1000.0,1.01,1000.0,16.0,55.0,1.02,1.07,1.05,110.0,1.02,110.0,1.01,36.0,1.01,36.0,1.01,1000.0,1.232676945,1.232676947,1.232676948,1.232676992
Friendly Matches,2024-09-06,08:00:00,Wehen Wiesbaden,Elversberg,1.04,1000.0,1.04,2.48,1.01,950.0,1.05,110.0,1.01,36.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,3.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33557447,6500322.0,500893.0,58805.0,1.232676361,1.232676408,1.232676448,1.23267637,1.01,1000.0,1.01,1000.0,18.5,110.0,1.01,1.06,1.05,110.0,1.01,36.0,1.68,36.0,1.37,36.0,1.26,110.0,1.232676362,1.232676364,1.232676365,1.232676411
Chinese League 1,2024-09-06,08:30:00,Qingdao Red Lions,Shanghai Jiading,2.12,1000.0,2.46,1000.0,2.5,1000.0,1.18,13.5,1.08,8.8,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33556635,23344678.0,12900467.0,58805.0,1.232665911,1.232665956,1.232665995,1.23266592,1.01,3.5,1.01,1000.0,8.4,13.5,1.08,1.14,1.18,13.5,1.08,8.8,1.01,1.68,1.01,1.88,1.01,1.66,1.232665912,1.232665914,1.232665915,1.232665959
Friendly Matches,2024-09-06,09:00:00,FC Vaduz,Luzern,1.04,1000.0,1.04,2.06,1.01,950.0,1.05,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.39,1000.0,2.6,1000.0,2.84,1000.0,1.01,1000.0,2.46,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33557439,46945.0,65784.0,58805.0,1.232676472,1.232676517,1.232676556,1.232676481,1.01,1000.0,1.01,1000.0,19.0,110.0,1.01,1.06,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.232676473,1.232676475,1.232676476,1.23267652
English U21 Pro Development League,2024-09-06,10:00:00,Bournemouth U21,Barnsley U21,1.67,2.86,2.5,3.9,2.52,1000.0,2.16,1000.0,1.01,1.87,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33556403,48724444.0,6667038.0,58805.0,1.232665731,1.232665776,1.232665815,1.23266574,1.01,1000.0,1.01,1000.0,29.0,1000.0,1.01,1.04,2.16,1000.0,1.01,1.87,1.34,1.66,1.6,2.52,1.06,1.35,1.232665732,1.232665734,1.232665735,1.232665779
Friendly Matches,2024-09-06,10:30:00,Wolfsberger AC,Voitsberg,1.31,1.61,3.8,13.0,4.5,75.0,1.9,55.0,1.04,1.45,1.12,1.94,2.06,1000.0,1.03,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.03,980.0,1.03,980.0,1.13,980.0,1.13,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.13,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,980.0,1.55,1000.0,1.03,1000.0,33557555,7418999.0,542943.0,58805.0,1.232677355,1.232677400,1.232677439,1.232677364,1.2,1000.0,1.01,980.0,1.27,55.0,1.04,1.45,1.15,55.0,1.04,1.18,1.12,1.25,2.46,4.3,1.07,1.27,1.232677356,1.232677358,1.232677359,1.232677403
Slovakian 2 Liga,2024-09-06,11:00:00,FK Puchov,MSK Povazska Bystrica,1.93,2.16,3.5,4.2,3.65,4.1,2.14,2.48,1.68,1.87,1.7,1.8,2.26,2.44,12.0,980.0,3.95,980.0,4.4,980.0,4.5,980.0,3.75,980.0,3.65,11.0,3.95,980.0,4.4,980.0,4.1,980.0,8.8,980.0,3.95,980.0,4.4,980.0,4.1,980.0,4.1,980.0,4.3,980.0,4.6,980.0,3.6,14.0,4.3,980.0,4.8,1000.0,33556604,11450124.0,24136696.0,58805.0,1.232665140,1.232665185,1.232665224,1.232665149,3.25,4.1,1.37,1.44,4.4,26.0,1.05,1.09,4.4,5.3,1.24,1.3,1.31,1.4,1.86,2.08,1.32,1.38,1.232665141,1.232665143,1.232665144,1.232665188
UEFA Nations League,2024-09-06,11:00:00,Kazakhstan,Norway,12.0,13.0,1.31,1.32,6.2,6.4,2.44,2.46,1.69,1.7,2.2,2.28,1.78,1.84,21.0,24.0,9.0,9.2,7.0,7.4,9.0,9.4,38.0,42.0,12.0,13.0,10.5,11.0,13.0,14.0,100.0,120.0,38.0,42.0,30.0,34.0,36.0,44.0,200.0,540.0,170.0,210.0,50.0,160.0,120.0,180.0,130.0,260.0,4.4,4.8,400.0,1000.0,33546471,62383.0,30.0,58805.0,1.232542785,1.232542769,1.232542784,1.232542794,3.9,4.1,1.32,1.35,21.0,23.0,1.04,1.05,5.3,5.6,1.22,1.23,4.1,4.3,1.08,1.09,1.18,1.2,1.232542787,1.232542789,1.232542790,1.232542772
Finnish Kakkonen,2024-09-06,12:00:00,Atlantis FC/Akatemia,GrIFK,2.04,2.28,3.0,3.5,3.9,5.0,2.54,3.0,1.5,1.65,1.54,1.61,2.58,2.86,1.9,980.0,1.84,980.0,2.0,980.0,1.95,1000.0,2.06,980.0,4.4,980.0,4.9,980.0,2.0,980.0,2.1,980.0,4.5,980.0,5.3,980.0,2.0,980.0,2.0,980.0,1.84,980.0,2.02,980.0,2.14,980.0,1.72,980.0,1.85,980.0,2.06,1000.0,33556725,24439434.0,1229634.0,58805.0,1.232665590,1.232665635,1.232666535,1.232665599,4.0,4.8,1.28,1.32,5.5,55.0,1.04,1.07,5.5,8.2,1.15,1.22,1.4,1.49,1.79,1.97,1.26,1.33,1.232665591,1.232665593,1.232665594,1.232666499
