League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Ascenso MX,2024-03-08,00:05:00,Tapatio,Alebrijes De Oaxaca,1.37,1.82,2.22,980.0,3.75,950.0,2.44,1000.0,1.15,1000.0,1.18,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.67,990.0,1.02,1.09,1.67,990.0,1.02,2.5,1.67,2.14,1.89,2.5,1.22,1.65,1.89,6.0,1.1,1.65,1.89,11.0,1.03,1.65,1.89,36.0,1.01,1.65,1.9,1000.0,1.01,1.64,2.54,1000.0,1.01,1.64,2.56,1000.0,1.6,2.54,1.65,2.68,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33069389,35601788.0,13625306.0,58805.0,1.225537037,1.225537040,1.225537042,1.225537035,1.225537041,1.225537085,1.225537082,1.225537086,1.225537083,1.225537045,1.225537043,1.225537036,1.225537034,1.225537121,1.225537046
Vietnamese V-League 2,2024-03-08,05:00:00,Tuan Tu Phu Tho,Dong Nai,1.01,480.0,1.01,870.0,1.2,950.0,2.88,3.4,1.42,1.54,1.01,1000.0,1.01,1000.0,1.08,1.12,9.6,13.5,1.1,36.0,1.05,11.0,1.1,110.0,1.05,21.0,1.06,110.0,1.05,21.0,1.06,36.0,1.05,26.0,1.04,36.0,1.1,110.0,1.03,21.0,1.1,110.0,1.01,21.0,1.1,1000.0,1.01,21.0,1.1,1000.0,1.01,21.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33087169,26963343.0,9094955.0,58805.0,1.225840172,1.225840175,1.225840177,1.225840170,1.225840176,1.225840220,1.225840217,1.225840221,1.225840218,1.225840180,1.225840178,1.225840171,1.225840169,1.225840256,1.225840181
Indonesian Liga 1,2024-03-08,05:00:00,PSM Makassar,Pss Sleman,1.61,10.5,1.1,980.0,1.2,980.0,2.34,1000.0,1.19,1000.0,1.18,1.68,2.36,1000.0,1.01,1000.0,1.01,1000.0,12.0,18.0,1.06,1.1,1.57,4.3,1.31,1.5,1.57,2.52,1.66,2.74,1.22,1.56,1.66,5.5,1.09,1.56,1.66,12.5,1.03,1.56,1.66,55.0,1.01,1.56,1.66,1000.0,1.01,1.56,1.66,1000.0,1.01,1.56,1.66,1000.0,1.66,11.0,1.57,2.52,1.5,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,3.05,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,13.5,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33079298,9433230.0,13082110.0,58805.0,1.225698316,1.225698319,1.225698321,1.225698314,1.225698320,1.225698364,1.225698361,1.225698365,1.225698362,1.225698324,1.225698322,1.225698315,1.225698313,1.225698400,1.225698325
Indonesian Liga 1,2024-03-08,05:00:00,Persik Kediri,RANS Nusantara FC,1.56,1.83,1.04,980.0,1.2,950.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,16.5,26.0,1.04,1.07,1.87,26.0,1.04,2.16,1.87,26.0,1.37,2.16,1.24,1.84,2.18,5.1,1.14,1.84,2.18,8.2,1.05,1.84,2.18,21.0,1.01,1.84,2.18,110.0,1.01,1.84,2.2,1000.0,1.01,1.84,2.2,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33079488,2373015.0,52729394.0,58805.0,1.225699057,1.225699060,1.225699062,1.225699055,1.225699061,1.225699105,1.225699102,1.225699106,1.225699103,1.225699065,1.225699063,1.225699056,1.225699054,1.225699141,1.225699066
Vietnamese V-League 2,2024-03-08,05:00:00,Hue FC,Pho Hien FC,1.01,480.0,1.01,870.0,1.2,950.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.06,1000.0,1.01,18.0,1.1,21.0,1.07,11.0,1.1,21.0,1.07,21.0,1.06,21.0,1.07,21.0,1.06,21.0,1.07,26.0,1.04,21.0,1.1,110.0,1.03,21.0,1.1,110.0,1.01,21.0,1.1,1000.0,1.01,21.0,1.1,1000.0,1.01,21.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,3.2,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33087162,7317750.0,18744257.0,58805.0,1.225840481,1.225840484,1.225840486,1.225840479,1.225840485,1.225840529,1.225840526,1.225840530,1.225840527,1.225840489,1.225840487,1.225840480,1.225840478,1.225840565,1.225840490
Australian A-League Men,2024-03-08,05:45:00,Western Sydney Wanderers,Western United,1.76,1.77,4.6,4.8,4.5,4.6,1.01,1000.0,1.01,1000.0,1.29,2.1,1.92,1000.0,1.18,1.22,5.6,6.6,20.0,36.0,1.03,1.05,5.6,7.4,1.16,1.22,2.6,2.98,1.51,1.63,1.65,1.8,2.26,2.54,1.24,1.8,2.26,5.2,1.09,1.17,2.26,12.0,1.03,1.06,18.0,36.0,1.01,1.03,18.0,970.0,1.01,1.01,18.0,1000.0,1.54,1.66,2.52,2.86,20.0,28.0,23.0,32.0,36.0,42.0,7.4,120.0,11.5,16.0,8.4,11.0,17.0,18.5,7.0,55.0,11.5,15.0,9.6,10.5,15.0,16.5,6.8,50.0,5.6,23.0,13.0,15.5,19.0,25.0,7.0,65.0,6.0,9.2,24.0,38.0,11.0,1000.0,33062986,6480414.0,24301731.0,58805.0,1.225572810,1.225572896,1.225572897,1.225572898,1.225572812,1.225572813,1.225572814,1.225572815,1.225572816,1.225572817,1.225572818,1.225572819,1.225572820,1.225572889,1.225572811
Israeli Liga Alef,2024-03-08,06:00:00,Hapoel Bnei Zalafa,Hapoel Raanana,1.06,480.0,1.06,870.0,1.23,950.0,2.9,3.45,1.41,1.53,1.03,1000.0,1.03,1000.0,1.08,1.12,9.4,13.5,1.05,55.0,1.04,21.0,1.05,26.0,1.04,26.0,1.05,26.0,1.04,26.0,1.05,26.0,1.04,36.0,1.04,26.0,1.1,110.0,1.02,26.0,1.1,110.0,1.01,26.0,1.1,1000.0,1.01,26.0,1.1,1000.0,1.01,26.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33087084,20614135.0,5281185.0,58805.0,1.225835860,1.225835863,1.225835865,1.225835858,1.225835864,1.225835908,1.225835905,1.225835909,1.225835906,1.225835868,1.225835866,1.225835859,1.225835857,1.225835944,1.225835869
Israeli Liga Alef,2024-03-08,06:00:00,Maccabi Kiryat Ata-Bialik,MS Tira,3.1,500.0,1.21,870.0,1.61,950.0,2.86,3.35,1.43,1.54,1.03,1000.0,1.03,1000.0,1.08,1.12,9.6,13.5,1.1,990.0,1.05,11.0,1.1,990.0,1.05,26.0,1.05,36.0,1.05,26.0,1.05,36.0,1.05,36.0,1.04,36.0,1.1,110.0,1.02,21.0,1.1,110.0,1.01,21.0,1.1,1000.0,1.01,11.0,1.1,1000.0,1.01,10.5,1.11,1000.0,1.1,970.0,1.1,970.0,1.48,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33087064,64164663.0,11739935.0,58805.0,1.225836040,1.225836043,1.225836045,1.225836038,1.225836044,1.225836088,1.225836085,1.225836089,1.225836086,1.225836048,1.225836046,1.225836039,1.225836037,1.225836124,1.225836049
Vietnamese V-League 2,2024-03-08,07:00:00,SHB Da Nang,Ba Ria Vung Tau FC,1.01,480.0,1.01,870.0,1.2,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.11,1000.0,1.01,10.5,1.06,110.0,1.01,1.07,1.06,110.0,1.01,21.0,1.06,110.0,1.03,21.0,1.06,110.0,1.03,21.0,1.05,110.0,1.1,110.0,1.02,36.0,1.1,110.0,1.01,36.0,1.1,1000.0,1.01,36.0,1.1,1000.0,1.01,36.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.46,1000.0,2.72,1000.0,2.76,1000.0,4.8,1000.0,2.74,1000.0,3.75,1000.0,5.8,1000.0,7.6,1000.0,3.2,1000.0,4.4,1000.0,4.7,1000.0,8.8,1000.0,3.55,1000.0,4.0,1000.0,12.0,1000.0,7.2,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33087163,14755165.0,18395424.0,58805.0,1.225840269,1.225840272,1.225840275,1.225840267,1.225840274,1.225840344,1.225840330,1.225840345,1.225840337,1.225840278,1.225840276,1.225840268,1.225840265,1.225840398,1.225840279
Israeli Liga Alef,2024-03-08,07:00:00,Hapoel Kfar Kana,Tzeirey Umm al-Fahm,1.04,990.0,1.04,870.0,1.2,950.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.1,1000.0,1.01,13.5,1.1,1000.0,1.01,13.5,1.08,990.0,1.03,13.5,1.08,990.0,1.03,13.5,1.08,110.0,1.1,15.5,1.02,36.0,1.1,110.0,1.01,36.0,1.1,1000.0,1.01,11.0,1.1,1000.0,1.01,10.5,1.1,1000.0,1.1,970.0,1.1,970.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33087349,10319949.0,49245466.0,58805.0,1.225841153,1.225841156,1.225841158,1.225841151,1.225841157,1.225841201,1.225841198,1.225841202,1.225841199,1.225841161,1.225841159,1.225841152,1.225841150,1.225841237,1.225841162
