League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Romanian Liga I,2026-03-23,15:30:00,Unirea Slobozia,Otelul Galati,3.5,3.8,2.3,2.42,3.25,3.35,1.7,1.79,2.26,2.44,1.93,2.06,1.94,2.08,10.0,11.5,7.6,8.6,12.5,14.0,13.0,120.0,10.0,11.5,6.6,7.6,10.0,12.0,11.5,65.0,11.5,85.0,13.5,16.0,10.5,60.0,10.5,46.0,11.5,500.0,11.0,1000.0,50.0,65.0,12.5,580.0,11.0,500.0,9.2,46.0,14.0,1000.0,35380907,6803100.0,866238.0,58805.0,1.255432984,1.255432994,1.255432983,1.255432993,2.8,3.1,1.48,1.55,9.2,12.5,1.09,1.12,3.05,3.4,1.42,1.48,1.7,1.77,1.36,1.4,1.42,1.45,1.255432975,1.255432987,1.255432988,1.255432998
Colombian Primera A,2026-03-23,16:00:00,Boyaca Chico,Tolima,4.8,5.3,1.97,2.02,3.25,3.45,1.6,1.67,2.5,2.68,2.18,2.3,1.77,1.85,6.8,19.5,6.0,26.0,6.2,970.0,2.9,500.0,11.0,500.0,5.7,18.0,6.4,36.0,2.6,500.0,11.0,500.0,9.0,500.0,9.4,500.0,2.44,500.0,2.98,700.0,2.52,700.0,2.52,700.0,14.5,1000.0,3.0,700.0,9.4,500.0,8.0,1000.0,35389151,3636902.0,2277370.0,58805.0,1.255515455,1.255515458,1.255515502,1.255515503,2.64,3.2,1.46,1.61,8.2,10.5,1.11,1.14,2.8,2.98,1.51,1.55,1.99,2.04,1.23,1.26,1.4,1.44,1.255515504,1.255515465,1.255515456,1.255515457
Uruguayan Segunda Division,2026-03-23,16:00:00,River Plate (Uru),CA Rentistas,2.42,2.82,3.1,3.75,2.88,3.55,1.54,1.79,2.26,3.15,1.99,2.22,1.81,2.02,6.6,16.5,4.5,1000.0,2.2,1000.0,1.97,1000.0,6.0,1000.0,3.9,42.0,5.3,1000.0,1.93,1000.0,5.3,1000.0,4.9,1000.0,5.5,1000.0,1.97,1000.0,1.95,900.0,1.95,1000.0,1.97,1000.0,1.96,1000.0,1.9,1000.0,1.94,1000.0,2.42,1000.0,35389672,3206731.0,10755191.0,58805.0,1.255520381,1.255520426,1.255520465,1.255520390,2.26,3.2,1.46,1.79,6.4,1000.0,1.11,1.16,2.6,3.05,1.49,1.63,1.37,1.48,1.55,1.71,1.41,1.54,1.255520382,1.255520384,1.255520385,1.255520429
Italian Serie C,2026-03-23,16:30:00,Monopoli,Benevento,4.4,5.4,2.0,2.12,3.0,3.3,1.58,1.72,2.38,2.74,2.08,2.28,1.79,1.93,7.8,18.5,4.2,16.5,5.6,40.0,6.8,900.0,5.6,1000.0,4.2,7.8,6.4,36.0,7.0,1000.0,4.3,1000.0,5.3,1000.0,5.3,80.0,8.0,1000.0,2.54,1000.0,2.98,1000.0,2.62,1000.0,3.55,1000.0,2.54,1000.0,5.2,1000.0,6.8,1000.0,35385232,10284167.0,522054.0,58805.0,1.255479990,1.255480035,1.255480074,1.255479999,2.38,3.15,1.46,1.72,6.8,11.0,1.11,1.16,2.74,3.1,1.48,1.58,1.89,2.0,1.23,1.28,1.43,1.5,1.255479991,1.255479993,1.255479994,1.255480038
Italian Serie C,2026-03-23,16:30:00,Salernitana,Team Altamura,1.54,1.65,7.2,8.8,3.75,4.5,1.76,1.95,2.04,2.32,2.1,2.36,1.74,1.91,9.2,15.0,17.5,22.0,7.6,75.0,8.4,340.0,5.9,7.2,8.0,9.8,15.5,32.0,8.2,180.0,7.4,9.0,8.4,10.5,22.0,28.0,8.0,450.0,12.5,15.5,15.5,19.5,7.2,120.0,8.2,580.0,9.6,12.0,8.2,290.0,8.6,1000.0,35385212,60303.0,12151861.0,58805.0,1.255473387,1.255473390,1.255473434,1.255473435,2.82,3.65,1.37,1.55,10.0,13.0,1.08,1.11,3.2,3.75,1.36,1.46,1.13,1.17,2.52,2.9,1.29,1.36,1.255473436,1.255473397,1.255473388,1.255473389
Italian Serie C,2026-03-23,16:30:00,Catania,S.S.D. Casarano Calcio,1.34,1.39,11.0,16.0,4.9,6.2,1.95,2.12,1.92,2.06,2.3,2.52,1.66,1.77,7.0,90.0,7.2,80.0,4.2,540.0,4.2,1000.0,4.5,12.5,6.2,42.0,4.2,120.0,4.2,1000.0,4.5,14.0,6.4,500.0,3.95,95.0,4.2,1000.0,5.6,500.0,3.35,500.0,9.4,500.0,3.1,1000.0,4.4,23.0,11.0,1000.0,4.2,1000.0,35385353,201262.0,36082600.0,58805.0,1.255474883,1.255474886,1.255474930,1.255474931,3.2,4.2,1.31,1.46,11.5,19.5,1.06,1.08,3.8,4.2,1.31,1.36,1.08,1.1,3.5,4.0,1.21,1.25,1.255474932,1.255474893,1.255474884,1.255474885
Spanish Segunda Division,2026-03-23,16:30:00,CD Castellon,Leonesa,1.37,1.4,9.4,10.5,5.5,5.9,2.62,2.74,1.58,1.62,1.86,1.93,2.08,2.18,21.0,25.0,34.0,40.0,17.5,90.0,16.5,330.0,10.0,10.5,11.5,13.0,30.0,36.0,18.5,130.0,8.6,9.2,9.4,10.5,22.0,25.0,18.0,110.0,10.5,12.0,12.5,13.5,16.0,65.0,28.0,390.0,4.6,5.0,16.0,130.0,17.5,1000.0,35380084,8916596.0,565022.0,58805.0,1.255415326,1.255415329,1.255415373,1.255415374,4.0,5.0,1.25,1.34,16.0,55.0,1.03,1.05,5.7,6.4,1.19,1.21,1.1,1.12,3.5,3.75,1.2,1.22,1.255415375,1.255415336,1.255415327,1.255415328
Chilean Primera B,2026-03-23,18:00:00,Union San Felipe,San Marcos,2.72,3.2,3.0,3.6,2.64,3.05,1.48,1.61,2.64,3.1,2.06,2.32,1.76,1.94,4.2,1000.0,4.9,1000.0,6.8,1000.0,2.54,900.0,4.4,1000.0,4.9,12.0,6.2,1000.0,2.48,1000.0,7.6,1000.0,6.0,1000.0,2.74,1000.0,2.36,1000.0,2.66,230.0,8.4,1000.0,2.36,1000.0,2.76,1000.0,8.6,1000.0,3.3,1000.0,3.35,1000.0,35386962,4966011.0,7000095.0,58805.0,1.255508901,1.255508946,1.255508985,1.255508910,2.18,3.05,1.49,1.84,6.0,990.0,1.13,1.18,2.46,2.86,1.54,1.68,1.4,1.5,1.46,1.59,1.48,1.61,1.255508902,1.255508904,1.255508905,1.255508949
Colombian Primera A,2026-03-23,18:10:00,Santa Fe,Ind Medellin,2.24,2.36,3.5,3.75,3.3,3.55,1.77,1.89,2.12,2.3,1.86,1.97,2.04,2.16,11.0,12.5,11.0,12.5,11.5,42.0,11.5,500.0,7.8,8.8,6.8,7.8,13.5,15.5,11.0,140.0,12.0,14.0,9.6,11.0,16.5,30.0,11.0,290.0,14.5,75.0,13.0,75.0,10.5,180.0,29.0,1000.0,10.0,24.0,11.0,1000.0,13.5,1000.0,35388769,4908158.0,1067444.0,58805.0,1.255513979,1.255513982,1.255514026,1.255514027,2.9,3.55,1.39,1.53,11.0,13.5,1.08,1.1,3.3,3.6,1.38,1.43,1.37,1.4,1.73,1.81,1.4,1.44,1.255514028,1.255513989,1.255513980,1.255513981
Ecuadorian Serie A,2026-03-23,18:30:00,Guayaquil City,CD Leones del Norte,2.1,2.28,4.3,5.0,2.9,3.25,1.43,1.53,2.9,3.3,2.32,2.62,1.62,1.76,6.4,7.8,9.2,11.5,11.5,34.0,8.4,500.0,5.4,6.6,6.4,7.8,17.5,22.0,8.2,230.0,9.8,12.5,10.0,13.0,16.0,30.0,8.4,540.0,13.0,32.0,16.0,36.0,8.0,170.0,8.8,500.0,7.4,38.0,8.6,500.0,9.0,1000.0,35395177,15116449.0,67023925.0,58805.0,1.255587631,1.255587641,1.255587630,1.255587640,2.26,2.84,1.54,1.8,6.4,7.8,1.14,1.19,2.3,2.6,1.62,1.77,1.25,1.31,1.78,1.91,1.44,1.53,1.255587622,1.255587634,1.255587635,1.255587645
