League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Costa Rican Primera Division,2024-05-11,20:00:00,Puntarenas F.C.,Cs Cartagines,2.04,2.84,2.56,2.82,3.35,3.65,1.25,110.0,1.18,1.61,1.21,1.67,1.03,1000.0,1.01,1.17,7.2,1000.0,1.25,1000.0,1.05,990.0,1.02,990.0,1.01,990.0,1.62,990.0,1.61,1.99,1.37,1000.0,1.03,12.0,1.02,6.0,1.16,1000.0,1.01,6.0,1.26,1000.0,1.01,5.9,1.25,1000.0,1.01,5.9,1.2,1000.0,1.01,1000.0,1.01,1000.0,1.46,2.4,1.72,20.0,1.53,15.0,1.43,1000.0,1.3,1000.0,1.33,1000.0,1.37,1000.0,1.53,15.5,1.38,55.0,1.32,38.0,1.29,21.0,1.48,1000.0,1.62,1000.0,1.33,1000.0,1.33,1000.0,1.27,32.0,1.28,34.0,1.33,1000.0,1.33,1000.0,1.27,32.0,1.33,1000.0,33259290,11079728.0,14175961.0,58805.0,1.228713498,1.228713501,1.228713503,1.228713496,1.228713502,1.228713546,1.228713543,1.228713547,1.228713544,1.228713506,1.228713504,1.228713497,1.228713495,1.228713582,1.228713507
Argentinian Torneo A,2024-05-11,21:00:00,C J Antoniana,CA Union de Sunchales,1.73,1.79,8.2,9.0,3.1,3.25,1.67,1.73,2.36,2.48,1.08,1.1,11.0,13.0,1.01,1.02,55.0,110.0,5.3,5.7,1.21,1.24,2.08,2.14,1.88,1.92,1.33,1.35,3.85,4.2,1.09,1.11,10.0,12.0,1.02,1.03,36.0,110.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,50.0,1000.0,1.01,1.01,300.0,1000.0,3.15,4.2,1.31,1.42,5.2,5.9,12.0,16.5,50.0,80.0,70.0,1000.0,4.3,4.9,7.8,980.0,34.0,990.0,11.0,1000.0,6.8,8.0,13.0,980.0,46.0,990.0,60.0,1000.0,15.0,20.0,28.0,38.0,95.0,160.0,3.35,1000.0,8.8,32.0,10.5,1000.0,1000.0,1000.0,33263563,7606430.0,10103811.0,58805.0,1.228777561,1.228777564,1.228777566,1.228777559,1.228777565,1.228777609,1.228777606,1.228777610,1.228777607,1.228777569,1.228777567,1.228777560,1.228777558,1.228777645,1.228777570
Bolivian Liga de Futbol Profesional,2024-05-11,21:00:00,The Strongest,Nacional Potosi,2.2,2.28,3.75,3.85,3.35,3.5,1.78,1.85,2.18,2.28,1.11,1.13,8.6,9.8,1.02,1.03,36.0,110.0,10.0,11.0,1.1,1.11,3.05,3.2,1.46,1.48,1.64,1.68,2.48,2.56,1.23,1.26,4.9,5.3,1.08,1.09,12.0,13.5,1.02,1.03,32.0,65.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,110.0,1000.0,2.06,2.3,1.77,1.95,9.4,11.0,9.2,14.0,20.0,26.0,50.0,90.0,6.0,8.0,6.4,7.6,13.5,990.0,46.0,120.0,9.8,12.5,10.0,990.0,18.5,990.0,60.0,1000.0,24.0,55.0,21.0,55.0,46.0,120.0,130.0,1000.0,14.0,1000.0,50.0,1000.0,4.0,1000.0,33263677,328205.0,5885611.0,58805.0,1.228780398,1.228780401,1.228780403,1.228780396,1.228780402,1.228780446,1.228780443,1.228780447,1.228780444,1.228780406,1.228780404,1.228780397,1.228780395,1.228780482,1.228780407
Brazilian Serie A,2024-05-11,21:00:00,Atletico MG,Gremio,1.33,2.12,2.68,8.4,2.6,8.2,1.1,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.25,990.0,1.04,1.7,1.02,990.0,1.04,990.0,1.79,990.0,1.26,2.2,1.35,30.0,1.96,5.7,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,980.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,3.15,1000.0,2.98,1000.0,2.1,1000.0,1.05,1000.0,2.88,1000.0,4.3,1000.0,8.8,1000.0,1.05,1000.0,1.05,1000.0,2.1,1000.0,12.5,1000.0,13.0,1000.0,1.21,1000.0,1.05,1000.0,16.0,1000.0,33231066,361329.0,198134.0,58805.0,1.228239007,1.228239010,1.228239012,1.228239005,1.228239011,1.228239055,1.228239052,1.228239056,1.228239053,1.228239015,1.228239013,1.228239006,1.228239004,1.228239091,1.228239016
Brazilian Serie B,2024-05-11,21:00:00,Avai,Coritiba,3.45,3.5,2.84,2.86,2.74,2.76,1.45,1.47,3.15,3.2,1.06,1.07,16.0,20.0,1.01,1.01,100.0,180.0,5.0,5.3,1.23,1.25,1.92,1.96,2.04,2.08,1.28,1.3,4.3,4.6,1.08,1.09,12.5,13.5,1.02,1.03,40.0,60.0,1.01,1.01,130.0,990.0,1.01,1.01,320.0,990.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,2.9,3.2,1.47,1.53,4.8,5.4,5.9,6.6,13.5,17.0,48.0,1000.0,7.0,7.4,6.6,7.2,15.5,17.5,55.0,75.0,15.0,19.5,15.0,21.0,34.0,990.0,120.0,1000.0,65.0,90.0,65.0,90.0,150.0,1000.0,220.0,690.0,110.0,220.0,75.0,1000.0,1000.0,1000.0,33251669,3859186.0,198141.0,58805.0,1.228591669,1.228591672,1.228591674,1.228591667,1.228591673,1.228591683,1.228591679,1.228591625,1.228591680,1.228591677,1.228591675,1.228591665,1.228591666,1.228591668,1.228591678
Chilean Primera B,2024-05-11,21:00:00,San Marcos,Santiago Wanderers,2.7,2.84,3.35,3.6,2.78,2.96,1.42,1.47,3.1,3.35,1.05,1.06,19.0,26.0,1.01,1.02,50.0,230.0,5.2,5.7,1.22,1.24,2.04,2.1,1.9,1.97,1.33,1.36,3.8,4.0,1.1,1.11,10.0,11.0,1.02,1.03,29.0,55.0,1.01,1.01,95.0,1000.0,1.01,1.01,230.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,950.0,1000.0,2.6,3.05,1.49,1.63,5.5,5.9,7.2,8.6,15.5,1000.0,50.0,90.0,6.2,6.8,6.6,980.0,15.0,21.0,50.0,80.0,12.0,16.0,13.0,990.0,29.0,40.0,95.0,160.0,34.0,55.0,40.0,60.0,90.0,140.0,5.1,490.0,4.7,75.0,4.9,130.0,5.0,1000.0,33262607,7000095.0,913363.0,58805.0,1.228765963,1.228765966,1.228765968,1.228765961,1.228765967,1.228766011,1.228766008,1.228766012,1.228766009,1.228765971,1.228765969,1.228765962,1.228765960,1.228766047,1.228765972
US United Soccer League,2024-05-11,21:30:00,San Antonio FC,Las Vegas Lights FC,2.04,2.1,4.5,4.8,3.25,3.35,1.61,1.67,2.5,2.64,1.07,1.09,12.0,15.5,1.01,1.02,80.0,1000.0,7.8,8.8,1.13,1.15,2.48,2.62,1.61,1.68,1.47,1.52,2.94,3.1,1.15,1.18,6.4,7.4,1.05,1.07,15.0,21.0,1.01,1.02,50.0,110.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,2.36,2.9,1.53,1.73,8.0,9.2,9.8,13.0,28.0,40.0,85.0,120.0,5.9,6.8,7.0,7.8,18.5,24.0,55.0,95.0,8.6,10.0,10.0,13.5,25.0,36.0,100.0,140.0,18.5,26.0,23.0,34.0,55.0,85.0,190.0,340.0,7.6,29.0,85.0,150.0,95.0,1000.0,33251944,10992747.0,18489317.0,58805.0,1.228769277,1.228769287,1.228769288,1.228769289,1.228769278,1.228769279,1.228769280,1.228769281,1.228769282,1.228769283,1.228769284,1.228769285,1.228769286,1.228769324,1.228769325
Colombian Primera A,2024-05-11,21:30:00,Millonarios,Deportivo Pereira,1.74,1.77,6.4,6.8,3.5,3.65,2.42,2.56,1.64,1.7,1.29,1.33,4.0,4.4,1.06,1.08,13.5,16.0,8.0,9.0,1.12,1.14,2.72,2.82,1.55,1.58,1.57,1.6,2.66,2.76,1.2,1.21,5.6,6.0,1.06,1.08,13.5,18.0,1.01,1.03,36.0,110.0,1.01,1.01,110.0,1000.0,1.01,1.01,110.0,1000.0,1.01,1.01,100.0,1000.0,2.38,2.58,1.64,1.7,7.8,9.6,13.5,19.0,38.0,60.0,22.0,270.0,5.5,6.2,7.6,8.4,20.0,34.0,95.0,170.0,7.6,8.8,9.0,11.5,24.0,38.0,110.0,200.0,14.5,22.0,17.5,30.0,48.0,80.0,170.0,340.0,5.6,22.0,7.2,300.0,270.0,1000.0,33248293,900849.0,5284708.0,58805.0,1.228538082,1.228538085,1.228538087,1.228538080,1.228538086,1.228538096,1.228538092,1.228538038,1.228538093,1.228538090,1.228538088,1.228538078,1.228538079,1.228538081,1.228538091
US Major League Soccer,2024-05-11,21:30:00,Kansas City,Houston Dynamo,2.3,2.34,3.75,3.9,3.2,3.35,1.76,1.81,2.24,2.34,1.14,1.15,7.6,8.6,1.01,1.03,34.0,70.0,8.4,9.2,1.12,1.13,2.76,2.86,1.54,1.56,1.59,1.63,2.58,2.7,1.2,1.22,5.6,6.0,1.07,1.08,13.5,15.5,1.02,1.03,36.0,50.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,420.0,1000.0,2.2,2.34,1.75,1.84,8.4,9.2,10.0,11.0,21.0,27.0,60.0,85.0,7.0,7.8,7.0,7.4,15.5,17.5,46.0,70.0,11.0,12.5,11.0,12.0,22.0,25.0,75.0,110.0,26.0,32.0,27.0,32.0,55.0,75.0,160.0,260.0,23.0,32.0,13.5,90.0,100.0,1000.0,33233193,171912.0,1432923.0,58805.0,1.228279480,1.228279484,1.228279486,1.228279477,1.228279485,1.228279467,1.228279464,1.228279528,1.228279465,1.228279488,1.228279487,1.228279478,1.228279476,1.228279479,1.228279489
Mexican Segunda Division,2024-05-11,22:00:00,Alacranes de Durango,Gavilanes Matamoros,1.76,1.88,4.3,5.6,4.1,4.9,2.46,3.45,1.44,1.56,1.36,1.47,3.05,55.0,1.07,1.12,9.6,110.0,1.25,13.5,1.08,1.14,3.0,13.5,1.38,1.48,1.68,1.85,2.16,2.5,1.23,1.33,2.2,5.8,1.07,1.15,1.01,15.5,1.03,1.05,1.01,110.0,1.01,1.02,8.6,1000.0,1.01,1.01,200.0,1000.0,1.01,1.02,200.0,1000.0,2.02,2.76,1.57,1.99,10.0,1000.0,2.9,1000.0,3.4,1000.0,3.8,1000.0,2.62,1000.0,3.05,1000.0,4.0,1000.0,4.8,1000.0,3.4,1000.0,8.6,1000.0,2.92,1000.0,4.0,1000.0,4.1,1000.0,4.0,1000.0,4.0,1000.0,3.2,1000.0,2.74,1000.0,3.15,1000.0,3.55,1000.0,33264476,5268201.0,14775452.0,58805.0,1.228795604,1.228795607,1.228795609,1.228795602,1.228795608,1.228795652,1.228795649,1.228795653,1.228795650,1.228795612,1.228795610,1.228795603,1.228795601,1.228795688,1.228795613
