League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Uruguayan Segunda Division,2024-10-01,10:00:00,Albion FC,Cerrito,2.06,2.28,4.3,5.2,2.86,3.3,1.48,1.64,2.56,3.1,2.16,2.48,1.68,1.86,4.2,980.0,2.46,980.0,8.2,36.0,8.0,1000.0,4.0,980.0,2.16,980.0,2.64,980.0,2.92,90.0,3.0,12.5,2.44,980.0,2.74,980.0,12.0,1000.0,10.5,29.0,2.76,32.0,7.6,1000.0,3.0,1000.0,2.74,30.0,2.96,1000.0,3.0,1000.0,33641555,18466913.0,5857923.0,58805.0,1.233719340,1.233719385,1.233719424,1.233719349
Italian Serie C,2024-10-01,13:30:00,Aurora Pro Patria 1919,Novara,2.8,3.2,2.98,3.35,2.72,2.92,1.43,1.5,2.92,3.35,2.26,2.58,1.64,1.79,5.9,980.0,6.8,980.0,15.0,20.0,1.71,1000.0,6.6,8.6,5.8,980.0,12.5,980.0,2.1,1000.0,5.2,18.5,5.0,980.0,5.9,980.0,1.71,1000.0,1.71,1000.0,2.1,1000.0,1.71,1000.0,1.71,1000.0,1.71,1000.0,1.71,1000.0,1.71,1000.0,33645382,21934092.0,522045.0,58805.0,1.233786581,1.233786626,1.233786665,1.233786590
Israeli Premier League,2024-10-01,13:30:00,Beitar Jerusalem,Maccabi Haifa,4.5,5.0,1.75,1.85,4.0,4.7,2.38,2.52,1.65,1.72,1.61,1.75,2.32,2.64,17.0,980.0,10.0,13.0,10.5,14.0,16.5,22.0,17.0,980.0,8.2,11.0,8.4,11.5,13.5,70.0,6.2,40.0,14.5,980.0,14.0,19.0,6.4,32.0,7.0,100.0,6.6,55.0,6.6,50.0,6.8,80.0,6.4,250.0,4.1,9.2,7.4,1000.0,33646335,1169738.0,52465647.0,58805.0,1.233807084,1.233807129,1.233807168,1.233807093
UEFA Champions League,2024-10-01,13:45:00,Stuttgart,Sparta Prague,1.44,1.45,7.6,7.8,5.5,5.6,3.25,3.35,1.42,1.44,1.63,1.67,2.5,2.6,34.0,40.0,36.0,42.0,70.0,75.0,65.0,200.0,14.5,15.0,13.0,13.5,26.0,27.0,70.0,80.0,11.0,11.5,9.8,10.5,17.5,19.0,50.0,60.0,12.5,13.5,12.0,12.5,21.0,22.0,50.0,70.0,4.1,4.4,50.0,70.0,28.0,980.0,33601094,44519.0,110475.0,58805.0,1.233175832,1.233175816,1.233175831,1.233175841
UEFA Champions League,2024-10-01,13:45:00,Red Bull Salzburg,Brest,1.84,1.85,4.8,4.9,3.95,4.0,2.24,2.28,1.79,1.8,1.76,1.79,2.26,2.32,16.0,17.0,19.0,20.0,34.0,36.0,70.0,110.0,10.0,10.5,8.6,8.8,17.0,18.5,48.0,55.0,10.5,11.5,9.6,9.8,16.5,17.0,50.0,55.0,17.5,19.0,16.5,17.0,28.0,29.0,70.0,90.0,8.8,9.6,44.0,55.0,210.0,980.0,33601082,52495026.0,669348.0,58805.0,1.233176312,1.233176296,1.233176311,1.233176321
Algerian Ligue 1,2024-10-01,14:00:00,Kabylie,MC Alger,2.6,3.05,3.15,3.75,2.68,3.05,1.39,1.47,3.05,3.6,2.24,9.4,1.59,1.81,1.76,980.0,6.8,980.0,2.32,1000.0,6.6,1000.0,1.81,980.0,3.85,980.0,2.06,980.0,6.4,1000.0,2.04,17.5,2.02,980.0,20.0,980.0,2.32,1000.0,2.32,1000.0,6.8,1000.0,2.32,1000.0,2.3,1000.0,2.32,1000.0,2.32,1000.0,2.32,1000.0,33646234,9529062.0,5177434.0,58805.0,1.233805519,1.233805564,1.233805603,1.233805528
Austrian Erste Liga,2024-10-01,15:30:00,Rapid Vienna (Am),SKU Amstetten,1.99,2.06,3.45,3.75,4.2,4.5,2.74,2.94,1.52,1.57,1.49,1.65,2.52,3.05,19.0,32.0,15.5,27.0,22.0,38.0,4.4,80.0,11.0,19.0,8.8,12.0,11.5,19.0,24.0,42.0,12.0,20.0,9.0,12.5,13.5,19.5,25.0,44.0,18.5,32.0,14.5,22.0,20.0,32.0,28.0,200.0,3.15,9.6,4.0,27.0,4.6,850.0,33637088,4902225.0,3258161.0,58805.0,1.233658484,1.233658529,1.233658568,1.233658493
Austrian Erste Liga,2024-10-01,15:30:00,St Polten,Admira Wacker,2.86,3.1,2.44,2.6,3.55,3.85,2.06,2.18,1.86,1.95,1.7,1.76,2.3,2.44,12.5,17.5,9.8,13.5,14.0,19.0,6.2,38.0,11.0,15.0,7.0,8.6,9.6,13.0,20.0,28.0,17.0,23.0,10.5,13.5,13.5,18.5,29.0,40.0,6.6,55.0,25.0,34.0,6.4,46.0,24.0,240.0,5.9,28.0,5.5,21.0,7.4,1000.0,33639282,1088499.0,729699.0,58805.0,1.233686363,1.233686408,1.233686447,1.233686372
Austrian Erste Liga,2024-10-01,15:30:00,SV Horn,First Vienna Fc 1894,3.7,4.0,1.98,2.08,3.8,4.2,2.26,2.42,1.71,1.79,1.65,1.72,2.38,2.54,16.5,21.0,10.5,13.0,12.5,15.5,6.8,26.0,6.2,19.5,8.4,9.6,9.2,980.0,6.4,21.0,7.2,34.0,13.0,16.5,13.0,17.5,7.0,30.0,8.2,80.0,7.6,44.0,7.6,44.0,8.2,200.0,7.4,38.0,5.1,11.5,9.0,850.0,33636632,2192222.0,14131892.0,58805.0,1.233653724,1.233653769,1.233653808,1.233653733
English League 1,2024-10-01,15:45:00,Cambridge Utd,Rotherham,3.8,3.9,2.12,2.16,3.55,3.65,1.86,1.93,2.08,2.16,1.85,1.95,2.04,2.18,12.0,13.5,8.4,9.4,11.5,13.0,24.0,40.0,12.5,14.0,7.2,8.0,10.0,11.0,21.0,24.0,23.0,27.0,14.0,16.0,17.0,19.5,34.0,42.0,13.0,80.0,42.0,48.0,32.0,90.0,34.0,120.0,12.5,55.0,15.0,17.5,15.5,1000.0,33639785,256400.0,18565.0,58805.0,1.233691572,1.233691582,1.233691571,1.233691581
