League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Colombian Primera B,2025-11-19,17:00:00,Atletico Huila,Cucuta Deportivo,2.74,3.15,2.76,3.15,2.9,3.35,1.57,1.7,2.42,2.76,1.98,2.2,1.83,2.04,8.0,9.8,7.6,9.4,15.5,19.0,8.2,900.0,7.6,9.4,6.0,7.4,11.5,14.0,8.0,1000.0,15.5,19.0,11.5,14.0,6.6,65.0,8.4,1000.0,8.2,200.0,8.0,1000.0,8.4,1000.0,9.2,1000.0,8.4,60.0,8.0,1000.0,9.8,1000.0,34975392,4880434.0,2301978.0,58805.0,1.250734128,1.250734131,1.250734175,1.250734176,1.05,1000.0,1.01,1000.0,7.6,9.6,1.11,1.15,2.68,3.15,1.47,1.59,1.46,1.57,1.46,1.57,1.42,1.53,1.250734177,1.250734138,1.250734129,1.250734130
Colombian Primera B,2025-11-19,17:00:00,Internacional de Palmira,Jaguares de Cordoba,2.56,2.86,2.94,3.4,3.0,3.45,1.54,1.88,2.12,2.82,1.05,1000.0,1.04,26.0,8.8,11.0,8.6,10.5,15.0,22.0,8.2,900.0,7.8,9.4,6.2,7.6,12.0,14.5,7.8,1000.0,14.0,17.5,10.5,13.0,14.0,21.0,8.2,1000.0,7.8,200.0,7.6,200.0,8.0,260.0,8.6,1000.0,7.6,42.0,7.8,55.0,9.4,1000.0,34975165,65615688.0,7055314.0,58805.0,1.250732507,1.250732510,1.250732554,1.250732555,1.05,1000.0,1.01,110.0,2.92,1000.0,1.01,1.52,2.92,3.35,1.43,1.53,1.42,1.52,1.53,1.65,1.42,1.5,1.250732556,1.250732517,1.250732508,1.250732509
Peruvian Primera Division,2025-11-19,17:00:00,Atletico Grau,Sporting Cristal,3.45,3.95,2.12,2.3,3.3,3.75,1.96,2.16,1.86,2.04,1.7,1.86,2.16,2.42,12.5,16.0,10.0,11.0,12.5,15.5,20.0,80.0,12.0,15.5,7.0,8.4,9.4,12.0,19.5,25.0,20.0,65.0,12.5,16.0,14.0,17.0,18.0,150.0,8.8,900.0,32.0,220.0,8.8,55.0,8.4,330.0,7.6,1000.0,13.5,17.0,9.2,1000.0,34954032,16192656.0,328696.0,58805.0,1.250495645,1.250495690,1.250495729,1.250495654,3.1,3.65,1.38,1.48,12.0,18.0,1.06,1.09,3.75,4.5,1.3,1.37,1.76,1.88,1.35,1.41,1.36,1.43,1.250495646,1.250495648,1.250495649,1.250495693
Brazilian Serie A,2025-11-19,19:30:00,SE Palmeiras,EC Vitoria Salvador,1.32,1.33,13.0,13.5,5.9,6.0,2.12,2.2,1.83,1.89,2.36,2.46,1.69,1.74,17.5,21.0,32.0,34.0,90.0,130.0,130.0,700.0,7.2,7.6,12.5,13.5,40.0,48.0,48.0,270.0,6.6,7.0,9.8,10.5,32.0,38.0,48.0,1000.0,9.0,9.6,14.0,15.0,40.0,48.0,90.0,260.0,5.5,6.0,110.0,420.0,130.0,1000.0,34952493,22498185.0,5336581.0,58805.0,1.250481446,1.250481456,1.250481445,1.250481455,3.45,3.8,1.36,1.41,15.5,21.0,1.05,1.06,4.1,4.6,1.28,1.31,1.08,1.09,4.0,4.2,1.2,1.21,1.250481437,1.250481449,1.250481450,1.250481460
Brazilian Serie B,2025-11-19,19:30:00,Vila Nova,Volta Redonda,1.89,1.99,4.9,5.6,3.25,3.6,1.6,1.74,2.36,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34969715,376829.0,1040271.0,58805.0,1.250672563,1.250672566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chilean Primera B,2025-11-19,20:00:00,Santiago Wanderers,Cobreloa Calama,2.4,2.92,2.72,3.45,3.1,3.95,1.89,2.14,1.89,2.14,1.68,1.87,2.14,2.46,3.7,1000.0,4.0,1000.0,3.35,1000.0,2.26,1000.0,4.0,1000.0,4.2,14.0,4.1,1000.0,2.78,1000.0,3.95,1000.0,4.3,1000.0,4.1,60.0,2.24,1000.0,2.56,900.0,3.2,1000.0,2.58,1000.0,2.42,1000.0,2.24,1000.0,2.28,1000.0,2.62,1000.0,34956434,913363.0,5913012.0,58805.0,1.250518839,1.250518884,1.250518923,1.250518848,2.78,3.9,1.34,1.56,10.0,18.0,1.07,1.11,3.25,4.9,1.3,1.39,1.44,1.57,1.52,1.66,1.37,1.48,1.250518840,1.250518842,1.250518843,1.250518887
Colombian Primera A,2025-11-19,20:30:00,Atletico Bucaramanga,Santa Fe,1.99,2.12,4.5,5.2,3.15,3.45,1.56,1.67,2.5,2.76,2.14,2.32,1.75,1.87,6.0,11.0,5.1,15.5,3.25,1000.0,3.45,160.0,3.85,15.0,5.1,17.0,3.15,25.0,6.8,260.0,5.6,42.0,6.4,30.0,6.0,1000.0,3.45,470.0,10.5,130.0,6.4,110.0,4.8,1000.0,7.6,1000.0,5.2,1000.0,3.05,1000.0,5.2,1000.0,34961728,7227021.0,4908158.0,58805.0,1.250585118,1.250585128,1.250585117,1.250585127,2.54,2.82,1.55,1.65,6.8,11.0,1.1,1.15,2.66,2.98,1.51,1.61,1.25,1.28,1.89,2.02,1.4,1.47,1.250585109,1.250585121,1.250585122,1.250585132
Brazilian Serie A,2025-11-19,21:30:00,Fluminense,Flamengo,4.2,4.5,2.1,2.16,3.3,3.4,1.6,1.64,2.56,2.7,2.16,2.28,1.79,1.85,8.4,9.2,6.6,7.0,10.0,11.5,24.0,26.0,11.0,12.0,7.0,7.4,10.5,11.5,25.0,29.0,25.0,29.0,16.5,19.0,22.0,24.0,50.0,60.0,80.0,110.0,50.0,75.0,80.0,100.0,46.0,190.0,38.0,110.0,22.0,26.0,120.0,1000.0,34935537,198133.0,198138.0,58805.0,1.250265709,1.250265719,1.250265708,1.250265718,2.62,2.82,1.55,1.62,8.4,10.5,1.11,1.14,2.8,2.92,1.52,1.55,1.86,1.91,1.28,1.31,1.42,1.44,1.250265700,1.250265712,1.250265713,1.250265723
Brazilian Serie A,2025-11-19,21:30:00,Santos,Mirassol,2.24,2.3,3.55,3.75,3.5,3.6,1.86,1.93,2.08,2.16,1.85,1.93,2.06,2.18,12.0,13.0,12.0,13.0,22.0,25.0,48.0,70.0,8.6,9.2,7.2,7.6,14.0,15.0,40.0,46.0,12.0,13.5,10.0,11.0,17.0,18.5,42.0,60.0,26.0,29.0,22.0,25.0,34.0,42.0,40.0,110.0,17.5,20.0,36.0,48.0,21.0,1000.0,34935553,198127.0,2760854.0,58805.0,1.250265377,1.250265387,1.250265376,1.250265386,3.0,3.3,1.44,1.48,11.5,15.5,1.07,1.1,3.55,3.75,1.36,1.4,1.37,1.39,1.77,1.81,1.38,1.4,1.250265368,1.250265380,1.250265381,1.250265391
Brazilian Serie A,2025-11-19,21:30:00,Gremio,Vasco da Gama,2.28,2.34,3.4,3.55,3.45,3.55,1.84,1.9,2.12,2.18,1.88,1.95,2.06,2.14,11.5,13.0,11.5,13.0,21.0,23.0,44.0,65.0,8.6,9.6,7.2,8.0,13.5,15.5,38.0,44.0,12.5,14.5,10.5,11.5,17.0,20.0,46.0,60.0,27.0,32.0,23.0,26.0,36.0,42.0,40.0,120.0,19.0,23.0,38.0,50.0,80.0,1000.0,34935549,198134.0,198124.0,58805.0,1.250265485,1.250265495,1.250265484,1.250265494,2.84,3.15,1.47,1.54,11.0,13.5,1.08,1.1,3.4,3.65,1.38,1.41,1.39,1.41,1.74,1.78,1.39,1.4,1.250265476,1.250265488,1.250265489,1.250265499
