League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Nicaraguan Primera Division,2024-01-27,20:00:00,Masachapa FC,Club Sport Sebaco,3.35,3.65,2.76,2.9,2.66,2.88,1.2,1.27,4.7,5.9,1.01,1.04,27.0,1000.0,1.01,1.01,50.0,1000.0,4.6,5.2,1.25,1.28,1.93,2.04,1.96,2.08,1.26,1.3,4.4,4.9,1.08,1.1,11.5,13.5,1.01,1.03,36.0,85.0,1.01,1.01,110.0,410.0,1.01,1.01,120.0,1000.0,1.01,1.01,50.0,1000.0,1.01,1.01,1.11,1000.0,1.63,11.0,1.1,2.6,4.1,5.4,5.1,120.0,4.3,190.0,42.0,420.0,1.39,130.0,1.34,29.0,14.0,130.0,48.0,310.0,13.5,220.0,14.5,140.0,1.4,200.0,50.0,450.0,40.0,490.0,42.0,350.0,60.0,470.0,70.0,1000.0,24.0,270.0,1.4,230.0,300.0,1000.0,32973208,38693147.0,48461207.0,58805.0,1.224067615,1.224067618,1.224067620,1.224067613,1.224067619,1.224067663,1.224067660,1.224067664,1.224067661,1.224067623,1.224067621,1.224067614,1.224067612,1.224067699,1.224067624
Mexican Liga MX,2024-01-27,20:00:00,Leon,Santos Laguna,1.87,1.92,5.2,5.4,3.45,3.65,1.5,1.54,2.86,3.05,1.07,1.08,14.0,15.5,1.01,1.01,100.0,1000.0,7.8,8.6,1.13,1.15,2.62,2.66,1.6,1.62,1.5,1.53,2.9,3.0,1.16,1.17,6.8,7.2,1.05,1.06,18.0,19.5,1.01,1.02,50.0,110.0,1.01,1.01,120.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,2.54,2.76,1.57,1.65,7.2,8.4,11.0,12.5,30.0,40.0,130.0,170.0,5.3,5.8,7.6,8.2,23.0,26.0,100.0,130.0,8.4,9.0,10.5,12.0,29.0,36.0,130.0,170.0,17.5,19.5,26.0,32.0,70.0,85.0,140.0,1000.0,20.0,24.0,150.0,410.0,14.0,1000.0,32949793,4468457.0,328957.0,58805.0,1.223724180,1.223724183,1.223724185,1.223724178,1.223724184,1.223724228,1.223724225,1.223724229,1.223724226,1.223724188,1.223724186,1.223724179,1.223724177,1.223724264,1.223724189
Mexican Segunda Division,2024-01-27,20:00:00,Deportivo Irapuato FC,Club San Juan de Aragon,1.5,1.59,7.0,9.8,4.0,4.5,1.57,1.67,2.48,2.74,1.07,13.5,1.33,15.5,1.01,1.02,34.0,1000.0,9.2,12.5,1.09,1.12,2.8,2.98,1.5,1.56,1.58,1.66,2.46,2.7,1.2,2.9,5.3,6.0,1.07,1.08,12.5,15.5,1.01,1.03,38.0,1000.0,1.01,1.02,75.0,1000.0,1.01,1.01,60.0,1000.0,1.01,1.01,160.0,1000.0,2.42,110.0,1.01,1.71,8.0,11.5,15.0,23.0,5.3,85.0,5.5,410.0,4.5,6.6,8.4,12.0,5.1,50.0,5.5,260.0,6.0,8.0,9.2,13.0,30.0,1000.0,5.5,330.0,9.8,15.0,18.5,29.0,50.0,95.0,5.4,1000.0,4.8,14.5,5.3,1000.0,5.7,1000.0,32970436,21377458.0,59280706.0,58805.0,1.224029090,1.224029093,1.224029095,1.224029088,1.224029094,1.224029138,1.224029135,1.224029139,1.224029136,1.224029098,1.224029096,1.224029089,1.224029087,1.224029174,1.224029099
Mexican Segunda Division,2024-01-27,20:00:00,Inter de Queretaro FC,Montaneses FC,3.3,7.2,1.77,2.16,2.28,3.55,1.43,1.48,3.05,3.3,1.01,1.06,1.33,1000.0,1.01,1.02,30.0,1000.0,6.4,8.4,1.15,1.2,2.32,2.5,1.67,1.75,1.38,2.9,3.1,1000.0,1.11,1.16,7.2,1000.0,1.02,1.05,21.0,1000.0,1.01,1.02,55.0,990.0,1.01,1.01,110.0,1000.0,1.01,1.01,250.0,1000.0,1.01,1000.0,1.11,1000.0,2.5,110.0,1.01,1.63,5.5,7.8,4.5,6.2,7.0,9.6,15.5,24.0,9.4,14.5,7.0,9.4,10.0,14.5,24.0,38.0,29.0,46.0,22.0,32.0,32.0,1000.0,60.0,120.0,5.9,210.0,95.0,160.0,6.0,250.0,6.2,1000.0,6.0,320.0,5.2,34.0,6.2,1000.0,32970434,38460741.0,41283106.0,58805.0,1.224029180,1.224029183,1.224029185,1.224029178,1.224029184,1.224029228,1.224029225,1.224029229,1.224029226,1.224029188,1.224029186,1.224029179,1.224029177,1.224029264,1.224029189
CONMEBOL U23,2024-01-27,20:00:00,Uruguay U23,Chile U23,1.96,2.06,4.7,5.0,3.3,3.45,1.78,1000.0,1.02,2.28,1.12,1.15,8.0,9.2,1.01,1.04,4.4,110.0,6.8,1000.0,1.01,1.1,2.46,2.52,1.66,1.69,1.44,990.0,1.03,3.9,1.14,1.17,7.2,7.8,1.05,1.07,17.0,21.0,1.01,1.03,46.0,110.0,1.01,36.0,1.11,1000.0,1.01,1.01,230.0,1000.0,1.01,3.9,1.35,1000.0,1.11,55.0,1.02,10.5,6.8,10.0,1.22,120.0,3.6,1000.0,4.0,1000.0,2.88,30.0,2.98,1000.0,3.95,1000.0,6.8,1000.0,2.94,1000.0,3.9,1000.0,6.8,1000.0,17.0,1000.0,3.9,1000.0,6.8,1000.0,1.37,1000.0,55.0,1000.0,1.31,1000.0,1.3,1000.0,390.0,1000.0,32967039,27558330.0,24519105.0,58805.0,1.223986227,1.223986230,1.223986232,1.223986225,1.223986231,1.223986275,1.223986272,1.223986276,1.223986273,1.223986235,1.223986233,1.223986226,1.223986224,1.223986311,1.223986236
Brazilian Paulista Serie A1,2024-01-27,20:00:00,Ituano,Guarani,2.92,3.0,3.5,3.65,2.58,2.68,1.6,1.61,2.62,2.64,1.1,1.11,10.0,12.0,1.01,1.02,55.0,60.0,4.7,4.9,1.26,1.27,1.85,1.9,2.12,2.18,1.26,1.28,4.6,4.9,1.07,1.08,13.5,15.0,1.02,1.03,38.0,55.0,1.01,1.01,130.0,1000.0,1.01,1.01,130.0,1000.0,1.01,1.01,140.0,1000.0,1.01,1.6,500.0,1000.0,2.88,3.2,1.45,1.54,4.6,5.0,6.6,7.4,17.5,20.0,65.0,95.0,5.4,6.0,6.8,7.6,18.0,20.0,65.0,100.0,13.5,15.5,15.5,17.5,32.0,1000.0,130.0,210.0,48.0,65.0,55.0,75.0,130.0,190.0,46.0,700.0,85.0,120.0,110.0,240.0,450.0,1000.0,32967432,1040280.0,200603.0,58805.0,1.223989920,1.223989923,1.223989925,1.223989918,1.223989924,1.223989968,1.223989965,1.223989969,1.223989966,1.223989928,1.223989926,1.223989919,1.223989917,1.223990004,1.223989929
Brazilian Paulista Serie A1,2024-01-27,20:00:00,Sao Bernardo,Corinthians,16.5,17.5,1.39,1.4,4.4,4.6,1.99,2.0,2.0,2.02,1.15,1.16,7.2,8.2,1.02,1.04,28.0,44.0,7.4,8.0,1.14,1.16,2.4,2.44,1.69,1.71,1.47,1.49,3.05,3.15,1.14,1.15,7.8,8.2,1.04,1.05,22.0,26.0,1.01,1.02,60.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,1.11,1000.0,1.01,1.01,1.11,1000.0,3.85,4.1,1.33,1.35,7.4,8.0,4.1,4.3,5.4,5.7,9.8,11.0,27.0,29.0,12.0,13.0,12.5,13.5,25.0,1000.0,130.0,1000.0,75.0,1000.0,75.0,1000.0,130.0,1000.0,42.0,1000.0,430.0,1000.0,25.0,1000.0,55.0,1000.0,30.0,1000.0,14.0,16.5,360.0,1000.0,32967427,5231799.0,198136.0,58805.0,1.223990190,1.223990193,1.223990195,1.223990188,1.223990194,1.223990238,1.223990235,1.223990239,1.223990236,1.223990198,1.223990196,1.223990189,1.223990187,1.223990274,1.223990199
Colombian Primera A,2024-01-27,20:10:00,Jaguares de Cordoba,La Equidad,3.85,4.1,2.38,2.5,2.92,3.05,2.02,2.08,1.94,1.97,1.17,1.2,6.0,6.6,1.02,1.04,27.0,36.0,6.0,6.6,1.18,1.2,2.22,2.3,1.77,1.82,1.39,1.42,3.4,3.6,1.12,1.13,8.6,9.4,1.03,1.04,23.0,32.0,1.01,1.01,75.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,220.0,1000.0,1.01,1.01,690.0,1000.0,2.52,2.76,1.56,1.66,6.0,6.8,5.7,6.4,10.0,12.5,30.0,42.0,8.6,9.6,6.4,7.0,12.0,13.5,36.0,40.0,23.0,28.0,16.5,21.0,27.0,34.0,80.0,1000.0,75.0,140.0,75.0,95.0,120.0,160.0,270.0,410.0,100.0,200.0,27.0,55.0,370.0,1000.0,32963968,7055314.0,4082025.0,58805.0,1.223945888,1.223945891,1.223945893,1.223945886,1.223945892,1.223945936,1.223945933,1.223945937,1.223945934,1.223945896,1.223945894,1.223945887,1.223945885,1.223945972,1.223945897
Paraguayan Division Profesional,2024-01-27,20:50:00,Olimpia,Nacional (Par),2.2,2.28,3.85,4.1,3.25,3.35,2.88,3.0,1.5,1.53,1.38,1.41,3.45,3.65,1.08,1.11,10.5,12.5,9.2,11.0,1.11,1.12,3.2,3.35,1.44,1.45,1.73,1.76,2.3,2.36,1.27,1.29,4.4,4.7,1.09,1.11,10.0,12.5,1.03,1.04,23.0,55.0,1.01,1.02,50.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,50.0,1000.0,1.94,2.12,1.9,2.08,9.6,10.5,11.0,12.5,23.0,26.0,65.0,85.0,7.6,8.6,7.0,7.2,14.0,17.0,48.0,60.0,11.0,13.0,10.0,11.5,19.5,21.0,55.0,75.0,25.0,30.0,23.0,27.0,40.0,48.0,50.0,150.0,20.0,23.0,48.0,70.0,17.0,1000.0,32973325,328699.0,1370433.0,58805.0,1.224070039,1.224070042,1.224070044,1.224070037,1.224070043,1.224070087,1.224070084,1.224070088,1.224070085,1.224070047,1.224070045,1.224070038,1.224070036,1.224070123,1.224070048
Honduras Liga Nacional,2024-01-27,21:00:00,Real Espana,CD Motagua,2.4,2.78,2.76,3.25,3.35,4.0,3.35,3.7,1.37,1.42,1.5,1.59,2.68,3.05,1.13,1.16,7.0,9.0,1.02,21.0,1.06,1.08,3.9,4.7,1.27,1.33,2.0,2.24,1.8,2.0,1.39,1.51,2.98,3.55,1.15,1.21,5.7,8.8,1.06,1.09,12.0,26.0,1.01,1.03,26.0,1000.0,1.01,1.01,50.0,1000.0,1.01,1.01,100.0,1000.0,1.67,1.85,2.18,2.48,12.5,18.5,11.0,15.0,6.6,980.0,8.0,980.0,10.0,14.0,7.2,9.0,10.5,14.5,6.8,980.0,6.8,980.0,10.0,13.5,13.0,980.0,7.2,980.0,7.0,980.0,7.0,980.0,7.2,980.0,15.0,980.0,6.8,980.0,6.8,980.0,6.0,1000.0,32970672,4065664.0,2888928.0,58805.0,1.224034648,1.224034651,1.224034653,1.224034646,1.224034652,1.224034696,1.224034693,1.224034697,1.224034694,1.224034656,1.224034654,1.224034647,1.224034645,1.224034732,1.224034657
