League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Indonesian Liga 1,2024-09-20,05:30:00,Pss Sleman,Arema Cronus,2.8,3.15,2.56,2.86,3.2,3.65,1.89,1.94,2.06,2.14,1.8,1.93,2.08,2.26,9.4,15.5,9.2,980.0,12.5,21.0,4.8,980.0,9.8,13.5,6.6,7.6,10.5,15.0,4.6,980.0,14.0,24.0,10.0,15.5,5.0,22.0,4.8,980.0,6.0,980.0,6.0,980.0,6.0,980.0,6.0,980.0,4.6,980.0,4.9,34.0,5.8,1000.0,33595212,13082110.0,8567505.0,58805.0,1.23311666,1.233116705,1.233116744,1.233116669
Israeli Liga Alef,2024-09-20,06:00:00,MS Jerusalem,Hapoel Azor,1.68,5.1,1.68,5.1,3.0,5.4,1.55,3.0,1.5,2.82,1.69,1.99,2.0,2.46,1.01,21.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,4.0,1000.0,1.55,1000.0,1.55,1000.0,1.06,1000.0,33604914,37775861.0,6772812.0,58805.0,1.233225459,1.233225504,1.233225543,1.233225468
Israeli Liga Alef,2024-09-20,06:00:00,Shimshon Tel Aviv,SC Dimona,2.28,980.0,1.81,2.96,3.0,5.0,1.5,2.0,2.0,3.0,1.73,2.06,1.93,2.34,2.0,20.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,980.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,980.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,33604947,10437880.0,12630190.0,58805.0,1.233225099,1.233225144,1.233225183,1.233225108
South Korean K3 League,2024-09-20,07:00:00,Daejeon Korail FC,Mokpo City,2.28,2.64,2.92,3.35,3.2,4.6,2.04,2.4,1.71,1.95,1.65,1.82,2.22,2.52,3.65,20.0,3.65,980.0,3.95,980.0,4.2,980.0,3.5,980.0,8.0,980.0,3.55,980.0,4.0,980.0,3.7,980.0,3.4,980.0,3.75,980.0,4.1,980.0,4.0,980.0,3.95,980.0,4.0,980.0,4.3,1000.0,3.65,980.0,3.9,980.0,4.5,1000.0,33602153,23921184.0,14163934.0,58805.0,1.233188512,1.233188557,1.233188596,1.233188521
Israeli Liga Alef,2024-09-20,07:45:00,Maccabi Yavne,AS Nordia Jerusalem,1.88,2.46,2.96,8.6,3.15,4.2,1.53,2.0,2.0,3.35,1.71,2.04,1.95,2.38,2.0,17.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,980.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,33604941,5415484.0,10328729.0,58805.0,1.233225279,1.233225324,1.233225363,1.233225288
Israeli Liga Alef,2024-09-20,07:55:00,Hapoel Herzliya,MS Hapoel Lod,1.54,1000.0,2.4,5.5,3.6,32.0,1.94,3.0,1.5,2.06,1.95,2.32,1.76,2.06,2.0,34.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,980.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,980.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,980.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,2.0,1000.0,33604944,5195930.0,20877754.0,58805.0,1.233225189,1.233225234,1.233225273,1.233225198
Singapore S-League,2024-09-20,08:45:00,Albirex Niigata (SIN),Tanjong Pagar United,1.36,1.46,6.0,8.2,5.9,8.8,3.85,7.8,1.15,1.35,1.36,1.49,3.05,3.8,15.0,980.0,50.0,980.0,5.3,980.0,5.4,1000.0,4.8,980.0,12.0,980.0,4.8,980.0,5.2,980.0,4.5,980.0,8.8,980.0,4.5,980.0,5.1,980.0,4.5,980.0,11.5,980.0,16.0,980.0,5.1,980.0,1.99,3.1,4.7,980.0,5.4,980.0,33605293,23871038.0,5361010.0,58805.0,1.233225947,1.233225992,1.233226031,1.233225956
Thai League 1,2024-09-20,09:00:00,Khonkaen United,Nakhon Pathom,2.56,2.96,2.6,3.05,3.3,4.3,2.0,2.36,1.73,2.0,1.6,1.81,2.22,2.68,12.5,980.0,8.0,980.0,5.1,980.0,1.18,1000.0,4.5,980.0,6.8,980.0,7.4,980.0,1.29,980.0,13.5,980.0,4.4,980.0,13.0,980.0,1.18,1000.0,1.15,980.0,1.14,980.0,1.18,980.0,1.18,1000.0,1.55,980.0,25.0,980.0,1.18,1000.0,33592603,11303752.0,9691457.0,58805.0,1.233077162,1.233077207,1.233077246,1.233077171
Israeli Liga Alef,2024-09-20,09:00:00,Agudat Sport Ashdod,Hapoel Marmorek,1.8,2.6,3.0,1000.0,3.05,4.0,1.5,1.98,2.02,4.5,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,28.0,1000.0,1.55,1000.0,1.55,1000.0,15.0,1000.0,33604949,16138525.0,9170978.0,58805.0,1.233225009,1.233225054,1.233225093,1.233225018
Israeli Liga Alef,2024-09-20,09:00:00,Hapoel Tzafririm Holon,Maccabi Shaaraim,1.36,3.05,2.8,1000.0,3.4,5.7,1.4,2.18,1.86,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,28.0,1000.0,1.01,980.0,1.55,1000.0,15.0,1000.0,33604921,10397243.0,6953288.0,58805.0,1.233225369,1.233225414,1.233225453,1.233225378
