League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
CONCACAF Champions League,2024-02-22,00:00:00,Cavalry,Orlando City,5.9,6.8,1.55,1.6,4.6,5.0,3.6,3.9,1.34,1.38,1.58,1.63,2.6,2.74,1.15,1.18,6.6,7.8,17.5,21.0,1.05,1.06,4.9,5.4,1.23,1.26,2.32,2.44,1.7,1.76,1.5,1.56,2.78,3.0,1.2,1.23,5.3,6.0,1.07,1.1,11.0,15.5,1.02,1.04,26.0,50.0,1.01,1.02,50.0,970.0,1.01,1.01,50.0,1000.0,1.81,1.93,2.06,2.24,17.0,21.0,8.8,10.5,9.0,10.5,13.0,15.5,21.0,26.0,9.0,11.0,8.8,10.0,13.5,16.0,42.0,55.0,21.0,24.0,18.0,22.0,26.0,32.0,11.0,180.0,10.5,80.0,10.0,1000.0,10.5,100.0,10.5,80.0,5.8,7.6,12.0,1000.0,33024871,24151527.0,5640226.0,58805.0,1.224910340,1.224910343,1.224910345,1.224910338,1.224910344,1.224910388,1.224910385,1.224910389,1.224910386,1.224910348,1.224910346,1.224910339,1.224910337,1.224910424,1.224910349
AFC Cup,2024-02-22,05:00:00,Macarthur FC,Central Coast Mariners,2.98,3.75,2.16,2.46,3.7,4.4,3.55,4.5,1.29,1.39,1.56,1.76,2.32,2.76,1.16,1.22,5.7,8.0,2.34,26.0,1.05,1.09,2.34,26.0,1.18,1.32,2.34,2.76,1.57,1.74,1.53,1.7,2.42,2.88,1.17,1.4,2.42,8.2,1.06,1.16,3.5,26.0,1.02,1.04,7.2,110.0,1.01,1.03,26.0,1000.0,1.01,1.02,26.0,1000.0,1.54,1.69,2.46,2.84,15.5,980.0,10.5,980.0,12.5,980.0,3.9,980.0,12.5,980.0,7.0,11.5,8.4,13.5,3.75,980.0,3.85,980.0,10.0,980.0,11.5,980.0,3.9,980.0,4.1,980.0,3.9,980.0,4.0,980.0,4.1,980.0,3.75,980.0,3.35,14.5,4.3,1000.0,33036369,36700739.0,1205126.0,58805.0,1.225086309,1.225086396,1.225086397,1.225086398,1.225086311,1.225086312,1.225086313,1.225086314,1.225086315,1.225086316,1.225086317,1.225086318,1.225086319,1.225086388,1.225086310
Azerbaijan 1st Division,2024-02-22,06:00:00,Irevan FK,Energetik Mingechevir,1.27,1000.0,1.46,980.0,3.2,5.4,2.52,4.1,1.33,1.65,1.35,2.12,1.89,1000.0,1.06,1.3,4.3,980.0,3.0,21.0,1.05,1.12,2.0,7.8,1.15,1.5,1.5,2.26,1.8,3.0,1.3,1.8,2.24,21.0,1.1,1.35,3.85,21.0,1.03,1.12,3.85,980.0,1.01,1.06,3.85,1000.0,1.01,1.06,9.2,1000.0,1.01,1.06,9.2,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,4.6,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33038738,61373162.0,12152001.0,58805.0,1.225119051,1.225119054,1.225119056,1.225119049,1.225119055,1.225119099,1.225119096,1.225119100,1.225119097,1.225119059,1.225119057,1.225119050,1.225119048,1.225119135,1.225119060
Algerian U21,2024-02-22,06:00:00,CS Constantine U21,ASO Chlef U21,1.34,1.47,8.8,1000.0,4.6,7.4,3.1,3.95,1.34,1.48,1.3,1.79,2.24,110.0,1.1,980.0,8.0,980.0,1.6,980.0,1.03,2.68,1.6,26.0,1.12,2.68,1.6,9.4,1.5,2.68,1.36,1.49,3.0,3.8,1.08,1.23,1.5,21.0,1.02,1.14,1.01,970.0,1.01,1.06,1.01,970.0,1.01,1.06,8.0,970.0,1.01,1.06,8.0,1000.0,1.1,1000.0,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.16,990.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.16,1000.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33041827,7708856.0,8249573.0,58805.0,1.225153922,1.225153925,1.225153927,1.225153920,1.225153926,1.225153970,1.225153967,1.225153971,1.225153968,1.225153930,1.225153928,1.225153921,1.225153919,1.225154006,1.225153931
Azerbaijan 1st Division,2024-02-22,07:00:00,Zaqatala,Mil-Mugan FK,1.31,980.0,1.32,980.0,3.0,5.4,2.94,3.65,1.39,1.52,1.2,1.65,2.52,1000.0,1.09,980.0,8.6,980.0,2.52,18.0,1.06,1.65,2.52,18.0,1.2,1.65,1.55,2.0,2.0,4.6,1.15,1.55,2.0,7.6,1.06,1.25,2.8,26.0,1.03,1.07,5.0,980.0,1.01,1.04,5.0,1000.0,1.01,1.04,14.5,1000.0,1.01,1.04,14.5,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33042581,15282695.0,10519676.0,58805.0,1.225163962,1.225163965,1.225163967,1.225163960,1.225163966,1.225164011,1.225164008,1.225164012,1.225164009,1.225163970,1.225163968,1.225163961,1.225163959,1.225164048,1.225163971
Azerbaijan 1st Division,2024-02-22,08:00:00,Agsu,Shamakhi FK,3.0,1000.0,1.06,2.0,4.0,980.0,3.45,980.0,1.14,1.41,1.4,2.68,1.6,980.0,1.14,2.34,1.75,980.0,1.7,980.0,1.02,1.5,1.7,55.0,1.07,1.5,1.7,3.25,1.45,2.44,1.45,2.54,1.65,3.25,1.13,1.7,2.42,8.8,1.06,1.4,3.5,18.0,1.02,1.16,3.5,980.0,1.01,1.06,7.2,1000.0,1.01,1.03,7.2,1000.0,1.1,1000.0,1.1,1000.0,1.49,1000.0,1.03,7.6,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.2,1000.0,1.55,1000.0,1.17,980.0,1.2,1000.0,33041379,10563338.0,52957291.0,58805.0,1.225156968,1.225156971,1.225156973,1.225156966,1.225156972,1.225157016,1.225157013,1.225157017,1.225157014,1.225156976,1.225156974,1.225156967,1.225156965,1.225157052,1.225156977
Cameroonese Elite One,2024-02-22,09:30:00,Union Sportive de Douala,Les Astres FC De Douala,1.6,4.7,2.4,1000.0,2.7,950.0,2.88,980.0,1.18,1.54,1.02,1000.0,1.01,1000.0,1.08,980.0,9.6,980.0,1.27,980.0,1.03,4.6,1.27,980.0,1.03,4.6,1.27,2.0,2.0,4.6,1.08,2.0,2.0,18.0,1.05,2.0,2.0,36.0,1.01,2.0,2.0,980.0,1.01,2.0,2.0,1000.0,1.01,2.0,2.0,1000.0,1.01,2.0,2.0,1000.0,2.0,1000.0,1.1,2.0,1.49,990.0,1.26,990.0,1.26,1000.0,1.26,1000.0,1.26,990.0,1.13,990.0,1.26,990.0,1.26,1000.0,1.26,1000.0,1.13,990.0,1.21,990.0,1.26,1000.0,1.26,1000.0,1.26,1000.0,1.26,1000.0,1.26,1000.0,1.55,1000.0,1.13,1000.0,1.26,1000.0,33041956,14666037.0,14734908.0,58805.0,1.225155362,1.225155365,1.225155367,1.225155360,1.225155366,1.225155410,1.225155407,1.225155411,1.225155408,1.225155370,1.225155368,1.225155361,1.225155359,1.225155446,1.225155371
Friendlies Women's International,2024-02-22,09:30:00,Romania (W),Greece (W),1.93,2.56,3.05,4.6,2.0,7.6,2.98,3.5,1.4,1.51,1.41,1.63,1.01,3.45,1.09,1.17,6.8,980.0,1.02,980.0,1.01,1.46,1.83,36.0,1.29,1.46,1.32,4.4,1.79,4.6,1.28,1.49,1.87,26.0,1.04,1.49,1.01,26.0,1.03,1.49,1.01,970.0,1.01,1.49,1.01,980.0,1.01,1.49,2.18,980.0,1.01,1.49,2.18,1000.0,1.1,11.0,1.1,11.0,1.49,1000.0,1.02,980.0,1.02,1000.0,1.02,1000.0,1.03,980.0,1.03,980.0,3.3,1000.0,1.02,1000.0,1.02,980.0,1.01,980.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,4.3,1000.0,33026517,5910517.0,899118.0,58805.0,1.224935010,1.224935013,1.224935015,1.224935008,1.224935014,1.224935059,1.224935055,1.224935060,1.224935056,1.224935018,1.224935016,1.224935009,1.224935007,1.224935095,1.224935019
Cameroonese Elite One,2024-02-22,09:30:00,APEJES Academy,Avion Academy FC,1.6,990.0,1.6,980.0,1.22,32.0,1.95,2.68,1.6,2.06,1.02,1000.0,1.01,1000.0,1.03,1.07,15.5,980.0,1.28,8.8,1.13,4.5,1.28,8.8,1.13,4.5,1.28,2.0,2.0,4.5,1.09,2.0,2.0,15.5,1.05,1.25,2.0,36.0,1.01,1.25,2.0,980.0,1.01,1.25,2.0,1000.0,1.01,1.25,2.0,1000.0,1.01,1.25,2.0,1000.0,1.1,1000.0,1.1,1000.0,1.49,980.0,1.26,1000.0,1.26,1000.0,1.26,1000.0,1.26,1000.0,1.13,980.0,1.26,1000.0,1.26,1000.0,1.26,1000.0,1.13,1000.0,1.21,980.0,1.26,1000.0,1.26,1000.0,1.26,1000.0,1.26,1000.0,1.26,1000.0,1.13,1000.0,1.13,1000.0,1.26,1000.0,33042044,10937598.0,12674569.0,58805.0,1.225157058,1.225157061,1.225157063,1.225157056,1.225157062,1.225157106,1.225157103,1.225157107,1.225157104,1.225157066,1.225157064,1.225157057,1.225157055,1.225157142,1.225157067
Armenian Premier League,2024-02-22,11:00:00,FC Noah,FC Urartu,1.94,2.36,3.2,4.4,3.2,4.2,3.15,4.1,1.34,1.46,1.47,1.65,2.52,3.15,1.13,1.17,6.0,9.4,3.95,980.0,1.03,1.08,3.95,5.6,1.22,1.34,1.27,980.0,1.03,4.6,1.17,1.85,1.03,7.0,1.05,1.25,5.0,20.0,1.03,1.25,5.0,36.0,1.01,1.25,5.0,1000.0,1.01,1.25,5.0,1000.0,1.01,1.24,5.0,1000.0,1.66,1.9,2.12,2.52,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,990.0,1.1,990.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,33041863,25068897.0,25800263.0,58805.0,1.225155182,1.225155185,1.225155187,1.225155180,1.225155186,1.225155230,1.225155227,1.225155231,1.225155228,1.225155190,1.225155188,1.225155181,1.225155179,1.225155266,1.225155191
