League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Women's Matches,2024-01-19,00:00:00,Monterrey (W),Club Necaxa (W),1.09,1.12,22.0,38.0,12.0,17.0,5.6,7.2,1.16,1.22,2.06,2.46,1.68,1.94,1.34,1.47,3.1,3.95,1.02,970.0,1.01,1.02,1.5,110.0,1.08,1.09,4.3,5.5,1.22,1.3,2.32,2.76,1.57,1.76,1.6,1.82,2.22,2.66,1.28,1.37,3.7,4.6,1.12,1.18,3.7,970.0,1.05,1.08,6.4,970.0,1.03,1.04,6.8,1000.0,2.28,2.4,1.71,1.77,8.2,980.0,100.0,980.0,100.0,980.0,100.0,1000.0,16.0,980.0,27.0,980.0,80.0,980.0,100.0,1000.0,9.0,980.0,11.5,980.0,40.0,980.0,100.0,1000.0,7.8,980.0,9.8,980.0,27.0,980.0,100.0,1000.0,1.82,2.28,9.0,1000.0,9.2,1000.0,32946863,16743506.0,16729907.0,58805.0,1.223691820,1.223691823,1.223691825,1.223691818,1.223691824,1.223691868,1.223691865,1.223691869,1.223691866,1.223691828,1.223691826,1.223691819,1.223691817,1.223691904,1.223691829
Mexican Ascenso MX,2024-01-19,00:05:00,Mineros de Zacatecas,Tapatio,1.69,1.71,5.4,5.9,4.2,4.5,3.8,4.1,1.33,1.36,1.61,1.66,2.52,2.64,1.16,1.19,6.4,7.2,17.5,26.0,1.04,1.06,5.2,5.6,1.21,1.24,2.4,2.48,1.68,1.71,1.55,1.59,2.7,2.82,1.22,1.25,5.1,5.5,1.08,1.1,11.0,13.0,1.03,1.04,23.0,55.0,1.01,1.02,34.0,1000.0,1.01,1.01,50.0,1000.0,1.72,1.74,2.36,2.4,18.0,29.0,22.0,980.0,38.0,46.0,80.0,980.0,10.0,980.0,9.2,10.5,18.5,21.0,50.0,65.0,10.0,11.5,9.6,10.5,16.5,980.0,42.0,65.0,15.5,16.5,14.5,15.5,25.0,34.0,55.0,85.0,7.0,7.8,14.5,980.0,4.8,1000.0,32934187,8692849.0,35601788.0,58805.0,1.223478506,1.223478509,1.223478511,1.223478504,1.223478510,1.223478554,1.223478551,1.223478555,1.223478552,1.223478514,1.223478512,1.223478505,1.223478503,1.223478590,1.223478515
Mexican Women's Matches,2024-01-19,00:10:00,Guadalajara (W),Atletico San Luis (W),1.13,1.15,16.5,28.0,9.2,14.5,5.3,6.0,1.2,1.23,1.99,2.08,1.94,2.02,1.29,1.32,4.1,4.5,1.02,980.0,1.02,1.03,3.55,11.0,1.11,1.13,3.55,3.9,1.35,1.39,2.0,2.06,1.94,2.0,1.44,1.49,3.05,3.3,1.19,1.22,3.05,15.5,1.07,1.1,5.3,970.0,1.02,1.05,5.5,980.0,1.01,1.03,11.0,1000.0,2.28,2.54,1.65,1.77,10.0,980.0,5.7,980.0,5.9,980.0,6.0,1000.0,11.0,16.0,21.0,980.0,5.7,980.0,6.0,1000.0,7.8,11.0,11.5,980.0,5.5,980.0,5.9,980.0,6.6,9.4,11.5,980.0,5.5,980.0,6.0,1000.0,1.98,2.94,6.0,1000.0,6.0,1000.0,32946861,16652589.0,25062342.0,58805.0,1.223691910,1.223691913,1.223691915,1.223691908,1.223691914,1.223691958,1.223691955,1.223691959,1.223691956,1.223691918,1.223691916,1.223691909,1.223691907,1.223691994,1.223691919
Australian A-League Men,2024-01-19,03:00:00,Wellington Phoenix,Melbourne Victory,3.15,3.2,2.3,2.32,3.95,4.1,3.65,3.9,1.35,1.38,1.58,1.65,2.56,2.8,1.14,1.19,6.2,8.2,18.5,20.0,1.05,1.06,5.0,5.4,1.23,1.25,2.36,2.42,1.7,1.74,1.53,1.56,2.8,2.88,1.21,1.22,5.5,5.8,1.08,1.1,11.5,13.5,1.03,1.04,28.0,55.0,1.01,1.02,70.0,980.0,1.01,1.01,190.0,500.0,1.63,1.66,2.5,2.6,20.0,21.0,12.5,13.5,15.0,16.0,26.0,29.0,14.5,16.5,8.4,9.0,10.0,11.0,20.0,22.0,22.0,23.0,12.5,13.5,14.5,15.0,28.0,32.0,40.0,55.0,28.0,32.0,30.0,38.0,48.0,65.0,21.0,24.0,12.5,13.5,20.0,980.0,32923276,2469649.0,1205124.0,58805.0,1.223329547,1.223329633,1.223329634,1.223329635,1.223329549,1.223329550,1.223329551,1.223329552,1.223329553,1.223329554,1.223329555,1.223329556,1.223329557,1.223329626,1.223329548
Israeli Liga Bet,2024-01-19,05:30:00,Maccabi Ironi Yafia,Maccabi Ironi Tamra,1.05,980.0,1.05,980.0,1.04,980.0,3.75,5.8,1.21,1.37,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.27,980.0,1.03,21.0,1.27,110.0,1.03,4.6,1.27,1000.0,1.03,4.6,1.04,110.0,1.03,55.0,1.02,110.0,1.03,110.0,1.01,110.0,1.03,110.0,1.01,110.0,1.03,1000.0,1.01,110.0,1.03,1000.0,1.01,110.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,2.66,1000.0,2.46,1000.0,3.6,1000.0,2.92,1000.0,3.6,1000.0,5.3,1000.0,4.2,1000.0,3.65,1000.0,5.0,1000.0,4.2,1000.0,17.5,1000.0,3.95,1000.0,8.8,1000.0,9.8,1000.0,13.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,32950352,10556124.0,21658314.0,58805.0,1.223735343,1.223735346,1.223735348,1.223735341,1.223735347,1.223735391,1.223735388,1.223735392,1.223735389,1.223735351,1.223735349,1.223735342,1.223735340,1.223735427,1.223735352
Indian Super Cup,2024-01-19,05:30:00,Hyderabad FC,Sreenidhi FC,5.4,1000.0,1.64,1.67,2.52,4.7,2.88,4.6,1.28,1.5,1.54,1.93,2.0,2.86,1.01,1000.0,1.01,1000.0,3.0,1000.0,1.04,1.09,3.0,6.4,1.19,1.49,1.27,2.58,1.64,4.6,1.23,1.81,2.24,8.2,1.14,1.3,2.24,21.0,1.05,1.15,4.3,55.0,1.02,1.08,7.6,990.0,1.01,1.04,7.8,1000.0,1.01,1.02,14.5,1000.0,1.7,2.22,1.82,3.35,1.88,25.0,3.4,13.5,2.5,11.5,12.5,24.0,1.91,32.0,7.6,12.0,9.0,19.0,13.0,980.0,2.22,90.0,2.2,65.0,16.5,90.0,21.0,980.0,2.02,750.0,2.28,550.0,2.28,780.0,2.28,1000.0,2.28,1000.0,5.5,44.0,2.02,1000.0,32942994,26624493.0,43204220.0,58805.0,1.223626921,1.223626924,1.223626926,1.223626919,1.223626925,1.223626969,1.223626966,1.223626970,1.223626967,1.223626929,1.223626927,1.223626920,1.223626918,1.223627005,1.223626930
Australian A-League Men,2024-01-19,05:45:00,Sydney FC,Newcastle Jets,1.68,1.7,4.9,5.1,4.8,5.0,4.5,5.8,1.21,1.28,1.85,2.0,2.0,2.2,1.26,1.33,4.1,4.9,27.0,50.0,1.02,1.04,7.2,8.8,1.13,1.15,3.2,3.65,1.38,1.45,1.94,2.04,1.97,2.08,1.36,1.52,2.92,3.75,1.15,1.24,2.92,9.4,1.06,1.08,13.5,26.0,1.02,1.05,13.5,110.0,1.01,1.02,13.5,1000.0,1.5,1.56,2.8,3.0,32.0,38.0,30.0,34.0,42.0,50.0,17.5,160.0,15.5,17.5,12.0,13.5,19.0,21.0,36.0,48.0,14.0,15.5,10.0,10.5,14.5,16.0,34.0,42.0,17.5,19.0,13.5,14.0,19.0,21.0,42.0,50.0,4.8,5.3,22.0,28.0,110.0,980.0,32923277,1205121.0,1205125.0,58805.0,1.223329652,1.223329738,1.223329739,1.223329740,1.223329654,1.223329655,1.223329656,1.223329657,1.223329658,1.223329659,1.223329660,1.223329661,1.223329662,1.223329731,1.223329653
Bangladesh Premier League,2024-01-19,05:45:00,Sheikh Jamal,Bashundhara Kings,1.05,75.0,1.2,1000.0,1.03,32.0,1.01,980.0,1.18,1.4,1.55,2.44,1.7,55.0,1.14,1.8,1.01,1000.0,15.0,970.0,1.02,1.06,2.8,18.0,1.06,1.24,1.52,18.0,1.2,1.55,1.52,2.52,1.66,5.0,1.25,1.72,2.4,11.0,1.1,1.4,3.5,11.0,1.03,1.16,3.5,110.0,1.01,1.08,7.2,1000.0,1.01,1.05,7.2,1000.0,1.05,1000.0,1.01,1000.0,1.49,980.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,32948122,8670890.0,14116273.0,58805.0,1.223702405,1.223702408,1.223702410,1.223702403,1.223702409,1.223702453,1.223702450,1.223702454,1.223702451,1.223702413,1.223702411,1.223702404,1.223702402,1.223702489,1.223702414
Israeli Liga Bet,2024-01-19,06:00:00,Hapoel Tirat HaCarmel,Maccabi Ahi Iksal,1.22,500.0,1.48,1000.0,1.31,32.0,3.2,4.8,1.27,1.46,1.02,2.0,2.0,1000.0,1.01,1000.0,1.01,1000.0,1.27,36.0,1.05,1.07,1.27,36.0,1.05,4.6,1.27,3.5,1.4,4.6,1.06,2.0,2.0,21.0,1.04,2.0,2.0,110.0,1.03,2.0,2.0,980.0,1.01,2.0,2.0,980.0,1.01,2.0,2.0,980.0,1.01,2.0,2.0,1000.0,1.05,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,32949241,11865475.0,12368271.0,58805.0,1.223722593,1.223722596,1.223722598,1.223722591,1.223722597,1.223722641,1.223722638,1.223722642,1.223722639,1.223722601,1.223722599,1.223722592,1.223722590,1.223722677,1.223722602
Israeli Liga Bet,2024-01-19,06:00:00,Beitar Tel Aviv Bat Yam FC,HaMakhtesh Givatayim,1.64,990.0,1.14,1000.0,1.31,32.0,3.6,5.6,1.22,1.39,1.02,2.24,1.81,1000.0,1.01,1000.0,1.01,1000.0,1.27,55.0,1.03,1.06,1.27,36.0,1.03,4.6,1.27,5.6,1.22,4.6,1.05,2.22,1.82,36.0,1.05,2.22,1.82,980.0,1.03,2.22,1.82,980.0,1.01,2.22,1.82,1000.0,1.01,2.22,1.82,1000.0,1.01,2.22,1.82,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,32949239,34358764.0,48517284.0,58805.0,1.223722683,1.223722686,1.223722688,1.223722681,1.223722687,1.223722731,1.223722728,1.223722732,1.223722729,1.223722691,1.223722689,1.223722682,1.223722680,1.223722767,1.223722692
