League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Ascenso MX,2024-01-10,00:05:00,Club Atletico La Paz,Club Atletico Morelia,2.66,2.76,2.8,2.9,3.5,3.65,3.05,3.2,1.45,1.49,1.42,1.46,3.15,3.4,1.1,1.12,9.2,10.5,12.0,13.5,1.08,1.09,3.6,3.7,1.37,1.39,1.87,1.92,2.08,2.16,1.33,1.36,3.8,4.0,1.12,1.14,8.0,9.4,1.05,1.06,18.0,36.0,1.01,1.02,50.0,110.0,1.01,1.01,170.0,1000.0,1.01,1.01,390.0,1000.0,1.83,1.91,2.1,2.2,11.0,12.5,10.0,11.5,16.5,18.5,38.0,46.0,10.0,10.5,7.4,7.8,11.5,13.0,29.0,34.0,15.5,26.0,11.0,12.5,17.0,19.0,40.0,48.0,36.0,42.0,23.0,32.0,40.0,46.0,85.0,100.0,20.0,28.0,24.0,32.0,20.0,1000.0,32911528,58385008,35619598,58805,1.223145557,1.223145560,1.223145562,1.223145555,1.223145561,1.223145605,1.223145602,1.223145606,1.223145603,1.223145565,1.223145563,1.223145556,1.223145554,1.223145641,1.223145566
Indian Super Cup,2024-01-10,05:30:00,Kerala Blasters FC,Shillong Lajong,1.3,1.39,9.2,12.5,5.7,6.8,3.75,5.0,1.25,1.37,1.58,1.81,2.24,2.72,1.17,1.27,4.8,7.0,2.5,36.0,1.03,1.1,2.38,36.0,1.03,1.35,2.38,2.94,1.52,1.72,1.6,1.82,2.22,2.68,1.23,1.33,4.1,5.4,1.08,1.22,4.1,15.5,1.03,1.1,5.5,110.0,1.01,1.03,34.0,1000.0,1.01,1.01,130.0,1000.0,1.92,2.1,1.91,2.1,4.6,32.0,4.8,44.0,5.1,110.0,5.3,1000.0,8.6,11.5,11.0,16.5,4.8,42.0,5.2,160.0,3.6,11.0,8.6,12.0,4.6,32.0,5.2,130.0,9.0,13.0,11.0,17.0,4.7,38.0,90.0,150.0,2.7,5.4,5.2,180.0,5.4,1000.0,32927085,16037491,4278728,58805,1.223382281,1.223382284,1.223382286,1.223382279,1.223382285,1.223382329,1.223382326,1.223382330,1.223382327,1.223382289,1.223382287,1.223382280,1.223382278,1.223382365,1.223382290
Turkish Ladies,2024-01-10,06:00:00,Trabzonspor (W),Hakkarigucu (W),1.51,3.9,2.18,34.0,3.7,6.0,1.01,1000.0,1.12,1.47,1.43,2.54,1.65,110.0,1.13,1.35,1.05,110.0,2.32,55.0,1.02,1.08,2.14,50.0,1.1,1.32,2.14,11.0,1.4,1.87,1.41,2.12,1.89,8.2,1.14,1.28,4.7,8.8,1.07,1.2,4.7,15.5,1.02,1.1,6.0,1000.0,1.01,1.04,11.0,1000.0,1.01,1.02,12.0,1000.0,1.04,1000.0,1.01,1000.0,1.49,48.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,32927153,42202851,27374305,58805,1.223380056,1.223380059,1.223380061,1.223380054,1.223380060,1.223380104,1.223380101,1.223380105,1.223380102,1.223380064,1.223380062,1.223380055,1.223380053,1.223380140,1.223380065
Turkish Ladies,2024-01-10,06:00:00,Fatih Vatan Spor (W),Fatih Karagumruk (W),2.0,34.0,1.43,1000.0,4.0,32.0,1.01,1000.0,1.12,1.4,1.5,2.54,1.65,55.0,1.12,1000.0,1.75,1000.0,4.4,55.0,1.03,1.08,2.5,36.0,1.1,1.29,2.42,11.0,1.25,1.7,1.45,2.22,1.81,7.8,1.15,1.38,3.7,7.8,1.07,1.22,3.7,15.5,1.03,1.14,5.5,1000.0,1.01,1.05,7.6,1000.0,1.01,1.03,8.0,1000.0,1.52,1000.0,1.01,2.94,1.49,48.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,32927152,26575791,42202811,58805,1.223380146,1.223380149,1.223380151,1.223380144,1.223380150,1.223380194,1.223380191,1.223380195,1.223380192,1.223380154,1.223380152,1.223380145,1.223380143,1.223380230,1.223380155
Czech Winter League,2024-01-10,06:30:00,Mlada Boleslav,Teplice,1.51,3.5,2.5,1000.0,4.0,32.0,1.01,1000.0,1.12,1.4,1.5,2.54,1.65,55.0,1.13,1.5,1.01,1000.0,2.66,26.0,1.04,1.08,2.66,7.4,1.17,1.25,2.66,7.4,1.17,1.6,1.45,7.0,1.5,6.0,1.2,7.0,1.5,7.4,1.11,7.0,1.5,10.5,1.03,7.0,1.5,55.0,1.02,1.2,1.5,1000.0,1.01,1.1,6.2,110.0,1.04,1000.0,1.01,1000.0,1.01,30.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.03,1000.0,1.03,1000.0,32927161,886284,174264,58805,1.223381492,1.223381495,1.223381497,1.223381490,1.223381496,1.223381540,1.223381537,1.223381541,1.223381538,1.223381500,1.223381498,1.223381491,1.223381489,1.223381576,1.223381501
Friendly Matches,2024-01-10,07:00:00,Varnsdorf,FK Jablonec,4.5,5.5,1.59,1.71,4.9,5.5,1.01,6.4,1.19,1.28,1.02,2.04,1.98,1000.0,1.01,1.3,1.01,5.3,3.5,55.0,1.02,1.06,3.5,21.0,1.06,1.23,3.5,3.9,1.35,1.4,2.02,2.1,1.91,1.97,1.36,1.47,3.1,3.8,1.18,1.47,3.1,7.8,1.06,1.2,3.15,18.0,1.03,1.1,6.2,1000.0,1.01,1.05,11.0,1000.0,1.44,1.54,2.86,3.4,1.2,50.0,1.14,19.0,1.23,17.0,1.23,23.0,1.13,1000.0,1.68,13.0,1.69,11.0,1.2,15.0,1.11,60.0,1.14,21.0,1.23,16.5,1.14,23.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.11,1000.0,1.55,30.0,2.46,55.0,1.13,1000.0,32927203,4142631,367578,58805,1.223381870,1.223381873,1.223381875,1.223381868,1.223381874,1.223381918,1.223381915,1.223381919,1.223381916,1.223381878,1.223381876,1.223381869,1.223381867,1.223381954,1.223381879
Turkish Ladies,2024-01-10,07:00:00,Besiktas (W),Karadeniz Ereglispor (W),1.23,1.78,3.4,1000.0,4.2,32.0,1.01,1000.0,1.2,1.44,1.4,2.12,1.89,110.0,1.08,1.3,1.01,1000.0,2.22,21.0,1.05,1.09,2.0,21.0,1.12,1.3,2.0,21.0,1.12,2.0,1.4,2.32,1.75,8.6,1.13,1.23,5.4,8.8,1.08,1.21,5.7,13.5,1.02,1.12,5.8,1000.0,1.01,1.06,6.0,1000.0,1.01,1.03,9.2,1000.0,1.03,1000.0,1.01,1000.0,1.49,24.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.55,1000.0,1.04,1000.0,32927162,25399182,27440181,58805,1.223380236,1.223380239,1.223380241,1.223380234,1.223380240,1.223380284,1.223380281,1.223380285,1.223380282,1.223380244,1.223380242,1.223380235,1.223380233,1.223380320,1.223380245
Zambian Super Division,2024-01-10,08:00:00,Trident FC,Kabwe Warriors,5.6,7.4,1.8,2.1,2.82,3.35,1.01,2.5,1.67,110.0,1.19,2.0,2.0,1000.0,1.01,1.06,1.01,1000.0,2.06,990.0,1.16,1.94,2.06,2.44,1.69,1.94,1.33,1.46,3.15,4.1,1.08,1.46,3.15,15.5,1.04,1.46,3.15,36.0,1.01,1.46,3.2,1000.0,1.01,1.46,3.2,1000.0,1.01,1.46,3.2,1000.0,1.01,1.46,3.2,1000.0,2.64,3.25,1.45,1.61,3.7,15.0,3.3,24.0,4.3,9.8,2.26,25.0,3.05,14.0,4.0,20.0,2.74,14.5,1.68,1000.0,1.68,1000.0,2.18,36.0,16.0,300.0,1.68,1000.0,1.49,1000.0,1.68,1000.0,1.49,1000.0,34.0,1000.0,2.2,1000.0,2.26,34.0,2.26,1000.0,32927108,59508954,18658083,58805,1.223381582,1.223381585,1.223381587,1.223381580,1.223381586,1.223381630,1.223381627,1.223381631,1.223381628,1.223381590,1.223381588,1.223381581,1.223381579,1.223381666,1.223381591
Turkish Ladies,2024-01-10,08:00:00,Galatasaray (W),1207 Antalyaspor (W),1.08,1.2,2.0,1000.0,3.05,1000.0,1.01,1000.0,1.06,1.35,1.65,1000.0,1.3,2.54,1.2,2.0,1.05,1000.0,26.0,1000.0,1.01,1.04,3.0,36.0,1.03,1.5,3.0,36.0,1.03,1.5,2.0,1000.0,1.3,2.0,1.2,2.0,2.0,6.0,1.12,1.5,3.0,26.0,1.04,1.25,3.0,55.0,1.02,1.15,7.6,1000.0,1.01,1.1,7.8,1000.0,2.24,1000.0,1.01,1.8,1.49,1000.0,4.2,1000.0,4.2,1000.0,4.2,1000.0,1.01,1000.0,1.01,1000.0,4.2,1000.0,4.2,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,4.2,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,55.0,4.2,1000.0,1.01,1000.0,32927165,42202810,50800849,58805,1.223380576,1.223380579,1.223380581,1.223380574,1.223380580,1.223380624,1.223380621,1.223380625,1.223380622,1.223380584,1.223380582,1.223380575,1.223380573,1.223380660,1.223380585
Turkish Ladies,2024-01-10,08:00:00,Adana Idmanyurduspor (W),Gaziantep Asya Spor (W),2.0,44.0,1.51,1000.0,4.0,44.0,1.01,1000.0,1.12,1.4,1.6,36.0,1.5,2.68,1.14,1.6,1.05,1000.0,2.66,1000.0,1.03,1.07,2.66,36.0,1.06,1.25,2.66,36.0,1.15,1.6,1.45,2.82,1.55,7.8,1.15,1.38,3.65,26.0,1.11,1.38,3.65,26.0,1.04,1.2,3.65,1000.0,1.01,1.1,6.2,1000.0,1.01,1.05,6.2,1000.0,1.45,1000.0,1.01,3.25,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,32927167,26952840,50869812,58805,1.223380326,1.223380329,1.223380331,1.223380324,1.223380330,1.223380374,1.223380371,1.223380375,1.223380372,1.223380334,1.223380332,1.223380325,1.223380323,1.223380410,1.223380335
