League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Bolivian Liga de Futbol Profesional,2024-04-14,20:30:00,Nacional Potosi,Universitario de Vinto,1.95,1.98,5.6,5.9,3.1,3.2,1.21,1.25,5.1,5.7,1.01,1.02,60.0,270.0,1.01,1.01,140.0,1000.0,5.7,6.2,1.19,1.21,2.08,2.14,1.88,1.92,1.34,1.36,3.8,3.95,1.1,1.12,9.6,11.0,1.02,1.03,28.0,55.0,1.01,1.01,90.0,990.0,1.01,1.01,110.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,50.0,1000.0,3.15,3.3,1.43,1.47,5.6,6.2,10.0,11.0,32.0,42.0,120.0,190.0,4.8,5.1,7.6,8.4,25.0,990.0,110.0,180.0,8.2,8.8,12.5,14.0,42.0,55.0,110.0,300.0,21.0,23.0,34.0,85.0,95.0,1000.0,260.0,800.0,30.0,44.0,190.0,410.0,1000.0,1000.0,33190711,5885611,21094424,58805,1.227577817,1.227577820,1.227577822,1.227577815,1.227577821,1.227577865,1.227577862,1.227577866,1.227577863,1.227577825,1.227577823,1.227577816,1.227577814,1.227577901,1.227577826
Mexican Liga MX,2024-04-14,21:00:00,Pumas UNAM,Leon,2.08,2.1,3.95,4.1,3.6,3.75,2.56,2.66,1.6,1.64,1.28,1.31,4.2,4.6,1.06,1.08,13.5,15.5,13.0,14.5,1.07,1.09,3.9,4.1,1.32,1.35,1.96,1.99,2.02,2.04,1.37,1.39,3.55,3.65,1.11,1.14,8.4,10.5,1.04,1.06,19.5,23.0,1.01,1.02,50.0,110.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,1.89,1.96,2.04,2.14,12.5,14.5,13.5,15.0,25.0,1000.0,65.0,80.0,8.6,9.6,7.6,8.2,14.0,16.5,38.0,50.0,11.0,12.5,9.8,11.0,16.5,17.0,50.0,85.0,20.0,32.0,20.0,22.0,34.0,55.0,90.0,160.0,13.0,16.0,7.4,65.0,140.0,1000.0,33155532,328955,4468457,58805,1.226947513,1.226947516,1.226947518,1.226947511,1.226947517,1.226947561,1.226947558,1.226947562,1.226947559,1.226947521,1.226947519,1.226947512,1.226947510,1.226947597,1.226947522
Peruvian Primera Division,2024-04-14,21:30:00,Alianza Lima,Atletico Grau,1.4,1.42,10.0,11.5,5.2,5.5,3.4,3.6,1.39,1.42,1.53,1.56,2.78,2.9,1.13,1.15,7.6,8.8,14.5,20.0,1.05,1.07,4.2,4.4,1.3,1.31,2.08,2.14,1.87,1.93,1.41,1.44,3.25,3.45,1.16,1.18,6.4,7.4,1.05,1.07,14.5,21.0,1.01,1.03,34.0,110.0,1.01,1.01,130.0,980.0,1.01,1.01,500.0,1000.0,2.2,2.28,1.79,1.84,16.5,17.5,27.0,32.0,70.0,960.0,16.0,1000.0,7.0,7.8,10.5,12.0,32.0,38.0,90.0,190.0,6.8,7.6,9.4,10.0,27.0,32.0,90.0,170.0,10.0,11.5,13.5,15.5,36.0,44.0,130.0,200.0,6.4,7.0,15.5,260.0,17.0,1000.0,33177141,219457,16192656,58805,1.227351206,1.227351209,1.227351211,1.227351204,1.227351210,1.227351254,1.227351251,1.227351255,1.227351252,1.227351214,1.227351212,1.227351205,1.227351203,1.227351290,1.227351215
Venezuelan Primera Division,2024-04-14,21:30:00,Caracas,Universidad de Venezuela,4.0,4.3,2.26,2.32,3.1,3.2,2.48,2.6,1.62,1.68,1.29,1.33,4.0,4.4,1.07,1.08,13.5,17.5,6.8,8.2,1.14,1.16,2.6,2.8,1.55,1.62,1.53,1.58,2.72,2.88,1.18,1.21,5.5,6.8,1.05,1.08,13.5,21.0,1.01,1.02,42.0,110.0,1.01,1.01,150.0,1000.0,1.01,1.01,370.0,1000.0,1.01,1.01,500.0,1000.0,2.2,2.34,1.75,1.83,7.6,8.4,6.6,7.2,11.0,12.5,25.0,38.0,9.8,12.5,6.6,7.4,11.0,12.5,26.0,32.0,22.0,30.0,15.5,18.0,22.0,26.0,55.0,65.0,65.0,95.0,50.0,70.0,13.0,100.0,150.0,220.0,13.0,120.0,10.0,34.0,14.0,1000.0,33185443,3738659,39170146,58805,1.227477104,1.227477107,1.227477109,1.227477102,1.227477108,1.227477152,1.227477149,1.227477153,1.227477150,1.227477112,1.227477110,1.227477103,1.227477101,1.227477188,1.227477113
Guatemalan Primera Division de Ascenso,2024-04-14,22:00:00,Suchitepequez,Deportivo San Pedro,1.39,1.49,7.4,11.0,4.6,6.2,3.6,3.95,1.34,1.38,1.57,1.64,2.56,2.78,1.14,1.18,6.4,8.8,12.0,21.0,1.05,1.07,4.3,5.8,1.22,1.29,2.2,2.5,1.66,1.84,1.48,1.6,2.58,3.1,1.17,1.24,5.1,7.8,1.06,1.1,10.5,21.0,1.02,1.04,26.0,110.0,1.01,1.02,50.0,1000.0,1.01,1.01,180.0,1000.0,1.88,2.14,1.88,2.14,16.0,23.0,6.2,36.0,7.0,110.0,100.0,1000.0,7.6,10.0,9.4,12.5,6.2,980.0,85.0,290.0,7.6,9.8,8.2,11.0,20.0,980.0,7.2,260.0,10.5,14.5,12.0,17.0,6.4,44.0,120.0,460.0,5.0,7.0,6.6,340.0,6.6,1000.0,33191065,9216457,9228858,58805,1.227575514,1.227575517,1.227575519,1.227575512,1.227575518,1.227575562,1.227575559,1.227575563,1.227575560,1.227575522,1.227575520,1.227575513,1.227575511,1.227575598,1.227575523
Nicaraguan Primera Division,2024-04-14,22:00:00,Masachapa FC,Indigenas de Matagalpa FC,2.52,2.92,2.5,2.88,3.55,4.2,3.6,3.9,1.35,1.38,1.56,1.61,2.62,2.8,1.15,1.17,6.8,7.8,11.0,21.0,1.05,1.07,4.3,5.4,1.23,1.29,2.3,2.46,1.69,1.76,1.45,1.58,2.74,3.2,1.17,1.23,5.1,7.0,1.07,1.09,11.0,36.0,1.02,1.04,27.0,110.0,1.01,1.02,80.0,1000.0,1.01,1.01,250.0,1000.0,1.61,1.73,2.36,2.62,17.0,21.0,11.5,15.0,15.5,23.0,26.0,48.0,14.5,16.0,7.6,9.4,10.0,14.0,20.0,32.0,19.5,24.0,11.0,14.5,13.5,19.5,23.0,42.0,42.0,50.0,23.0,34.0,28.0,48.0,60.0,150.0,12.0,20.0,12.5,19.5,8.6,1000.0,33192692,38693147,49884943,58805,1.227603376,1.227603379,1.227603381,1.227603374,1.227603380,1.227603425,1.227603422,1.227603426,1.227603423,1.227603384,1.227603382,1.227603375,1.227603373,1.227603461,1.227603385
Mexican Women's Matches,2024-04-14,22:06:00,Mazatlan FC(W),Monterrey (W),46.0,90.0,1.07,1.09,15.0,20.0,7.2,7.8,1.14,1.16,2.46,2.58,1.63,1.69,1.44,1.49,3.05,3.25,60.0,85.0,1.01,1.02,5.4,21.0,1.05,1.07,5.3,6.4,1.2,1.23,2.8,3.0,1.5,1.55,1.8,1.88,2.14,2.24,1.37,1.41,3.35,3.75,1.17,1.2,5.8,7.0,1.07,1.09,11.0,18.0,1.03,1.05,21.0,110.0,2.26,2.68,1.6,1.8,60.0,95.0,4.6,26.0,10.0,13.0,3.6,9.8,100.0,230.0,3.95,50.0,15.0,1000.0,11.0,1000.0,100.0,1000.0,100.0,250.0,48.0,90.0,34.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,250.0,1000.0,4.3,1000.0,1.64,2.02,4.3,1000.0,33190392,35560884,16743506,58805,1.227557632,1.227557635,1.227557637,1.227557630,1.227557636,1.227557680,1.227557677,1.227557681,1.227557678,1.227557640,1.227557638,1.227557631,1.227557629,1.227557716,1.227557641
Colombian Primera A,2024-04-14,22:30:00,Alianza Petrolera,La Equidad,3.95,4.1,2.24,2.32,3.1,3.25,2.6,2.72,1.58,1.62,1.32,1.35,3.85,4.2,1.07,1.09,13.0,15.0,8.2,9.4,1.12,1.14,2.84,2.96,1.51,1.54,1.59,1.62,2.62,2.7,1.21,1.23,5.3,5.7,1.06,1.08,13.5,16.5,1.02,1.03,34.0,110.0,1.01,1.01,100.0,1000.0,1.01,1.01,300.0,1000.0,1.01,1.01,300.0,1000.0,2.1,2.24,1.81,1.9,8.0,9.0,7.0,7.8,11.5,13.0,26.0,36.0,10.0,12.0,6.6,7.2,11.0,12.0,27.0,32.0,23.0,27.0,15.0,17.5,20.0,24.0,50.0,60.0,55.0,140.0,50.0,95.0,65.0,160.0,160.0,200.0,12.0,90.0,23.0,36.0,14.0,1000.0,33174503,5615116,4082025,58805,1.227303606,1.227303609,1.227303611,1.227303604,1.227303610,1.227303654,1.227303651,1.227303655,1.227303652,1.227303614,1.227303612,1.227303605,1.227303603,1.227303690,1.227303615
Honduras Liga Nacional,2024-04-14,22:30:00,Vida,Genesis Huracan,2.36,2.64,2.96,3.35,3.3,3.85,3.15,3.4,1.42,1.46,1.45,1.5,3.0,3.25,1.11,1.14,8.0,10.5,3.6,15.5,1.07,1.1,3.55,4.5,1.3,1.39,1.86,2.12,1.9,2.16,1.33,1.44,3.25,4.1,1.11,1.17,6.6,10.5,1.04,1.07,1.23,100.0,1.01,1.03,1.26,110.0,1.01,1.02,7.2,1000.0,1.01,1.01,1.29,1000.0,1.79,1.89,2.12,2.28,5.3,980.0,5.4,980.0,2.24,22.0,1.57,55.0,9.2,980.0,6.6,980.0,5.6,980.0,1.74,36.0,5.7,17.5,9.8,980.0,5.8,980.0,7.0,50.0,1.66,38.0,4.7,29.0,1.67,44.0,1.62,1000.0,1.62,22.0,1.54,32.0,1.55,1000.0,33185100,8369517,41253113,58805,1.227469276,1.227469279,1.227469281,1.227469274,1.227469280,1.227469324,1.227469321,1.227469325,1.227469322,1.227469284,1.227469282,1.227469275,1.227469273,1.227469360,1.227469285
Mexican Liga MX,2024-04-14,23:06:00,FC Juarez,Tijuana,2.42,2.5,3.15,3.3,3.5,3.6,3.25,3.45,1.41,1.45,1.48,1.51,2.96,3.1,1.13,1.14,8.2,9.2,13.5,15.5,1.07,1.08,4.2,4.4,1.29,1.31,2.06,2.1,1.92,1.93,1.42,1.45,3.25,3.4,1.17,1.18,6.6,7.0,1.06,1.07,15.0,18.0,1.02,1.03,34.0,55.0,1.01,1.01,100.0,1000.0,1.01,1.01,110.0,1000.0,1.73,1.79,2.28,2.36,13.5,14.5,12.0,13.5,20.0,22.0,42.0,55.0,10.5,11.5,7.6,8.0,12.5,13.5,30.0,34.0,14.5,16.0,10.5,11.5,14.5,16.5,38.0,46.0,30.0,34.0,22.0,25.0,28.0,36.0,50.0,85.0,10.0,18.5,25.0,29.0,21.0,1000.0,33155518,10002706,5687741,58805,1.226947333,1.226947336,1.226947338,1.226947331,1.226947337,1.226947381,1.226947378,1.226947382,1.226947379,1.226947341,1.226947339,1.226947332,1.226947330,1.226947417,1.226947342
