League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Uruguayan Primera Division,2025-06-19,10:15:00,Cerro,Cerro Largo FC,2.78,3.7,2.58,3.2,2.82,3.85,1.4,1.59,2.7,3.5,1.01,1000.0,1.01,1000.0,1.03,10.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34420449,2329297.0,10573041.0,58805.0,1.244817147,1.244817192,1.244817231,1.244817156,2.24,2.5,1.67,1.81,2.26,10.5,1.11,1.2,2.26,2.76,1.57,1.79,1.46,1.64,1.37,1.57,1.35,1.55,1.244817148,1.244817150,1.244817151,1.244817195
Finnish Veikkausliiga,2025-06-19,12:00:00,FC Inter,KTP,1.26,1.29,13.5,15.0,6.6,7.4,2.94,3.1,1.47,1.52,1.98,2.1,1.9,2.02,1.03,40.0,1.03,55.0,1.03,170.0,1.03,590.0,10.0,12.0,1.03,16.0,1.03,48.0,1.03,240.0,8.2,9.4,10.0,11.5,21.0,30.0,1.03,170.0,9.2,10.5,12.0,14.0,1.03,34.0,1.03,170.0,3.5,3.8,180.0,260.0,1.03,1000.0,34421904,139505.0,3844374.0,58805.0,1.244831320,1.244831379,1.244831426,1.244831337,4.5,5.1,1.24,1.29,21.0,36.0,1.03,1.05,6.4,7.4,1.15,1.18,1.07,1.08,4.4,4.9,1.16,1.18,1.244831323,1.244831326,1.244831329,1.244831386
Estonian Esiliiga,2025-06-19,12:00:00,Levadia Tallinn II,FC Tallinn,1.04,1000.0,1.04,1000.0,1.03,950.0,1.07,110.0,1.01,26.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34432137,5412337.0,28659758.0,58805.0,1.244910311,1.244910314,1.244910358,1.244910359,1.01,1000.0,1.01,1.35,1.07,1000.0,1.01,26.0,1.07,110.0,1.01,26.0,1.01,36.0,1.01,36.0,1.01,110.0,1.244910360,1.244910321,1.244910312,1.244910313
Uruguayan Primera Division,2025-06-19,12:30:00,Progreso,Boston River,2.74,3.6,2.46,3.1,2.5,4.4,1.51,1.82,2.22,2.98,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34422351,6607289.0,9484111.0,58805.0,1.244833787,1.244833832,1.244833871,1.244833796,2.48,2.82,1.55,1.67,2.58,110.0,1.01,1.63,2.58,3.6,1.38,1.63,1.47,1.69,1.38,1.58,1.29,1.67,1.244833788,1.244833790,1.244833791,1.244833835
Finnish Ykkosliiga,2025-06-19,12:30:00,JaPS,EIF,3.3,4.3,1.96,2.2,3.6,5.2,2.18,2.96,1.51,1.73,1.56,1.69,2.22,3.15,1.03,27.0,1.03,16.5,1.03,19.0,1.03,32.0,1.03,23.0,1.03,12.0,1.03,13.5,1.03,24.0,1.03,36.0,1.03,18.5,1.03,19.5,1.03,34.0,1.03,75.0,1.03,42.0,1.03,48.0,1.03,80.0,18.0,32.0,7.8,13.0,1.03,1000.0,34421081,436011.0,502408.0,58805.0,1.244833300,1.244833345,1.244833384,1.244833309,3.25,4.7,1.27,1.45,15.5,36.0,1.04,1.07,4.4,7.0,1.2,1.29,1.83,2.06,1.3,1.43,1.28,1.39,1.244833301,1.244833303,1.244833304,1.244833348
Finnish Ykkosliiga,2025-06-19,12:30:00,Lahti,Klubi-04,1.72,1.97,3.8,5.6,3.65,5.6,2.42,2.9,1.53,1.71,1.6,1.74,2.14,2.98,1.03,30.0,1.03,27.0,1.03,46.0,1.03,110.0,1.03,15.5,1.03,12.5,1.03,23.0,1.03,60.0,1.03,16.0,1.03,13.0,1.03,21.0,1.03,60.0,1.03,24.0,1.03,21.0,1.03,34.0,1.03,80.0,6.0,9.4,27.0,46.0,1.03,1000.0,34421875,139506.0,798978.0,58805.0,1.244831602,1.244831649,1.244831689,1.244831612,3.45,5.2,1.23,1.41,4.7,110.0,1.03,1.28,4.7,7.8,1.14,1.28,1.23,1.32,2.02,2.4,1.26,1.38,1.244831603,1.244831605,1.244831606,1.244831652
Finnish Ykkosliiga,2025-06-19,12:30:00,Jippo,TPS,2.78,2.96,2.5,2.66,3.65,3.9,2.06,2.32,1.76,1.95,1.64,1.79,2.26,2.56,1.03,21.0,9.6,15.5,13.0,22.0,1.03,44.0,10.0,14.0,6.4,10.5,9.0,14.5,1.03,32.0,15.0,21.0,1.03,15.5,12.0,21.0,1.03,44.0,1.03,50.0,1.03,36.0,1.03,46.0,1.03,95.0,16.0,26.0,13.0,22.0,1.03,1000.0,34421843,8522986.0,344793.0,58805.0,1.244831795,1.244831840,1.244831879,1.244831804,2.88,3.8,1.36,1.53,4.1,110.0,1.01,1.32,4.1,5.0,1.25,1.32,1.6,1.66,1.51,1.55,1.35,1.38,1.244831796,1.244831798,1.244831799,1.244831843
Estonian Esiliiga,2025-06-19,13:00:00,FC Elva,Viimsi JK,1.04,1000.0,1.04,1000.0,1.03,950.0,1.07,110.0,1.01,26.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34432136,7236799.0,10763001.0,58805.0,1.244910218,1.244910221,1.244910265,1.244910266,1.01,110.0,1.27,1000.0,1.07,1000.0,1.01,26.0,1.07,110.0,1.01,26.0,1.01,36.0,1.01,36.0,1.01,110.0,1.244910267,1.244910228,1.244910219,1.244910220
Swedish Division 1,2025-06-19,14:00:00,Eskilsminne,Hassleholms IF,1.1,2.76,1.39,4.2,1.09,950.0,1.8,2.48,1.67,2.24,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34432835,6415384.0,9371563.0,58805.0,1.244913717,1.244913720,1.244913764,1.244913765,1.01,1000.0,1.01,1000.0,2.64,110.0,1.01,1.61,2.64,110.0,1.01,1.61,1.32,3.6,1.56,26.0,1.01,1.66,1.244913766,1.244913727,1.244913718,1.244913719
Swedish Division 1,2025-06-19,14:00:00,IFK Stocksund,Hammarby TFF,4.7,110.0,1.41,1.72,4.3,13.0,2.4,3.6,1.38,1.72,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34428499,18054394.0,1480128.0,58805.0,1.244885085,1.244885088,1.244885132,1.244885133,1.01,1000.0,1.01,1000.0,2.4,110.0,1.01,1.72,2.4,90.0,1.01,1.72,2.38,3.45,1.06,1.27,1.08,1.31,1.244885134,1.244885095,1.244885086,1.244885087
