League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Paraguayan Primera Division,2024-05-05,20:30:00,Sol de America,2 de Mayo,3.35,3.55,3.5,3.7,2.22,2.38,1.01,1.1,11.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1.01,250.0,1000.0,3.35,3.5,1.4,1.42,1.5,1.55,2.82,3.0,1.1,1.12,9.4,11.0,1.02,1.03,40.0,110.0,1.01,1.01,120.0,1000.0,1.01,1.01,550.0,1000.0,1.01,1.01,580.0,1000.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,4.5,4.9,1.26,1.29,3.2,3.4,5.5,6.0,18.5,22.0,85.0,130.0,5.3,5.8,7.8,8.8,26.0,32.0,130.0,200.0,16.5,21.0,25.0,34.0,65.0,110.0,310.0,600.0,75.0,120.0,120.0,190.0,380.0,580.0,620.0,1000.0,200.0,400.0,65.0,420.0,1000.0,1000.0,33243753,5323202,17951948,58805,1.228451717,1.228451720,1.228451722,1.228451715,1.228451721,1.228451765,1.228451762,1.228451766,1.228451763,1.228451725,1.228451723,1.228451716,1.228451714,1.228451801,1.228451726
Argentinian Primera B Nacional,2024-05-05,21:00:00,Quilmes,Alvarado,1.7,1.75,6.6,8.0,3.5,3.65,2.06,2.74,1.58,1.95,1.26,1.36,3.8,4.9,1.01,1.11,1.26,960.0,8.2,11.0,1.11,1.14,2.72,2.98,1.51,1.59,1.55,1.65,2.52,2.82,1.17,1.25,4.9,7.0,1.06,1.09,11.5,21.0,1.02,1.03,26.0,110.0,1.01,1.01,110.0,1000.0,1.01,1.01,310.0,1000.0,1.01,1.01,400.0,1000.0,1.92,20.0,1.39,2.1,8.0,1000.0,13.0,21.0,25.0,80.0,3.65,1000.0,5.3,7.0,7.8,10.5,20.0,200.0,3.75,300.0,6.8,9.8,9.8,13.5,25.0,200.0,3.7,320.0,15.0,21.0,20.0,29.0,12.5,190.0,160.0,1000.0,16.0,21.0,3.15,1000.0,3.75,1000.0,33237694,476270,7047333,58805,1.228361282,1.228361285,1.228361287,1.228361280,1.228361286,1.228361330,1.228361327,1.228361331,1.228361328,1.228361290,1.228361288,1.228361281,1.228361279,1.228361367,1.228361291
Chilean Primera Division,2024-05-05,21:00:00,Ohiggins,Audax Italiano,2.82,2.9,2.9,3.0,3.15,3.3,2.6,2.68,1.6,1.62,1.28,1.31,4.3,4.6,1.07,1.08,14.5,15.5,9.2,10.5,1.1,1.12,3.1,3.2,1.46,1.48,1.6,1.63,2.58,2.66,1.22,1.25,5.1,5.5,1.07,1.08,13.0,15.0,1.02,1.03,29.0,55.0,1.01,1.01,100.0,990.0,1.01,1.01,100.0,1000.0,1.01,1.01,50.0,1000.0,1.95,2.1,1.92,2.06,9.2,10.5,8.8,9.8,16.0,18.0,42.0,55.0,8.6,9.6,6.6,7.4,12.0,13.5,30.0,44.0,14.5,17.0,11.0,13.0,18.5,22.0,46.0,70.0,38.0,55.0,32.0,42.0,48.0,65.0,120.0,150.0,9.0,42.0,9.0,44.0,170.0,1000.0,33235188,5129871,2295419,58805,1.228321302,1.228321305,1.228321307,1.228321300,1.228321306,1.228321350,1.228321347,1.228321351,1.228321348,1.228321310,1.228321308,1.228321301,1.228321299,1.228321386,1.228321311
Chilean Segunda Division,2024-05-05,21:00:00,CSD San Antonio Unido,Real San Joaquin,2.08,2.22,4.0,4.4,3.2,3.55,2.18,2.3,1.77,1.85,1.25,1.29,4.4,5.0,1.04,1.07,15.5,26.0,7.6,9.4,1.12,1.15,2.54,2.66,1.6,1.64,1.52,1.56,2.78,2.94,1.15,1.18,6.6,7.8,1.04,1.07,15.5,26.0,1.01,1.03,44.0,110.0,1.01,1.01,100.0,1000.0,1.01,1.01,50.0,1000.0,1.01,1.01,34.0,1000.0,1.93,110.0,1.37,2.08,6.6,9.0,2.12,15.5,2.32,36.0,2.42,120.0,3.75,14.5,2.14,990.0,2.22,990.0,2.4,1000.0,5.4,14.0,2.24,990.0,2.36,990.0,14.0,1000.0,10.0,32.0,2.38,60.0,2.42,120.0,2.48,1000.0,5.4,1000.0,5.4,1000.0,320.0,1000.0,33248013,6597902,11451127,58805,1.228533751,1.228533754,1.228533756,1.228533749,1.228533755,1.228533799,1.228533796,1.228533800,1.228533797,1.228533759,1.228533757,1.228533750,1.228533748,1.228533835,1.228533760
Mexican Matches,2024-05-05,21:00:00,Atletico San Luis U23,Club Leon U23,1.9,1.98,4.2,4.7,3.7,4.0,2.54,2.68,1.6,1.65,1.3,1.34,4.0,4.4,1.07,1.09,12.5,15.5,2.66,21.0,1.05,1.6,3.7,3.95,1.34,1.37,1.85,1.94,2.06,2.18,1.32,1.37,3.75,4.1,1.12,1.15,7.6,9.2,1.04,1.05,19.0,26.0,1.01,1.02,50.0,1000.0,1.01,1.01,60.0,1000.0,1.01,1.01,100.0,1000.0,1.79,10.5,1.11,2.28,1.1,22.0,2.44,120.0,3.7,1000.0,1.15,1000.0,1.82,70.0,1.8,990.0,2.74,990.0,1.15,1000.0,2.12,1000.0,2.0,990.0,3.6,990.0,7.6,1000.0,3.25,1000.0,3.55,1000.0,7.2,1000.0,1.15,1000.0,3.45,110.0,3.45,1000.0,80.0,1000.0,33249600,58231035,62406780,58805,1.228561762,1.228561765,1.228561767,1.228561760,1.228561766,1.228561810,1.228561807,1.228561811,1.228561808,1.228561770,1.228561768,1.228561761,1.228561759,1.228561846,1.228561771
Mexican Ascenso MX,2024-05-05,21:05:00,Universidad Guadalajara,Club Atletico La Paz,1.61,1.64,6.4,6.8,4.2,4.5,2.84,2.98,1.51,1.55,1.32,1.36,3.8,4.1,1.08,1.09,12.5,14.5,12.0,13.5,1.08,1.1,3.5,3.7,1.37,1.4,1.85,1.9,2.1,2.18,1.32,1.35,3.85,4.1,1.12,1.13,8.6,9.4,1.04,1.05,21.0,27.0,1.01,1.02,50.0,110.0,1.01,1.01,100.0,1000.0,1.01,1.01,100.0,1000.0,2.12,2.3,1.77,1.9,11.5,14.5,18.5,22.0,44.0,55.0,140.0,220.0,6.8,7.6,8.2,9.8,21.0,28.0,75.0,130.0,7.8,9.2,8.8,10.5,23.0,27.0,80.0,130.0,13.0,15.0,16.0,19.0,38.0,55.0,140.0,200.0,8.2,11.0,11.5,170.0,11.0,1000.0,33248086,6533140,58385008,58805,1.228535069,1.228535072,1.228535074,1.228535067,1.228535073,1.228535117,1.228535114,1.228535118,1.228535115,1.228535077,1.228535075,1.228535068,1.228535066,1.228535153,1.228535078
Colombian Primera A,2024-05-05,21:30:00,Once Caldas,La Equidad,2.7,2.74,3.3,3.35,2.98,3.05,2.5,2.62,1.62,1.67,1.29,1.33,4.1,4.4,1.07,1.08,13.5,16.0,7.8,8.4,1.13,1.15,2.78,2.86,1.53,1.56,1.58,1.6,2.66,2.72,1.21,1.23,5.4,5.7,1.07,1.08,14.0,16.0,1.02,1.03,38.0,110.0,1.01,1.01,150.0,1000.0,1.01,1.01,500.0,1000.0,1.01,1.01,500.0,1000.0,2.12,2.26,1.8,1.89,7.8,8.2,9.0,9.6,17.0,20.0,50.0,75.0,7.6,8.0,6.4,7.0,13.5,15.5,42.0,48.0,14.0,15.5,12.0,13.5,21.0,23.0,60.0,75.0,36.0,42.0,32.0,38.0,55.0,80.0,150.0,170.0,36.0,42.0,44.0,1000.0,22.0,1000.0,33235398,816112,4082025,58805,1.228323388,1.228323391,1.228323393,1.228323386,1.228323392,1.228323436,1.228323433,1.228323437,1.228323434,1.228323396,1.228323394,1.228323387,1.228323385,1.228323472,1.228323397
Guatemalan Primera Division de Ascenso,2024-05-05,22:00:00,Suchitepequez,Aurora FC,1.59,1.7,6.2,8.4,4.0,4.8,2.72,3.45,1.41,1.51,1.4,1.56,2.24,36.0,1.11,1.15,1.28,12.5,1.26,18.0,1.06,1.11,1.15,5.7,1.28,1.42,1.71,2.86,1.54,2.5,1.28,1.45,2.48,6.0,1.11,1.19,1.16,11.0,1.03,1.08,1.24,36.0,1.01,1.05,1.25,1000.0,1.01,1.01,150.0,1000.0,1.01,1.02,160.0,1000.0,1.68,2.98,1.51,2.48,11.5,20.0,18.0,1000.0,36.0,1000.0,100.0,1000.0,6.6,1000.0,2.0,1000.0,20.0,1000.0,65.0,1000.0,7.6,1000.0,8.6,1000.0,19.0,1000.0,80.0,1000.0,12.5,1000.0,15.0,1000.0,29.0,1000.0,120.0,1000.0,4.4,1000.0,4.8,1000.0,4.0,1000.0,33248154,9216457,10403197,58805,1.228537075,1.228537078,1.228537080,1.228537073,1.228537079,1.228537123,1.228537120,1.228537124,1.228537121,1.228537083,1.228537081,1.228537074,1.228537072,1.228537159,1.228537084
Jamaican Premier League,2024-05-05,22:00:00,Waterhouse FC,Mount Pleasant FC,4.0,4.8,2.06,2.3,3.0,3.4,2.34,2.68,1.6,1.75,1.28,1.36,3.85,4.6,1.06,1.09,12.0,26.0,6.6,10.5,1.11,1.17,2.58,2.96,1.51,1.62,1.54,1.65,2.46,2.84,1.17,1.23,5.4,7.8,1.05,1.1,10.0,26.0,1.01,1.04,1.24,110.0,1.01,1.01,150.0,990.0,1.01,1.03,150.0,1000.0,1.01,1.03,500.0,1000.0,2.12,2.36,1.73,1.9,7.6,7.8,6.0,11.0,9.6,44.0,17.0,85.0,9.4,29.0,6.4,13.0,10.0,36.0,5.8,90.0,19.5,80.0,16.0,42.0,7.0,65.0,30.0,200.0,14.0,420.0,48.0,220.0,14.0,270.0,150.0,1000.0,7.4,280.0,7.8,85.0,8.4,1000.0,33247607,7735650,20684338,58805,1.228536221,1.228536224,1.228536226,1.228536219,1.228536225,1.228536269,1.228536266,1.228536270,1.228536267,1.228536229,1.228536227,1.228536220,1.228536218,1.228536305,1.228536230
Mexican Liga MX,2024-05-05,23:06:00,Pachuca,Necaxa,1.64,1.66,5.9,6.2,4.3,4.5,3.6,3.75,1.37,1.39,1.55,1.6,2.68,2.8,1.15,1.17,7.0,7.8,18.5,21.0,1.05,1.06,4.8,5.1,1.24,1.26,2.24,2.32,1.76,1.8,1.49,1.52,2.92,3.05,1.19,1.22,5.7,6.2,1.07,1.09,12.0,15.0,1.02,1.04,26.0,55.0,1.01,1.02,65.0,1000.0,1.01,1.01,200.0,1000.0,1.8,1.88,2.14,2.26,16.5,18.0,20.0,23.0,42.0,48.0,90.0,160.0,9.2,9.8,9.0,10.0,20.0,22.0,48.0,75.0,9.4,10.5,9.2,9.6,18.0,20.0,48.0,75.0,14.5,16.5,14.5,16.0,28.0,32.0,85.0,100.0,7.4,8.4,46.0,75.0,32.0,1000.0,33244701,328954,230910,58805,1.228476062,1.228476065,1.228476067,1.228476060,1.228476066,1.228476110,1.228476107,1.228476111,1.228476108,1.228476070,1.228476068,1.228476061,1.228476059,1.228476146,1.228476071
