League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese Super League,2024-06-14,08:35:00,Meizhou Hakka,Shandong Taishan,8.4,10.5,1.38,1.44,5.0,5.9,2.32,2.58,1.64,1.76,1.94,2.18,1.86,2.08,17.0,23.0,7.6,10.5,7.4,9.4,10.0,13.0,5.9,36.0,10.5,13.5,9.0,11.5,12.0,16.0,6.6,980.0,6.0,980.0,22.0,30.0,6.0,980.0,7.0,980.0,6.8,980.0,6.6,980.0,6.8,980.0,6.8,980.0,3.3,6.2,7.0,1000.0,33323071,11079690.0,50443279.0,58805.0,1.229617926,1.229617936,1.229617925,1.229617935
Chinese Super League,2024-06-14,09:00:00,Nantong Zhiyun F.C,Sichuan Jiuniu FC,3.0,3.45,2.32,2.54,3.4,3.65,1.93,2.1,1.91,2.08,1.7,1.9,2.12,2.44,11.5,980.0,8.6,980.0,13.5,19.0,5.3,40.0,9.8,980.0,6.8,8.4,9.0,980.0,21.0,30.0,15.0,980.0,10.0,980.0,12.5,980.0,5.4,980.0,2.94,980.0,5.3,980.0,5.6,980.0,5.9,980.0,2.82,980.0,2.72,22.0,3.05,1000.0,33323070,13107045.0,17714225.0,58805.0,1.229618034,1.229618044,1.229618033,1.229618043
Chinese Super League,2024-06-14,09:00:00,Tianjin Jinmen Tiger FC,Shanghai Port FC,8.0,9.2,1.37,1.43,5.4,6.2,3.0,3.35,1.43,1.5,1.69,1.82,2.22,2.44,6.8,980.0,12.0,15.0,9.8,11.5,11.5,14.5,7.0,980.0,12.0,15.5,9.6,11.5,11.5,15.0,7.6,980.0,6.8,36.0,18.5,24.0,6.4,29.0,8.2,980.0,7.8,980.0,7.6,980.0,7.6,980.0,7.6,980.0,2.88,4.4,8.2,1000.0,33323074,50443178.0,51006167.0,58805.0,1.229617818,1.229617828,1.229617817,1.229617827
Egyptian Premier,2024-06-14,13:00:00,Ceramica Cleopatra,Zamalek,3.5,3.7,2.28,2.38,3.3,3.45,1.89,1.94,2.06,2.14,1.87,2.02,1.98,2.16,11.0,12.5,8.8,10.5,12.5,14.0,11.0,30.0,12.0,13.5,7.2,7.6,10.0,11.0,22.0,25.0,21.0,30.0,13.0,15.0,17.0,19.0,36.0,40.0,44.0,80.0,11.5,44.0,44.0,980.0,16.5,110.0,32.0,44.0,17.5,21.0,15.0,1000.0,33333145,37456793.0,5174134.0,58805.0,1.22972107,1.229721115,1.229721154,1.229721079
Egyptian Premier,2024-06-14,13:00:00,Pharco FC,Al Ahly Cairo,9.4,10.5,1.45,1.46,4.5,4.9,1.81,1.88,2.14,2.24,2.4,2.48,1.68,1.72,11.0,12.5,6.0,6.6,6.4,7.2,10.5,11.5,23.0,27.0,9.6,11.0,9.6,10.5,16.5,18.5,13.5,90.0,34.0,42.0,30.0,38.0,42.0,60.0,15.0,980.0,14.5,980.0,15.0,980.0,15.0,300.0,15.0,410.0,7.6,9.2,15.5,1000.0,33333146,10539864.0,4768314.0,58805.0,1.22972098,1.229721025,1.229721064,1.229720989
Norwegian 2nd Division,2024-06-14,13:00:00,Skeid,Grorud IL,1.75,1.88,4.4,5.3,3.9,4.5,2.14,2.32,1.76,1.88,1.77,1.93,2.06,2.3,4.1,980.0,4.1,980.0,4.5,980.0,4.8,980.0,3.7,12.0,3.7,12.0,4.1,980.0,4.7,980.0,3.95,14.0,3.65,12.5,4.1,980.0,4.7,980.0,4.1,980.0,4.1,980.0,4.5,980.0,4.8,980.0,3.4,55.0,4.6,980.0,5.0,980.0,33344524,152574.0,6324659.0,58805.0,1.229845877,1.229845922,1.229845961,1.229845886
Norwegian 3rd Division,2024-06-14,13:00:00,Vidar,Staal Jorpeland,1.3,1.61,3.7,13.0,4.5,10.5,3.5,21.0,1.15,1.4,1.46,1.5,3.0,3.15,1.49,980.0,2.64,980.0,1.05,1000.0,2.96,1000.0,2.7,980.0,2.82,980.0,1.05,980.0,1.05,1000.0,2.76,1000.0,1.05,980.0,1.05,980.0,1.05,1000.0,2.92,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.01,980.0,1.05,1000.0,1.05,1000.0,33346237,398339.0,5508506.0,58805.0,1.229859158,1.229859203,1.229859242,1.229859167
Swedish Division 1,2024-06-14,13:00:00,FC Stockholm Internazionale,Sollentuna FF,1.27,1.32,11.0,15.5,6.0,7.4,2.52,2.9,1.55,1.66,2.0,2.2,1.84,2.0,5.4,980.0,5.8,980.0,4.2,980.0,4.2,1000.0,4.3,980.0,4.7,980.0,5.8,980.0,4.2,1000.0,6.8,980.0,4.6,13.0,5.6,980.0,4.2,980.0,4.5,12.5,11.5,980.0,5.7,980.0,6.2,980.0,2.74,14.0,6.4,1000.0,6.4,1000.0,33344817,11322093.0,8438639.0,58805.0,1.229846391,1.229846436,1.229846475,1.2298464
Toulon Tournament,2024-06-14,13:00:00,Saudi Arabia Youth,Panama Youth,2.36,2.64,2.94,3.35,3.4,3.95,2.08,2.26,1.79,1.93,1.12,980.0,1.12,980.0,8.0,1000.0,2.96,1000.0,2.94,1000.0,2.92,1000.0,2.82,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.88,1000.0,2.96,1000.0,1.01,1000.0,1.01,1000.0,2.98,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33345852,56882570.0,57165977.0,58805.0,1.229856774,1.229856819,1.229856858,1.229856783
Swedish Division 2,2024-06-14,14:00:00,Savedalens,Lindome,4.1,6.6,1.57,1.74,4.2,8.6,2.46,980.0,1.36,1.69,1.5,2.0,2.0,9.4,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,1000.0,33344865,7179557.0,3804864.0,58805.0,1.229847068,1.229847113,1.229847152,1.229847077
