League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Uruguayan Primera Division,2024-06-04,15:00:00,Progreso,Cerro Largo FC,2.46,2.5,3.35,3.45,3.3,3.4,1.76,1.85,2.18,2.3,1.88,2.04,1.97,2.14,10.0,11.0,10.0,12.5,19.0,23.0,46.0,980.0,8.6,9.6,6.6,7.6,13.0,15.5,34.0,980.0,12.5,14.5,10.5,12.0,17.0,980.0,46.0,980.0,28.0,34.0,24.0,32.0,38.0,50.0,42.0,130.0,21.0,26.0,34.0,980.0,130.0,1000.0,33306686,6607289.0,10573041.0,58805.0,1.229399936,1.229399981,1.22940002,1.229399945
Argentinian Primera Division,2024-06-04,15:00:00,Barracas Central,Huracan,3.65,3.8,2.3,2.32,3.3,3.4,1.6,1.61,2.62,2.66,2.14,2.26,1.8,1.88,8.4,8.8,6.8,7.8,11.5,12.5,27.0,32.0,10.0,11.0,7.0,7.8,10.5,12.0,27.0,32.0,21.0,25.0,15.0,17.5,21.0,25.0,48.0,60.0,55.0,85.0,48.0,60.0,65.0,85.0,100.0,200.0,50.0,80.0,25.0,29.0,15.0,1000.0,33305919,5408226.0,194507.0,58805.0,1.229389848,1.229389893,1.229389932,1.229389857
Brazilian Serie B,2024-06-04,19:00:00,Mirassol,Guarani,1.72,1.74,6.0,6.4,3.85,3.9,1.67,1.85,2.18,2.5,2.16,2.34,1.74,1.85,9.8,11.5,15.5,18.0,38.0,46.0,12.0,190.0,6.4,7.2,7.8,8.8,21.0,27.0,11.5,110.0,8.2,9.0,9.4,11.0,22.0,27.0,11.5,980.0,15.5,17.0,18.0,21.0,36.0,50.0,12.0,200.0,11.5,14.0,12.0,190.0,13.0,1000.0,33307995,2760854.0,200603.0,58805.0,1.229430728,1.229430738,1.229430727,1.229430737
Uruguayan Primera Division,2024-06-04,19:00:00,Boston River,Nacional (Uru),4.4,5.1,1.85,1.99,3.6,4.1,1.9,2.04,1.97,2.12,1.85,2.02,1.98,2.18,11.5,16.5,7.8,9.8,10.0,14.0,16.0,26.0,13.5,19.0,7.4,8.8,9.2,11.0,4.9,25.0,5.3,980.0,16.0,22.0,15.5,25.0,5.4,980.0,5.8,980.0,5.6,980.0,5.7,980.0,5.9,980.0,5.7,980.0,4.2,55.0,6.0,1000.0,33309072,9484111.0,504780.0,58805.0,1.229439206,1.229439251,1.22943929,1.229439215
Argentinian Primera Division,2024-06-04,20:00:00,Independiente Rivadavia,Union Santa Fe,3.55,3.65,2.44,2.5,3.1,3.15,1.44,1.46,3.15,3.3,2.42,2.58,1.64,1.71,6.8,7.4,6.2,7.0,12.0,13.0,32.0,38.0,8.2,8.8,7.0,7.8,12.0,13.5,34.0,40.0,20.0,22.0,16.0,17.5,26.0,29.0,38.0,85.0,55.0,80.0,50.0,65.0,70.0,110.0,48.0,260.0,36.0,110.0,25.0,46.0,90.0,1000.0,33305942,5333044.0,194516.0,58805.0,1.229389394,1.229389439,1.229389478,1.229389403
Argentinian Primera Division,2024-06-04,20:00:00,Banfield,Newells,3.35,3.5,2.66,2.76,2.92,2.94,1.45,1.47,3.1,3.25,2.38,2.52,1.66,1.72,6.6,7.0,6.6,7.2,13.5,15.5,38.0,44.0,7.8,8.4,6.4,7.0,13.0,14.0,36.0,46.0,18.5,21.0,15.5,17.0,26.0,29.0,36.0,85.0,48.0,70.0,48.0,65.0,65.0,110.0,48.0,240.0,65.0,90.0,42.0,55.0,21.0,1000.0,33305935,194508.0,194506.0,58805.0,1.229389484,1.229389529,1.229389568,1.229389493
Brazilian Serie D,2024-06-04,20:00:00,Portuguesa RJ,Democrata FC,1.19,1.79,2.38,870.0,6.8,32.0,1.18,36.0,1.03,7.8,1.12,1000.0,1.12,1000.0,1.49,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.05,1000.0,33323380,1040276.0,46251603.0,58805.0,1.229621228,1.229621273,1.229621312,1.229621237
CONMEBOL Copa Libertadores,2024-06-04,21:00:00,Huachipato,Gremio,3.3,3.4,2.44,2.48,3.4,3.45,1.75,1.8,2.24,2.34,1.89,2.0,2.0,2.12,10.5,11.5,8.4,9.2,13.5,14.0,28.0,34.0,10.5,11.5,7.0,7.2,11.0,12.0,25.0,28.0,20.0,22.0,13.0,14.0,18.0,20.0,42.0,48.0,50.0,65.0,38.0,44.0,50.0,60.0,17.0,120.0,38.0,46.0,24.0,26.0,22.0,1000.0,33316818,2019917.0,198134.0,58805.0,1.229526977,1.229527022,1.229527061,1.229526986
CONMEBOL Copa Sudamericana,2024-06-04,21:30:00,Real Tomayapo,Internacional,20.0,21.0,1.2,1.21,8.0,8.6,2.62,2.82,1.55,1.61,2.46,2.56,1.64,1.69,25.0,34.0,8.4,12.0,6.8,7.6,7.6,9.6,7.0,65.0,17.0,24.0,11.5,13.0,12.5,17.0,7.4,980.0,7.0,70.0,7.0,60.0,6.8,55.0,7.6,1000.0,8.6,980.0,12.5,980.0,19.5,980.0,22.0,980.0,3.5,3.8,7.8,1000.0,33316837,25238903.0,198137.0,58805.0,1.229527089,1.229527134,1.229527173,1.229527098
Brazilian Serie B,2024-06-04,21:30:00,Paysandu,America MG,2.84,2.92,2.94,2.96,3.15,3.2,1.59,1.72,2.38,2.7,2.0,2.14,1.87,1.99,8.6,9.4,8.6,9.2,15.5,17.5,36.0,48.0,8.6,9.4,6.6,7.2,12.0,13.5,34.0,40.0,15.5,17.0,12.0,13.0,19.5,27.0,50.0,980.0,36.0,46.0,34.0,38.0,50.0,65.0,17.5,150.0,34.0,55.0,27.0,44.0,12.0,1000.0,33308004,189951.0,4516149.0,58805.0,1.229430836,1.229430846,1.229430835,1.229430845
