League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
South Korean K League 2,2024-07-23,07:30:00,Seongnam FC,Jeonnam Dragons,2.78,3.2,2.36,2.68,3.45,4.0,1.97,2.16,1.86,2.04,1.71,1.85,2.16,2.4,12.5,16.5,9.0,12.5,14.5,18.5,20.0,36.0,11.5,14.5,7.2,8.8,10.0,12.5,20.0,27.0,18.0,23.0,11.5,14.5,14.5,19.0,20.0,42.0,20.0,55.0,20.0,36.0,20.0,46.0,20.0,95.0,6.2,29.0,5.7,20.0,7.8,1000.0,33431333,12479164.0,8349517.0,58805.0,1.230895909,1.230895954,1.230895993,1.230895918
South Korean K League 2,2024-07-23,07:30:00,Bucheon FC 1995,Suwon Bluewings,3.65,4.1,2.14,2.34,3.2,3.65,1.71,1.84,2.2,2.56,1.94,2.1,1.9,2.06,9.6,11.5,4.1,9.2,11.0,14.0,20.0,32.0,11.0,13.5,6.6,8.4,9.6,12.5,20.0,30.0,20.0,28.0,14.0,18.0,17.5,23.0,20.0,55.0,20.0,85.0,20.0,60.0,20.0,75.0,20.0,150.0,6.4,65.0,5.6,25.0,7.2,1000.0,33431394,7345624.0,5339134.0,58805.0,1.230895634,1.230895679,1.230895718,1.230895643
South Korean K League 2,2024-07-23,07:30:00,Busan IPark,Gyeongnam,1.97,2.24,3.85,5.1,3.15,3.9,1.71,1.93,2.08,2.42,1.93,2.16,1.87,2.08,9.6,14.0,12.0,16.5,20.0,36.0,20.0,1000.0,3.35,10.0,6.8,9.4,15.0,21.0,20.0,70.0,9.8,14.5,9.6,13.5,4.3,25.0,20.0,85.0,20.0,30.0,19.5,29.0,20.0,55.0,20.0,1000.0,3.9,22.0,4.3,80.0,4.4,1000.0,33431297,16224040.0,5293481.0,58805.0,1.230896000,1.230896045,1.230896084,1.230896009
Estonian Esiliiga,2024-07-23,13:00:00,Flora Tallinn II,Tallinna Kalev II,1.04,600.0,1.04,870.0,1.22,950.0,1.05,110.0,1.01,36.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33435776,5412351.0,13458324.0,58805.0,1.230967120,1.230967165,1.230967204,1.230967129
Norwegian 1st Division,2024-07-23,14:00:00,Raufoss,Levanger,2.86,3.1,2.52,2.72,3.5,3.9,2.04,2.42,1.7,1.96,1.6,1.82,2.22,2.68,14.0,21.0,3.7,16.0,3.85,22.0,4.1,44.0,11.5,17.0,7.0,9.4,3.65,14.5,4.0,32.0,3.95,25.0,10.0,15.5,13.5,20.0,4.5,44.0,4.6,55.0,23.0,36.0,4.5,46.0,4.4,1000.0,3.9,27.0,3.8,22.0,4.5,1000.0,33432095,152564.0,398353.0,58805.0,1.230905194,1.230905239,1.230905278,1.230905203
Argentinian Primera Division,2024-07-23,15:00:00,Deportivo Riestra,Argentinos Juniors,4.1,4.7,2.22,2.3,3.0,3.15,1.42,1.52,2.94,3.4,2.34,2.64,1.61,1.75,6.4,7.2,5.7,6.8,10.5,12.0,27.0,32.0,9.2,10.0,4.8,7.4,11.5,13.0,30.0,36.0,24.0,28.0,18.0,21.0,25.0,32.0,12.0,85.0,12.5,120.0,12.0,90.0,12.5,140.0,13.5,310.0,12.5,160.0,10.0,38.0,14.0,1000.0,33431843,5994579.0,453739.0,58805.0,1.230901671,1.230901716,1.230901755,1.230901680
Colombian Primera A,2024-07-23,18:00:00,Boyaca Patriotas,Fortaleza FC,2.64,3.0,2.96,3.5,2.72,3.35,1.46,1.55,2.8,3.8,2.08,2.46,1.69,1.92,6.2,8.0,7.4,9.8,16.0,22.0,7.2,70.0,6.6,8.4,5.8,7.4,5.8,17.0,7.8,60.0,13.0,17.5,11.0,15.5,6.2,28.0,7.4,95.0,6.8,50.0,32.0,48.0,7.4,85.0,7.8,1000.0,6.8,55.0,7.0,75.0,7.2,1000.0,33430908,9195442.0,8220578.0,58805.0,1.230888744,1.230888789,1.230888828,1.230888753
Venezuelan Primera Division,2024-07-23,18:30:00,CD Hermanos Colmenarez,Carabobo FC,2.8,3.5,2.58,3.05,2.58,3.9,1.29,1.77,2.3,4.5,1.01,1000.0,1.01,1000.0,8.0,1000.0,2.52,1000.0,2.48,1000.0,2.96,1000.0,8.8,1000.0,6.0,1000.0,1.01,1000.0,1.01,1000.0,16.0,1000.0,12.0,1000.0,1.01,1000.0,40.0,1000.0,40.0,1000.0,30.0,1000.0,40.0,1000.0,40.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33436016,18110373.0,893607.0,58805.0,1.230971261,1.230971306,1.230971345,1.230971270
Argentinian Primera Division,2024-07-23,18:45:00,Newells,Independiente Rivadavia,1.73,1.78,6.2,7.0,3.55,3.7,1.53,1.65,2.52,2.9,2.46,2.8,1.56,1.68,7.6,9.0,13.5,16.0,42.0,50.0,100.0,250.0,5.4,5.9,8.0,8.6,24.0,29.0,100.0,160.0,7.6,8.4,10.0,11.5,27.0,34.0,100.0,190.0,16.0,17.5,21.0,25.0,12.5,70.0,100.0,320.0,14.5,19.5,14.5,290.0,15.0,1000.0,33429974,194506.0,5333044.0,58805.0,1.230870756,1.230870766,1.230870755,1.230870765
Argentinian Primera Division,2024-07-23,18:45:00,Gimnasia La Plata,San Lorenzo,2.88,3.05,2.94,3.05,3.0,3.1,1.49,1.62,2.62,3.05,2.12,2.46,1.69,1.9,7.0,8.4,7.0,8.8,15.5,17.5,44.0,60.0,7.6,8.6,6.6,7.0,13.0,15.0,38.0,48.0,15.0,17.5,12.5,15.0,21.0,28.0,60.0,90.0,42.0,60.0,36.0,50.0,9.4,85.0,95.0,240.0,9.2,65.0,9.2,65.0,10.5,1000.0,33431846,1213581.0,194503.0,58805.0,1.230901761,1.230901806,1.230901845,1.230901770
