League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Egyptian Premier,2025-08-21,12:00:00,Al Mokawloon,Haras El Hodood,2.42,2.6,3.65,4.0,2.86,3.1,1.47,1.55,2.8,3.15,2.22,2.42,1.7,1.81,6.6,7.6,8.8,9.8,14.0,1000.0,12.5,1000.0,6.4,7.2,6.2,7.2,14.5,44.0,13.5,1000.0,11.5,27.0,11.0,13.0,13.0,1000.0,13.0,230.0,14.0,900.0,15.5,1000.0,30.0,1000.0,14.0,280.0,11.5,48.0,13.5,600.0,15.0,1000.0,34643673,6754306.0,5168506.0,58805.0,1.246880876,1.246880921,1.246880960,1.246880885,2.34,2.6,1.63,1.75,6.6,7.8,1.15,1.17,2.42,2.7,1.59,1.7,1.33,1.38,1.62,1.71,1.47,1.54,1.246880877,1.246880879,1.246880880,1.246880924
Finnish Ykkonen,2025-08-21,12:30:00,JJK,Atlantis,2.02,2.24,3.15,3.65,4.0,4.7,2.7,3.45,1.41,1.59,1.48,1.59,2.68,3.05,14.5,1000.0,10.5,55.0,8.0,1000.0,5.1,1000.0,8.4,36.0,6.2,22.0,7.6,32.0,14.5,1000.0,9.0,1000.0,6.2,23.0,8.4,32.0,14.5,80.0,13.0,1000.0,10.5,46.0,13.0,1000.0,5.1,1000.0,4.8,55.0,6.6,1000.0,5.5,1000.0,34643679,799035.0,174384.0,58805.0,1.246877679,1.246877682,1.246877726,1.246877727,1.2,110.0,1.25,6.0,6.2,55.0,1.02,1.13,5.3,8.2,1.16,1.2,1.38,1.45,1.81,1.99,1.27,1.33,1.246877728,1.246877689,1.246877680,1.246877681
Serbian First League,2025-08-21,12:30:00,FK Graficar,FK Borac Cacak,1.86,2.18,3.55,7.6,2.92,3.9,1.1,2.2,1.83,12.0,1.03,1000.0,1.03,1000.0,4.3,1000.0,4.4,1000.0,1.32,1000.0,1.33,1000.0,3.0,1000.0,3.2,42.0,8.4,1000.0,1.33,1000.0,4.3,1000.0,4.3,1000.0,1.31,1000.0,1.33,1000.0,1.32,1000.0,1.31,1000.0,1.32,1000.0,1.33,1000.0,1.55,1000.0,1.55,1000.0,8.6,1000.0,34641456,25333291.0,25790477.0,58805.0,1.246859957,1.246860002,1.246860041,1.246859966,1.05,1000.0,1.01,1000.0,1.11,1000.0,1.01,55.0,1.1,1000.0,1.01,10.5,1.25,1.32,1.84,2.16,1.35,1.44,1.246859958,1.246859960,1.246859961,1.246860005
Serbian First League,2025-08-21,12:30:00,Tekstilac Odzaci,FK Jedinstvo Ub,2.36,600.0,1.68,870.0,2.88,7.0,1.1,2.2,1.83,11.0,1.03,1000.0,1.03,1000.0,4.9,1000.0,4.9,1000.0,6.4,1000.0,1.55,1000.0,6.2,1000.0,4.4,42.0,7.6,1000.0,1.55,1000.0,1.54,1000.0,1.53,1000.0,1.53,1000.0,1.56,1000.0,1.56,1000.0,1.56,1000.0,1.56,1000.0,1.57,1000.0,1.56,1000.0,6.2,1000.0,1.57,1000.0,34641452,59056225.0,25136298.0,58805.0,1.246860047,1.246860092,1.246860131,1.246860056,1.05,1000.0,1.01,1000.0,1.11,1000.0,1.01,55.0,1.1,990.0,1.01,10.5,1.01,2.48,1.01,1.74,1.29,1.54,1.246860048,1.246860050,1.246860051,1.246860095
Tunisian Ligue Professionelle 1,2025-08-21,12:30:00,Ben Guerdane,Etoile Sportive Sahel,2.64,4.2,2.28,2.82,3.05,3.5,1.28,2.0,2.0,4.5,1.03,1000.0,1.03,1000.0,3.85,1000.0,3.85,1000.0,5.8,1000.0,1.58,1000.0,4.9,1000.0,4.9,42.0,8.4,1000.0,1.58,1000.0,1.57,1000.0,1.55,1000.0,1.56,1000.0,1.58,1000.0,1.59,1000.0,1.59,1000.0,1.59,1000.0,1.6,1000.0,1.6,1000.0,1.58,1000.0,1.6,1000.0,34641386,10756498.0,9103258.0,58805.0,1.246856927,1.246856972,1.246857011,1.246856936,1.05,1000.0,1.01,1000.0,1.1,1000.0,1.01,110.0,1.29,990.0,1.01,4.5,1.62,1.79,1.33,1.48,1.4,1.48,1.246856928,1.246856930,1.246856931,1.246856975
Tunisian Ligue Professionelle 1,2025-08-21,12:30:00,Kairouan,Sportive De Tunis,3.3,1000.0,1.16,1.83,2.52,950.0,1.28,2.0,2.0,4.5,1.03,4.1,1.32,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.55,1000.0,1.04,1000.0,1.04,1000.0,34641387,9103235.0,14188149.0,58805.0,1.246856837,1.246856882,1.246856921,1.246856846,1.05,1000.0,1.01,1000.0,1.1,1000.0,1.01,55.0,1.28,990.0,1.01,4.5,2.2,8.8,1.01,1.06,1.15,1.66,1.246856838,1.246856840,1.246856841,1.246856885
Tunisian Ligue Professionelle 1,2025-08-21,12:30:00,AS Solimane,Stade Tunisien,3.15,600.0,1.45,870.0,2.8,3.55,1.25,1.73,2.28,5.0,1.03,8.0,1.14,1000.0,3.85,1000.0,3.85,1000.0,5.1,1000.0,9.0,1000.0,6.4,1000.0,4.9,42.0,7.6,1000.0,1.51,1000.0,1.51,1000.0,1.5,1000.0,1.5,1000.0,1.52,1000.0,1.53,1000.0,1.53,1000.0,1.53,1000.0,1.53,1000.0,1.55,1000.0,5.7,1000.0,1.53,1000.0,34641390,16272104.0,8855430.0,58805.0,1.246856747,1.246856792,1.246856831,1.246856756,1.05,1000.0,1.01,1000.0,1.27,1000.0,1.01,4.6,1.27,990.0,1.01,4.6,1.53,3.25,1.01,1.47,1.4,1.5,1.246856748,1.246856750,1.246856751,1.246856795
Algerian Ligue 1,2025-08-21,14:00:00,MC Oran,ES Ben Aknoun,1.32,1.63,4.2,1000.0,3.85,8.2,1.26,1.72,2.38,5.0,1.03,1000.0,1.03,1000.0,5.1,1000.0,9.0,1000.0,4.2,1000.0,4.2,1000.0,3.25,1000.0,6.2,980.0,4.2,1000.0,4.2,1000.0,3.85,1000.0,7.0,1000.0,1.65,1000.0,4.2,1000.0,5.8,900.0,1.64,1000.0,1.65,1000.0,1.67,1000.0,3.45,55.0,4.2,1000.0,1.67,1000.0,34643386,8306133.0,16541697.0,58805.0,1.246875504,1.246875507,1.246875551,1.246875552,1.2,110.0,1.01,110.0,1.1,1000.0,1.01,55.0,1.26,990.0,1.01,4.8,1.01,1.15,2.18,5.4,1.29,1.35,1.246875553,1.246875514,1.246875505,1.246875506
Polish I Liga,2025-08-21,14:30:00,Gornik Leczna,Pogon Siedlce,2.48,2.74,2.82,3.15,3.3,3.7,1.84,2.02,1.98,2.18,1.76,1.93,2.06,2.3,11.0,13.5,10.0,12.5,17.0,21.0,20.0,110.0,9.4,11.5,7.0,8.2,11.5,14.0,16.0,75.0,14.5,17.5,10.5,12.5,15.5,19.0,23.0,170.0,16.0,120.0,15.0,50.0,20.0,160.0,9.4,1000.0,20.0,25.0,20.0,32.0,10.0,1000.0,34634442,502299.0,7186877.0,58805.0,1.246784234,1.246784237,1.246784281,1.246784282,1.2,110.0,1.01,1.49,3.45,18.0,1.06,1.11,3.45,4.1,1.33,1.41,1.47,1.55,1.58,1.66,1.37,1.42,1.246784283,1.246784244,1.246784235,1.246784236
Polish I Liga,2025-08-21,14:30:00,Puszcza Niepolomice,GKS Tychy,2.32,2.68,2.58,3.3,3.35,4.4,1.83,2.3,1.76,2.22,1.03,1.8,2.24,1000.0,7.6,36.0,7.0,30.0,10.5,50.0,8.8,1000.0,6.4,21.0,5.0,13.0,7.8,24.0,14.5,1000.0,8.4,1000.0,6.4,21.0,9.0,60.0,8.8,1000.0,8.8,1000.0,13.0,1000.0,8.4,1000.0,5.9,1000.0,6.8,55.0,7.8,1000.0,6.8,1000.0,34633783,5751503.0,2618019.0,58805.0,1.246777032,1.246777035,1.246777079,1.246777080,1.2,110.0,1.39,1.46,1.1,18.0,1.06,1.36,1.83,18.0,1.23,1.36,1.46,1.56,1.6,1.75,1.3,1.4,1.246777081,1.246777042,1.246777033,1.246777034
Polish I Liga,2025-08-21,14:30:00,Stal Mielec,Odra Opole,2.56,2.8,2.86,3.25,3.2,3.55,1.81,2.16,1.87,2.24,1.78,1.93,2.06,2.28,6.4,24.0,9.0,22.0,10.5,1000.0,20.0,290.0,5.8,19.5,4.7,12.0,7.6,27.0,16.0,1000.0,8.4,1000.0,7.0,24.0,9.0,60.0,9.0,1000.0,16.0,1000.0,14.5,70.0,8.8,1000.0,4.4,1000.0,7.6,1000.0,8.0,1000.0,5.6,1000.0,34633355,10133739.0,2618007.0,58805.0,1.246772790,1.246772793,1.246772837,1.246772838,1.2,110.0,1.01,1.47,9.4,15.5,1.08,1.1,3.35,3.95,1.34,1.43,1.46,1.53,1.55,1.65,1.39,1.44,1.246772839,1.246772800,1.246772791,1.246772792
Egyptian Premier,2025-08-21,15:00:00,Future FC,Zamalek,4.5,5.1,1.96,2.08,3.2,3.55,1.59,1.67,2.48,2.7,2.1,2.28,1.78,1.9,8.2,14.0,6.0,11.0,8.4,25.0,14.5,900.0,9.8,25.0,6.6,12.5,9.6,34.0,9.8,120.0,11.5,1000.0,10.5,1000.0,14.5,1000.0,10.5,1000.0,11.5,1000.0,11.0,1000.0,6.6,1000.0,12.0,1000.0,11.5,1000.0,7.8,1000.0,12.5,1000.0,34631101,41860831.0,5174134.0,58805.0,1.246743119,1.246743164,1.246743203,1.246743128,2.46,2.74,1.58,1.69,8.2,9.4,1.12,1.14,2.76,3.0,1.5,1.57,1.91,2.04,1.24,1.27,1.4,1.47,1.246743120,1.246743122,1.246743123,1.246743167
Egyptian Premier,2025-08-21,15:00:00,Smouha,ZED FC,2.92,3.1,2.96,3.15,2.8,3.05,1.45,1.51,2.96,3.35,2.26,2.42,1.7,1.79,6.6,8.2,7.0,16.0,9.2,38.0,11.5,1000.0,6.6,16.0,6.0,14.0,7.6,980.0,12.0,1000.0,9.2,36.0,11.5,34.0,12.0,1000.0,4.6,200.0,11.5,150.0,24.0,1000.0,4.6,200.0,13.5,280.0,5.2,1000.0,3.3,1000.0,5.7,1000.0,34631102,5170871.0,38208152.0,58805.0,1.246743209,1.246743254,1.246743293,1.246743218,1.2,2.58,1.63,110.0,6.4,7.8,1.15,1.18,2.32,2.54,1.65,1.76,1.46,1.51,1.47,1.52,1.48,1.56,1.246743210,1.246743212,1.246743213,1.246743257
US USL League One,2025-08-21,21:00:00,Forward Madison FC,Spokane Velocity FC,1.47,4.0,1.01,3.15,2.3,950.0,1.48,1.81,2.22,3.05,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,34645507,23772470.0,67169146.0,58805.0,1.246891975,1.246892020,1.246892059,1.246891984,2.2,3.2,1.45,1.84,1.48,1000.0,1.01,3.05,1.48,990.0,1.01,3.05,1.46,110.0,1.33,3.15,1.01,1.77,1.246891976,1.246891978,1.246891979,1.246892023
