League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Uruguayan Segunda Division,2024-09-26,10:00:00,Cerrito,Colon FC,3.5,4.1,2.34,2.48,2.82,3.2,1.48,1.63,2.6,3.05,2.08,2.4,1.71,1.92,3.3,8.6,4.3,8.2,4.0,15.5,4.4,40.0,3.6,11.0,3.95,14.0,3.85,13.5,3.8,38.0,4.4,26.0,4.0,16.5,4.4,27.0,4.2,1000.0,4.2,1000.0,4.6,70.0,4.0,95.0,5.2,1000.0,3.25,1000.0,3.85,42.0,5.3,1000.0,33627344,5857923.0,19339388.0,58805.0,1.233532335,1.233532380,1.233532419,1.233532344
Austrian Bundesliga,2024-09-26,13:30:00,Hartberg,WSG Wattens,1.96,2.02,3.9,4.2,4.0,4.2,2.26,2.36,1.73,1.79,1.64,1.77,2.3,2.58,14.5,22.0,15.0,19.5,6.4,40.0,6.6,100.0,9.4,11.5,7.8,9.2,14.0,17.5,6.2,55.0,11.5,14.0,9.0,11.0,14.0,18.5,6.2,55.0,18.5,28.0,16.5,21.0,6.4,38.0,19.0,95.0,4.6,13.0,6.0,40.0,7.0,980.0,33620997,345648.0,3258153.0,58805.0,1.233457210,1.233457220,1.233457209,1.233457219
Italian Serie C,2024-09-26,13:30:00,Carpi,Ascoli,3.15,10.0,2.06,3.0,2.88,3.7,1.26,3.35,1.43,4.9,1.59,9.4,1.5,2.7,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.55,210.0,1.55,65.0,1.02,1000.0,33627656,4893598.0,201261.0,58805.0,1.233537729,1.233537774,1.233537813,1.233537738
Italian Serie C,2024-09-26,13:30:00,AC Milan B,Spal,2.54,2.8,3.0,3.4,3.05,3.4,1.66,1.81,2.24,2.56,1.92,2.1,1.9,2.1,2.6,19.0,2.34,11.5,1.65,22.0,1.41,1000.0,3.8,10.0,4.1,8.2,2.34,15.5,1.26,44.0,2.32,16.5,2.28,13.5,1.65,22.0,1.41,1000.0,1.65,40.0,1.65,34.0,1.38,1000.0,2.16,1000.0,1.55,32.0,1.55,46.0,1.65,1000.0,33627643,72737101.0,522046.0,58805.0,1.233537639,1.233537684,1.233537723,1.233537648
Italian Serie C,2024-09-26,13:30:00,ASD Pineto Calcio,Pontedera,2.4,2.7,3.25,3.95,2.9,3.35,1.59,1.73,2.36,2.7,1.93,2.2,1.84,2.08,7.4,10.0,3.75,13.0,4.4,29.0,3.8,1000.0,6.8,10.0,5.8,14.0,4.0,18.0,3.7,60.0,12.0,18.0,3.85,14.5,4.3,26.0,4.9,1000.0,3.65,44.0,3.6,38.0,4.9,70.0,5.1,1000.0,3.6,38.0,3.75,1000.0,3.95,1000.0,33627645,11515398.0,5727544.0,58805.0,1.233537459,1.233537504,1.233537543,1.233537468
Italian Serie C,2024-09-26,13:30:00,Union Clodiense Chioggia,A.C. Trento S.C.S.D.,2.86,3.3,2.96,3.4,2.64,3.0,1.43,1.58,2.72,3.35,2.1,2.44,1.69,1.91,6.0,8.6,7.2,9.6,14.0,23.0,4.8,75.0,7.0,9.2,5.4,7.2,10.5,17.5,4.8,60.0,13.5,23.0,10.0,17.0,4.8,32.0,5.0,110.0,4.8,70.0,4.8,60.0,5.0,110.0,5.1,1000.0,4.9,80.0,4.9,85.0,5.2,1000.0,33627644,38339238.0,17833948.0,58805.0,1.233537549,1.233537594,1.233537633,1.233537558
Italian Serie C,2024-09-26,13:30:00,Juventus B,AZ Picerno ASD,2.88,3.2,2.72,3.05,3.0,3.45,1.67,1.85,2.18,2.5,1.82,2.12,1.89,2.22,7.8,13.0,8.2,11.0,14.0,22.0,4.5,55.0,8.6,11.5,6.4,8.0,10.5,16.0,4.4,44.0,4.4,23.0,11.0,16.5,14.5,22.0,4.6,70.0,4.5,60.0,4.4,46.0,4.6,70.0,4.7,160.0,4.4,46.0,4.4,42.0,4.9,1000.0,33627646,5470963.0,10647603.0,58805.0,1.233537920,1.233537974,1.233538016,1.233537932
UEFA Europa League,2024-09-26,13:45:00,Fenerbahce,Union St Gilloise,1.71,1.72,5.8,5.9,4.0,4.1,2.08,2.12,1.9,1.92,1.86,1.93,2.08,2.18,14.0,16.0,19.5,21.0,40.0,44.0,23.0,150.0,8.6,9.0,8.6,9.0,20.0,22.0,60.0,75.0,9.4,9.8,9.6,10.0,18.5,20.0,55.0,75.0,16.0,17.5,15.5,16.5,32.0,34.0,90.0,110.0,7.4,9.6,70.0,80.0,27.0,1000.0,33548104,46726.0,892024.0,58805.0,1.232563834,1.232563818,1.232563833,1.232563843
UEFA Europa League,2024-09-26,13:45:00,Malmo FF,Rangers,2.34,2.36,3.4,3.45,3.55,3.6,2.02,2.06,1.94,1.98,1.72,1.79,2.28,2.4,13.5,14.0,13.0,14.0,21.0,23.0,55.0,60.0,10.0,11.0,7.4,7.8,13.0,14.0,34.0,38.0,13.5,14.5,10.5,11.0,16.0,17.0,44.0,46.0,29.0,32.0,23.0,25.0,34.0,36.0,48.0,85.0,15.0,18.0,30.0,36.0,22.0,980.0,33548110,174383.0,52458346.0,58805.0,1.232566366,1.232566350,1.232566365,1.232566375
Spanish La Liga,2024-09-26,14:00:00,Las Palmas,Betis,3.5,3.55,2.36,2.38,3.35,3.4,1.84,1.87,2.16,2.2,1.86,1.91,2.1,2.18,11.5,13.0,9.0,9.2,13.0,14.0,29.0,32.0,11.0,12.0,6.8,7.2,10.5,11.0,24.0,26.0,21.0,23.0,13.5,14.5,17.0,18.0,40.0,42.0,55.0,65.0,38.0,44.0,50.0,60.0,100.0,120.0,40.0,50.0,20.0,22.0,310.0,980.0,33594027,9163.0,44507.0,58805.0,1.233093801,1.233093785,1.233093800,1.233093810
