League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-02-29,00:00:00,Tijuana,Monterrey,3.6,3.9,2.06,2.2,3.5,3.85,2.9,3.6,1.42,1.53,1.43,1.56,2.78,3.35,1.11,1.14,7.6,10.5,10.5,1000.0,1.02,1.11,3.55,4.4,1.29,1.39,1.91,2.14,1.89,2.1,1.35,1.44,3.25,3.9,1.11,1.44,3.25,12.5,1.03,1.44,3.25,36.0,1.01,1.44,3.25,1000.0,1.01,1.44,3.25,1000.0,1.01,1.44,3.25,1000.0,1.78,1.95,2.06,2.3,11.5,15.0,8.0,10.5,10.5,14.0,19.0,26.0,12.5,16.0,7.4,8.6,8.8,12.0,17.5,24.0,7.2,28.0,13.5,17.5,15.0,20.0,7.2,42.0,7.8,980.0,7.4,980.0,7.6,980.0,8.0,980.0,7.4,980.0,5.6,16.0,8.6,1000.0,33055214,5687741.0,328949.0,58805.0,1.225326464,1.225326467,1.225326469,1.225326462,1.225326468,1.225326512,1.225326509,1.225326513,1.225326510,1.225326472,1.225326470,1.225326463,1.225326461,1.225326548,1.225326473
Mexican Ascenso MX,2024-02-29,00:05:00,Dorados,Tapatio,2.8,3.75,2.28,2.74,3.05,4.5,2.96,3.75,1.39,1.51,1.36,1.56,2.6,1000.0,1.09,1.17,7.0,11.5,3.2,980.0,1.02,1.12,3.2,4.8,1.26,1.45,1.85,2.18,1.86,2.18,1.33,1.46,2.96,4.4,1.09,1.46,2.96,13.5,1.03,1.46,2.96,55.0,1.01,1.46,2.96,990.0,1.01,1.46,3.2,990.0,1.01,1.46,3.2,1000.0,1.7,1.95,2.04,2.44,3.5,990.0,3.35,990.0,3.55,980.0,3.95,980.0,3.45,990.0,3.1,990.0,3.35,990.0,3.85,980.0,3.7,980.0,3.45,990.0,3.65,990.0,4.0,980.0,4.0,980.0,3.95,980.0,4.0,980.0,4.2,1000.0,3.85,980.0,3.7,980.0,4.3,1000.0,33044863,6119455.0,35601788.0,58805.0,1.225190338,1.225190341,1.225190343,1.225190336,1.225190342,1.225190386,1.225190383,1.225190387,1.225190384,1.225190346,1.225190344,1.225190337,1.225190335,1.225190422,1.225190347
Algerian U21,2024-02-29,06:00:00,ASO Chlef U21,MC El Bayadh U21,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.08,1000.0,1.01,26.0,1.08,1000.0,1.01,26.0,1.08,1000.0,1.01,26.0,1.08,1000.0,1.01,26.0,1.05,1000.0,1.01,110.0,1.02,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33062822,8249573.0,42050528.0,58805.0,1.225455130,1.225455133,1.225455135,1.225455128,1.225455134,1.225455178,1.225455175,1.225455179,1.225455176,1.225455138,1.225455136,1.225455129,1.225455127,1.225455214,1.225455139
Indonesian Liga 1,2024-02-29,09:00:00,Bali Utd Pusam,Persis Solo,1.68,1.96,4.1,6.4,3.55,6.2,2.98,4.4,1.29,1.51,1.44,1000.0,2.32,1000.0,1.12,1.22,5.7,9.0,16.5,1000.0,1.01,1.07,3.9,110.0,1.19,1.34,1.85,2.76,1.56,1.84,1.4,1.7,2.42,3.45,1.16,1.7,2.42,7.4,1.06,1.7,2.42,21.0,1.01,1.7,2.42,1000.0,1.01,1.6,2.42,1000.0,1.01,1.6,2.66,1000.0,1.43,2.22,1.82,3.35,2.24,990.0,1.53,990.0,1.29,1000.0,1.25,1000.0,2.78,990.0,3.1,990.0,3.25,990.0,1.25,1000.0,3.55,980.0,2.3,990.0,2.82,990.0,1.25,1000.0,3.15,980.0,3.15,980.0,1.33,980.0,1.25,1000.0,1.53,980.0,1.25,1000.0,1.25,1000.0,33052141,10228030.0,9587704.0,58805.0,1.225281829,1.225281832,1.225281834,1.225281827,1.225281833,1.225281877,1.225281874,1.225281878,1.225281875,1.225281837,1.225281835,1.225281828,1.225281826,1.225281913,1.225281838
Indian Super League,2024-02-29,11:00:00,Odisha,Quess East Bengal,1.62,1.84,4.8,6.4,3.8,4.9,3.05,3.8,1.37,1.48,1.48,1000.0,2.28,1000.0,1.13,1.14,6.8,11.0,3.7,1000.0,1.02,1.1,3.7,4.9,1.26,1.37,1.98,2.3,1.76,2.02,1.38,1.48,3.0,3.75,1.12,1.48,3.0,10.5,1.04,1.48,3.0,36.0,1.01,1.48,3.0,1000.0,1.01,1.48,3.0,1000.0,1.01,1.47,3.1,1000.0,1.86,2.0,2.0,2.16,1.75,990.0,1.94,990.0,2.92,1000.0,1.62,1000.0,1.8,990.0,2.48,990.0,1.94,990.0,1.62,1000.0,1.87,980.0,1.68,990.0,1.94,990.0,1.62,1000.0,1.94,980.0,1.77,980.0,1.62,1000.0,1.98,1000.0,3.0,980.0,1.62,1000.0,1.94,1000.0,33046668,26603171.0,20017309.0,58805.0,1.225209948,1.225209951,1.225209953,1.225209946,1.225209952,1.225209996,1.225209993,1.225209997,1.225209994,1.225209956,1.225209954,1.225209947,1.225209945,1.225210032,1.225209957
Saudi Professional League,2024-02-29,11:00:00,Al-Raed (KSA),Al-Feiha,1.93,2.4,3.35,5.1,3.0,4.5,2.62,3.8,1.36,1.62,1.35,1.54,2.66,1000.0,1.09,1.16,7.4,12.5,10.0,18.0,1.06,1.11,3.05,4.6,1.28,1.48,1.78,2.2,1.83,2.28,1.3,1.46,3.2,4.8,1.08,1.46,3.2,15.5,1.02,1.46,3.2,110.0,1.01,1.46,3.2,1000.0,1.01,1.46,3.2,1000.0,1.01,1.45,3.2,1000.0,1.83,2.04,1.97,2.2,3.45,990.0,3.5,990.0,3.9,980.0,4.2,1000.0,3.2,990.0,3.15,990.0,3.65,990.0,4.1,980.0,3.45,980.0,3.3,990.0,3.7,990.0,4.1,980.0,3.8,980.0,3.8,980.0,4.0,980.0,4.2,1000.0,3.6,980.0,4.1,980.0,4.4,1000.0,33055841,6818039.0,13886091.0,58805.0,1.225353155,1.225353158,1.225353160,1.225353153,1.225353159,1.225353203,1.225353200,1.225353204,1.225353201,1.225353163,1.225353161,1.225353154,1.225353152,1.225353239,1.225353164
Saudi Professional League,2024-02-29,11:00:00,Al-Wahda (KSA),Al-Taawoun Buraidah,2.66,3.5,2.36,2.96,3.4,4.3,2.88,4.2,1.31,1.53,1.47,1.65,2.54,3.15,1.11,1.2,6.0,9.8,11.0,26.0,1.04,1.09,3.7,5.7,1.21,1.37,2.04,2.6,1.63,1.96,1.41,1.57,2.78,3.45,1.12,1.57,2.78,11.0,1.04,1.57,2.78,36.0,1.01,1.57,2.78,1000.0,1.01,1.56,2.78,1000.0,1.01,1.56,2.78,1000.0,1.6,1.82,2.22,2.66,3.55,980.0,3.4,980.0,3.6,980.0,3.85,980.0,3.7,980.0,3.2,980.0,3.4,980.0,3.75,980.0,3.65,980.0,3.5,980.0,3.55,980.0,3.85,980.0,3.95,980.0,3.8,980.0,3.9,980.0,4.0,980.0,3.65,980.0,3.5,980.0,4.1,1000.0,33056320,6617059.0,12157288.0,58805.0,1.225352795,1.225352798,1.225352800,1.225352793,1.225352799,1.225352843,1.225352840,1.225352844,1.225352841,1.225352803,1.225352801,1.225352794,1.225352792,1.225352879,1.225352804
Romanian Liga I,2024-02-29,11:15:00,Botosani,ACS Sepsi OSK,3.85,4.4,2.0,2.18,3.25,3.65,2.58,3.15,1.46,1.64,1.34,1.47,2.62,1000.0,1.08,1.12,9.6,13.0,8.6,13.5,1.08,1.13,2.98,3.6,1.39,1.51,1.71,1.87,2.16,2.42,1.27,1.34,3.95,4.8,1.07,1.34,3.95,18.0,1.02,1.34,3.95,50.0,1.01,1.34,3.95,1000.0,1.01,1.33,3.95,1000.0,1.01,1.32,4.0,1000.0,1.9,2.2,1.84,2.12,9.0,12.0,7.2,990.0,10.0,13.0,6.2,980.0,10.5,14.5,6.8,8.2,9.0,12.0,6.6,980.0,6.8,980.0,13.5,19.0,6.4,990.0,3.85,980.0,3.95,980.0,3.9,980.0,3.95,980.0,4.0,980.0,3.9,980.0,3.45,980.0,4.1,1000.0,33037944,3465177.0,8916863.0,58805.0,1.225104305,1.225104308,1.225104310,1.225104303,1.225104309,1.225104353,1.225104350,1.225104354,1.225104351,1.225104313,1.225104311,1.225104304,1.225104302,1.225104389,1.225104314
Egyptian Premier,2024-02-29,12:00:00,Smouha,Future FC,2.48,3.05,3.05,3.65,2.88,3.2,2.36,2.88,1.53,1.73,1.28,1.4,1.01,1000.0,1.06,1.09,12.0,16.5,2.56,110.0,1.01,1.64,2.56,3.2,1.46,1.64,1.51,1.7,2.42,2.98,1.16,1.7,2.42,8.2,1.05,1.7,2.42,26.0,1.02,1.7,2.42,1000.0,1.01,1.7,2.42,1000.0,1.01,1.7,2.42,1000.0,1.01,1.7,2.42,1000.0,1.97,2.32,1.76,2.04,1.54,990.0,1.88,990.0,1.76,980.0,1.54,1000.0,1.97,990.0,3.4,990.0,3.45,990.0,6.6,1000.0,3.7,980.0,5.0,990.0,1.54,990.0,1.54,1000.0,4.5,1000.0,1.54,1000.0,9.4,1000.0,1.54,1000.0,1.54,1000.0,1.54,1000.0,6.4,1000.0,33043300,5170871.0,41860831.0,58805.0,1.225174273,1.225174276,1.225174278,1.225174271,1.225174277,1.225174321,1.225174318,1.225174322,1.225174319,1.225174281,1.225174279,1.225174272,1.225174270,1.225174357,1.225174282
Algerian U21,2024-02-29,12:00:00,ES Setif U21,MC Alger U21,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.08,1000.0,1.01,26.0,1.08,1000.0,1.01,26.0,1.08,1000.0,1.01,26.0,1.08,1000.0,1.01,26.0,1.05,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33062825,8067442.0,8126449.0,58805.0,1.225454950,1.225454953,1.225454955,1.225454948,1.225454954,1.225454998,1.225454995,1.225454999,1.225454996,1.225454958,1.225454956,1.225454949,1.225454947,1.225455034,1.225454959
