League,N1,N2,N3
COLOMBIA - PRIMERA A,H,H,H
FINLAND - YKKONEN,A,D,D
GEORGIA - CRYSTALBET EROVNULI LIGA,D,A,H
LIECHTENSTEIN - LIECHTENSTEIN CUP,D,A,H
MEXICO - LIGA DE EXPANSION MX,H,D,H
MEXICO - LIGA MX,A,D,H
NETHERLANDS - TWEEDE DIVISIE,D,A,A
NORTHERN IRELAND - NIFL PREMIERSHIP,D,A,A
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,D,D,A
SOUTH AMERICA - COPA LIBERTADORES,H,D,H
SOUTH AMERICA - COPA SUDAMERICANA,H,A,A
SOUTH KOREA - K LEAGUE 2,D,A,H
SWEDEN - SUPERETTAN,H,D,D
UZBEKISTAN - SUPER LEAGUE,H,A,H
