League,N1,N2,N3
ALBANIA - SUPERLIGA,D,D,H
ARGENTINA - COPA DE LA LIGA PROFESIONAL,H,H,D
BOLIVIA - DIVISION PROFESIONAL,D,H,H
BRAZIL - SERIE A,D,A,D
BULGARIA - PARVA LIGA,H,H,H
CAMEROON - ELITE ONE,A,H,A
ENGLAND - PREMIER LEAGUE,A,H,D
GHANA - PREMIER LEAGUE,A,H,H
INDIA - I-LEAGUE,H,A,H
INDIA - ISL,D,A,H
INDONESIA - LIGA 1,H,A,A
ITALY - SERIE C,D,D,D
IVORY COAST - LIGUE 1,D,H,D
JAMAICA - PREMIER LEAGUE,H,D,D
NETHERLANDS - EERSTE DIVISIE,H,D,H
NORWAY - OBOS-LIGAEN,A,D,H
POLAND - DIVISION 1,D,H,A
POLAND - EKSTRAKLASA,D,A,A
ROMANIA - LIGA 1,D,H,D
SERBIA - PRVA LIGA,D,H,D
SERBIA - SUPER LIGA,A,D,H
SPAIN - LALIGA2,H,A,A
SWEDEN - ALLSVENSKAN,A,H,D
THAILAND - THAI LEAGUE 1,H,A,D
