League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,Under05,Over05,Over05
BRAZIL - COPA DO BRASIL,Over05,Over05,Under05
COLOMBIA - PRIMERA A,Over05,Over05,Over05
EGYPT - PREMIER LEAGUE,Over05,Over05,Over05
INDIA - I-LEAGUE,Over05,Over05,Over05
INDIA - ISL,Over05,Over05,Over05
INDONESIA - LIGA 1,Over05,Over05,Over05
IRAQ - SUPER LEAGUE,Over05,Over05,Under05
MEXICO - LIGA DE EXPANSION MX,Over05,Over05,Over05
MEXICO - LIGA MX,Over05,Over05,Over05
NIGERIA - NPFL,Over05,Over05,Over05
PERU - LIGA 1,Over05,Over05,Over05
PORTUGAL - TAÇA DE PORTUGAL,Over05,Over05,Over05
QATAR - QSL,Over05,Over05,Over05
ROMANIA - LIGA 1,Under05,Over05,Under05
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Over05,Over05,Over05
SOUTH AMERICA - COPA LIBERTADORES,Over05,Over05,Over05
SPAIN - COPA DEL REY,Over05,Over05,Under05
