League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
South Korea K League 2,2023-07-15,08:00:00,21,Asan Mugunghwa,Anyang,3.1,3.1,2.1,1.05,7.5,1.4,2.8,2.17,1.56,4.2,1.2,7.5,1.06,1.91,1.85
Finland Veikkausliiga,2023-07-15,09:00:00,15,Ilves,Mariehamn,1.56,3.65,4.65,1.08,7.0,1.4,2.75,1.82,1.88,4.0,1.22,7.0,1.08,2.09,1.69
Sweden Allsvenskan,2023-07-15,10:00:00,15,Halmstad,Värnamo,2.09,3.05,3.1,1.07,7.5,1.36,3.0,2.04,1.69,3.75,1.25,7.0,1.08,1.78,1.98
9288,2023-07-15,10:00:00,11,Bella Vista,Rampla Juniors,3.4,3.1,1.98,0.0,0.0,0.0,0.0,2.16,1.54,0.0,0.0,0.0,0.0,0.0,0.0
Finland Veikkausliiga,2023-07-15,11:00:00,16,VPS,Oulu,2.14,3.15,2.9,1.05,9.0,1.3,3.4,1.94,1.76,3.25,1.33,5.5,1.12,1.69,2.11
Brazil Serie B,2023-07-15,11:00:00,17,Juventude,ABC,1.49,3.65,6.35,1.08,7.0,1.4,2.85,2.17,1.56,4.2,1.2,7.5,1.07,2.3,1.53
Brazil Serie D,2023-07-15,11:00:00,13,Nova Iguaçu,Noroeste,1.7,3.06,4.04,1.05,8.0,1.33,3.0,2.07,1.6,4.0,1.2,6.85,1.07,2.06,1.73
Argentina Prim B Nacional,2023-07-15,12:10:00,22,Tristán Suárez,Independiente Rivadavia,2.7,2.95,2.6,1.07,7.5,1.37,2.8,2.18,1.64,3.8,1.23,7.75,1.07,1.88,1.8
Sweden Allsvenskan,2023-07-15,12:30:00,15,Häcken,Brommapojkarna,1.19,5.8,8.25,1.02,15.0,1.11,6.0,1.47,2.44,1.81,1.89,3.0,1.36,1.73,2.06
Sweden Allsvenskan,2023-07-15,12:30:00,15,Degerfors,Sirius,2.53,3.35,2.3,1.04,10.0,1.25,3.75,1.65,2.1,2.75,1.4,4.75,1.15,1.57,2.35
Uruguay Primera División,2023-07-15,12:30:00,6,Liverpool FC Montevideo,Plaza Colonia,1.58,3.75,4.6,1.04,10.0,1.22,4.0,1.58,2.05,2.9,1.38,5.0,1.14,1.83,1.9
9622,2023-07-15,12:30:00,1,Hermannstadt,SSC Farul,3.05,2.9,2.19,1.1,6.5,1.49,2.55,2.4,1.4,4.75,1.16,9.0,1.05,2.1,1.67
9551,2023-07-15,12:45:00,1,Levski Sofia,CSKA 1948 Sofia,2.25,3.0,3.1,1.1,6.0,1.47,2.55,2.45,1.5,4.75,1.16,9.2,1.02,2.1,1.67
Norway Eliteserien,2023-07-15,13:00:00,14,Vålerenga,Molde,3.8,3.95,1.63,1.02,12.0,1.17,4.5,1.56,2.22,2.15,1.62,4.0,1.22,1.53,2.38
Chile Segunda División,2023-07-15,13:00:00,15,Lautaro de Buin ,Deportes Linares,1.67,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-07-15,13:00:00,34,ENPPI,Ceramica Cleopatra,3.0,2.75,2.3,1.07,7.0,1.49,2.43,2.19,1.47,4.28,1.19,9.0,1.03,1.97,1.76
Egypt Egyptian Premier League,2023-07-15,13:00:00,34,Al Masry,Smouha SC,1.98,3.0,3.4,1.03,9.0,1.29,3.33,1.89,1.81,3.29,1.3,7.5,1.06,1.73,2.0
Chile Primera División,2023-07-15,13:30:00,17,Colo-Colo,O'Higgins,1.57,3.45,4.95,1.06,9.5,1.38,3.0,2.05,1.68,4.0,1.22,8.0,1.07,2.05,1.72
Argentina Primera División,2023-07-15,14:00:00,25,Unión Santa Fe,Platense,2.2,3.0,3.5,1.09,6.71,1.51,2.5,2.56,1.48,4.93,1.16,11.0,1.04,2.13,1.68
Brazil Serie D,2023-07-15,15:00:00,13,Vitória Futebol Clube (ES),Santo André,2.12,2.81,3.01,1.05,8.0,1.38,2.8,2.26,1.5,3.9,1.22,8.0,1.05,1.93,1.83
Brazil Serie D,2023-07-15,15:00:00,13,Independiente FSJ,Brasil de Pelotas,2.25,2.75,3.25,1.09,6.1,1.52,2.38,2.58,1.38,5.2,1.13,11.0,1.01,2.24,1.62
9288,2023-07-15,15:00:00,11,Cerrito,Tacuarembó,2.1,3.1,3.1,1.07,9.05,1.37,2.85,2.07,1.6,3.8,1.22,6.95,1.07,1.85,1.85
9288,2023-07-15,15:00:00,11,Rentistas,Atenas,1.72,3.1,4.6,1.09,7.5,1.47,2.5,2.35,1.46,4.4,1.17,8.25,1.04,2.2,1.6
9288,2023-07-15,15:00:00,11,Uruguay Montevideo FC,Albion,2.15,2.95,3.1,1.09,7.6,1.45,2.55,2.31,1.48,4.3,1.18,8.2,1.04,2.0,1.72
9288,2023-07-15,15:00:00,11,Potencia,Oriental,3.5,2.95,2.0,0.0,0.0,0.0,0.0,2.3,1.48,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-07-15,15:00:00,6,Cerro Largo,Racing,2.1,3.4,3.1,1.05,11.0,1.3,3.3,2.15,1.66,3.5,1.28,5.9,1.1,1.75,2.0
9551,2023-07-15,15:00:00,1,Arda,Cherno More,2.3,3.02,2.61,1.05,7.1,1.42,2.7,2.26,1.45,4.2,1.2,8.3,1.03,2.0,1.73
Peru Primera División,2023-07-15,15:00:00,4,Deportivo Garcilaso,ADT,1.49,4.0,5.4,1.03,15.0,1.22,4.2,1.62,2.03,2.8,1.44,5.0,1.16,1.75,2.03
Argentina Prim B Nacional,2023-07-15,15:30:00,25,Almirante Brown,San Martín San Juan,2.35,2.85,3.1,1.11,6.35,1.5,2.5,2.37,1.45,5.21,1.15,8.85,1.03,2.13,1.68
9622,2023-07-15,15:30:00,1,CFR Cluj,CSM Iaşi,1.44,3.55,6.6,1.04,7.9,1.49,2.44,2.39,1.4,3.72,1.22,7.3,1.05,2.75,1.4
Egypt Egyptian Premier League,2023-07-15,15:30:00,34,Ismaily SC,Al Ittihad,2.0,3.2,3.2,1.05,8.0,1.33,3.0,2.1,1.65,4.0,1.2,8.0,1.05,1.85,1.83
Argentina Prim B Nacional,2023-07-15,15:40:00,22,Chacarita Juniors,Chaco For Ever,1.73,3.2,4.8,1.08,6.25,1.52,2.45,2.51,1.4,5.0,1.12,10.0,1.01,2.4,1.54
Republic of Ireland Premier Division,2023-07-15,15:45:00,24,Sligo Rovers,Cork City,1.95,3.4,3.45,1.03,8.5,1.27,3.4,1.97,1.69,3.4,1.27,7.0,1.06,1.72,2.0
Argentina Primera División,2023-07-15,16:00:00,25,Racing Club,Rosario Central,2.2,3.0,3.1,1.06,8.09,1.4,2.85,2.25,1.62,4.25,1.21,8.27,1.06,1.95,1.8
Chile Primera B,2023-07-15,16:00:00,18,Barnechea,Cobreloa,2.15,3.2,3.0,1.06,9.55,1.33,3.03,2.16,1.55,3.52,1.26,6.55,1.08,1.82,1.88
Chile Primera B,2023-07-15,16:00:00,18,Puerto Montt,Santiago Wanderers,2.6,2.88,2.7,1.08,7.9,1.4,2.75,2.26,1.5,3.98,1.21,7.45,1.06,1.9,1.8
Bolivia LFPB,2023-07-15,16:00:00,19,Libertad,Club Always Ready,3.75,3.6,1.73,1.03,13.0,1.17,4.5,1.59,2.13,2.5,1.47,4.3,1.17,1.59,2.29
Bolivia LFPB,2023-07-15,16:00:00,19,Guabirá,Municipal Vinto,2.0,3.3,3.25,1.01,9.6,1.25,3.6,1.82,1.91,2.95,1.35,5.3,1.12,1.76,2.01
Brazil Serie D,2023-07-15,16:00:00,13,Falcon,Atlético Alagoinhas,2.3,2.88,3.0,0.0,0.0,0.0,0.0,2.11,1.57,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-15,16:00:00,13,CEOV Operário,Real Ariquemes,1.04,11.0,29.0,0.0,0.0,1.01,17.0,1.07,7.0,1.71,2.02,1.85,1.85,2.0,1.73
Brazil Serie D,2023-07-15,16:00:00,13,Interporto,Iporá,6.38,4.55,1.35,1.02,17.25,1.19,4.2,1.38,2.58,2.08,1.67,4.32,1.18,1.9,1.8
Brazil Serie D,2023-07-15,16:00:00,13,Portuguesa RJ,Athletic Club,2.25,2.8,3.2,0.0,0.0,1.49,2.44,2.51,1.41,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-07-15,16:00:00,13,Manaus,São Bernardo,2.4,2.88,2.7,1.06,6.6,1.45,2.48,2.3,1.48,4.6,1.14,9.2,1.02,1.95,1.81
Brazil Serie C,2023-07-15,16:00:00,13,Brusque,Confiança,1.55,3.3,5.5,1.06,6.8,1.44,2.51,2.3,1.48,4.45,1.15,8.8,1.02,2.25,1.61
Argentina Prim B Nacional,2023-07-15,16:00:00,22,Gimnasia Jujuy,Estudiantes Caseros,2.1,3.1,3.5,1.1,6.56,1.49,2.45,2.46,1.42,4.97,1.16,9.3,1.01,2.11,1.69
Argentina Prim B Nacional,2023-07-15,16:00:00,25,Patronato,Gimnasia Mendoza,2.25,3.1,3.0,1.11,6.0,1.5,2.48,2.41,1.44,4.6,1.17,9.75,1.05,2.1,1.65
Chile Segunda División,2023-07-15,16:30:00,15,Deportes Valdivia,San Antonio Unido,2.45,3.2,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-07-15,16:30:00,13,Náutico,Figueirense,1.7,3.1,4.5,1.06,6.5,1.46,2.45,2.36,1.46,4.65,1.14,9.3,1.01,2.1,1.7
Canada Canadian Premier League,2023-07-15,17:00:00,15,Cavalry FC,HFX Wanderers FC,1.91,3.3,3.25,1.05,10.75,1.28,3.33,1.91,1.8,3.17,1.31,5.85,1.1,1.83,1.83
Brazil Serie B,2023-07-15,17:00:00,17,Ponte Preta,Tombense,2.04,3.1,3.5,1.1,6.5,1.42,2.7,2.41,1.46,4.5,1.2,8.0,1.06,2.05,1.66
Brazil Serie B,2023-07-15,17:00:00,17,Londrina,Vila Nova,3.2,3.15,2.11,1.09,7.0,1.5,2.5,2.3,1.5,5.0,1.16,9.0,1.05,2.1,1.63
Brazil Serie D,2023-07-15,17:00:00,13,Bahia de Feira,ASA,1.7,3.1,4.8,1.08,6.5,1.47,2.5,2.36,1.46,4.7,1.15,11.0,1.01,2.38,1.55
Brazil Serie D,2023-07-15,17:00:00,13,Anápolis,Brasiliense,2.25,2.75,3.25,1.05,10.25,1.29,3.28,1.88,1.73,3.22,1.3,6.0,1.1,1.72,2.0
Brazil Serie D,2023-07-15,17:00:00,13,XV de Piracicaba,Operário MT,1.43,3.63,5.57,1.02,10.0,1.29,3.3,1.88,1.77,3.2,1.3,6.4,1.08,2.03,1.75
Brazil Serie D,2023-07-15,17:00:00,13,Ferroviária,Maringá,2.15,2.88,3.3,1.11,6.6,1.51,2.38,2.59,1.38,4.85,1.14,8.9,1.03,2.15,1.62
Paraguay Division Profesional,2023-07-15,17:00:00,2,Resistencia,Olimpia,4.2,3.5,1.68,0.0,0.0,0.0,0.0,1.82,1.78,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-07-15,17:15:00,4,Sporting Cristal,Carlos Manucci,1.2,5.55,10.5,1.01,26.0,1.1,6.0,1.52,2.2,2.1,1.7,3.2,1.3,1.8,1.9
Colombia Categoria Primera A,2023-07-15,18:00:00,1,Independiente Medellín,La Equidad,1.93,3.25,3.65,1.07,8.5,1.42,2.85,2.18,1.56,4.33,1.22,8.5,1.06,2.0,1.8
Venezuela Primera División,2023-07-15,18:00:00,19,Angostura,Caracas,4.1,3.25,1.77,1.05,10.5,1.3,3.22,1.99,1.73,3.28,1.29,6.05,1.09,1.9,1.86
Brazil Serie D,2023-07-15,18:00:00,13,Águia de Marabá,São Raimundo RR,2.09,2.94,3.33,1.05,8.0,1.38,2.8,2.1,1.58,3.9,1.22,8.0,1.05,1.95,1.81
Chile Primera B,2023-07-15,18:30:00,18,Deportes Temuco,Rangers,1.87,3.2,3.6,1.06,10.0,1.31,3.13,2.01,1.63,3.38,1.27,6.25,1.09,1.85,1.85
Brazil Serie A,2023-07-15,18:30:00,15,América Mineiro,Vasco da Gama,1.5,3.0,1.5,0.0,0.0,0.0,0.0,2.15,1.57,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-15,19:00:00,25,River Plate,Estudiantes,1.44,4.0,8.5,1.06,8.25,1.35,2.95,2.0,1.8,3.6,1.25,7.0,1.08,2.2,1.62
Brazil Serie D,2023-07-15,19:00:00,13,Parnahyba,Uniclinic,2.3,2.8,3.1,1.07,8.25,1.37,2.8,2.2,1.65,3.85,1.22,8.25,1.06,1.85,1.85
Brazil Serie D,2023-07-15,19:00:00,13,Pacajus,Sousa,2.55,2.95,2.6,0.0,8.3,1.38,2.82,2.15,1.55,3.85,1.2,7.25,1.07,1.87,1.83
Brazil Serie C,2023-07-15,19:00:00,13,Botafogo PB,Aparecidense,1.5,3.4,5.8,1.1,6.5,1.44,2.63,2.26,1.5,4.33,1.2,8.0,1.06,2.25,1.61
Uruguay Primera División,2023-07-15,19:00:00,6,Nacional,Fénix,1.58,3.9,4.8,1.01,9.9,1.25,3.75,1.6,1.98,3.0,1.36,5.25,1.13,2.0,1.75
Argentina Prim B Nacional,2023-07-15,19:00:00,22,Quilmes,Brown de Adrogué,2.05,2.8,3.8,1.08,6.25,1.5,2.41,2.51,1.41,5.0,1.12,10.0,1.01,2.25,1.6
Paraguay Division Profesional,2023-07-15,19:30:00,2,Sportivo Ameliano,Cerro Porteño,3.6,3.3,1.85,0.0,0.0,0.0,0.0,1.76,1.85,0.0,0.0,0.0,0.0,0.0,0.0
USA USL Championship,2023-07-15,20:00:00,0,Miami FC,Charleston Battery,2.3,3.1,2.8,0.0,0.0,0.0,0.0,1.82,1.91,0.0,0.0,0.0,0.0,0.0,0.0
USA USL Championship,2023-07-15,20:00:00,0,Pittsburgh Riverhounds,Detroit City FC,1.57,3.8,4.8,1.04,13.0,1.25,3.6,2.14,1.64,3.1,1.33,5.2,1.13,1.82,1.88
Canada Canadian Premier League,2023-07-15,20:00:00,15,Forge FC,Valour FC,1.67,3.4,4.2,1.05,10.75,1.3,3.23,1.64,1.96,3.27,1.29,6.0,1.09,1.91,1.8
9525,2023-07-15,20:00:00,3,Atlético San Luis,Querétaro,1.83,3.4,3.5,1.05,9.0,1.29,3.5,1.82,2.06,2.75,1.4,5.0,1.14,1.7,2.1
Colombia Categoria Primera A,2023-07-15,20:10:00,1,Junior,Rionegro Águilas,1.93,3.15,3.75,1.08,9.0,1.38,3.0,2.12,1.59,4.1,1.23,8.5,1.07,1.93,1.83
Venezuela Primera División,2023-07-15,20:15:00,19,Deportivo La Guaira,Carabobo,3.05,3.15,2.1,1.07,8.65,1.41,2.71,2.25,1.57,4.07,1.2,7.5,1.06,1.91,1.85
USA MLS,2023-07-15,20:30:00,0,Atlanta United FC,Orlando City,2.02,3.5,2.87,1.04,14.0,1.23,4.2,1.59,2.2,2.79,1.45,5.15,1.17,1.62,2.2
USA MLS,2023-07-15,20:30:00,0,FC Cincinnati,Nashville SC,1.88,3.3,3.4,1.06,11.25,1.31,3.5,1.92,1.78,3.35,1.33,6.5,1.12,1.75,2.0
USA MLS,2023-07-15,20:30:00,0,Montreal Impact,Charlotte,2.08,3.25,2.94,1.04,12.0,1.28,3.6,1.86,1.84,3.25,1.33,6.0,1.12,1.7,2.05
USA MLS,2023-07-15,20:30:00,0,New England Revolution,DC United,2.03,3.45,2.88,1.04,13.5,1.23,4.18,1.65,2.1,2.79,1.45,5.2,1.17,1.62,2.2
USA MLS,2023-07-15,20:30:00,0,Philadelphia Union,New York City,1.76,3.4,3.75,1.03,13.0,1.22,4.0,1.85,1.85,2.95,1.4,5.5,1.15,1.7,2.05
USA USL Championship,2023-07-15,20:30:00,0,Birmingham Legion,Tampa Bay Rowdies,2.2,3.4,2.8,1.05,9.0,1.28,3.5,1.76,1.98,3.3,1.3,5.5,1.12,1.7,2.05
USA USL Championship,2023-07-15,20:30:00,0,Loudoun United,Orange County SC,2.2,3.4,2.8,1.05,9.0,1.28,3.5,1.77,1.97,3.1,1.33,5.5,1.12,1.68,2.1
Chile Primera B,2023-07-15,21:00:00,18,San Marcos,Santiago Morning,1.93,3.2,3.4,1.06,9.85,1.31,3.15,2.01,1.63,3.37,1.28,6.25,1.09,1.82,1.9
Brazil Serie A,2023-07-15,21:00:00,15,Botafogo,Bragantino,2.09,3.0,3.15,1.06,7.5,1.33,3.0,2.17,1.61,3.6,1.25,6.5,1.08,1.91,1.91
Brazil Serie A,2023-07-15,21:00:00,15,Corinthians,Grêmio,1.5,3.0,1.5,0.0,0.0,0.0,0.0,2.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-07-15,21:00:00,4,César Vallejo,Academia Cantolao,1.3,4.6,7.95,1.02,12.0,1.22,3.75,1.71,1.91,3.0,1.33,6.0,1.11,2.15,1.62
Chile Primera B,2023-07-15,21:00:00,18,San Marcos,Santiago Morning,1.93,3.2,3.4,1.06,9.85,1.31,3.15,2.01,1.63,3.37,1.28,6.25,1.09,1.82,1.9
Brazil Serie A,2023-07-15,21:00:00,15,Botafogo,Bragantino,2.09,3.0,3.15,1.06,7.5,1.33,3.0,2.17,1.61,3.6,1.25,6.5,1.08,1.91,1.91
Brazil Serie A,2023-07-15,21:00:00,15,Corinthians,Grêmio,1.5,3.0,1.5,0.0,0.0,0.0,0.0,2.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-07-15,21:00:00,4,César Vallejo,Academia Cantolao,1.3,4.6,7.95,1.02,12.0,1.22,3.75,1.71,1.91,3.0,1.33,6.0,1.11,2.15,1.62
USA MLS,2023-07-15,21:30:00,0,Chicago Fire,Toronto,1.47,3.85,5.2,1.07,10.0,1.32,3.42,1.75,1.95,3.43,1.32,6.8,1.11,1.91,1.91
USA MLS,2023-07-15,21:30:00,0,Minnesota United,Los Angeles FC,2.3,3.6,2.4,1.05,13.25,1.28,3.7,1.93,1.75,2.3,1.54,5.95,1.13,1.75,2.0
USA MLS,2023-07-15,21:30:00,0,St. Louis City,Inter Miami,1.48,4.05,4.8,1.03,16.0,1.21,4.48,1.52,2.35,2.62,1.5,4.72,1.19,1.75,2.0
USA USL Championship,2023-07-15,22:00:00,0,Tulsa Roughnecks,Hartford Athletic,1.75,3.6,3.8,1.05,9.0,1.28,3.5,1.71,2.05,3.3,1.3,5.5,1.12,1.8,1.95
9525,2023-07-15,22:00:00,3,América,Puebla,1.29,4.75,6.8,1.01,24.0,1.13,5.25,1.37,2.5,2.1,1.68,3.3,1.29,1.75,2.0
Colombia Categoria Primera A,2023-07-15,22:20:00,1,Deportivo Pasto,Millonarios,2.5,2.95,2.8,1.08,6.5,1.4,2.7,2.4,1.58,4.3,1.17,7.5,1.06,1.9,1.8
USA MLS,2023-07-15,22:30:00,0,Austin,Sporting KC,2.25,3.45,2.53,1.06,11.5,1.28,3.7,1.6,2.19,3.17,1.36,6.1,1.13,1.7,2.05
USA MLS,2023-07-15,22:30:00,0,Colorado Rapids,Houston Dynamo,1.93,3.3,3.25,1.05,11.75,1.29,3.65,1.85,1.85,3.2,1.35,6.15,1.13,1.75,2.0
USA MLS,2023-07-15,22:30:00,0,Real Salt Lake,New York RB,1.91,3.3,3.3,1.06,11.5,1.29,3.67,1.85,1.85,3.2,1.36,6.15,1.13,1.7,2.05
USA USL Championship,2023-07-15,22:30:00,0,El Paso Locomotive,Rio Grande Valley,1.53,3.9,5.0,1.05,9.0,1.28,3.5,1.8,1.92,3.25,1.3,5.5,1.12,1.87,1.87
USA USL Championship,2023-07-15,23:00:00,0,Monterey Bay,Oakland Roots,1.8,3.5,3.75,1.05,9.0,1.28,3.5,1.85,1.88,3.3,1.3,5.5,1.12,1.75,2.0
USA MLS,2023-07-15,23:30:00,0,Portland Timbers,Columbus Crew,2.06,3.4,2.86,1.01,11.0,1.2,4.0,1.66,2.08,2.5,1.48,4.33,1.18,1.5,2.4
USA MLS,2023-07-15,23:30:00,0,Seattle Sounders,FC Dallas,1.45,3.75,5.8,1.07,9.7,1.38,3.08,1.97,1.74,3.88,1.26,7.75,1.09,2.0,1.75
USA MLS,2023-07-15,23:30:00,0,Vancouver Whitecaps,LA Galaxy,1.72,3.95,3.4,1.04,15.25,1.2,4.57,1.59,2.16,2.0,1.72,4.67,1.2,1.67,2.1
