League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,BTTS_Yes,BTTS_No,BTTS_No
BOLIVIA - DIVISION PROFESIONAL,BTTS_No,BTTS_Yes,BTTS_No
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,BTTS_Yes,BTTS_No,BTTS_No
BRAZIL - SERIE B,BTTS_No,BTTS_Yes,BTTS_Yes
CAMEROON - ELITE ONE,BTTS_Yes,BTTS_Yes,BTTS_No
ECUADOR - LIGA PRO,BTTS_No,BTTS_Yes,BTTS_Yes
ENGLAND - LEAGUE ONE,BTTS_Yes,BTTS_Yes,BTTS_Yes
GHANA - PREMIER LEAGUE,BTTS_No,BTTS_No,BTTS_No
ITALY - SERIE C,BTTS_Yes,BTTS_No,BTTS_Yes
IVORY COAST - LIGUE 1,BTTS_No,BTTS_Yes,BTTS_Yes
MEXICO - LIGA MX,BTTS_Yes,BTTS_Yes,BTTS_Yes
PARAGUAY - PRIMERA DIVISION,BTTS_Yes,BTTS_No,BTTS_No
PORTUGAL - LIGA PORTUGAL 2,BTTS_Yes,BTTS_No,BTTS_Yes
ROMANIA - LIGA 1,BTTS_No,BTTS_No,BTTS_Yes
ROMANIA - LIGA 2,BTTS_No,BTTS_No,BTTS_Yes
SERBIA - PRVA LIGA,BTTS_No,BTTS_No,BTTS_Yes
SPAIN - LALIGA2,BTTS_No,BTTS_Yes,BTTS_No
