League,N1,N2,N3
ALBANIA - SUPERLIGA,D,A,A
ARGENTINA - LIGA PROFESIONAL,D,H,H
ARMENIA - PREMIER LEAGUE,A,D,D
AUSTRIA - BUNDESLIGA,A,A,D
BANGLADESH - PREMIER LEAGUE,H,A,D
BELARUS - VYSSHAYA LIGA,A,A,A
BRAZIL - SERIE B,D,D,A
CANADA - CANADIAN PREMIER LEAGUE,A,A,A
CHILE - PRIMERA DIVISION,A,H,D
CROATIA - HNL,H,H,H
ECUADOR - LIGA PRO,H,H,H
EGYPT - PREMIER LEAGUE,H,D,D
FINLAND - VEIKKAUSLIIGA,H,H,D
GEORGIA - CRYSTALBET EROVNULI LIGA,A,A,D
IRELAND - PREMIER DIVISION,A,H,A
MONGOLIA - PREMIER LEAGUE,H,D,H
MOROCCO - BOTOLA PRO,H,A,H
PANAMA - LPF,A,H,A
PERU - LIGA 1,A,H,H
ROMANIA - LIGA 1,H,A,D
SERBIA - PRVA LIGA,H,A,D
SERBIA - SUPER LIGA,H,D,H
SINGAPORE - PREMIER LEAGUE,H,D,H
SWEDEN - ALLSVENSKAN,H,D,H
URUGUAY - PRIMERA DIVISION,H,H,A
USA - USL CHAMPIONSHIP,A,A,H
UZBEKISTAN - SUPER LEAGUE,A,A,D
