League,N1,N2,N3
ALBANIA - SUPERLIGA,H,D,H
ANDORRA - PRIMERA DIVISIÓ,A,A,H
ARGENTINA - LIGA PROFESIONAL,H,D,D
ARGENTINA - PRIMERA NACIONAL,A,H,D
ARMENIA - PREMIER LEAGUE,H,A,D
AUSTRIA - BUNDESLIGA,D,H,D
AZERBAIJAN - PREMIER LEAGUE,H,H,D
BAHRAIN - PREMIER LEAGUE,H,H,D
BELARUS - VYSSHAYA LIGA,H,H,H
BELGIUM - JUPILER PRO LEAGUE,D,H,D
BOLIVIA - DIVISION PROFESIONAL,H,D,D
BRAZIL - BRASILEIRO WOMEN,A,H,H
BRAZIL - SERIE A,H,A,A
BRAZIL - SERIE B,A,H,H
BULGARIA - PARVA LIGA,D,D,H
CHILE - PRIMERA DIVISION,A,D,A
COLOMBIA - PRIMERA A,D,D,A
COSTA RICA - PRIMERA DIVISION,A,A,A
CROATIA - HNL,H,D,H
ECUADOR - LIGA PRO,H,A,H
EGYPT - PREMIER LEAGUE,H,A,H
ENGLAND - LEAGUE TWO,A,H,A
ENGLAND - PREMIER LEAGUE,H,H,A
ESTONIA - MEISTRILIIGA,D,D,H
FINLAND - VEIKKAUSLIIGA,H,H,D
FINLAND - YKKONEN,A,D,A
GEORGIA - CRYSTALBET EROVNULI LIGA,D,H,D
GHANA - PREMIER LEAGUE,H,H,A
HONG KONG - PREMIER LEAGUE,H,H,A
INDONESIA - LIGA 1,H,D,H
ITALY - SERIE C,A,A,D
ITALY - SERIE D,D,D,A
IVORY COAST - LIGUE 1,H,H,D
JAMAICA - PREMIER LEAGUE,H,D,D
MEXICO - LIGA MX,A,H,H
MONGOLIA - PREMIER LEAGUE,D,H,D
NETHERLANDS - EREDIVISIE,A,A,D
NIGERIA - NPFL,A,D,D
PARAGUAY - PRIMERA DIVISION,D,A,A
PERU - LIGA 1,H,D,A
PHILIPPINES - PFL,A,A,A
POLAND - DIVISION 1,H,D,A
POLAND - EKSTRAKLASA,D,A,A
PORTUGAL - LIGA PORTUGAL 2,H,D,D
REPUBLIC OF THE CONGO - LIGUE 1,H,D,D
ROMANIA - LIGA 1,H,H,A
RUSSIA - PREMIER LEAGUE,A,A,D
SCOTLAND - PREMIERSHIP,D,D,H
SENEGAL - LIGUE 1,A,A,D
SERBIA - PRVA LIGA,D,H,A
SINGAPORE - PREMIER LEAGUE,H,D,H
SLOVENIA - PRVA LIGA,D,A,D
SOUTH KOREA - K LEAGUE 1,H,D,D
SOUTH KOREA - K LEAGUE 2,D,A,A
SPAIN - LALIGA2,D,D,A
SPAIN - SEGUNDA RFEF,A,A,D
SWEDEN - ALLSVENSKAN,D,H,H
SWEDEN - SUPERETTAN,D,H,D
THAILAND - THAI LEAGUE 1,H,D,D
URUGUAY - PRIMERA DIVISION,H,A,D
UZBEKISTAN - SUPER LEAGUE,A,D,D
VENEZUELA - LIGA FUTVE,A,A,D
