League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Argentina Prim B Nacional,2023-07-09,14:30:00,24,Defensores Unidos,Almirante Brown,2.21,2.66,3.21,1.11,6.49,1.52,2.36,2.5,1.47,5.15,1.15,10.5,1.04,2.1,1.67
Egypt Egyptian Premier League,2023-07-09,14:30:00,33,Pharco,Al Masry,3.0,2.6,2.6,1.11,5.25,1.52,2.38,2.62,1.36,4.75,1.13,9.5,1.01,2.09,1.66
Brazil Serie D,2023-07-09,15:00:00,12,Tuna Luso,São Francisco,1.14,7.0,13.0,1.01,19.0,1.08,6.5,1.48,2.6,2.05,1.62,3.34,1.26,2.4,1.54
Brazil Serie D,2023-07-09,15:00:00,12,Uniclinic,Caucaia,1.75,3.4,4.0,1.06,9.75,1.34,2.98,2.1,1.7,3.6,1.25,6.65,1.08,1.95,1.78
Brazil Serie D,2023-07-09,15:00:00,12,Potiguar Mossoró,Globo,1.17,6.5,11.0,1.02,21.0,1.15,4.67,1.53,2.4,2.28,1.56,3.8,1.22,1.9,1.8
Brazil Serie D,2023-07-09,15:00:00,12,Vitória Futebol Clube (ES),Noroeste,1.65,3.75,4.33,1.05,11.25,1.29,3.25,1.9,1.9,3.25,1.3,5.95,1.1,1.9,1.8
Brazil Serie D,2023-07-09,15:00:00,12,Concórdia AC,Camboriú,1.83,2.88,4.75,0.0,0.0,1.51,2.4,2.6,1.48,0.0,0.0,0.0,0.0,0.0,0.0
9288,2023-07-09,15:00:00,10,Tacuarembó,Albion,3.32,2.95,1.96,1.07,8.9,1.37,2.85,2.03,1.57,3.8,1.22,7.0,1.07,1.85,1.85
Uruguay Primera División,2023-07-09,15:00:00,5,Boston River,Defensor Sporting,3.23,3.35,2.12,1.06,8.0,1.33,3.25,1.9,1.82,3.4,1.3,6.5,1.1,1.8,1.91
Argentina Prim B Nacional,2023-07-09,15:00:00,24,Flandria,Club Atlético Güemes,2.45,2.85,3.1,1.11,6.75,1.57,2.2,2.55,1.39,5.25,1.14,13.0,1.04,2.2,1.62
Argentina Prim B Nacional,2023-07-09,15:00:00,24,Guillermo Brown,Defensores de Belgrano,2.3,2.85,3.4,1.12,5.56,1.5,2.3,2.64,1.37,5.61,1.12,12.0,1.03,2.25,1.57
9525,2023-07-09,15:00:00,2,Pumas UNAM,Mazatlán,1.7,3.6,4.75,1.02,15.0,1.2,4.33,1.65,2.1,2.65,1.47,4.75,1.18,1.67,2.1
Peru Primera División,2023-07-09,15:00:00,3,Unión Comercio,Sport Boys,1.97,3.09,3.04,1.04,13.25,1.23,3.77,1.7,1.95,2.78,1.39,4.98,1.14,1.62,2.15
Argentina Primera División,2023-07-09,15:30:00,24,Instituto,Tigre,2.2,3.0,3.1,1.07,6.5,1.4,2.7,2.4,1.53,4.3,1.17,7.5,1.05,2.05,1.7
Argentina Primera División,2023-07-09,15:30:00,24,Platense,Sarmiento,2.2,3.0,3.1,1.09,6.83,1.5,2.4,2.6,1.48,5.31,1.14,11.0,1.03,2.1,1.67
Brazil Serie B,2023-07-09,15:30:00,16,Chapecoense,CRB,2.26,2.77,3.06,1.1,6.5,1.45,2.65,2.3,1.5,4.5,1.18,8.0,1.06,2.0,1.73
Brazil Serie D,2023-07-09,15:30:00,12,Fluminense PI,Parnahyba,2.3,3.0,2.9,1.07,8.0,1.37,2.95,2.2,1.65,4.3,1.19,9.0,1.06,1.89,1.83
Brazil Serie D,2023-07-09,15:30:00,12,Iporá,Anápolis,3.25,3.1,2.1,1.07,8.5,1.35,3.0,2.15,1.67,4.2,1.2,9.0,1.06,1.89,1.83
Argentina Prim B Nacional,2023-07-09,15:30:00,21,Deportivo Maipú,Tristán Suárez,1.65,3.5,5.4,1.04,7.5,1.37,3.03,2.0,1.7,3.86,1.25,7.4,1.04,2.2,1.62
Chile Primera B,2023-07-09,16:00:00,17,Rangers,Deportes Santa Cruz,2.05,3.15,3.4,1.06,9.25,1.3,3.0,2.1,1.65,3.4,1.26,6.45,1.08,1.8,1.9
Bolivia LFPB,2023-07-09,16:00:00,18,Club Always Ready,Aurora,1.52,3.85,6.2,1.05,11.0,1.22,4.0,1.75,1.95,2.75,1.4,5.5,1.14,1.83,1.83
Canada Canadian Premier League,2023-07-09,16:00:00,14,Atlético Ottawa,Valour FC,2.27,3.15,2.85,1.05,9.75,1.33,3.0,2.05,1.67,3.65,1.25,7.75,1.07,2.0,1.73
Brazil Serie A,2023-07-09,16:00:00,14,Fluminense,Internacional,1.83,3.5,4.5,1.06,9.5,1.36,3.1,2.05,1.75,3.75,1.25,7.5,1.08,1.95,1.8
Brazil Serie A,2023-07-09,16:00:00,14,Bragantino,São Paulo,1.75,3.75,4.5,1.06,10.0,1.36,3.2,2.0,1.8,3.75,1.25,7.5,1.08,1.95,1.8
Chile Segunda División,2023-07-09,16:00:00,14,Concepción,General Velásquez,3.0,3.25,2.1,1.05,8.5,1.37,2.85,2.1,1.7,4.0,1.21,7.5,1.06,1.85,1.91
Brazil Serie D,2023-07-09,16:00:00,12,Trem,São Raimundo RR,3.2,3.1,2.1,1.05,9.5,1.28,3.45,1.9,1.9,3.5,1.27,7.0,1.09,1.77,1.96
Brazil Serie D,2023-07-09,16:00:00,12,Sousa,Nacional de Patos,1.8,3.3,3.8,1.07,8.5,1.33,3.1,2.2,1.65,3.95,1.22,8.5,1.07,1.8,1.92
Brazil Serie D,2023-07-09,16:00:00,12,Cruzeiro Arapiraca,ASA,3.0,3.0,2.25,1.08,7.5,1.4,2.8,2.3,1.6,4.5,1.18,10.0,1.05,1.9,1.82
Brazil Serie D,2023-07-09,16:00:00,12,Real Ariquemes,Ceilândia,19.0,8.5,1.11,1.01,17.0,1.17,4.6,1.53,2.4,2.65,1.44,4.9,1.16,2.15,1.62
Brazil Serie D,2023-07-09,16:00:00,12,Brasil de Pelotas,Novo Hamburgo,1.65,3.6,4.2,1.07,8.25,1.4,2.7,2.2,1.65,4.15,1.19,9.0,1.05,2.07,1.72
Brazil Serie C,2023-07-09,16:30:00,12,América RN,Manaus,1.58,3.5,6.2,1.11,6.0,1.44,2.4,2.44,1.43,4.5,1.17,9.0,1.05,2.4,1.5
Brazil Serie C,2023-07-09,16:30:00,12,Pouso Alegre,Floresta,2.29,2.9,3.35,1.08,6.05,1.53,2.25,2.66,1.36,5.15,1.11,10.25,1.0,2.15,1.62
Argentina Prim B Nacional,2023-07-09,16:30:00,21,Independiente Rivadavia,Chacarita Juniors,2.16,3.2,3.3,1.05,6.95,1.44,2.76,2.3,1.55,4.49,1.19,8.5,1.03,2.0,1.73
Paraguay Division Profesional,2023-07-09,17:00:00,1,Sportivo Luqueño,Guaraní,2.31,3.3,2.9,0.0,0.0,0.0,0.0,1.84,1.77,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-09,17:00:00,12,Princesa Solimões,Nacional AM,2.5,3.0,2.75,1.06,8.25,1.37,2.8,2.2,1.65,3.85,1.22,8.25,1.06,1.76,1.86
Brazil Serie D,2023-07-09,17:00:00,12,CEOV Operário,União Rondonópolis,2.3,2.8,3.0,1.09,7.0,1.47,2.43,2.57,1.42,4.55,1.17,10.25,1.05,1.95,1.74
Peru Primera División,2023-07-09,17:30:00,3,Carlos Manucci,Deportivo Municipal,1.23,4.47,7.96,1.05,10.75,1.34,3.0,1.71,1.83,3.58,1.25,6.55,1.08,2.5,1.48
Argentina Primera División,2023-07-09,18:00:00,24,Vélez Sarsfield,Godoy Cruz,2.3,3.0,2.88,1.09,6.71,1.5,2.4,2.6,1.48,5.46,1.14,11.0,1.03,2.1,1.67
Brazil Serie B,2023-07-09,18:00:00,16,Sport Recife,Mirassol,1.62,3.22,4.93,1.08,7.0,1.4,2.8,2.15,1.57,4.33,1.2,7.5,1.07,2.1,1.67
Uruguay Primera División,2023-07-09,18:00:00,5,Racing,Nacional,5.0,3.8,1.62,1.06,8.0,1.3,3.4,1.96,1.84,3.25,1.33,6.0,1.11,2.0,1.73
Chile Primera División,2023-07-09,18:30:00,16,Colo-Colo,Copiapó,1.38,4.85,8.1,1.01,12.5,1.28,3.69,1.78,2.0,3.13,1.36,6.09,1.13,2.05,1.75
Bolivia LFPB,2023-07-09,18:30:00,18,Independiente Petrolero,Royal Pari,1.76,3.7,4.1,1.05,9.75,1.28,3.3,1.89,1.89,3.1,1.32,5.75,1.11,1.83,1.83
Brazil Serie A,2023-07-09,18:30:00,14,Grêmio,Botafogo,2.15,3.4,3.4,1.05,11.0,1.3,3.4,1.95,1.85,3.4,1.3,6.5,1.1,1.75,2.0
Brazil Serie A,2023-07-09,18:30:00,14,Fortaleza,Atlético PR,1.67,3.75,5.25,1.07,9.0,1.38,3.0,2.2,1.65,4.0,1.22,8.0,1.07,2.1,1.67
Argentina Prim B Nacional,2023-07-09,18:30:00,21,Estudiantes Caseros,Ferro Carril Oeste,2.3,3.0,3.2,1.1,6.76,1.49,2.45,2.4,1.5,4.93,1.17,9.2,1.02,2.1,1.67
Chile Primera División,2023-07-09,19:00:00,16,O'Higgins,Magallanes,1.75,3.03,4.39,1.03,8.2,1.3,3.2,2.1,1.6,3.7,1.22,7.5,1.05,1.83,1.83
Venezuela Primera División,2023-07-09,19:00:00,18,Caracas,Academia Puerto Cabello,2.49,2.95,2.8,1.05,10.5,1.3,3.23,2.13,1.64,3.27,1.29,6.05,1.09,1.75,2.0
Brazil Serie C,2023-07-09,19:00:00,12,Aparecidense,EC São José,2.2,3.05,3.35,1.05,7.2,1.44,2.4,2.4,1.44,4.2,1.17,8.2,1.03,1.95,1.75
Brazil Serie C,2023-07-09,19:00:00,12,Figueirense,CSA,2.27,2.9,3.35,1.14,5.0,1.53,2.25,2.66,1.36,5.0,1.14,10.0,1.04,2.15,1.63
Paraguay Division Profesional,2023-07-09,19:30:00,1,Cerro Porteño,Guaireña,1.39,4.52,7.51,0.0,0.0,0.0,0.0,1.86,1.9,0.0,0.0,0.0,0.0,0.0,0.0
9525,2023-07-09,20:06:00,2,Querétaro,América,4.33,3.75,1.8,1.02,15.0,1.23,4.29,1.7,2.1,2.81,1.45,5.23,1.17,1.67,2.1
Argentina Primera División,2023-07-09,20:30:00,24,Banfield,Arsenal de Sarandí,1.75,3.25,4.2,1.06,8.09,1.43,2.73,2.3,1.6,4.45,1.19,9.5,1.05,2.1,1.67
Argentina Primera División,2023-07-09,20:30:00,24,Defensa y Justicia,Lanús,2.3,3.0,2.8,1.1,6.5,1.5,2.4,2.6,1.48,4.5,1.17,9.0,1.05,2.1,1.67
Bolivia LFPB,2023-07-09,20:30:00,18,Universitario de Vinto,The Strongest,3.4,3.6,1.98,1.04,10.5,1.22,3.75,1.79,1.99,2.85,1.36,5.25,1.13,1.6,2.27
Canada Canadian Premier League,2023-07-09,20:30:00,14,York9 FC,Forge FC,3.33,3.17,1.91,1.01,9.25,1.25,3.3,1.86,1.78,3.2,1.25,6.0,1.06,1.66,1.95
Argentina Prim B Nacional,2023-07-09,20:30:00,21,Aldosivi,Quilmes,2.24,3.0,3.3,1.06,6.8,1.45,2.6,2.35,1.53,4.5,1.18,8.8,1.02,2.0,1.73
USA USL Championship,2023-07-09,21:00:00,0,Rio Grande Valley,Orange County SC,1.99,3.42,3.18,1.04,12.0,1.27,3.4,1.82,1.89,3.0,1.33,5.35,1.12,1.71,2.0
USA USL Championship,2023-07-09,21:00:00,0,Rio Grande Valley,Orange County SC,1.99,3.42,3.18,1.04,12.0,1.27,3.4,1.82,1.89,3.0,1.33,5.35,1.12,1.71,2.0
Venezuela Primera División,2023-07-09,21:15:00,18,Zamora,Portuguesa,2.33,2.9,3.05,1.08,8.1,1.41,2.69,2.4,1.44,4.1,1.2,7.6,1.05,1.95,1.75
Peru Primera División,2023-07-09,21:30:00,3,Deportivo Binacional,Deportivo Garcilaso,1.81,3.11,3.52,1.04,10.5,1.24,3.7,1.65,2.1,2.8,1.38,5.0,1.14,1.68,2.13
9525,2023-07-09,22:00:00,2,Monterrey,Atlas,1.75,3.6,5.0,1.05,11.0,1.3,3.4,1.95,1.85,3.5,1.3,6.5,1.1,1.91,1.91
