League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,H,A,H
BRAZIL - COPA DO BRASIL,D,D,H
COLOMBIA - PRIMERA A,A,A,H
EGYPT - PREMIER LEAGUE,H,H,A
INDIA - I-LEAGUE,H,A,H
INDIA - ISL,A,H,A
INDONESIA - LIGA 1,H,D,A
IRAQ - SUPER LEAGUE,A,D,A
MEXICO - LIGA DE EXPANSION MX,D,A,A
MEXICO - LIGA MX,H,H,D
NIGERIA - NPFL,A,A,D
PERU - LIGA 1,A,D,D
PORTUGAL - TAÇA DE PORTUGAL,H,D,A
QATAR - QSL,D,A,H
ROMANIA - LIGA 1,A,H,D
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,H,H,A
SOUTH AMERICA - COPA LIBERTADORES,A,A,D
SPAIN - COPA DEL REY,A,D,A
