League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,H,H,D
ARGENTINA - PRIMERA NACIONAL,H,H,D
ARMENIA - PREMIER LEAGUE,A,A,A
AZERBAIJAN - PREMIER LEAGUE,A,D,D
BRAZIL - SERIE A,H,A,D
BRAZIL - SERIE B,D,H,A
COLOMBIA - PRIMERA A,A,D,H
COSTA RICA - PRIMERA DIVISION,D,H,H
ECUADOR - LIGA PRO,D,H,H
EGYPT - PREMIER LEAGUE,D,A,D
GHANA - PREMIER LEAGUE,H,H,D
ICELAND - BESTA DEILD KARLA,D,D,A
INDIA - ISL,H,H,H
INDONESIA - LIGA 1,H,D,D
IRELAND - PREMIER DIVISION,D,A,H
ITALY - SERIE C,H,H,H
MOROCCO - BOTOLA PRO,A,H,D
NETHERLANDS - EERSTE DIVISIE,D,H,A
PERU - LIGA 1,H,H,H
PORTUGAL - LIGA PORTUGAL,D,D,D
ROMANIA - LIGA 1,D,A,A
ROMANIA - LIGA 2,H,D,H
RUSSIA - PREMIER LEAGUE,H,D,H
SERBIA - SUPER LIGA,H,A,D
SPAIN - LALIGA2,H,D,A
SWEDEN - ALLSVENSKAN,H,A,D
SWITZERLAND - CHALLENGE LEAGUE,H,A,A
THAILAND - THAI LEAGUE 1,A,H,H
