League,N1,N2,N3
ALBANIA - SUPERLIGA,BTTS_Yes,BTTS_Yes,BTTS_No
ANDORRA - PRIMERA DIVISIÓ,BTTS_Yes,BTTS_No,BTTS_Yes
ARGENTINA - COPA DE LA LIGA PROFESIONAL,BTTS_Yes,BTTS_Yes,BTTS_No
ARGENTINA - PRIMERA NACIONAL,BTTS_Yes,BTTS_No,BTTS_No
AUSTRIA - 2. LIGA,BTTS_No,BTTS_No,BTTS_No
AUSTRIA - BUNDESLIGA,BTTS_No,BTTS_Yes,BTTS_Yes
AZERBAIJAN - PREMIER LEAGUE,BTTS_No,BTTS_No,BTTS_No
BAHRAIN - PREMIER LEAGUE,BTTS_No,BTTS_No,BTTS_No
BELARUS - VYSSHAYA LIGA,BTTS_Yes,BTTS_No,BTTS_Yes
BELGIUM - CHALLENGER PRO LEAGUE,BTTS_Yes,BTTS_No,BTTS_Yes
BELGIUM - JUPILER PRO LEAGUE,BTTS_Yes,BTTS_Yes,BTTS_No
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,BTTS_No,BTTS_No,BTTS_No
BRAZIL - SERIE A,BTTS_No,BTTS_Yes,BTTS_Yes
BRAZIL - SERIE B,BTTS_Yes,BTTS_No,BTTS_Yes
BULGARIA - PARVA LIGA,BTTS_No,BTTS_Yes,BTTS_Yes
CANADA - CANADIAN PREMIER LEAGUE,BTTS_No,BTTS_Yes,BTTS_No
CHILE - PRIMERA DIVISION,,,
CHINA - SUPER LEAGUE,BTTS_No,BTTS_Yes,BTTS_Yes
COLOMBIA - PRIMERA A,BTTS_No,BTTS_Yes,BTTS_No
COSTA RICA - PRIMERA DIVISION,BTTS_Yes,BTTS_Yes,BTTS_Yes
CROATIA - HNL,BTTS_No,BTTS_Yes,BTTS_Yes
DOMINICAN REPUBLIC - LDF,BTTS_No,BTTS_Yes,BTTS_Yes
ECUADOR - LIGA PRO,BTTS_Yes,BTTS_Yes,BTTS_No
ENGLAND - PREMIER LEAGUE,BTTS_No,BTTS_No,BTTS_Yes
ESTONIA - MEISTRILIIGA,BTTS_No,BTTS_Yes,BTTS_Yes
FINLAND - VEIKKAUSLIIGA,BTTS_Yes,BTTS_No,BTTS_Yes
FINLAND - YKKONEN,BTTS_Yes,BTTS_No,BTTS_No
GEORGIA - CRYSTALBET EROVNULI LIGA,BTTS_Yes,BTTS_Yes,BTTS_Yes
GHANA - PREMIER LEAGUE,BTTS_Yes,BTTS_No,BTTS_Yes
HONG KONG - PREMIER LEAGUE,BTTS_No,BTTS_No,BTTS_No
ICELAND - BESTA DEILD KARLA,BTTS_Yes,BTTS_No,BTTS_No
INDIA - ISL,BTTS_No,BTTS_No,BTTS_No
INDONESIA - LIGA 1,BTTS_No,BTTS_No,BTTS_No
ITALY - SERIE C,BTTS_Yes,BTTS_No,BTTS_Yes
MALTA - PREMIER LEAGUE,BTTS_No,BTTS_Yes,BTTS_No
MEXICO - LIGA MX,BTTS_No,BTTS_Yes,BTTS_Yes
MOLDOVA - SUPER LIGA,BTTS_Yes,BTTS_No,BTTS_Yes
MONTENEGRO - PRVA CRNOGORSKA LIGA,BTTS_No,BTTS_No,BTTS_No
MOROCCO - BOTOLA PRO,BTTS_Yes,BTTS_No,BTTS_No
NETHERLANDS - EREDIVISIE,BTTS_No,BTTS_No,BTTS_Yes
NETHERLANDS - TWEEDE DIVISIE,BTTS_Yes,BTTS_No,BTTS_Yes
