League,N1,N2,N3
ARGENTINA - PRIMERA NACIONAL,D,H,A
BOLIVIA - DIVISION PROFESIONAL,D,A,A
BRAZIL - SERIE B,H,A,D
CAMEROON - ELITE ONE,D,H,A
COLOMBIA - PRIMERA A,D,A,D
GHANA - PREMIER LEAGUE,D,H,H
ITALY - SERIE C,H,A,D
IVORY COAST - LIGUE 1,A,D,D
MEXICO - LIGA DE EXPANSION MX,A,H,H
NETHERLANDS - EERSTE DIVISIE,D,H,H
NIGERIA - NPFL,D,H,H
NORTHERN IRELAND - NIFL CHAMPIONSHIP,H,A,H
PANAMA - LPF,D,A,D
SERBIA - PRVA LIGA,A,H,A
SPAIN - LALIGA2,H,A,A
SPAIN - PRIMERA RFEF,H,H,H
URUGUAY - PRIMERA DIVISION,A,H,H
